county,precinct,office,district,candidate,party,votes,early_voting,election_day
Hartley,101,Ballots Cast,,,,206,66,132
Hartley,102,Ballots Cast,,,,133,74,58
Hartley,201,Ballots Cast,,,,165,79,80
Hartley,202,Ballots Cast,,,,359,195,146
Hartley,301,Ballots Cast,,,,590,310,236
Hartley,401,Ballots Cast,,,,511,271,210
Hartley,Total,Ballots Cast,,,,1964,,
Hartley,101,Straight Party,,,REP,110,44,61
Hartley,102,Straight Party,,,REP,78,42,36
Hartley,201,Straight Party,,,REP,96,47,45
Hartley,202,Straight Party,,,REP,203,119,77
Hartley,301,Straight Party,,,REP,316,177,118
Hartley,401,Straight Party,,,REP,294,161,117
Hartley,Total,Straight Party,,,REP,1097,,
Hartley,101,Straight Party,,,DEM,13,2,10
Hartley,102,Straight Party,,,DEM,4,1,2
Hartley,201,Straight Party,,,DEM,13,3,10
Hartley,202,Straight Party,,,DEM,20,9,10
Hartley,301,Straight Party,,,DEM,21,11,7
Hartley,401,Straight Party,,,DEM,22,11,9
Hartley,Total,Straight Party,,,DEM,93,,
Hartley,101,Straight Party,,,LIB,1,0,1
Hartley,102,Straight Party,,,LIB,0,0,0
Hartley,201,Straight Party,,,LIB,1,0,0
Hartley,202,Straight Party,,,LIB,1,1,0
Hartley,301,Straight Party,,,LIB,1,0,1
Hartley,401,Straight Party,,,LIB,2,0,2
Hartley,Total,Straight Party,,,LIB,6,,
Hartley,101,Straight Party,,,GRN,0,0,0
Hartley,102,Straight Party,,,GRN,0,0,0
Hartley,201,Straight Party,,,GRN,0,0,0
Hartley,202,Straight Party,,,GRN,0,0,0
Hartley,301,Straight Party,,,GRN,0,0,0
Hartley,401,Straight Party,,,GRN,1,0,0
Hartley,Total,Straight Party,,,GRN,1,,
Hartley,101,President,,Donald Trump,REP,183,64,113
Hartley,102,President,,Donald Trump,REP,119,69,50
Hartley,201,President,,Donald Trump,REP,143,73,64
Hartley,202,President,,Donald Trump,REP,310,169,128
Hartley,301,President,,Donald Trump,REP,534,288,210
Hartley,401,President,,Donald Trump,REP,438,231,183
Hartley,Total,President,,Donald Trump,REP,1727,,
Hartley,101,President,,Hillary Clinton,DEM,18,2,15
Hartley,102,President,,Hillary Clinton,DEM,11,2,8
