county,office,district,candidate,incumbent,party,votes,pct
BOSQUE,Railroad Commissioner,,Grady Yarbrough,False,DEM,31,50.00
BOSQUE,Railroad Commissioner,,Total,,,62,
BOWIE,Railroad Commissioner,,Cody Garrett,False,DEM,96,40.34
BOWIE,Railroad Commissioner,,Grady Yarbrough,False,DEM,142,59.66
BOWIE,Railroad Commissioner,,Total,,,238,
BRAZORIA,Railroad Commissioner,,Cody Garrett,False,DEM,281,51.94
BRAZORIA,Railroad Commissioner,,Grady Yarbrough,False,DEM,260,48.06
BRAZORIA,Railroad Commissioner,,Total,,,541,
BRAZOS,Railroad Commissioner,,Cody Garrett,False,DEM,106,37.99
BRAZOS,Railroad Commissioner,,Grady Yarbrough,False,DEM,173,62.01
BRAZOS,Railroad Commissioner,,Total,,,279,
BREWSTER,Railroad Commissioner,,Cody Garrett,False,DEM,60,50.85
BREWSTER,Railroad Commissioner,,Grady Yarbrough,False,DEM,58,49.15
BREWSTER,Railroad Commissioner,,Total,,,118,
BREWSTER,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Gina M. Palafox,False,DEM,72,59.50
BREWSTER,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Maria Ramirez,False,DEM,49,40.50
BREWSTER,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Total,,,121,
BRISCOE,Railroad Commissioner,,Cody Garrett,False,DEM,7,70.00
BRISCOE,Railroad Commissioner,,Grady Yarbrough,False,DEM,3,30.00
BRISCOE,Railroad Commissioner,,Total,,,10,
BROOKS,U. S. Representative,15,Vicente Gonzalez,False,DEM,1414,76.02
BROOKS,U. S. Representative,15,"Juan ""Sonny""  Palacios Jr.",False,DEM,446,23.98
BROOKS,U. S. Representative,15,Total,,,1860,
BROOKS,Railroad Commissioner,,Cody Garrett,False,DEM,846,51.74
BROOKS,Railroad Commissioner,,Grady Yarbrough,False,DEM,789,48.26
BROOKS,Railroad Commissioner,,Total,,,1635,
BROWN,Railroad Commissioner,,Cody Garrett,False,DEM,12,40.00
BROWN,Railroad Commissioner,,Grady Yarbrough,False,DEM,18,60.00
BROWN,Railroad Commissioner,,Total,,,30,
BURLESON,Railroad Commissioner,,Cody Garrett,False,DEM,43,42.16
BURLESON,Railroad Commissioner,,Grady Yarbrough,False,DEM,59,57.84
BURLESON,Railroad Commissioner,,Total,,,102,
BURNET,Railroad Commissioner,,Cody Garrett,False,DEM,78,55.71
BURNET,Railroad Commissioner,,Grady Yarbrough,False,DEM,62,44.29
BURNET,Railroad Commissioner,,Total,,,140,
CALDWELL,Railroad Commissioner,,Cody Garrett,False,DEM,90,49.18
CALDWELL,Railroad Commissioner,,Grady Yarbrough,False,DEM,93,50.82
CALDWELL,Railroad Commissioner,,Total,,,183,
CALHOUN,Railroad Commissioner,,Cody Garrett,False,DEM,27,40.30
CALHOUN,Railroad Commissioner,,Grady Yarbrough,False,DEM,40,59.70
CALHOUN,Railroad Commissioner,,Total,,,67,
CALLAHAN,Railroad Commissioner,,Cody Garrett,False,DEM,10,52.63
CALLAHAN,Railroad Commissioner,,Grady Yarbrough,False,DEM,9,47.37
CALLAHAN,Railroad Commissioner,,Total,,,19,
CAMERON,Railroad Commissioner,,Cody Garrett,False,DEM,7254,50.56
CAMERON,Railroad Commissioner,,Grady Yarbrough,False,DEM,7094,49.44
CAMERON,Railroad Commissioner,,Total,,,14348,
CAMP,Railroad Commissioner,,Cody Garrett,False,DEM,28,38.89
CAMP,Railroad Commissioner,,Grady Yarbrough,False,DEM,44,61.11
CAMP,Railroad Commissioner,,Total,,,72,
CARSON,Railroad Commissioner,,Cody Garrett,False,DEM,0,0.00
CARSON,Railroad Commissioner,,Grady Yarbrough,False,DEM,4,100.00
CARSON,Railroad Commissioner,,Total,,,4,
CASS,Railroad Commissioner,,Cody Garrett,False,DEM,44,33.85
CASS,Railroad Commissioner,,Grady Yarbrough,False,DEM,86,66.15
CASS,Railroad Commissioner,,Total,,,130,
CASTRO,Railroad Commissioner,,Cody Garrett,False,DEM,0,0.00
CASTRO,Railroad Commissioner,,Grady Yarbrough,False,DEM,8,100.00
CASTRO,Railroad Commissioner,,Total,,,8,
CHAMBERS,Railroad Commissioner,,Cody Garrett,False,DEM,26,55.32
CHAMBERS,Railroad Commissioner,,Grady Yarbrough,False,DEM,21,44.68
CHAMBERS,Railroad Commissioner,,Total,,,47,
CHEROKEE,Railroad Commissioner,,Cody Garrett,False,DEM,80,53.69
CHEROKEE,Railroad Commissioner,,Grady Yarbrough,False,DEM,69,46.31
CHEROKEE,Railroad Commissioner,,Total,,,149,
CHILDRESS,Railroad Commissioner,,Cody Garrett,False,DEM,1,100.00
CHILDRESS,Railroad Commissioner,,Grady Yarbrough,False,DEM,0,0.00
CHILDRESS,Railroad Commissioner,,Total,,,1,
CLAY,Railroad Commissioner,,Cody Garrett,False,DEM,3,23.08
CLAY,Railroad Commissioner,,Grady Yarbrough,False,DEM,10,76.92
CLAY,Railroad Commissioner,,Total,,,13,
COCHRAN,Railroad Commissioner,,Cody Garrett,False,DEM,1,100.00
COCHRAN,Railroad Commissioner,,Grady Yarbrough,False,DEM,0,0.00
COCHRAN,Railroad Commissioner,,Total,,,1,
COKE,Railroad Commissioner,,Cody Garrett,False,DEM,3,25.00
COKE,Railroad Commissioner,,Grady Yarbrough,False,DEM,9,75.00
COKE,Railroad Commissioner,,Total,,,12,
COLEMAN,Railroad Commissioner,,Cody Garrett,False,DEM,4,44.44
COLEMAN,Railroad Commissioner,,Grady Yarbrough,False,DEM,5,55.56
COLEMAN,Railroad Commissioner,,Total,,,9,
COLLIN,Railroad Commissioner,,Cody Garrett,False,DEM,545,44.67
COLLIN,Railroad Commissioner,,Grady Yarbrough,False,DEM,675,55.33
COLLIN,Railroad Commissioner,,Total,,,1220,
COLLINGSWORTH,Railroad Commissioner,,Cody Garrett,False,DEM,1,11.11
COLLINGSWORTH,Railroad Commissioner,,Grady Yarbrough,False,DEM,8,88.89
COLLINGSWORTH,Railroad Commissioner,,Total,,,9,
COLORADO,Railroad Commissioner,,Cody Garrett,False,DEM,20,39.22
COLORADO,Railroad Commissioner,,Grady Yarbrough,False,DEM,31,60.78
COLORADO,Railroad Commissioner,,Total,,,51,
COMAL,Railroad Commissioner,,Cody Garrett,False,DEM,271,48.22
COMAL,Railroad Commissioner,,Grady Yarbrough,False,DEM,291,51.78
COMAL,Railroad Commissioner,,Total,,,562,
COMANCHE,Railroad Commissioner,,Cody Garrett,False,DEM,10,43.48
COMANCHE,Railroad Commissioner,,Grady Yarbrough,False,DEM,13,56.52
COMANCHE,Railroad Commissioner,,Total,,,23,
CONCHO,Railroad Commissioner,,Cody Garrett,False,DEM,0,0.00
CONCHO,Railroad Commissioner,,Grady Yarbrough,False,DEM,3,100.00
CONCHO,Railroad Commissioner,,Total,,,3,
COOKE,Railroad Commissioner,,Cody Garrett,False,DEM,16,40.00
COOKE,Railroad Commissioner,,Grady Yarbrough,False,DEM,24,60.00
COOKE,Railroad Commissioner,,Total,,,40,
CORYELL,Railroad Commissioner,,Cody Garrett,False,DEM,111,58.73
CORYELL,Railroad Commissioner,,Grady Yarbrough,False,DEM,78,41.27
CORYELL,Railroad Commissioner,,Total,,,189,
COTTLE,Railroad Commissioner,,Cody Garrett,False,DEM,0,0.00
COTTLE,Railroad Commissioner,,Grady Yarbrough,False,DEM,5,100.00
COTTLE,Railroad Commissioner,,Total,,,5,
CRANE,Railroad Commissioner,,Cody Garrett,False,DEM,5,62.50
CRANE,Railroad Commissioner,,Grady Yarbrough,False,DEM,3,37.50
CRANE,Railroad Commissioner,,Total,,,8,
CRANE,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Gina M. Palafox,False,DEM,1,12.50
CRANE,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Maria Ramirez,False,DEM,7,87.50
CRANE,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Total,,,8,
CROCKETT,Railroad Commissioner,,Cody Garrett,False,DEM,234,46.25
CROCKETT,Railroad Commissioner,,Grady Yarbrough,False,DEM,272,53.75
CROCKETT,Railroad Commissioner,,Total,,,506,
CROCKETT,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Gina M. Palafox,False,DEM,181,34.67
CROCKETT,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Maria Ramirez,False,DEM,341,65.33
CROCKETT,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Total,,,522,
CROSBY,Railroad Commissioner,,Cody Garrett,False,DEM,11,30.56
CROSBY,Railroad Commissioner,,Grady Yarbrough,False,DEM,25,69.44
CROSBY,Railroad Commissioner,,Total,,,36,
CULBERSON,Railroad Commissioner,,Cody Garrett,False,DEM,101,65.58
CULBERSON,Railroad Commissioner,,Grady Yarbrough,False,DEM,53,34.42
CULBERSON,Railroad Commissioner,,Total,,,154,
CULBERSON,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Gina M. Palafox,False,DEM,35,21.21
CULBERSON,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Maria Ramirez,False,DEM,130,78.79
CULBERSON,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Total,,,165,
CULBERSON,District Attorney, 34th Judicial District,Jaime Esparza,True,DEM,89,51.15
CULBERSON,District Attorney, 34th Judicial District,Yvonne Rosales,False,DEM,85,48.85
CULBERSON,District Attorney, 34th Judicial District,Total,,,174,
DALLAM,Railroad Commissioner,,Cody Garrett,False,DEM,0,0.00
DALLAM,Railroad Commissioner,,Grady Yarbrough,False,DEM,0,0.00
DALLAM,Railroad Commissioner,,Total,,,0,
DALLAS,Railroad Commissioner,,Cody Garrett,False,DEM,4757,34.30
DALLAS,Railroad Commissioner,,Grady Yarbrough,False,DEM,9112,65.70
DALLAS,Railroad Commissioner,,Total,,,13869,
DALLAS,"Criminal District Judge, Dallas County",2,Chika Anyiam,False,DEM,7306,48.30
DALLAS,"Criminal District Judge, Dallas County",2,Nancy Kennedy,False,DEM,7821,51.70
DALLAS,"Criminal District Judge, Dallas County",2,Total,,,15127,
DAWSON,Railroad Commissioner,,Cody Garrett,False,DEM,3,75.00
DAWSON,Railroad Commissioner,,Grady Yarbrough,False,DEM,1,25.00
DAWSON,Railroad Commissioner,,Total,,,4,
DEAF SMITH,Railroad Commissioner,,Cody Garrett,False,DEM,21,55.26
DEAF SMITH,Railroad Commissioner,,Grady Yarbrough,False,DEM,17,44.74
DEAF SMITH,Railroad Commissioner,,Total,,,38,
DELTA,Railroad Commissioner,,Cody Garrett,False,DEM,9,33.33
DELTA,Railroad Commissioner,,Grady Yarbrough,False,DEM,18,66.67
DELTA,Railroad Commissioner,,Total,,,27,
DENTON,Railroad Commissioner,,Cody Garrett,False,DEM,445,49.67
DENTON,Railroad Commissioner,,Grady Yarbrough,False,DEM,451,50.33
DENTON,Railroad Commissioner,,Total,,,896,
DEWITT,Railroad Commissioner,,Cody Garrett,False,DEM,26,52.00
DEWITT,Railroad Commissioner,,Grady Yarbrough,False,DEM,24,48.00
DEWITT,Railroad Commissioner,,Total,,,50,
DICKENS,Railroad Commissioner,,Cody Garrett,False,DEM,2,40.00
DICKENS,Railroad Commissioner,,Grady Yarbrough,False,DEM,3,60.00
DICKENS,Railroad Commissioner,,Total,,,5,
DIMMIT,Railroad Commissioner,,Cody Garrett,False,DEM,393,58.40
DIMMIT,Railroad Commissioner,,Grady Yarbrough,False,DEM,280,41.60
DIMMIT,Railroad Commissioner,,Total,,,673,
DONLEY,Railroad Commissioner,,Cody Garrett,False,DEM,3,42.86
DONLEY,Railroad Commissioner,,Grady Yarbrough,False,DEM,4,57.14
DONLEY,Railroad Commissioner,,Total,,,7,
DUVAL,U. S. Representative,15,Vicente Gonzalez,False,DEM,1747,66.10
DUVAL,U. S. Representative,15,"Juan ""Sonny""  Palacios Jr.",False,DEM,896,33.90
DUVAL,U. S. Representative,15,Total,,,2643,
DUVAL,Railroad Commissioner,,Cody Garrett,False,DEM,1183,55.44
DUVAL,Railroad Commissioner,,Grady Yarbrough,False,DEM,951,44.56
DUVAL,Railroad Commissioner,,Total,,,2134,
EASTLAND,Railroad Commissioner,,Cody Garrett,False,DEM,9,33.33
EASTLAND,Railroad Commissioner,,Grady Yarbrough,False,DEM,18,66.67
EASTLAND,Railroad Commissioner,,Total,,,27,
ECTOR,Railroad Commissioner,,Cody Garrett,False,DEM,84,38.01
ECTOR,Railroad Commissioner,,Grady Yarbrough,False,DEM,137,61.99
ECTOR,Railroad Commissioner,,Total,,,221,
EDWARDS,Railroad Commissioner,,Cody Garrett,False,DEM,3,75.00
EDWARDS,Railroad Commissioner,,Grady Yarbrough,False,DEM,1,25.00
EDWARDS,Railroad Commissioner,,Total,,,4,
EL PASO,Railroad Commissioner,,Cody Garrett,False,DEM,5677,41.13
EL PASO,Railroad Commissioner,,Grady Yarbrough,False,DEM,8127,58.87
EL PASO,Railroad Commissioner,,Total,,,13804,
EL PASO,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Gina M. Palafox,False,DEM,9338,59.30
EL PASO,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Maria Ramirez,False,DEM,6408,40.70
EL PASO,"Justice, 8th Court of Appeals District, Place 3  Unexpired Term",,Total,,,15746,
EL PASO,District Attorney, 34th Judicial District,Jaime Esparza,True,DEM,8382,51.29
EL PASO,District Attorney, 34th Judicial District,Yvonne Rosales,False,DEM,7959,48.71
EL PASO,District Attorney, 34th Judicial District,Total,,,16341,
ELLIS,Railroad Commissioner,,Cody Garrett,False,DEM,164,47.54
ELLIS,Railroad Commissioner,,Grady Yarbrough,False,DEM,181,52.46
ELLIS,Railroad Commissioner,,Total,,,345,
ERATH,Railroad Commissioner,,Cody Garrett,False,DEM,18,40.91
ERATH,Railroad Commissioner,,Grady Yarbrough,False,DEM,26,59.09
ERATH,Railroad Commissioner,,Total,,,44,
FALLS,Railroad Commissioner,,Cody Garrett,False,DEM,12,24.49
FALLS,Railroad Commissioner,,Grady Yarbrough,False,DEM,37,75.51
FALLS,Railroad Commissioner,,Total,,,49,
FANNIN,Railroad Commissioner,,Cody Garrett,False,DEM,34,45.95
FANNIN,Railroad Commissioner,,Grady Yarbrough,False,DEM,40,54.05
FANNIN,Railroad Commissioner,,Total,,,74,
FAYETTE,Railroad Commissioner,,Cody Garrett,False,DEM,44,46.81
FAYETTE,Railroad Commissioner,,Grady Yarbrough,False,DEM,50,53.19
FAYETTE,Railroad Commissioner,,Total,,,94,
FISHER,Railroad Commissioner,,Cody Garrett,False,DEM,28,49.12
FISHER,Railroad Commissioner,,Grady Yarbrough,False,DEM,29,50.88
FISHER,Railroad Commissioner,,Total,,,57,
FLOYD,Railroad Commissioner,,Cody Garrett,False,DEM,6,37.50
FLOYD,Railroad Commissioner,,Grady Yarbrough,False,DEM,10,62.50
FLOYD,Railroad Commissioner,,Total,,,16,
FOARD,Railroad Commissioner,,Cody Garrett,False,DEM,24,42.86
FOARD,Railroad Commissioner,,Grady Yarbrough,False,DEM,32,57.14
FOARD,Railroad Commissioner,,Total,,,56,
FORT BEND,Railroad Commissioner,,Cody Garrett,False,DEM,1391,29.81
FORT BEND,Railroad Commissioner,,Grady Yarbrough,False,DEM,3275,70.19
FORT BEND,Railroad Commissioner,,Total,,,4666,
FORT BEND,State Representative,27,Angelique Bartholomew,False,DEM,1831,47.11
FORT BEND,State Representative,27,Ron Reynolds,True,DEM,2056,52.89
FORT BEND,State Representative,27,Total,,,3887,
FRANKLIN,Railroad Commissioner,,Cody Garrett,False,DEM,4,33.33
FRANKLIN,Railroad Commissioner,,Grady Yarbrough,False,DEM,8,66.67
FRANKLIN,Railroad Commissioner,,Total,,,12,
FREESTONE,Railroad Commissioner,,Cody Garrett,False,DEM,30,41.67
FREESTONE,Railroad Commissioner,,Grady Yarbrough,False,DEM,42,58.33
FREESTONE,Railroad Commissioner,,Total,,,72,
FRIO,Railroad Commissioner,,Cody Garrett,False,DEM,177,35.54
FRIO,Railroad Commissioner,,Grady Yarbrough,False,DEM,321,64.46
FRIO,Railroad Commissioner,,Total,,,498,
GAINES,Railroad Commissioner,,Cody Garrett,False,DEM,8,29.63
GAINES,Railroad Commissioner,,Grady Yarbrough,False,DEM,19,70.37
GAINES,Railroad Commissioner,,Total,,,27,
GALVESTON,Railroad Commissioner,,Cody Garrett,False,DEM,471,35.07
GALVESTON,Railroad Commissioner,,Grady Yarbrough,False,DEM,872,64.93
GALVESTON,Railroad Commissioner,,Total,,,1343,
GARZA,Railroad Commissioner,,Cody Garrett,False,DEM,3,37.50
GARZA,Railroad Commissioner,,Grady Yarbrough,False,DEM,5,62.50
GARZA,Railroad Commissioner,,Total,,,8,
GILLESPIE,Railroad Commissioner,,Cody Garrett,False,DEM,71,69.61
GILLESPIE,Railroad Commissioner,,Grady Yarbrough,False,DEM,31,30.39
GILLESPIE,Railroad Commissioner,,Total,,,102,
GLASSCOCK,Railroad Commissioner,,Cody Garrett,False,DEM,0,0.00
GLASSCOCK,Railroad Commissioner,,Grady Yarbrough,False,DEM,0,0.00
GLASSCOCK,Railroad Commissioner,,Total,,,0,
GOLIAD,Railroad Commissioner,,Cody Garrett,False,DEM,20,43.48
GOLIAD,Railroad Commissioner,,Grady Yarbrough,False,DEM,26,56.52
GOLIAD,Railroad Commissioner,,Total,,,46,
GONZALES,Railroad Commissioner,,Cody Garrett,False,DEM,23,71.88
GONZALES,Railroad Commissioner,,Grady Yarbrough,False,DEM,9,28.13
GONZALES,Railroad Commissioner,,Total,,,32,
GRAY,Railroad Commissioner,,Cody Garrett,False,DEM,7,31.82
GRAY,Railroad Commissioner,,Grady Yarbrough,False,DEM,15,68.18
GRAY,Railroad Commissioner,,Total,,,22,
GRAYSON,Railroad Commissioner,,Cody Garrett,False,DEM,117,51.54
GRAYSON,Railroad Commissioner,,Grady Yarbrough,False,DEM,110,48.46
GRAYSON,Railroad Commissioner,,Total,,,227,
GREGG,Railroad Commissioner,,Cody Garrett,False,DEM,115,32.86
GREGG,Railroad Commissioner,,Grady Yarbrough,False,DEM,235,67.14
GREGG,Railroad Commissioner,,Total,,,350,
GRIMES,Railroad Commissioner,,Cody Garrett,False,DEM,31,46.27
GRIMES,Railroad Commissioner,,Grady Yarbrough,False,DEM,36,53.73
GRIMES,Railroad Commissioner,,Total,,,67,
GUADALUPE,U. S. Representative,15,Vicente Gonzalez,False,DEM,287,51.99
GUADALUPE,U. S. Representative,15,"Juan ""Sonny""  Palacios Jr.",False,DEM,265,48.01
GUADALUPE,U. S. Representative,15,Total,,,552,
GUADALUPE,Railroad Commissioner,,Cody Garrett,False,DEM,259,46.50
GUADALUPE,Railroad Commissioner,,Grady Yarbrough,False,DEM,298,53.50
GUADALUPE,Railroad Commissioner,,Total,,,557,
HALE,Railroad Commissioner,,Cody Garrett,False,DEM,22,52.38
HALE,Railroad Commissioner,,Grady Yarbrough,False,DEM,20,47.62
HALE,Railroad Commissioner,,Total,,,42,
HALL,Railroad Commissioner,,Cody Garrett,False,DEM,2,33.33
HALL,Railroad Commissioner,,Grady Yarbrough,False,DEM,4,66.67
HALL,Railroad Commissioner,,Total,,,6,
HAMILTON,Railroad Commissioner,,Cody Garrett,False,DEM,5,29.41
HAMILTON,Railroad Commissioner,,Grady Yarbrough,False,DEM,12,70.59
HAMILTON,Railroad Commissioner,,Total,,,17,
HANSFORD,Railroad Commissioner,,Cody Garrett,False,DEM,0,0.00
HANSFORD,Railroad Commissioner,,Grady Yarbrough,False,DEM,1,100.00
HANSFORD,Railroad Commissioner,,Total,,,1,
HARDEMAN,Railroad Commissioner,,Cody Garrett,False,DEM,3,23.08
HARDEMAN,Railroad Commissioner,,Grady Yarbrough,False,DEM,10,76.92
HARDEMAN,Railroad Commissioner,,Total,,,13,
HARDIN,Railroad Commissioner,,Cody Garrett,False,DEM,28,50.91
HARDIN,Railroad Commissioner,,Grady Yarbrough,False,DEM,27,49.09
HARDIN,Railroad Commissioner,,Total,,,55,
HARRIS,Railroad Commissioner,,Cody Garrett,False,DEM,10429,39.69
HARRIS,Railroad Commissioner,,Grady Yarbrough,False,DEM,15848,60.31
HARRIS,Railroad Commissioner,,Total,,,26277,
HARRIS,Member State Board of Education,6,R. Dakota Carter,False,DEM,4441,62.43
HARRIS,Member State Board of Education,6,Jasmine L. Jenkins,False,DEM,2673,37.57
HARRIS,Member State Board of Education,6,Total,,,7114,
HARRIS,State Representative,139,Jarvis D. Johnson,False,DEM,1552,52.95
HARRIS,State Representative,139,Kimberly Willis,False,DEM,1379,47.05
HARRIS,State Representative,139,Total,,,2931,
HARRIS,District Judge,11th Judicial District,Rabeea Collier,False,DEM,11326,40.76
HARRIS,District Judge,11th Judicial District,Kristen Hawkins,False,DEM,16461,59.24
HARRIS,District Judge,11th Judicial District,Total,,,27787,
HARRIS,District Judge,61st Judicial District,Julie Countiss,False,DEM,13524,49.61
HARRIS,District Judge,61st Judicial District,Fredericka Phillips,False,DEM,13736,50.39
HARRIS,District Judge,61st Judicial District,Total,,,27260,
HARRIS,District Judge,215th Judicial District,Elaine Palmer,True,DEM,15511,57.19
HARRIS,District Judge,215th Judicial District,JoAnn Storey,False,DEM,11613,42.81
HARRIS,District Judge,215th Judicial District,Total,,,27124,
HARRISON,Railroad Commissioner,,Cody Garrett,False,DEM,57,34.34
HARRISON,Railroad Commissioner,,Grady Yarbrough,False,DEM,109,65.66
HARRISON,Railroad Commissioner,,Total,,,166,
HARTLEY,Railroad Commissioner,,Cody Garrett,False,DEM,0,0.00
HARTLEY,Railroad Commissioner,,Grady Yarbrough,False,DEM,0,0.00
HARTLEY,Railroad Commissioner,,Total,,,0,
HASKELL,Railroad Commissioner,,Cody Garrett,False,DEM,13,52.00
HASKELL,Railroad Commissioner,,Grady Yarbrough,False,DEM,12,48.00
HASKELL,Railroad Commissioner,,Total,,,25,
HAYS,Railroad Commissioner,,Cody Garrett,False,DEM,573,45.69
HAYS,Railroad Commissioner,,Grady Yarbrough,False,DEM,681,54.31
HAYS,Railroad Commissioner,,Total,,,1254,
HEMPHILL,Railroad Commissioner,,Cody Garrett,False,DEM,0,0.00
HEMPHILL,Railroad Commissioner,,Grady Yarbrough,False,DEM,2,100.00
HEMPHILL,Railroad Commissioner,,Total,,,2,
HENDERSON,Railroad Commissioner,,Cody Garrett,False,DEM,95,39.09
HENDERSON,Railroad Commissioner,,Grady Yarbrough,False,DEM,148,60.91
HENDERSON,Railroad Commissioner,,Total,,,243,
HIDALGO,U. S. Representative,15,Vicente Gonzalez,False,DEM,10822,62.89
HIDALGO,U. S. Representative,15,"Juan ""Sonny""  Palacios Jr.",False,DEM,6386,37.11
HIDALGO,U. S. Representative,15,Total,,,17208,
HIDALGO,Railroad Commissioner,,Cody Garrett,False,DEM,10766,58.43
HIDALGO,Railroad Commissioner,,Grady Yarbrough,False,DEM,7658,41.57
HIDALGO,Railroad Commissioner,,Total,,,18424,
HIDALGO,District Judge,449th Judicial District,Jesse Contreras,True,DEM,8950,36.10
HIDALGO,District Judge,449th Judicial District,"Renee ""Rena"" RodriguezBetancourt",False,DEM,15845,63.90
HIDALGO,District Judge,449th Judicial District,Total,,,24795,
HILL,Railroad Commissioner,,Cody Garrett,False,DEM,43,47.78
HILL,Railroad Commissioner,,Grady Yarbrough,False,DEM,47,52.22
HILL,Railroad Commissioner,,Total,,,90,
HOCKLEY,Railroad Commissioner,,Cody Garrett,False,DEM,4,26.67
