county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Rains,101,Ballots Cast,,,,,,,771
Rains,102,Ballots Cast,,,,,,,476
Rains,203,Ballots Cast,,,,,,,868
Rains,204,Ballots Cast,,,,,,,373
Rains,305,Ballots Cast,,,,,,,560
Rains,306,Ballots Cast,,,,,,,607
Rains,407,Ballots Cast,,,,,,,600
Rains,408,Ballots Cast,,,,,,,509
Rains,Total,Ballots Cast,,,,,,,4764
Rains,101,Straight Party,,,REP,20,343,133,496
Rains,102,Straight Party,,,REP,13,162,128,303
Rains,203,Straight Party,,,REP,29,431,162,622
Rains,204,Straight Party,,,REP,15,175,45,235
Rains,305,Straight Party,,,REP,31,222,71,324
Rains,306,Straight Party,,,REP,31,222,79,332
Rains,407,Straight Party,,,REP,13,231,123,367
Rains,408,Straight Party,,,REP,15,154,150,319
Rains,Total,Straight Party,,,REP,167,1940,891,2998
Rains,101,Straight Party,,,DEM,1,31,24,56
Rains,102,Straight Party,,,DEM,3,29,26,58
Rains,203,Straight Party,,,DEM,2,43,8,53
Rains,204,Straight Party,,,DEM,0,23,4,27
Rains,305,Straight Party,,,DEM,3,34,20,57
Rains,306,Straight Party,,,DEM,4,57,33,94
Rains,407,Straight Party,,,DEM,1,23,27,51
Rains,408,Straight Party,,,DEM,5,33,13,51
Rains,Total,Straight Party,,,DEM,19,273,155,447
Rains,101,Straight Party,,,LIB,1,1,2,4
Rains,102,Straight Party,,,LIB,0,0,1,1
Rains,203,Straight Party,,,LIB,0,1,0,1
Rains,204,Straight Party,,,LIB,0,1,0,1
Rains,305,Straight Party,,,LIB,1,1,0,2
Rains,306,Straight Party,,,LIB,0,1,1,2
Rains,407,Straight Party,,,LIB,0,1,1,2
Rains,408,Straight Party,,,LIB,0,2,5,7
Rains,Total,Straight Party,,,LIB,2,8,10,20
Rains,101,Straight Party,,,GRN,0,0,2,2
Rains,102,Straight Party,,,GRN,0,0,1,1
Rains,203,Straight Party,,,GRN,0,0,0,0
Rains,204,Straight Party,,,GRN,0,0,0,0
Rains,305,Straight Party,,,GRN,0,0,0,0
Rains,306,Straight Party,,,GRN,0,0,0,0
Rains,407,Straight Party,,,GRN,0,0,1,1
Rains,408,Straight Party,,,GRN,0,1,2,3
Rains,Total,Straight Party,,,GRN,0,1,6,7
Rains,101,Straight Party,,Over Votes,,0,0,0,0
Rains,102,Straight Party,,Over Votes,,0,0,0,0
Rains,203,Straight Party,,Over Votes,,0,0,0,0
Rains,204,Straight Party,,Over Votes,,0,0,0,0
Rains,305,Straight Party,,Over Votes,,0,0,0,0
Rains,306,Straight Party,,Over Votes,,0,0,0,0
Rains,407,Straight Party,,Over Votes,,0,0,0,0
Rains,408,Straight Party,,Over Votes,,0,0,0,0
Rains,Total,Straight Party,,Over Votes,,0,0,0,0
Rains,101,Straight Party,,Under Votes,,6,126,67,199
Rains,102,Straight Party,,Under Votes,,5,43,62,110
Rains,203,Straight Party,,Under Votes,,17,108,51,176
Rains,204,Straight Party,,Under Votes,,9,60,35,104
Rains,305,Straight Party,,Under Votes,,8,114,50,172
Rains,306,Straight Party,,Under Votes,,9,107,58,174
Rains,407,Straight Party,,Under Votes,,6,108,62,176
