county,precinct,office,district,candidate,party,early_voting,election_day,votes
Throckmorton,Precinct 1  , Ballots Cast,,,,,,4
Throckmorton,Precinct 2  , Ballots Cast,,,,,,3
Throckmorton,Precinct 3003  , Ballots Cast,,,,,,198
Throckmorton,Precinct 4005  , Ballots Cast,,,,,,7
Throckmorton,Precinct 4006  , Ballots Cast,,,,,,0
Throckmorton,Precinct 1 - ISD  , Ballots Cast,,,,,,215
Throckmorton,Precinct 2 - ISD  , Ballots Cast,,,,,,223
Throckmorton,Precinct 4005 - ISD  , Ballots Cast,,,,,,52
Throckmorton,Precinct 4006 - ISD  , Ballots Cast,,,,,,120
Throckmorton,Total, Ballots Cast,,,,,,822
Throckmorton,Precinct 1  ,Straight Party,,,REP,2,0,2
Throckmorton,Precinct 2  ,Straight Party,,,REP,0,2,2
Throckmorton,Precinct 3003  ,Straight Party,,,REP,30,74,104
Throckmorton,Precinct 4005  ,Straight Party,,,REP,2,2,4
Throckmorton,Precinct 4006  ,Straight Party,,,REP,0,0,0
Throckmorton,Precinct 1 - ISD  ,Straight Party,,,REP,67,38,105
Throckmorton,Precinct 2 - ISD  ,Straight Party,,,REP,65,45,110
Throckmorton,Precinct 4005 - ISD  ,Straight Party,,,REP,5,14,19
Throckmorton,Precinct 4006 - ISD  ,Straight Party,,,REP,39,25,64
Throckmorton,Total,Straight Party,,,REP,210,200,410
Throckmorton,Precinct 1  ,Straight Party,,,DEM,0,0,0
Throckmorton,Precinct 2  ,Straight Party,,,DEM,0,0,0
Throckmorton,Precinct 3003  ,Straight Party,,,DEM,5,15,20
Throckmorton,Precinct 4005  ,Straight Party,,,DEM,0,0,0
Throckmorton,Precinct 4006  ,Straight Party,,,DEM,0,0,0
Throckmorton,Precinct 1 - ISD  ,Straight Party,,,DEM,3,1,4
Throckmorton,Precinct 2 - ISD  ,Straight Party,,,DEM,5,7,12
Throckmorton,Precinct 4005 - ISD  ,Straight Party,,,DEM,5,4,9
Throckmorton,Precinct 4006 - ISD  ,Straight Party,,,DEM,5,2,7
Throckmorton,Total,Straight Party,,,DEM,23,29,52
Throckmorton,Precinct 1  ,Straight Party,,,LIB,0,0,0
Throckmorton,Precinct 2  ,Straight Party,,,LIB,0,0,0
Throckmorton,Precinct 3003  ,Straight Party,,,LIB,0,0,0
Throckmorton,Precinct 4005  ,Straight Party,,,LIB,0,0,0
Throckmorton,Precinct 4006  ,Straight Party,,,LIB,0,0,0
Throckmorton,Precinct 1 - ISD  ,Straight Party,,,LIB,0,0,0
Throckmorton,Precinct 2 - ISD  ,Straight Party,,,LIB,1,0,1
Throckmorton,Precinct 4005 - ISD  ,Straight Party,,,LIB,0,0,0
Throckmorton,Precinct 4006 - ISD  ,Straight Party,,,LIB,0,0,0
Throckmorton,Total,Straight Party,,,LIB,1,0,1
Throckmorton,Precinct 1  ,Straight Party,,,GRN,0,0,0
Throckmorton,Precinct 2  ,Straight Party,,,GRN,0,0,0
Throckmorton,Precinct 3003  ,Straight Party,,,GRN,0,0,0
Throckmorton,Precinct 4005  ,Straight Party,,,GRN,0,0,0
Throckmorton,Precinct 4006  ,Straight Party,,,GRN,0,0,0
Throckmorton,Precinct 1 - ISD  ,Straight Party,,,GRN,0,0,0
Throckmorton,Precinct 2 - ISD  ,Straight Party,,,GRN,0,0,0
Throckmorton,Precinct 4005 - ISD  ,Straight Party,,,GRN,0,0,0
Throckmorton,Precinct 4006 - ISD  ,Straight Party,,,GRN,0,0,0
Throckmorton,Total,Straight Party,,,GRN,0,0,0
Throckmorton,Precinct 1  ,Straight Party,,Over Votes,,0,0,0
Throckmorton,Precinct 2  ,Straight Party,,Over Votes,,0,0,0
Throckmorton,Precinct 3003  ,Straight Party,,Over Votes,,0,0,0
Throckmorton,Precinct 4005  ,Straight Party,,Over Votes,,0,0,0
Throckmorton,Precinct 4006  ,Straight Party,,Over Votes,,0,0,0
Throckmorton,Precinct 1 - ISD  ,Straight Party,,Over Votes,,0,0,0
Throckmorton,Precinct 2 - ISD  ,Straight Party,,Over Votes,,0,0,0
