county,precinct,office,district,party,candidate,votes,early_voting_dre,early_voting_paper,election_day,provisional
Williamson,0186,County Chairman,,DEM,UNDER VOTES,109,42,0,67,0
Williamson,0189,County Chairman,,DEM,UNDER VOTES,85,28,0,57,0
Williamson,0190,County Chairman,,DEM,UNDER VOTES,124,41,5,78,0
Williamson,0197,County Chairman,,DEM,UNDER VOTES,94,36,4,53,1
Williamson,0198,County Chairman,,DEM,UNDER VOTES,160,72,6,82,0
Williamson,0201,County Chairman,,DEM,UNDER VOTES,148,46,4,98,0
Williamson,0204,County Chairman,,DEM,UNDER VOTES,147,49,4,94,0
Williamson,0206,County Chairman,,DEM,UNDER VOTES,48,16,1,31,0
Williamson,0207,County Chairman,,DEM,UNDER VOTES,64,19,2,43,0
Williamson,0216,County Chairman,,DEM,UNDER VOTES,101,36,4,61,0
Williamson,0218,County Chairman,,DEM,UNDER VOTES,150,58,7,85,0
Williamson,0253,County Chairman,,DEM,UNDER VOTES,159,46,5,108,0
Williamson,0254,County Chairman,,DEM,UNDER VOTES,107,42,8,57,0
Williamson,0259,County Chairman,,DEM,UNDER VOTES,121,36,5,79,1
Williamson,0264,County Chairman,,DEM,UNDER VOTES,95,18,1,75,1
Williamson,0266,County Chairman,,DEM,UNDER VOTES,124,40,7,76,1
Williamson,0267,County Chairman,,DEM,UNDER VOTES,34,7,3,24,0
Williamson,0273,County Chairman,,DEM,UNDER VOTES,102,32,2,68,0
Williamson,0274,County Chairman,,DEM,UNDER VOTES,155,45,3,107,0
Williamson,0275,County Chairman,,DEM,UNDER VOTES,139,44,8,87,0
Williamson,0277,County Chairman,,DEM,UNDER VOTES,168,68,2,98,0
Williamson,0278,County Chairman,,DEM,UNDER VOTES,204,94,5,105,0
Williamson,0283,County Chairman,,DEM,UNDER VOTES,145,46,5,94,0
Williamson,0287,County Chairman,,DEM,UNDER VOTES,114,41,7,66,0
Williamson,0305,County Chairman,,DEM,UNDER VOTES,59,17,2,40,0
Williamson,0309,County Chairman,,DEM,UNDER VOTES,28,3,3,22,0
Williamson,0310,County Chairman,,DEM,UNDER VOTES,40,6,0,34,0
Williamson,0311,County Chairman,,DEM,UNDER VOTES,29,6,3,20,0
Williamson,0312,County Chairman,,DEM,UNDER VOTES,52,9,1,42,0
Williamson,0314,County Chairman,,DEM,UNDER VOTES,114,43,8,61,2
Williamson,0330,County Chairman,,DEM,UNDER VOTES,126,35,7,84,0
Williamson,0331,County Chairman,,DEM,UNDER VOTES,66,24,5,36,1
Williamson,0332,County Chairman,,DEM,UNDER VOTES,83,30,6,47,0
Williamson,0333,County Chairman,,DEM,UNDER VOTES,89,25,4,60,0
Williamson,0337,County Chairman,,DEM,UNDER VOTES,138,40,3,95,0
Williamson,0339,County Chairman,,DEM,UNDER VOTES,61,13,2,45,1
Williamson,0341,County Chairman,,DEM,UNDER VOTES,41,21,2,18,0
Williamson,0342,County Chairman,,DEM,UNDER VOTES,39,11,4,24,0
Williamson,0343,County Chairman,,DEM,UNDER VOTES,103,30,8,65,0
Williamson,0344,County Chairman,,DEM,UNDER VOTES,54,22,2,29,1
Williamson,0368,County Chairman,,DEM,UNDER VOTES,90,24,6,60,0
Williamson,0369,County Chairman,,DEM,UNDER VOTES,65,19,6,40,0
Williamson,0370,County Chairman,,DEM,UNDER VOTES,95,34,4,56,1
Williamson,0371,County Chairman,,DEM,UNDER VOTES,55,23,7,25,0
Williamson,0379,County Chairman,,DEM,UNDER VOTES,70,24,4,42,0
Williamson,0381,County Chairman,,DEM,UNDER VOTES,114,66,22,26,0
Williamson,0392,County Chairman,,DEM,UNDER VOTES,84,33,7,44,0
Williamson,0394,County Chairman,,DEM,UNDER VOTES,157,84,20,53,0
Williamson,0395,County Chairman,,DEM,UNDER VOTES,50,11,5,34,0
Williamson,0396,County Chairman,,DEM,UNDER VOTES,111,52,16,43,0
Williamson,0402,County Chairman,,DEM,UNDER VOTES,123,25,6,92,0
Williamson,0403,County Chairman,,DEM,UNDER VOTES,73,19,2,52,0
Williamson,0413,County Chairman,,DEM,UNDER VOTES,5,1,0,4,0
Williamson,0415,County Chairman,,DEM,UNDER VOTES,46,7,4,35,0
Williamson,0420,County Chairman,,DEM,UNDER VOTES,94,31,2,61,0
Williamson,0423,County Chairman,,DEM,UNDER VOTES,97,27,2,68,0
Williamson,0424,County Chairman,,DEM,UNDER VOTES,145,55,4,86,0
Williamson,0425,County Chairman,,DEM,UNDER VOTES,12,0,1,11,0
Williamson,0426,County Chairman,,DEM,UNDER VOTES,36,10,1,25,0
Williamson,0427,County Chairman,,DEM,UNDER VOTES,67,30,3,33,1
Williamson,0428,County Chairman,,DEM,UNDER VOTES,71,28,1,42,0
Williamson,0429,County Chairman,,DEM,UNDER VOTES,44,10,1,32,1
Williamson,0434,County Chairman,,DEM,UNDER VOTES,48,12,4,32,0
Williamson,0436,County Chairman,,DEM,UNDER VOTES,10,2,1,7,0
Williamson,0455,County Chairman,,DEM,UNDER VOTES,95,38,3,54,0
Williamson,0456,County Chairman,,DEM,UNDER VOTES,58,25,3,30,0
Williamson,0463,County Chairman,,DEM,UNDER VOTES,160,56,4,99,1
Williamson,0480,County Chairman,,DEM,UNDER VOTES,182,75,7,99,1
Williamson,0484,County Chairman,,DEM,UNDER VOTES,126,48,7,70,1
Williamson,0488,County Chairman,,DEM,UNDER VOTES,163,58,8,95,2
Williamson,0491,County Chairman,,DEM,UNDER VOTES,145,40,6,98,1
Williamson,0119,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0122,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0135,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0138,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0140,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0145,President,,REP,Rick Santorum,1,1,0,0,0
Williamson,0146,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0147,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0149,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0150,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0151,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0152,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0160,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0162,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0172,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0182,President,,REP,Rick Santorum,2,1,0,1,0
Williamson,0185,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0186,President,,REP,Rick Santorum,1,1,0,0,0
Williamson,0189,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0190,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0197,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0198,President,,REP,Rick Santorum,1,1,0,0,0
Williamson,0201,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0204,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0206,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0207,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0216,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0218,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0253,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0254,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0259,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0264,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0266,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0267,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0273,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0274,President,,REP,Rick Santorum,3,2,0,1,0
Williamson,0275,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0277,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0278,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0283,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0287,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0305,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0309,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0310,President,,REP,Rick Santorum,2,1,0,1,0
Williamson,0311,President,,REP,Rick Santorum,2,0,0,2,0
Williamson,0312,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0314,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0330,President,,REP,Rick Santorum,2,0,0,2,0
Williamson,0331,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0332,President,,REP,Rick Santorum,1,1,0,0,0
Williamson,0333,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0337,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0339,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0341,President,,REP,Rick Santorum,1,1,0,0,0
Williamson,0342,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0343,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0344,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0368,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0369,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0370,President,,REP,Rick Santorum,2,1,0,1,0
Williamson,0371,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0379,President,,REP,Rick Santorum,4,0,0,4,0
Williamson,0381,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0392,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0394,President,,REP,Rick Santorum,2,1,1,0,0
Williamson,0395,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0396,President,,REP,Rick Santorum,5,4,0,1,0
Williamson,0402,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0403,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0413,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0415,President,,REP,Rick Santorum,2,0,0,2,0
Williamson,0420,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0423,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0424,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0425,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0426,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0427,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0428,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0429,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0434,President,,REP,Rick Santorum,4,2,0,2,0
Williamson,0436,President,,REP,Rick Santorum,1,1,0,0,0
Williamson,0455,President,,REP,Rick Santorum,1,1,0,0,0
Williamson,0456,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0463,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0480,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0484,President,,REP,Rick Santorum,1,0,0,1,0
Williamson,0488,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0491,President,,REP,Rick Santorum,0,0,0,0,0
Williamson,0119,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0122,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0135,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0138,President,,REP,Lindsey Graham,2,1,1,0,0
Williamson,0140,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0145,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0146,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0147,President,,REP,Lindsey Graham,1,0,1,0,0
Williamson,0149,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0150,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0151,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0152,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0160,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0162,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0172,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0182,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0185,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0186,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0189,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0190,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0197,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0198,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0201,President,,REP,Lindsey Graham,1,1,0,0,0
Williamson,0204,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0206,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0207,President,,REP,Lindsey Graham,3,2,0,1,0
Williamson,0216,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0218,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0253,President,,REP,Lindsey Graham,1,1,0,0,0
Williamson,0254,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0259,President,,REP,Lindsey Graham,1,0,1,0,0
Williamson,0264,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0266,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0267,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0273,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0274,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0275,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0277,President,,REP,Lindsey Graham,2,0,0,2,0
Williamson,0278,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0283,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0287,President,,REP,Lindsey Graham,2,2,0,0,0
Williamson,0305,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0309,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0310,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0311,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0312,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0314,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0330,President,,REP,Lindsey Graham,2,2,0,0,0
Williamson,0331,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0332,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0333,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0337,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0339,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0341,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0342,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0343,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0344,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0368,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0369,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0370,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0371,President,,REP,Lindsey Graham,1,1,0,0,0
Williamson,0379,President,,REP,Lindsey Graham,1,0,0,1,0
Williamson,0381,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0392,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0394,President,,REP,Lindsey Graham,1,1,0,0,0
Williamson,0395,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0396,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0402,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0403,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0413,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0415,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0420,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0423,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0424,President,,REP,Lindsey Graham,1,0,1,0,0
Williamson,0425,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0426,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0427,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0428,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0429,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0434,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0436,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0455,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0456,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0463,President,,REP,Lindsey Graham,4,0,0,4,0
Williamson,0480,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0484,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0488,President,,REP,Lindsey Graham,0,0,0,0,0
Williamson,0491,President,,REP,Lindsey Graham,1,1,0,0,0
Williamson,0119,President,,REP,John R. Kasich,35,24,0,11,0
Williamson,0122,President,,REP,John R. Kasich,45,23,2,20,0
Williamson,0135,President,,REP,John R. Kasich,10,4,0,6,0
Williamson,0138,President,,REP,John R. Kasich,72,35,5,32,0
Williamson,0140,President,,REP,John R. Kasich,34,12,1,21,0
Williamson,0145,President,,REP,John R. Kasich,11,4,0,7,0
Williamson,0146,President,,REP,John R. Kasich,52,14,0,38,0
Williamson,0147,President,,REP,John R. Kasich,25,7,1,17,0
Williamson,0149,President,,REP,John R. Kasich,13,4,2,7,0
Williamson,0150,President,,REP,John R. Kasich,21,13,1,7,0
Williamson,0151,President,,REP,John R. Kasich,26,6,1,18,1
Williamson,0152,President,,REP,John R. Kasich,15,3,1,11,0
Williamson,0160,President,,REP,John R. Kasich,39,20,0,19,0
Williamson,0162,President,,REP,John R. Kasich,24,7,2,15,0
Williamson,0172,President,,REP,John R. Kasich,60,21,2,37,0
Williamson,0182,President,,REP,John R. Kasich,69,28,0,41,0
Williamson,0185,President,,REP,John R. Kasich,14,4,2,8,0
Williamson,0186,President,,REP,John R. Kasich,39,11,1,27,0
Williamson,0189,President,,REP,John R. Kasich,34,16,0,18,0
Williamson,0190,President,,REP,John R. Kasich,90,31,2,57,0
Williamson,0197,President,,REP,John R. Kasich,45,10,2,33,0
Williamson,0198,President,,REP,John R. Kasich,58,31,2,25,0
Williamson,0201,President,,REP,John R. Kasich,72,31,2,39,0
Williamson,0204,President,,REP,John R. Kasich,59,21,0,38,0
Williamson,0206,President,,REP,John R. Kasich,24,7,1,16,0
Williamson,0207,President,,REP,John R. Kasich,37,16,5,16,0
Williamson,0216,President,,REP,John R. Kasich,29,13,2,14,0
Williamson,0218,President,,REP,John R. Kasich,41,22,2,17,0
Williamson,0253,President,,REP,John R. Kasich,42,12,1,29,0
Williamson,0254,President,,REP,John R. Kasich,28,7,0,21,0
Williamson,0259,President,,REP,John R. Kasich,20,0,2,18,0
Williamson,0264,President,,REP,John R. Kasich,38,12,0,26,0
Williamson,0266,President,,REP,John R. Kasich,42,16,4,22,0
Williamson,0267,President,,REP,John R. Kasich,21,7,3,11,0
Williamson,0273,President,,REP,John R. Kasich,25,10,0,15,0
Williamson,0274,President,,REP,John R. Kasich,38,13,0,25,0
Williamson,0275,President,,REP,John R. Kasich,21,11,1,9,0
Williamson,0277,President,,REP,John R. Kasich,75,38,1,36,0
Williamson,0278,President,,REP,John R. Kasich,79,33,3,43,0
Williamson,0283,President,,REP,John R. Kasich,25,11,1,13,0
Williamson,0287,President,,REP,John R. Kasich,34,4,3,27,0
Williamson,0305,President,,REP,John R. Kasich,47,20,1,26,0
Williamson,0309,President,,REP,John R. Kasich,13,5,0,8,0
Williamson,0310,President,,REP,John R. Kasich,11,1,2,8,0
Williamson,0311,President,,REP,John R. Kasich,25,4,0,21,0
Williamson,0312,President,,REP,John R. Kasich,25,6,1,18,0
Williamson,0314,President,,REP,John R. Kasich,39,16,0,23,0
Williamson,0330,President,,REP,John R. Kasich,37,16,0,21,0
Williamson,0331,President,,REP,John R. Kasich,26,9,0,17,0
Williamson,0332,President,,REP,John R. Kasich,33,11,0,22,0
Williamson,0333,President,,REP,John R. Kasich,37,10,5,22,0
Williamson,0337,President,,REP,John R. Kasich,44,15,1,28,0
Williamson,0339,President,,REP,John R. Kasich,13,2,1,10,0
Williamson,0341,President,,REP,John R. Kasich,42,23,5,14,0
Williamson,0342,President,,REP,John R. Kasich,2,0,0,2,0
Williamson,0343,President,,REP,John R. Kasich,110,55,5,50,0
Williamson,0344,President,,REP,John R. Kasich,75,38,3,34,0
Williamson,0368,President,,REP,John R. Kasich,27,11,0,16,0
Williamson,0369,President,,REP,John R. Kasich,42,23,2,17,0
Williamson,0370,President,,REP,John R. Kasich,36,13,4,19,0
Williamson,0371,President,,REP,John R. Kasich,41,26,6,9,0
Williamson,0379,President,,REP,John R. Kasich,118,74,8,36,0
Williamson,0381,President,,REP,John R. Kasich,179,127,19,33,0
Williamson,0392,President,,REP,John R. Kasich,132,73,16,42,1
Williamson,0394,President,,REP,John R. Kasich,324,218,30,76,0
Williamson,0395,President,,REP,John R. Kasich,48,23,5,20,0
Williamson,0396,President,,REP,John R. Kasich,188,116,29,43,0
Williamson,0402,President,,REP,John R. Kasich,7,1,0,6,0
Williamson,0403,President,,REP,John R. Kasich,15,7,0,8,0
Williamson,0413,President,,REP,John R. Kasich,11,0,1,10,0
Williamson,0415,President,,REP,John R. Kasich,13,7,0,6,0
Williamson,0420,President,,REP,John R. Kasich,17,8,0,9,0
Williamson,0423,President,,REP,John R. Kasich,34,16,4,14,0
Williamson,0424,President,,REP,John R. Kasich,112,52,2,58,0
Williamson,0425,President,,REP,John R. Kasich,2,0,1,1,0
Williamson,0426,President,,REP,John R. Kasich,9,2,0,7,0
Williamson,0427,President,,REP,John R. Kasich,14,8,0,6,0
Williamson,0428,President,,REP,John R. Kasich,24,7,0,17,0
Williamson,0429,President,,REP,John R. Kasich,4,0,0,4,0
Williamson,0434,President,,REP,John R. Kasich,23,8,2,13,0
Williamson,0436,President,,REP,John R. Kasich,6,3,0,3,0
Williamson,0455,President,,REP,John R. Kasich,12,3,1,8,0
Williamson,0456,President,,REP,John R. Kasich,3,1,0,2,0
Williamson,0463,President,,REP,John R. Kasich,28,14,1,13,0
Williamson,0480,President,,REP,John R. Kasich,39,9,5,25,0
Williamson,0484,President,,REP,John R. Kasich,43,17,6,20,0
Williamson,0488,President,,REP,John R. Kasich,73,34,6,33,0
Williamson,0491,President,,REP,John R. Kasich,27,10,0,17,0
Williamson,0119,President,,REP,Marco Rubio,158,70,6,81,1
Williamson,0122,President,,REP,Marco Rubio,178,88,8,82,0
Williamson,0135,President,,REP,Marco Rubio,60,15,1,44,0
Williamson,0138,President,,REP,Marco Rubio,246,123,7,115,1
Williamson,0140,President,,REP,Marco Rubio,109,49,5,55,0
Williamson,0145,President,,REP,Marco Rubio,49,16,0,33,0
Williamson,0146,President,,REP,Marco Rubio,186,45,10,131,0
Williamson,0147,President,,REP,Marco Rubio,107,38,1,68,0
Williamson,0149,President,,REP,Marco Rubio,67,28,4,35,0
Williamson,0150,President,,REP,Marco Rubio,57,18,4,35,0
Williamson,0151,President,,REP,Marco Rubio,83,26,3,53,1
Williamson,0152,President,,REP,Marco Rubio,63,16,2,44,1
Williamson,0160,President,,REP,Marco Rubio,200,107,1,92,0
Williamson,0162,President,,REP,Marco Rubio,88,32,11,44,1
Williamson,0172,President,,REP,Marco Rubio,164,62,7,95,0
Williamson,0182,President,,REP,Marco Rubio,328,146,5,177,0
Williamson,0185,President,,REP,Marco Rubio,73,34,0,39,0
Williamson,0186,President,,REP,Marco Rubio,131,39,9,83,0
Williamson,0189,President,,REP,Marco Rubio,160,57,6,97,0
Williamson,0190,President,,REP,Marco Rubio,331,141,7,182,1
Williamson,0197,President,,REP,Marco Rubio,172,90,9,73,0
Williamson,0198,President,,REP,Marco Rubio,218,95,12,111,0
Williamson,0201,President,,REP,Marco Rubio,310,108,7,195,0
Williamson,0204,President,,REP,Marco Rubio,267,127,8,132,0
Williamson,0206,President,,REP,Marco Rubio,88,25,7,56,0
Williamson,0207,President,,REP,Marco Rubio,185,76,11,98,0
Williamson,0216,President,,REP,Marco Rubio,129,64,6,59,0
Williamson,0218,President,,REP,Marco Rubio,147,61,13,73,0
Williamson,0253,President,,REP,Marco Rubio,253,103,3,146,1
Williamson,0254,President,,REP,Marco Rubio,128,66,5,57,0
Williamson,0259,President,,REP,Marco Rubio,184,55,6,123,0
Williamson,0264,President,,REP,Marco Rubio,151,44,4,103,0
Williamson,0266,President,,REP,Marco Rubio,146,55,14,77,0
Williamson,0267,President,,REP,Marco Rubio,123,48,9,66,0
Williamson,0273,President,,REP,Marco Rubio,99,45,3,51,0
Williamson,0274,President,,REP,Marco Rubio,132,43,2,83,4
Williamson,0275,President,,REP,Marco Rubio,112,44,9,59,0
Williamson,0277,President,,REP,Marco Rubio,338,157,12,169,0
Williamson,0278,President,,REP,Marco Rubio,230,91,6,133,0
Williamson,0283,President,,REP,Marco Rubio,195,74,5,116,0
Williamson,0287,President,,REP,Marco Rubio,221,89,5,127,0
Williamson,0305,President,,REP,Marco Rubio,201,96,20,85,0
Williamson,0309,President,,REP,Marco Rubio,74,22,6,46,0
Williamson,0310,President,,REP,Marco Rubio,56,13,3,40,0
Williamson,0311,President,,REP,Marco Rubio,97,31,5,61,0
Williamson,0312,President,,REP,Marco Rubio,101,32,2,67,0
Williamson,0314,President,,REP,Marco Rubio,153,86,5,62,0
Williamson,0330,President,,REP,Marco Rubio,179,70,1,107,1
Williamson,0331,President,,REP,Marco Rubio,153,58,4,91,0
Williamson,0332,President,,REP,Marco Rubio,217,84,6,127,0
Williamson,0333,President,,REP,Marco Rubio,186,60,12,112,2
Williamson,0337,President,,REP,Marco Rubio,269,105,12,151,1
Williamson,0339,President,,REP,Marco Rubio,65,21,2,42,0
Williamson,0341,President,,REP,Marco Rubio,140,75,11,52,2
Williamson,0342,President,,REP,Marco Rubio,25,9,1,15,0
Williamson,0343,President,,REP,Marco Rubio,350,173,26,151,0
Williamson,0344,President,,REP,Marco Rubio,227,107,16,104,0
Williamson,0368,President,,REP,Marco Rubio,86,32,1,52,1
Williamson,0369,President,,REP,Marco Rubio,145,68,8,69,0
Williamson,0370,President,,REP,Marco Rubio,187,80,13,94,0
Williamson,0371,President,,REP,Marco Rubio,162,94,12,56,0
Williamson,0379,President,,REP,Marco Rubio,453,252,27,174,0
Williamson,0381,President,,REP,Marco Rubio,452,314,48,90,0
Williamson,0392,President,,REP,Marco Rubio,399,196,40,163,0
Williamson,0394,President,,REP,Marco Rubio,801,593,64,144,0
Williamson,0395,President,,REP,Marco Rubio,183,96,9,78,0
Williamson,0396,President,,REP,Marco Rubio,407,253,64,90,0
Williamson,0402,President,,REP,Marco Rubio,122,54,2,66,0
Williamson,0403,President,,REP,Marco Rubio,69,31,2,36,0
Williamson,0413,President,,REP,Marco Rubio,13,5,0,8,0
Williamson,0415,President,,REP,Marco Rubio,50,16,0,34,0
Williamson,0420,President,,REP,Marco Rubio,135,41,3,91,0
Williamson,0423,President,,REP,Marco Rubio,88,34,4,50,0
Williamson,0424,President,,REP,Marco Rubio,417,179,7,231,0
Williamson,0425,President,,REP,Marco Rubio,10,2,1,7,0
Williamson,0426,President,,REP,Marco Rubio,72,24,2,46,0
Williamson,0427,President,,REP,Marco Rubio,97,37,7,52,1
Williamson,0428,President,,REP,Marco Rubio,99,32,1,66,0
Williamson,0429,President,,REP,Marco Rubio,22,9,1,12,0
Williamson,0434,President,,REP,Marco Rubio,109,40,7,62,0
Williamson,0436,President,,REP,Marco Rubio,32,12,0,20,0
Williamson,0455,President,,REP,Marco Rubio,54,20,4,30,0
Williamson,0456,President,,REP,Marco Rubio,29,10,5,14,0
Williamson,0463,President,,REP,Marco Rubio,104,40,2,61,1
Williamson,0480,President,,REP,Marco Rubio,166,74,4,88,0
