county,precinct,office,district,party,candidate,votes,early_voting,election_day
Zavala,1,President,,Rep,Donald Trump,72,41,31
Zavala,1A,President,,Rep,Donald Trump,75,42,33
Zavala,2,President,,Rep,Donald Trump,175,77,98
Zavala,3,President,,Rep,Donald Trump,111,44,67
Zavala,4,President,,Rep,Donald Trump,192,96,96
Zavala,4A,President,,Rep,Donald Trump,67,35,32
Zavala,,President,,Rep,Donald Trump,692,335,357
Zavala,1,President,,Dem,Hillary Clinton,236,119,117
Zavala,1A,President,,Dem,Hillary Clinton,306,162,144
Zavala,2,President,,Dem,Hillary Clinton,764,423,341
Zavala,3,President,,Dem,Hillary Clinton,737,373,364
Zavala,4,President,,Dem,Hillary Clinton,353,165,188
Zavala,4A,President,,Dem,Hillary Clinton,237,114,123
Zavala,,President,,Dem,Hillary Clinton,2633,1356,1277
Zavala,1,President,,Lbt,Gary Johnson,6,4,2
Zavala,1A,President,,Lbt,Gary Johnson,3,3,0
Zavala,2,President,,Lbt,Gary Johnson,14,4,10
Zavala,3,President,,Lbt,Gary Johnson,8,6,2
Zavala,4,President,,Lbt,Gary Johnson,14,3,11
Zavala,4A,President,,Lbt,Gary Johnson,4,1,3
Zavala,,President,,Lbt,Gary Johnson,49,21,28
Zavala,1,President,,Grn,Jill Stein,1,0,1
Zavala,1A,President,,Grn,Jill Stein,0,0,0
Zavala,2,President,,Grn,Jill Stein,3,2,1
Zavala,3,President,,Grn,Jill Stein,9,2,7
Zavala,4,President,,Grn,Jill Stein,3,1,2
Zavala,4A,President,,Grn,Jill Stein,0,0,0
Zavala,,President,,Grn,Jill Stein,16,5,11
Zavala,1,U.S. House,23,Rep,Will Hurd,62,38,24
Zavala,1A,U.S. House,23,Rep,Will Hurd,64,35,29
Zavala,2,U.S. House,23,Rep,Will Hurd,154,71,83
Zavala,3,U.S. House,23,Rep,Will Hurd,100,48,52
Zavala,4,U.S. House,23,Rep,Will Hurd,181,92,89
Zavala,4A,U.S. House,23,Rep,Will Hurd,56,29,27
Zavala,,U.S. House,23,Rep,Will Hurd,617,313,304
Zavala,1,U.S. House,23,Dem,Pete Gallego,210,113,97
Zavala,1A,U.S. House,23,Dem,Pete Gallego,286,157,129
Zavala,2,U.S. House,23,Dem,Pete Gallego,728,400,328
Zavala,3,U.S. House,23,Dem,Pete Gallego,697,355,342
Zavala,4,U.S. House,23,Dem,Pete Gallego,326,160,166
Zavala,4A,U.S. House,23,Dem,Pete Gallego,222,108,114
Zavala,,U.S. House,23,Dem,Pete Gallego,2469,1293,1176
Zavala,1,U.S. House,23,Lbt,Ruben Corvalan,12,4,8
Zavala,1A,U.S. House,23,Lbt,Ruben Corvalan,14,8,6
Zavala,2,U.S. House,23,Lbt,Ruben Corvalan,35,17,18
Zavala,3,U.S. House,23,Lbt,Ruben Corvalan,37,13,24
Zavala,4,U.S. House,23,Lbt,Ruben Corvalan,33,10,23
Zavala,4A,U.S. House,23,Lbt,Ruben Corvalan,14,4,10
Zavala,,U.S. House,23,Lbt,Ruben Corvalan,145,56,89
Zavala,1,Railroad Commissioner,,Rep,Wayne Christian,59,38,21
Zavala,1A,Railroad Commissioner,,Rep,Wayne Christian,55,33,22
Zavala,2,Railroad Commissioner,,Rep,Wayne Christian,111,52,59
Zavala,3,Railroad Commissioner,,Rep,Wayne Christian,73,35,38
Zavala,4,Railroad Commissioner,,Rep,Wayne Christian,155,80,75
Zavala,4A,Railroad Commissioner,,Rep,Wayne Christian,41,26,15
Zavala,,Railroad Commissioner,,Rep,Wayne Christian,494,264,230
Zavala,1,Railroad Commissioner,,Dem,Gary Yarbrough,196,111,85
Zavala,1A,Railroad Commissioner,,Dem,Gary Yarbrough,262,144,118
Zavala,2,Railroad Commissioner,,Dem,Gary Yarbrough,678,391,287
Zavala,3,Railroad Commissioner,,Dem,Gary Yarbrough,639,340,299
Zavala,4,Railroad Commissioner,,Dem,Gary Yarbrough,279,139,140
Zavala,4A,Railroad Commissioner,,Dem,Gary Yarbrough,207,100,107
Zavala,,Railroad Commissioner,,Dem,Gary Yarbrough,2261,1225,1036
Zavala,1,Railroad Commissioner,,Lbt,Mark Miller,2,0,2
Zavala,1A,Railroad Commissioner,,Lbt,Mark Miller,6,6,0
Zavala,2,Railroad Commissioner,,Lbt,Mark Miller,16,3,13
Zavala,3,Railroad Commissioner,,Lbt,Mark Miller,18,7,11
Zavala,4,Railroad Commissioner,,Lbt,Mark Miller,20,10,10
Zavala,4A,Railroad Commissioner,,Lbt,Mark Miller,8,3,5
Zavala,,Railroad Commissioner,,Lbt,Mark Miller,70,29,41
Zavala,1,Railroad Commissioner,,Grn,Martina Salinas,15,3,12
Zavala,1A,Railroad Commissioner,,Grn,Martina Salinas,24,7,17
Zavala,2,Railroad Commissioner,,Grn,Martina Salinas,81,33,48
Zavala,3,Railroad Commissioner,,Grn,Martina Salinas,56,21,35
Zavala,4,Railroad Commissioner,,Grn,Martina Salinas,54,22,32
Zavala,4A,Railroad Commissioner,,Grn,Martina Salinas,23,7,16
Zavala,,Railroad Commissioner,,Grn,Martina Salinas,253,93,160
Zavala,1,State Senate,19,Rep,Pete Flores,59,35,24
Zavala,1A,State Senate,19,Rep,Pete Flores,58,34,24
Zavala,2,State Senate,19,Rep,Pete Flores,130,56,74
Zavala,3,State Senate,19,Rep,Pete Flores,90,38,52
Zavala,4,State Senate,19,Rep,Pete Flores,169,84,85
Zavala,4A,State Senate,19,Rep,Pete Flores,50,27,23
Zavala,,State Senate,19,Rep,Pete Flores,556,274,282
Zavala,1,State Senate,19,Dem,Carlos Uresti,214,117,97
Zavala,1A,State Senate,19,Dem,Carlos Uresti,286,149,137
Zavala,2,State Senate,19,Dem,Carlos Uresti,743,413,330
Zavala,3,State Senate,19,Dem,Carlos Uresti,696,360,336
Zavala,4,State Senate,19,Dem,Carlos Uresti,343,167,176
Zavala,4A,State Senate,19,Dem,Carlos Uresti,217,107,110
Zavala,,State Senate,19,Dem,Carlos Uresti,2499,1313,1186
Zavala,1,State Senate,19,Lbt,Max Martin,1,0,1
Zavala,1A,State Senate,19,Lbt,Max Martin,8,8,0
