county,precinct,office,district,candidate,party,votes
Navarro,101,STRAIGHT PARTY,,,REP,434
Navarro,103,STRAIGHT PARTY,,,REP,598
Navarro,104,STRAIGHT PARTY,,,REP,204
Navarro,105,STRAIGHT PARTY,,,REP,94
Navarro,106,STRAIGHT PARTY,,,REP,145
Navarro,107,STRAIGHT PARTY,,,REP,301
Navarro,108,STRAIGHT PARTY,,,REP,153
Navarro,109,STRAIGHT PARTY,,,REP,116
Navarro,200,STRAIGHT PARTY,,,REP,80
Navarro,201,STRAIGHT PARTY,,,REP,10
Navarro,202,STRAIGHT PARTY,,,REP,60
Navarro,203,STRAIGHT PARTY,,,REP,558
Navarro,204,STRAIGHT PARTY,,,REP,71
Navarro,205,STRAIGHT PARTY,,,REP,418
Navarro,206,STRAIGHT PARTY,,,REP,206
Navarro,300,STRAIGHT PARTY,,,REP,451
Navarro,301,STRAIGHT PARTY,,,REP,68
Navarro,303,STRAIGHT PARTY,,,REP,345
Navarro,304,STRAIGHT PARTY,,,REP,256
Navarro,305,STRAIGHT PARTY,,,REP,146
Navarro,306,STRAIGHT PARTY,,,REP,99
Navarro,307,STRAIGHT PARTY,,,REP,155
Navarro,308,STRAIGHT PARTY,,,REP,127
Navarro,400,STRAIGHT PARTY,,,REP,499
Navarro,401,STRAIGHT PARTY,,,REP,112
Navarro,402,STRAIGHT PARTY,,,REP,588
Navarro,403,STRAIGHT PARTY,,,REP,509
Navarro,404,STRAIGHT PARTY,,,REP,340
Navarro,405,STRAIGHT PARTY,,,REP,313
Navarro,406,STRAIGHT PARTY,,,REP,88
Navarro,Total,STRAIGHT PARTY,,,REP,7544
Navarro,101,STRAIGHT PARTY,,,DEM,247
Navarro,103,STRAIGHT PARTY,,,DEM,140
Navarro,104,STRAIGHT PARTY,,,DEM,56
Navarro,105,STRAIGHT PARTY,,,DEM,18
Navarro,106,STRAIGHT PARTY,,,DEM,50
Navarro,107,STRAIGHT PARTY,,,DEM,124
Navarro,108,STRAIGHT PARTY,,,DEM,36
Navarro,109,STRAIGHT PARTY,,,DEM,30
Navarro,200,STRAIGHT PARTY,,,DEM,209
Navarro,201,STRAIGHT PARTY,,,DEM,295
Navarro,202,STRAIGHT PARTY,,,DEM,196
Navarro,203,STRAIGHT PARTY,,,DEM,259
Navarro,204,STRAIGHT PARTY,,,DEM,42
Navarro,205,STRAIGHT PARTY,,,DEM,61
Navarro,206,STRAIGHT PARTY,,,DEM,34
Navarro,300,STRAIGHT PARTY,,,DEM,307
Navarro,301,STRAIGHT PARTY,,,DEM,46
Navarro,303,STRAIGHT PARTY,,,DEM,78
Navarro,304,STRAIGHT PARTY,,,DEM,12
Navarro,305,STRAIGHT PARTY,,,DEM,46
Navarro,306,STRAIGHT PARTY,,,DEM,14
Navarro,307,STRAIGHT PARTY,,,DEM,28
Navarro,308,STRAIGHT PARTY,,,DEM,24
Navarro,400,STRAIGHT PARTY,,,DEM,116
Navarro,401,STRAIGHT PARTY,,,DEM,60
Navarro,402,STRAIGHT PARTY,,,DEM,116
Navarro,403,STRAIGHT PARTY,,,DEM,50
Navarro,404,STRAIGHT PARTY,,,DEM,103
Navarro,405,STRAIGHT PARTY,,,DEM,50
Navarro,406,STRAIGHT PARTY,,,DEM,14
Navarro,Total,STRAIGHT PARTY,,,DEM,2861
Navarro,101,STRAIGHT PARTY,,,LIB,7
Navarro,103,STRAIGHT PARTY,,,LIB,3
Navarro,104,STRAIGHT PARTY,,,LIB,5
Navarro,105,STRAIGHT PARTY,,,LIB,0
Navarro,106,STRAIGHT PARTY,,,LIB,3
Navarro,107,STRAIGHT PARTY,,,LIB,4
Navarro,108,STRAIGHT PARTY,,,LIB,0
Navarro,109,STRAIGHT PARTY,,,LIB,1
Navarro,200,STRAIGHT PARTY,,,LIB,4
Navarro,201,STRAIGHT PARTY,,,LIB,2
Navarro,202,STRAIGHT PARTY,,,LIB,6
Navarro,203,STRAIGHT PARTY,,,LIB,8
Navarro,204,STRAIGHT PARTY,,,LIB,0
Navarro,205,STRAIGHT PARTY,,,LIB,3
Navarro,206,STRAIGHT PARTY,,,LIB,4
Navarro,300,STRAIGHT PARTY,,,LIB,17
Navarro,301,STRAIGHT PARTY,,,LIB,2
Navarro,303,STRAIGHT PARTY,,,LIB,4
Navarro,304,STRAIGHT PARTY,,,LIB,4
Navarro,305,STRAIGHT PARTY,,,LIB,2
Navarro,306,STRAIGHT PARTY,,,LIB,1
Navarro,307,STRAIGHT PARTY,,,LIB,2
Navarro,308,STRAIGHT PARTY,,,LIB,1
Navarro,400,STRAIGHT PARTY,,,LIB,10
Navarro,401,STRAIGHT PARTY,,,LIB,3
Navarro,402,STRAIGHT PARTY,,,LIB,4
Navarro,403,STRAIGHT PARTY,,,LIB,6
Navarro,404,STRAIGHT PARTY,,,LIB,1
Navarro,405,STRAIGHT PARTY,,,LIB,2
Navarro,406,STRAIGHT PARTY,,,LIB,1
Navarro,Total,STRAIGHT PARTY,,,LIB,110
Navarro,101,STRAIGHT PARTY,,,GRN,2
Navarro,103,STRAIGHT PARTY,,,GRN,0
Navarro,104,STRAIGHT PARTY,,,GRN,0
Navarro,105,STRAIGHT PARTY,,,GRN,2
Navarro,106,STRAIGHT PARTY,,,GRN,1
Navarro,107,STRAIGHT PARTY,,,GRN,1
Navarro,108,STRAIGHT PARTY,,,GRN,0
Navarro,109,STRAIGHT PARTY,,,GRN,0
Navarro,200,STRAIGHT PARTY,,,GRN,1
Navarro,201,STRAIGHT PARTY,,,GRN,0
Navarro,202,STRAIGHT PARTY,,,GRN,1
Navarro,203,STRAIGHT PARTY,,,GRN,2
Navarro,204,STRAIGHT PARTY,,,GRN,0
Navarro,205,STRAIGHT PARTY,,,GRN,0
Navarro,206,STRAIGHT PARTY,,,GRN,1
Navarro,300,STRAIGHT PARTY,,,GRN,4
Navarro,301,STRAIGHT PARTY,,,GRN,0
Navarro,303,STRAIGHT PARTY,,,GRN,2
Navarro,304,STRAIGHT PARTY,,,GRN,1
Navarro,305,STRAIGHT PARTY,,,GRN,1
Navarro,306,STRAIGHT PARTY,,,GRN,0
Navarro,307,STRAIGHT PARTY,,,GRN,1
Navarro,308,STRAIGHT PARTY,,,GRN,0
Navarro,400,STRAIGHT PARTY,,,GRN,2
Navarro,401,STRAIGHT PARTY,,,GRN,3
Navarro,402,STRAIGHT PARTY,,,GRN,3
Navarro,403,STRAIGHT PARTY,,,GRN,1
Navarro,404,STRAIGHT PARTY,,,GRN,0
Navarro,405,STRAIGHT PARTY,,,GRN,0
Navarro,406,STRAIGHT PARTY,,,GRN,0
Navarro,Total,STRAIGHT PARTY,,,GRN,29
Navarro,101,President,,Donald Trump,REP,706
Navarro,103,President,,Donald Trump,REP,898
Navarro,104,President,,Donald Trump,REP,303
Navarro,105,President,,Donald Trump,REP,162
Navarro,106,President,,Donald Trump,REP,234
Navarro,107,President,,Donald Trump,REP,446
Navarro,108,President,,Donald Trump,REP,239
Navarro,109,President,,Donald Trump,REP,186
Navarro,200,President,,Donald Trump,REP,115
Navarro,201,President,,Donald Trump,REP,25
Navarro,202,President,,Donald Trump,REP,86
Navarro,203,President,,Donald Trump,REP,884
Navarro,204,President,,Donald Trump,REP,130
Navarro,205,President,,Donald Trump,REP,683
Navarro,206,President,,Donald Trump,REP,343
Navarro,300,President,,Donald Trump,REP,705
Navarro,301,President,,Donald Trump,REP,113
Navarro,303,President,,Donald Trump,REP,547
Navarro,304,President,,Donald Trump,REP,377
Navarro,305,President,,Donald Trump,REP,268
Navarro,306,President,,Donald Trump,REP,150
Navarro,307,President,,Donald Trump,REP,250
Navarro,308,President,,Donald Trump,REP,202
Navarro,400,President,,Donald Trump,REP,859
Navarro,401,President,,Donald Trump,REP,165
Navarro,402,President,,Donald Trump,REP,965
Navarro,403,President,,Donald Trump,REP,812
Navarro,404,President,,Donald Trump,REP,546
Navarro,405,President,,Donald Trump,REP,441
Navarro,406,President,,Donald Trump,REP,154
Navarro,Total,President,,Donald Trump,REP,11994
Navarro,101,President,,Hillary Clinton,DEM,336
Navarro,103,President,,Hillary Clinton,DEM,246
Navarro,104,President,,Hillary Clinton,DEM,77
Navarro,105,President,,Hillary Clinton,DEM,22
Navarro,106,President,,Hillary Clinton,DEM,68
Navarro,107,President,,Hillary Clinton,DEM,175
Navarro,108,President,,Hillary Clinton,DEM,49
Navarro,109,President,,Hillary Clinton,DEM,44
Navarro,200,President,,Hillary Clinton,DEM,252
Navarro,201,President,,Hillary Clinton,DEM,328
Navarro,202,President,,Hillary Clinton,DEM,250
Navarro,203,President,,Hillary Clinton,DEM,340
Navarro,204,President,,Hillary Clinton,DEM,53
Navarro,205,President,,Hillary Clinton,DEM,111
Navarro,206,President,,Hillary Clinton,DEM,51
Navarro,300,President,,Hillary Clinton,DEM,433
Navarro,301,President,,Hillary Clinton,DEM,66
Navarro,303,President,,Hillary Clinton,DEM,126
Navarro,304,President,,Hillary Clinton,DEM,39
Navarro,305,President,,Hillary Clinton,DEM,59
Navarro,306,President,,Hillary Clinton,DEM,20
Navarro,307,President,,Hillary Clinton,DEM,43
Navarro,308,President,,Hillary Clinton,DEM,36
Navarro,400,President,,Hillary Clinton,DEM,184
Navarro,401,President,,Hillary Clinton,DEM,85
Navarro,402,President,,Hillary Clinton,DEM,214
Navarro,403,President,,Hillary Clinton,DEM,72
Navarro,404,President,,Hillary Clinton,DEM,131
Navarro,405,President,,Hillary Clinton,DEM,72
Navarro,406,President,,Hillary Clinton,DEM,20
Navarro,Total,President,,Hillary Clinton,DEM,4002
Navarro,101,President,,Gary Johnson,LIB,24
Navarro,103,President,,Gary Johnson,LIB,26
Navarro,104,President,,Gary Johnson,LIB,13
Navarro,105,President,,Gary Johnson,LIB,1
Navarro,106,President,,Gary Johnson,LIB,4
Navarro,107,President,,Gary Johnson,LIB,13
Navarro,108,President,,Gary Johnson,LIB,7
Navarro,109,President,,Gary Johnson,LIB,3
Navarro,200,President,,Gary Johnson,LIB,6
Navarro,201,President,,Gary Johnson,LIB,3
Navarro,202,President,,Gary Johnson,LIB,9
Navarro,203,President,,Gary Johnson,LIB,22
Navarro,204,President,,Gary Johnson,LIB,1
Navarro,205,President,,Gary Johnson,LIB,17
Navarro,206,President,,Gary Johnson,LIB,13
Navarro,300,President,,Gary Johnson,LIB,34
Navarro,301,President,,Gary Johnson,LIB,6
Navarro,303,President,,Gary Johnson,LIB,13
Navarro,304,President,,Gary Johnson,LIB,7
Navarro,305,President,,Gary Johnson,LIB,4
Navarro,306,President,,Gary Johnson,LIB,2
Navarro,307,President,,Gary Johnson,LIB,1
Navarro,308,President,,Gary Johnson,LIB,8
Navarro,400,President,,Gary Johnson,LIB,44
Navarro,401,President,,Gary Johnson,LIB,13
Navarro,402,President,,Gary Johnson,LIB,13
Navarro,403,President,,Gary Johnson,LIB,20
Navarro,404,President,,Gary Johnson,LIB,7
Navarro,405,President,,Gary Johnson,LIB,8
Navarro,406,President,,Gary Johnson,LIB,1
Navarro,Total,President,,Gary Johnson,LIB,343
Navarro,101,President,,Jill Stein,GRN,3
Navarro,103,President,,Jill Stein,GRN,4
Navarro,104,President,,Jill Stein,GRN,1
Navarro,105,President,,Jill Stein,GRN,1
Navarro,106,President,,Jill Stein,GRN,1
Navarro,107,President,,Jill Stein,GRN,3
Navarro,108,President,,Jill Stein,GRN,0
Navarro,109,President,,Jill Stein,GRN,0
Navarro,200,President,,Jill Stein,GRN,3
Navarro,201,President,,Jill Stein,GRN,1
Navarro,202,President,,Jill Stein,GRN,3
Navarro,203,President,,Jill Stein,GRN,3
Navarro,204,President,,Jill Stein,GRN,0
Navarro,205,President,,Jill Stein,GRN,0
Navarro,206,President,,Jill Stein,GRN,0
Navarro,300,President,,Jill Stein,GRN,6
Navarro,301,President,,Jill Stein,GRN,1
Navarro,303,President,,Jill Stein,GRN,3
Navarro,304,President,,Jill Stein,GRN,1
Navarro,305,President,,Jill Stein,GRN,3
Navarro,306,President,,Jill Stein,GRN,0
Navarro,307,President,,Jill Stein,GRN,0
Navarro,308,President,,Jill Stein,GRN,1
Navarro,400,President,,Jill Stein,GRN,3
Navarro,401,President,,Jill Stein,GRN,1
Navarro,402,President,,Jill Stein,GRN,7
Navarro,403,President,,Jill Stein,GRN,6
Navarro,404,President,,Jill Stein,GRN,1
Navarro,405,President,,Jill Stein,GRN,1
Navarro,406,President,,Jill Stein,GRN,1
Navarro,Total,President,,Jill Stein,GRN,58
Navarro,101,President,,Write-In,,2
Navarro,103,President,,Write-In,,2
Navarro,104,President,,Write-In,,3
Navarro,105,President,,Write-In,,0
Navarro,106,President,,Write-In,,0
Navarro,107,President,,Write-In,,2
Navarro,108,President,,Write-In,,0
Navarro,109,President,,Write-In,,0
Navarro,200,President,,Write-In,,0
Navarro,201,President,,Write-In,,0
Navarro,202,President,,Write-In,,0
Navarro,203,President,,Write-In,,3
Navarro,204,President,,Write-In,,0
Navarro,205,President,,Write-In,,1
Navarro,206,President,,Write-In,,1
Navarro,300,President,,Write-In,,2
Navarro,301,President,,Write-In,,1
Navarro,303,President,,Write-In,,3
Navarro,304,President,,Write-In,,4
Navarro,305,President,,Write-In,,0
Navarro,306,President,,Write-In,,0
Navarro,307,President,,Write-In,,0
Navarro,308,President,,Write-In,,2
Navarro,400,President,,Write-In,,1
Navarro,401,President,,Write-In,,3
Navarro,402,President,,Write-In,,1
Navarro,403,President,,Write-In,,1
Navarro,404,President,,Write-In,,2
Navarro,405,President,,Write-In,,7
Navarro,406,President,,Write-In,,0
Navarro,Total,President,,Write-In,,41
Navarro,101,U.S House,6,Joe Barton,REP,713
Navarro,103,U.S House,6,Joe Barton,REP,928
Navarro,104,U.S House,6,Joe Barton,REP,313
Navarro,105,U.S House,6,Joe Barton,REP,156
Navarro,106,U.S House,6,Joe Barton,REP,230
Navarro,107,U.S House,6,Joe Barton,REP,445
Navarro,108,U.S House,6,Joe Barton,REP,232
Navarro,109,U.S House,6,Joe Barton,REP,180
Navarro,200,U.S House,6,Joe Barton,REP,123
Navarro,201,U.S House,6,Joe Barton,REP,26
