county,precinct,office,district,party,candidate,votes,early_votes,election_day
Burnet,1,President,,REP,Elizabeth Gray,0,0,0
Burnet,1,President,,REP,Over Votes,0,0,0
Burnet,1,President,,REP,Under Votes,7,6,1
Burnet,1,President,,REP,John R. Kasich,19,9,10
Burnet,1,President,,REP,Carly Fiorina,1,1,0
Burnet,1,President,,REP,Ben Carson,24,13,11
Burnet,1,President,,REP,Rand Paul,5,4,1
Burnet,1,President,,REP,Donald J. Trump,175,100,75
Burnet,1,President,,REP,Ted Cruz,198,96,102
Burnet,1,President,,REP,Jeb Bush,12,12,0
Burnet,1,President,,REP,Rick Santorum,0,0,0
Burnet,1,President,,REP,Mike Huckabee,0,0,0
Burnet,1,President,,REP,Chris Christie,1,1,0
Burnet,1,President,,REP,Marco Rubio,85,47,38
Burnet,1,President,,REP,Lindsey Graham,1,1,0
Burnet,1,President,,REP,Uncommitted,14,7,7
Burnet,1,U.S. House,25,REP,Roger Williams,349,195,154
Burnet,1,U.S. House,25,REP,Over Votes,0,0,0
Burnet,1,U.S. House,25,REP,Under Votes,193,102,91
Burnet,1,Railroad Commissioner,,REP,Weston Martinez,28,13,15
Burnet,1,Railroad Commissioner,,REP,Over Votes,0,0,0
Burnet,1,Railroad Commissioner,,REP,Under Votes,161,81,80
Burnet,1,Railroad Commissioner,,REP,Wayne Christian,74,51,23
Burnet,1,Railroad Commissioner,,REP,Ron Hale,71,38,33
Burnet,1,Railroad Commissioner,,REP,John Greytok,31,14,17
Burnet,1,Railroad Commissioner,,REP,Gary Gates,105,65,40
Burnet,1,Railroad Commissioner,,REP,Lance N. Christian,31,14,17
Burnet,1,Railroad Commissioner,,REP,Doug Jeffrey,41,21,20
Burnet,1,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,236,136,100
Burnet,1,"Justice, Supreme Court, Place 3",,REP,Over Votes,0,0,0
Burnet,1,"Justice, Supreme Court, Place 3",,REP,Under Votes,139,68,71
Burnet,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,167,93,74
Burnet,1,"Justice, Supreme Court, Place 5",,REP,Rick Green,236,131,105
Burnet,1,"Justice, Supreme Court, Place 5",,REP,Over Votes,0,0,0
Burnet,1,"Justice, Supreme Court, Place 5",,REP,Under Votes,151,74,77
Burnet,1,"Justice, Supreme Court, Place 5",,REP,Paul Green,155,92,63
Burnet,1,"Justice, Supreme Court, Place 9",,REP,Joe Pool,213,123,90
Burnet,1,"Justice, Supreme Court, Place 9",,REP,Over Votes,0,0,0
Burnet,1,"Justice, Supreme Court, Place 9",,REP,Under Votes,148,75,73
Burnet,1,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,181,99,82
Burnet,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,100,53,47
Burnet,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Over Votes,0,0,0
