county,precinct,office,district,party,candidate,votes,early_voting,election_day
Wilbarger,1,Registered Voters - Total,,,,1293,,
Wilbarger,1,President,,REP,Lindsey Graham,0,0,0
Wilbarger,1,President,,REP,Ben Carson,32,15,17
Wilbarger,1,President,,REP,Elizabeth Gray,2,2,0
Wilbarger,1,President,,REP,Jeb Bush,13,11,2
Wilbarger,1,President,,REP,Ted Cruz,172,84,88
Wilbarger,1,President,,REP,Donald J. Trump,132,64,68
Wilbarger,1,President,,REP,Mike Huckabee,3,3,0
Wilbarger,1,President,,REP,Marco Rubio,59,39,20
Wilbarger,1,President,,REP,Rand Paul,0,0,0
Wilbarger,1,President,,REP,Chris Christie,1,1,0
Wilbarger,1,President,,REP,Carly Fiorina,1,1,0
Wilbarger,1,President,,REP,Rick Santorum,0,0,0
Wilbarger,1,President,,REP,John R. Kasich,25,21,4
Wilbarger,1,President,,REP,Uncommitted,5,3,2
Wilbarger,1,U.S. House,13,REP,Mac Thornberry,394,211,183
Wilbarger,1,Railroad Commissioner,,REP,Wayne Christian,31,11,20
Wilbarger,1,Railroad Commissioner,,REP,Ron Hale,23,9,14
Wilbarger,1,Railroad Commissioner,,REP,Weston Martinez,15,9,6
Wilbarger,1,Railroad Commissioner,,REP,Gary Gates,15,9,6
Wilbarger,1,Railroad Commissioner,,REP,Lance N. Christian,15,4,11
Wilbarger,1,Railroad Commissioner,,REP,Doug Jeffrey,313,186,127
Wilbarger,1,Railroad Commissioner,,REP,John Greytok,5,4,1
Wilbarger,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,183,101,82
Wilbarger,1,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,162,88,74
Wilbarger,1,"Justice, Supreme Court, Place 5",,REP,Paul Green,183,93,90
Wilbarger,1,"Justice, Supreme Court, Place 5",,REP,Rick Green,153,88,65
Wilbarger,1,"Justice, Supreme Court, Place 9",,REP,Joe Pool,226,130,96
Wilbarger,1,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,113,53,60
