county,precinct,office,district,party,candidate,early_voting,election_day,votes
La Salle,1,Ballots Cast,,,,,,609
La Salle,1,Straight Party,,,Republican,45,30,75
La Salle,1,Straight Party,,,Democratic,94,57,151
La Salle,1,Straight Party,,,Libertarian,0,1,1
La Salle,1,Straight Party,,,Green,0,0,0
La Salle,1,Straight Party,,,Over Votes,0,0,0
La Salle,1,Straight Party,,,Under Votes,268,115,383
La Salle,1,President,,Republican,Donald J. Trump,209,90,299
La Salle,1,President,,Democratic,Hillary Clinton,167,103,270
La Salle,1,President,,Libertarian,Gary Johnson,18,3,21
La Salle,1,President,,Green,Jill Stein,2,2,4
La Salle,1,President,,,Evan McMullin,3,0,3
La Salle,1,President,,,Over Votes,0,0,0
La Salle,1,President,,,Under Votes,8,5,13
La Salle,1,U.S. House,23,Republican,Will Hurd,200,73,273
La Salle,1,U.S. House,23,Democratic,Pete P. Gallego,169,98,267
La Salle,1,U.S. House,23,,Ruben S. Corvalan,14,9,23
La Salle,1,U.S. House,23,,Over Votes,0,0,0
La Salle,1,U.S. House,23,,Under Votes,24,23,47
La Salle,1,Railroad Commissioner,,Republican,Wayne Christian,179,60,239
La Salle,1,Railroad Commissioner,,Democratic,Grady Yarbrough,163,96,259
La Salle,1,Railroad Commissioner,,Libertarian,Mark Miller,6,3,9
La Salle,1,Railroad Commissioner,,Green,Martina Salinas,13,12,25
La Salle,1,Railroad Commissioner,,,Over Votes,1,0,1
La Salle,1,Railroad Commissioner,,,Under Votes,45,32,77
La Salle,1,State Senate,21,Democratic,Judith Zaffirini,276,143,419
La Salle,1,State Senate,21,,Over Votes,0,0,0
La Salle,1,State Senate,21,,Under Votes,130,60,190
La Salle,1,State Representative,31,Democratic,Ryan Guillen,270,136,406
La Salle,1,State Representative,31,,Over Votes,0,0,0
La Salle,1,State Representative,31,,Under Votes,136,67,203
La Salle,2,Ballots Cast,,,,,,248
La Salle,2,Straight Party,,,Republican,9,12,21
La Salle,2,Straight Party,,,Democratic,14,37,51
La Salle,2,Straight Party,,,Libertarian,1,0,1
La Salle,2,Straight Party,,,Green,0,1,1
La Salle,2,Straight Party,,,Over Votes,0,0,0
La Salle,2,Straight Party,,,Under Votes,31,143,174
La Salle,2,President,,Republican,Donald J. Trump,27,69,96
La Salle,2,President,,Democratic,Hillary Clinton,25,111,136
La Salle,2,President,,Libertarian,Gary Johnson,3,3,6
La Salle,2,President,,Green,Jill Stein,0,1,1
La Salle,2,President,,,Evan McMullin,0,1,1
La Salle,2,President,,,Over Votes,0,0,0
La Salle,2,President,,,Under Votes,0,8,8
La Salle,2,U.S. House,28,Republican,Zeffen Hardin,15,31,46
La Salle,2,U.S. House,28,Democratic,Henry Cuellar,34,137,171
La Salle,2,U.S. House,28,,Michael D. Cary,2,3,5
La Salle,2,U.S. House,28,,Over Votes,0,0,0
La Salle,2,U.S. House,28,,Under Votes,4,22,26
La Salle,2,Railroad Commissioner,,Republican,Wayne Christian,23,37,60
La Salle,2,Railroad Commissioner,,Democratic,Grady Yarbrough,20,64,84
La Salle,2,Railroad Commissioner,,Libertarian,Mark Miller,2,9,11
La Salle,2,Railroad Commissioner,,Green,Martina Salinas,5,35,40
La Salle,2,Railroad Commissioner,,,Over Votes,0,0,0
La Salle,2,Railroad Commissioner,,,Under Votes,5,48,53
La Salle,2,State Senate,21,Democratic,Judith Zaffirini,42,130,172
La Salle,2,State Senate,21,,Over Votes,0,0,0
La Salle,2,State Senate,21,,Under Votes,13,63,76
La Salle,2,State Representative,31,Democratic,Ryan Guillen,38,119,157
La Salle,2,State Representative,31,,Over Votes,0,0,0
La Salle,2,State Representative,31,,Under Votes,17,74,91
La Salle,3,Ballots Cast,,,,,,508
La Salle,3,Straight Party,,,Republican,15,16,31
La Salle,3,Straight Party,,,Democratic,116,67,183
La Salle,3,Straight Party,,,Libertarian,1,5,6
La Salle,3,Straight Party,,,Green,0,0,0
La Salle,3,Straight Party,,,Over Votes,1,0,1
La Salle,3,Straight Party,,,Under Votes,155,133,288
La Salle,3,President,,Republican,Donald J. Trump,86,72,158
La Salle,3,President,,Democratic,Hillary Clinton,187,132,319
La Salle,3,President,,Libertarian,Gary Johnson,7,3,10
La Salle,3,President,,Green,Jill Stein,2,1,3
La Salle,3,President,,,Evan McMullin,0,0,0
La Salle,3,President,,,Over Votes,1,0,1
La Salle,3,President,,,Under Votes,6,13,19
La Salle,3,U.S. House,23,Republican,Will Hurd,65,48,113
La Salle,3,U.S. House,23,Democratic,Pete P. Gallego,182,128,310
La Salle,3,U.S. House,23,,Ruben S. Corvalan,8,10,18
La Salle,3,U.S. House,23,,Over Votes,0,0,0
La Salle,3,U.S. House,23,,Under Votes,26,35,61
La Salle,3,Railroad Commissioner,,Republican,Wayne Christian,58,37,95
