county,precinct,office,district,candidate,party,votes,early_voting,election_day
Clay,PCT 12 -  JOLLY,President,,Hillary Clinton / Tim Kaine,DEM,22,5,17
Clay,PCT 13 -  THORNBERRY,President,,Hillary Clinton / Tim Kaine,DEM,23,5,18
Clay,PCT 14 -  CHARLIE,President,,Hillary Clinton / Tim Kaine,DEM,12,4,8
Clay,PCT 15 -  SW HENRIETTA,President,,Hillary Clinton / Tim Kaine,DEM,37,27,10
Clay,PCT 17 -  ARROWHEAD,President,,Hillary Clinton / Tim Kaine,DEM,77,34,43
Clay,PCT 20 -  MIDWAY,President,,Hillary Clinton / Tim Kaine,DEM,18,12,6
Clay,PCT 24 -  BELLEVUE,President,,Hillary Clinton / Tim Kaine,DEM,17,9,8
Clay,PCT 26 -  BUFFALO SPRING,President,,Hillary Clinton / Tim Kaine,DEM,14,7,7
Clay,PCT 27 -  PETROLIA,President,,Hillary Clinton / Tim Kaine,DEM,29,12,17
Clay,PCT 32 -  WINDTHORST,President,,Hillary Clinton / Tim Kaine,DEM,5,4,1
Clay,Total,President,,Hillary Clinton / Tim Kaine,DEM,536,267,269
Clay,PCT 1 -  SE HENRIETTA,President,,Gary Johnson / William Weld,LIB,14,8,6
Clay,PCT 6 -  BYERS,President,,Gary Johnson / William Weld,LIB,4,0,4
Clay,PCT 8 -  NE  HENRIETTA,President,,Gary Johnson / William Weld,LIB,15,9,6
Clay,PCT 9 -  NW HENRIETTA,President,,Gary Johnson / William Weld,LIB,12,8,4
Clay,PCT 10 -  VASHTI,President,,Gary Johnson / William Weld,LIB,3,0,3
Clay,PCT 11 -  DEAN,President,,Gary Johnson / William Weld,LIB,4,1,3
Clay,PCT 12 -  JOLLY,President,,Gary Johnson / William Weld,LIB,7,0,7
Clay,PCT 13 -  THORNBERRY,President,,Gary Johnson / William Weld,LIB,3,0,3
Clay,PCT 14 -  CHARLIE,President,,Gary Johnson / William Weld,LIB,4,0,4
Clay,PCT 15 -  SW HENRIETTA,President,,Gary Johnson / William Weld,LIB,2,0,2
Clay,PCT 17 -  ARROWHEAD,President,,Gary Johnson / William Weld,LIB,6,1,5
Clay,PCT 20 -  MIDWAY,President,,Gary Johnson / William Weld,LIB,6,4,2
Clay,PCT 24 -  BELLEVUE,President,,Gary Johnson / William Weld,LIB,1,1,0
Clay,PCT 26 -  BUFFALO SPRING,President,,Gary Johnson / William Weld,LIB,2,1,1
Clay,PCT 27 -  PETROLIA,President,,Gary Johnson / William Weld,LIB,3,0,3
Clay,PCT 32 -  WINDTHORST,President,,Gary Johnson / William Weld,LIB,1,0,1
Clay,Total,President,,Gary Johnson / William Weld,LIB,87,33,54
Clay,PCT 1 -  SE HENRIETTA,President,,Jill Stein / Ajamu Baraka,GRN,1,0,1
Clay,PCT 6 -  BYERS,President,,Jill Stein / Ajamu Baraka,GRN,3,0,3
Clay,PCT 8 -  NE  HENRIETTA,President,,Jill Stein / Ajamu Baraka,GRN,0,0,0
Clay,PCT 9 -  NW HENRIETTA,President,,Jill Stein / Ajamu Baraka,GRN,0,0,0
Clay,PCT 10 -  VASHTI,President,,Jill Stein / Ajamu Baraka,GRN,0,0,0
Clay,PCT 11 -  DEAN,President,,Jill Stein / Ajamu Baraka,GRN,2,1,1
Clay,PCT 12 -  JOLLY,President,,Jill Stein / Ajamu Baraka,GRN,0,0,0
Clay,PCT 13 -  THORNBERRY,President,,Jill Stein / Ajamu Baraka,GRN,2,1,1
Clay,PCT 14 -  CHARLIE,President,,Jill Stein / Ajamu Baraka,GRN,0,0,0
Clay,PCT 15 -  SW HENRIETTA,President,,Jill Stein / Ajamu Baraka,GRN,0,0,0
Clay,PCT 17 -  ARROWHEAD,President,,Jill Stein / Ajamu Baraka,GRN,1,0,1
Clay,PCT 20 -  MIDWAY,President,,Jill Stein / Ajamu Baraka,GRN,0,0,0
Clay,PCT 24 -  BELLEVUE,President,,Jill Stein / Ajamu Baraka,GRN,1,0,1
Clay,PCT 26 -  BUFFALO SPRING,President,,Jill Stein / Ajamu Baraka,GRN,0,0,0
Clay,PCT 27 -  PETROLIA,President,,Jill Stein / Ajamu Baraka,GRN,2,0,2
Clay,PCT 32 -  WINDTHORST,President,,Jill Stein / Ajamu Baraka,GRN,0,0,0
Clay,Total,President,,Jill Stein / Ajamu Baraka,GRN,12,2,10
Clay,PCT 10 -  VASHTI,President,,Hoefling/Schulin,,1,,
Clay,PCT 11 -  DEAN,President,,McMullin/Johnson,,3,,
Clay,PCT 12 -  JOLLY,President,,McMullin/Johnson,,1,,
Clay,PCT 20 -  MIDWAY,President,,McMullin/Johnson,,1,,
Clay,PCT 1 -  SE HENRIETTA,U.S House,13,Mac Thornberry,,502,296,206
Clay,PCT 6 -  BYERS,U.S House,13,Mac Thornberry,,250,55,195
Clay,PCT 8 -  NE  HENRIETTA,U.S House,13,Mac Thornberry,,476,281,195
Clay,PCT 9 -  NW HENRIETTA,U.S House,13,Mac Thornberry,,280,164,116
Clay,PCT 10 -  VASHTI,U.S House,13,Mac Thornberry,,172,60,112
Clay,PCT 11 -  DEAN,U.S House,13,Mac Thornberry,,541,163,378
Clay,PCT 12 -  JOLLY,U.S House,13,Mac Thornberry,,181,57,124
Clay,PCT 13 -  THORNBERRY,U.S House,13,Mac Thornberry,,94,23,71
Clay,PCT 14 -  CHARLIE,U.S House,13,Mac Thornberry,,105,18,87
Clay,PCT 15 -  SW HENRIETTA,U.S House,13,Mac Thornberry,,202,127,75
Clay,PCT 17 -  ARROWHEAD,U.S House,13,Mac Thornberry,,566,227,339
Clay,PCT 20 -  MIDWAY,U.S House,13,Mac Thornberry,,293,150,143
Clay,PCT 24 -  BELLEVUE,U.S House,13,Mac Thornberry,,207,66,141
Clay,PCT 26 -  BUFFALO SPRING,U.S House,13,Mac Thornberry,,126,50,76
Clay,PCT 27 -  PETROLIA,U.S House,13,Mac Thornberry,,285,56,229
Clay,PCT 32 -  WINDTHORST,U.S House,13,Mac Thornberry,,155,20,135
Clay,Total,U.S House,13,Mac Thornberry,,4435,1813,2622
Clay,PCT 1 -  SE HENRIETTA,U.S House,13,Calvin DeWeese,,26,19,7
Clay,PCT 6 -  BYERS,U.S House,13,Calvin DeWeese,,18,2,16
Clay,PCT 8 -  NE  HENRIETTA,U.S House,13,Calvin DeWeese,,20,11,9
Clay,PCT 9 -  NW HENRIETTA,U.S House,13,Calvin DeWeese,,20,12,8
Clay,PCT 10 -  VASHTI,U.S House,13,Calvin DeWeese,,12,5,7
Clay,PCT 11 -  DEAN,U.S House,13,Calvin DeWeese,,29,11,18
Clay,PCT 12 -  JOLLY,U.S House,13,Calvin DeWeese,,14,2,12
Clay,PCT 13 -  THORNBERRY,U.S House,13,Calvin DeWeese,,8,2,6
Clay,PCT 14 -  CHARLIE,U.S House,13,Calvin DeWeese,,6,1,5
Clay,PCT 15 -  SW HENRIETTA,U.S House,13,Calvin DeWeese,,8,6,2
Clay,PCT 17 -  ARROWHEAD,U.S House,13,Calvin DeWeese,,31,9,22
Clay,PCT 20 -  MIDWAY,U.S House,13,Calvin DeWeese,,13,6,7
Clay,PCT 24 -  BELLEVUE,U.S House,13,Calvin DeWeese,,5,2,3
Clay,PCT 26 -  BUFFALO SPRING,U.S House,13,Calvin DeWeese,,7,1,6
Clay,PCT 27 -  PETROLIA,U.S House,13,Calvin DeWeese,,14,4,10
Clay,PCT 32 -  WINDTHORST,U.S House,13,Calvin DeWeese,,3,2,1
Clay,Total,U.S House,13,Calvin DeWeese,,234,95,139
Clay,PCT 1 -  SE HENRIETTA,U.S House,13,"H.F ""Rusty"" Tomlinson",,9,7,2
Clay,PCT 6 -  BYERS,U.S House,13,"H.F ""Rusty"" Tomlinson",,8,1,7
Clay,PCT 8 -  NE  HENRIETTA,U.S House,13,"H.F ""Rusty"" Tomlinson",,13,10,3
Clay,PCT 9 -  NW HENRIETTA,U.S House,13,"H.F ""Rusty"" Tomlinson",,6,4,2
Clay,PCT 10 -  VASHTI,U.S House,13,"H.F ""Rusty"" Tomlinson",,0,0,0
Clay,PCT 11 -  DEAN,U.S House,13,"H.F ""Rusty"" Tomlinson",,5,3,2
Clay,PCT 12 -  JOLLY,U.S House,13,"H.F ""Rusty"" Tomlinson",,4,3,1
Clay,PCT 13 -  THORNBERRY,U.S House,13,"H.F ""Rusty"" Tomlinson",,6,4,2
Clay,PCT 14 -  CHARLIE,U.S House,13,"H.F ""Rusty"" Tomlinson",,3,0,3
Clay,PCT 15 -  SW HENRIETTA,U.S House,13,"H.F ""Rusty"" Tomlinson",,9,6,3
Clay,PCT 17 -  ARROWHEAD,U.S House,13,"H.F ""Rusty"" Tomlinson",,25,15,10
Clay,PCT 20 -  MIDWAY,U.S House,13,"H.F ""Rusty"" Tomlinson",,3,1,2
Clay,PCT 24 -  BELLEVUE,U.S House,13,"H.F ""Rusty"" Tomlinson",,1,1,0
Clay,PCT 26 -  BUFFALO SPRING,U.S House,13,"H.F ""Rusty"" Tomlinson",,1,0,1
Clay,PCT 27 -  PETROLIA,U.S House,13,"H.F ""Rusty"" Tomlinson",,5,1,4
Clay,PCT 32 -  WINDTHORST,U.S House,13,"H.F ""Rusty"" Tomlinson",,2,1,1
Clay,Total,U.S House,13,"H.F ""Rusty"" Tomlinson",,100,57,43
Clay,PCT 1 -  SE HENRIETTA,Railroad Commissioner,,Wayne Christian,REP,433,256,177
Clay,PCT 6 -  BYERS,Railroad Commissioner,,Wayne Christian,REP,212,44,168
Clay,PCT 8 -  NE  HENRIETTA,Railroad Commissioner,,Wayne Christian,REP,407,252,155
Clay,PCT 9 -  NW HENRIETTA,Railroad Commissioner,,Wayne Christian,REP,247,145,102
Clay,PCT 10 -  VASHTI,Railroad Commissioner,,Wayne Christian,REP,155,57,98
Clay,PCT 11 -  DEAN,Railroad Commissioner,,Wayne Christian,REP,506,162,344
Clay,PCT 12 -  JOLLY,Railroad Commissioner,,Wayne Christian,REP,155,51,104
Clay,PCT 13 -  THORNBERRY,Railroad Commissioner,,Wayne Christian,REP,79,20,59
Clay,PCT 14 -  CHARLIE,Railroad Commissioner,,Wayne Christian,REP,99,17,82
Clay,PCT 15 -  SW HENRIETTA,Railroad Commissioner,,Wayne Christian,REP,176,109,67
Clay,PCT 17 -  ARROWHEAD,Railroad Commissioner,,Wayne Christian,REP,514,212,302
Clay,PCT 20 -  MIDWAY,Railroad Commissioner,,Wayne Christian,REP,264,127,137
Clay,PCT 24 -  BELLEVUE,Railroad Commissioner,,Wayne Christian,REP,181,56,125
Clay,PCT 26 -  BUFFALO SPRING,Railroad Commissioner,,Wayne Christian,REP,125,47,78
Clay,PCT 27 -  PETROLIA,Railroad Commissioner,,Wayne Christian,REP,249,51,198
Clay,PCT 32 -  WINDTHORST,Railroad Commissioner,,Wayne Christian,REP,141,20,121
Clay,Total,Railroad Commissioner,,Wayne Christian,REP,3943,1626,2317
Clay,PCT 1 -  SE HENRIETTA,Railroad Commissioner,,Grady Yarbrough,DEM,89,65,24
Clay,PCT 6 -  BYERS,Railroad Commissioner,,Grady Yarbrough,DEM,45,12,33
Clay,PCT 8 -  NE  HENRIETTA,Railroad Commissioner,,Grady Yarbrough,DEM,87,44,43
Clay,PCT 9 -  NW HENRIETTA,Railroad Commissioner,,Grady Yarbrough,DEM,45,22,23
Clay,PCT 10 -  VASHTI,Railroad Commissioner,,Grady Yarbrough,DEM,28,7,21
Clay,PCT 11 -  DEAN,Railroad Commissioner,,Grady Yarbrough,DEM,46,10,36
Clay,PCT 12 -  JOLLY,Railroad Commissioner,,Grady Yarbrough,DEM,29,7,22
Clay,PCT 13 -  THORNBERRY,Railroad Commissioner,,Grady Yarbrough,DEM,22,6,16
Clay,PCT 14 -  CHARLIE,Railroad Commissioner,,Grady Yarbrough,DEM,14,2,12
Clay,PCT 15 -  SW HENRIETTA,Railroad Commissioner,,Grady Yarbrough,DEM,33,23,10
Clay,PCT 17 -  ARROWHEAD,Railroad Commissioner,,Grady Yarbrough,DEM,89,40,49
Clay,PCT 20 -  MIDWAY,Railroad Commissioner,,Grady Yarbrough,DEM,25,20,5
Clay,PCT 24 -  BELLEVUE,Railroad Commissioner,,Grady Yarbrough,DEM,23,10,13
Clay,PCT 26 -  BUFFALO SPRING,Railroad Commissioner,,Grady Yarbrough,DEM,16,7,9
Clay,PCT 27 -  PETROLIA,Railroad Commissioner,,Grady Yarbrough,DEM,41,13,28
Clay,PCT 32 -  WINDTHORST,Railroad Commissioner,,Grady Yarbrough,DEM,15,3,12
Clay,Total,Railroad Commissioner,,Grady Yarbrough,DEM,647,291,356
Clay,PCT 1 -  SE HENRIETTA,Railroad Commissioner,,Mark Miller,LIB,22,15,7
Clay,PCT 6 -  BYERS,Railroad Commissioner,,Mark Miller,LIB,13,2,11
Clay,PCT 8 -  NE  HENRIETTA,Railroad Commissioner,,Mark Miller,LIB,15,5,10
Clay,PCT 9 -  NW HENRIETTA,Railroad Commissioner,,Mark Miller,LIB,13,11,2
Clay,PCT 10 -  VASHTI,Railroad Commissioner,,Mark Miller,LIB,7,2,5
Clay,PCT 11 -  DEAN,Railroad Commissioner,,Mark Miller,LIB,15,4,11
Clay,PCT 12 -  JOLLY,Railroad Commissioner,,Mark Miller,LIB,13,4,9
Clay,PCT 13 -  THORNBERRY,Railroad Commissioner,,Mark Miller,LIB,3,0,3
Clay,PCT 14 -  CHARLIE,Railroad Commissioner,,Mark Miller,LIB,1,1,0
Clay,PCT 15 -  SW HENRIETTA,Railroad Commissioner,,Mark Miller,LIB,7,4,3
Clay,PCT 17 -  ARROWHEAD,Railroad Commissioner,,Mark Miller,LIB,21,3,18
Clay,PCT 20 -  MIDWAY,Railroad Commissioner,,Mark Miller,LIB,14,11,3
Clay,PCT 24 -  BELLEVUE,Railroad Commissioner,,Mark Miller,LIB,8,3,5
Clay,PCT 26 -  BUFFALO SPRING,Railroad Commissioner,,Mark Miller,LIB,1,0,1
Clay,PCT 27 -  PETROLIA,Railroad Commissioner,,Mark Miller,LIB,7,1,6
Clay,PCT 32 -  WINDTHORST,Railroad Commissioner,,Mark Miller,LIB,1,1,0
Clay,Total,Railroad Commissioner,,Mark Miller,LIB,161,67,94
Clay,PCT 1 -  SE HENRIETTA,Railroad Commissioner,,Martin Salinas,GRN,6,2,4
Clay,PCT 6 -  BYERS,Railroad Commissioner,,Martin Salinas,GRN,1,0,1
Clay,PCT 8 -  NE  HENRIETTA,Railroad Commissioner,,Martin Salinas,GRN,5,2,3
Clay,PCT 9 -  NW HENRIETTA,Railroad Commissioner,,Martin Salinas,GRN,1,1,0
Clay,PCT 10 -  VASHTI,Railroad Commissioner,,Martin Salinas,GRN,0,0,0
Clay,PCT 11 -  DEAN,Railroad Commissioner,,Martin Salinas,GRN,5,2,3
Clay,PCT 12 -  JOLLY,Railroad Commissioner,,Martin Salinas,GRN,2,0,2
Clay,PCT 13 -  THORNBERRY,Railroad Commissioner,,Martin Salinas,GRN,6,3,3
Clay,PCT 14 -  CHARLIE,Railroad Commissioner,,Martin Salinas,GRN,1,0,1
Clay,PCT 15 -  SW HENRIETTA,Railroad Commissioner,,Martin Salinas,GRN,7,5,2
Clay,PCT 17 -  ARROWHEAD,Railroad Commissioner,,Martin Salinas,GRN,10,5,5
Clay,PCT 20 -  MIDWAY,Railroad Commissioner,,Martin Salinas,GRN,3,1,2
Clay,PCT 24 -  BELLEVUE,Railroad Commissioner,,Martin Salinas,GRN,0,0,0
Clay,PCT 26 -  BUFFALO SPRING,Railroad Commissioner,,Martin Salinas,GRN,0,0,0
Clay,PCT 27 -  PETROLIA,Railroad Commissioner,,Martin Salinas,GRN,3,0,3
Clay,PCT 32 -  WINDTHORST,Railroad Commissioner,,Martin Salinas,GRN,0,0,0
Clay,Total,Railroad Commissioner,,Martin Salinas,GRN,50,21,29
Clay,PCT 1 -  SE HENRIETTA,State Representative,69,James B. Frank,,484,297,187
Clay,PCT 6 -  BYERS,State Representative,69,James B. Frank,,238,47,191
Clay,PCT 8 -  NE  HENRIETTA,State Representative,69,James B. Frank,,452,267,185
Clay,PCT 9 -  NW HENRIETTA,State Representative,69,James B. Frank,,262,155,107
Clay,PCT 10 -  VASHTI,State Representative,69,James B. Frank,,166,58,108
Clay,PCT 11 -  DEAN,State Representative,69,James B. Frank,,516,162,354
Clay,PCT 12 -  JOLLY,State Representative,69,James B. Frank,,176,51,125
Clay,PCT 13 -  THORNBERRY,State Representative,69,James B. Frank,,88,24,64
Clay,PCT 14 -  CHARLIE,State Representative,69,James B. Frank,,103,17,86
Clay,PCT 15 -  SW HENRIETTA,State Representative,69,James B. Frank,,193,124,69
Clay,PCT 17 -  ARROWHEAD,State Representative,69,James B. Frank,,569,234,335
Clay,PCT 20 -  MIDWAY,State Representative,69,James B. Frank,,284,142,142
Clay,PCT 24 -  BELLEVUE,State Representative,69,James B. Frank,,189,64,125
Clay,PCT 26 -  BUFFALO SPRING,State Representative,69,James B. Frank,,125,45,80
Clay,PCT 27 -  PETROLIA,State Representative,69,James B. Frank,,263,49,214
Clay,PCT 32 -  WINDTHORST,State Representative,69,James B. Frank,,146,21,125
Clay,Total,State Representative,69,James B. Frank,,4254,1757,2497
