office,district,candidate,incumbent,party,votes,pct
State Representative,62 Unexpired Term,John Hefton,False,REP,755,8.24
State Representative,62 Unexpired Term,Donnie Jarvis,False,DEM,2383,26.00
State Representative,62 Unexpired Term,Kiki Osterman,False,REP,1110,12.11
State Representative,62 Unexpired Term,Larry Phillips,False,REP,3015,32.90
State Representative,62 Unexpired Term,Harry Reynolds,False,REP,1901,20.74
State Representative,62 Unexpired Term,Total,,,9164,
