office,district,candidate,incumbent,party,votes,pct
State Senate,17  Unexpired Term,Ronnie Ellen Harrison,False,DEM,47164,32.58
State Senate,17  Unexpired Term,Kyle Janek,False,REP,97588,67.42
State Senate,17  Unexpired Term,Total,,,144752,
