office,district,candidate,incumbent,party,votes,pct
State Representative,124 Unexpired Term,Delicia Herrera,False,DEM,1090,45.02
State Representative,124 Unexpired Term,Ina Minjarez,False,DEM,1331,54.98
State Representative,124 Unexpired Term,Total,,,2421,
