office,district,candidate,incumbent,party,votes,pct
State Representative,118  Unexpired Term,Anthony Alcoser,False,DEM,741,11.38
State Representative,118  Unexpired Term,Robert A. Casias,False,REP,346,5.31
State Representative,118  Unexpired Term,Gabe Farias,False,DEM,1170,17.96
State Representative,118  Unexpired Term,Michael Holdman,False,REP,938,14.40
State Representative,118  Unexpired Term,John Lujan,False,REP,1904,29.23
State Representative,118  Unexpired Term,Tomas Uresti,False,DEM,1415,21.72
State Representative,118  Unexpired Term,Total,,,6514,
