county,precinct,office,district,party,candidate,election_day,early_voting,absentee,votes
Guadalupe,0124,Registered Voters,,,,,,,3.0
Guadalupe,0124,Ballots Cast,,,,,,,1.0
Guadalupe,0125,Registered Voters,,,,,,,197.0
Guadalupe,0125,Ballots Cast,,,,,,,78.0
Guadalupe,0126,Registered Voters,,,,,,,34.0
Guadalupe,0126,Ballots Cast,,,,,,,10.0
Guadalupe,0127,Registered Voters,,,,,,,13.0
Guadalupe,0127,Ballots Cast,,,,,,,5.0
Guadalupe,0201,Registered Voters,,,,,,,586.0
Guadalupe,0201,Ballots Cast,,,,,,,156.0
Guadalupe,0202,Registered Voters,,,,,,,1224.0
Guadalupe,0202,Ballots Cast,,,,,,,337.0
Guadalupe,0203,Registered Voters,,,,,,,615.0
Guadalupe,0203,Ballots Cast,,,,,,,99.0
Guadalupe,0204,Registered Voters,,,,,,,1525.0
Guadalupe,0204,Ballots Cast,,,,,,,339.0
Guadalupe,0205,Registered Voters,,,,,,,1104.0
Guadalupe,0205,Ballots Cast,,,,,,,390.0
Guadalupe,0206,Registered Voters,,,,,,,2457.0
Guadalupe,0206,Ballots Cast,,,,,,,485.0
Guadalupe,0207,Registered Voters,,,,,,,1139.0
Guadalupe,0207,Ballots Cast,,,,,,,291.0
Guadalupe,0208,Registered Voters,,,,,,,2895.0
Guadalupe,0208,Ballots Cast,,,,,,,1122.0
Guadalupe,0209,Registered Voters,,,,,,,1112.0
Guadalupe,0209,Ballots Cast,,,,,,,184.0
Guadalupe,0210,Registered Voters,,,,,,,810.0
Guadalupe,0210,Ballots Cast,,,,,,,358.0
Guadalupe,0211,Registered Voters,,,,,,,100.0
Guadalupe,0211,Ballots Cast,,,,,,,59.0
Guadalupe,0212,Registered Voters,,,,,,,155.0
Guadalupe,0212,Ballots Cast,,,,,,,50.0
Guadalupe,0213,Registered Voters,,,,,,,1151.0
Guadalupe,0213,Ballots Cast,,,,,,,397.0
Guadalupe,0214,Registered Voters,,,,,,,523.0
Guadalupe,0214,Ballots Cast,,,,,,,194.0
Guadalupe,0215,Registered Voters,,,,,,,358.0
Guadalupe,0215,Ballots Cast,,,,,,,168.0
Guadalupe,0216,Registered Voters,,,,,,,55.0
Guadalupe,0216,Ballots Cast,,,,,,,25.0
Guadalupe,0217,Registered Voters,,,,,,,178.0
Guadalupe,0217,Ballots Cast,,,,,,,27.0
Guadalupe,0218,Registered Voters,,,,,,,90.0
Guadalupe,0218,Ballots Cast,,,,,,,26.0
Guadalupe,0219,Registered Voters,,,,,,,86.0
Guadalupe,0219,Ballots Cast,,,,,,,29.0
Guadalupe,0220,Registered Voters,,,,,,,85.0
Guadalupe,0220,Ballots Cast,,,,,,,27.0
Guadalupe,0221,Registered Voters,,,,,,,32.0
Guadalupe,0221,Ballots Cast,,,,,,,14.0
Guadalupe,0222,Registered Voters,,,,,,,7.0
Guadalupe,0222,Ballots Cast,,,,,,,0.0
Guadalupe,0223,Registered Voters,,,,,,,254.0
Guadalupe,0223,Ballots Cast,,,,,,,92.0
Guadalupe,0224,Registered Voters,,,,,,,188.0
Guadalupe,0224,Ballots Cast,,,,,,,43.0
Guadalupe,0225,Registered Voters,,,,,,,21.0
Guadalupe,0225,Ballots Cast,,,,,,,9.0
Guadalupe,0226,Registered Voters,,,,,,,327.0
Guadalupe,0226,Ballots Cast,,,,,,,80.0
Guadalupe,0301,Registered Voters,,,,,,,2064.0
Guadalupe,0301,Ballots Cast,,,,,,,734.0
Guadalupe,0302,Registered Voters,,,,,,,3654.0
Guadalupe,0302,Ballots Cast,,,,,,,1210.0
Guadalupe,0303,Registered Voters,,,,,,,5479.0
Guadalupe,0303,Ballots Cast,,,,,,,2127.0
Guadalupe,0304,Registered Voters,,,,,,,5953.0
Guadalupe,0304,Ballots Cast,,,,,,,2406.0
Guadalupe,0305,Registered Voters,,,,,,,3131.0
Guadalupe,0305,Ballots Cast,,,,,,,1126.0
Guadalupe,0306,Registered Voters,,,,,,,3734.0
Guadalupe,0306,Ballots Cast,,,,,,,1662.0
Guadalupe,0401,Registered Voters,,,,,,,1307.0
Guadalupe,0401,Ballots Cast,,,,,,,455.0
Guadalupe,0402,Registered Voters,,,,,,,1733.0
Guadalupe,0402,Ballots Cast,,,,,,,557.0
Guadalupe,0403,Registered Voters,,,,,,,2828.0
Guadalupe,0403,Ballots Cast,,,,,,,888.0
Guadalupe,0404,Registered Voters,,,,,,,5430.0
Guadalupe,0404,Ballots Cast,,,,,,,1960.0
Guadalupe,0405,Registered Voters,,,,,,,1824.0
Guadalupe,0405,Ballots Cast,,,,,,,648.0
Guadalupe,0406,Registered Voters,,,,,,,1710.0
Guadalupe,0406,Ballots Cast,,,,,,,780.0
Guadalupe,0407,Registered Voters,,,,,,,1638.0
Guadalupe,0407,Ballots Cast,,,,,,,595.0
Guadalupe,0408,Registered Voters,,,,,,,2592.0
Guadalupe,0408,Ballots Cast,,,,,,,898.0
Guadalupe,0409,Registered Voters,,,,,,,2785.0
Guadalupe,0409,Ballots Cast,,,,,,,957.0
Guadalupe,0410,Registered Voters,,,,,,,149.0
Guadalupe,0410,Ballots Cast,,,,,,,55.0
Guadalupe,COMAL 202-- SCH,Registered Voters,,,,,,,610.0
Guadalupe,COMAL 202-- SCH,Ballots Cast,,,,,,,94.0
Guadalupe,COMAL 301 -- SCH,Registered Voters,,,,,,,6.0
Guadalupe,COMAL 301 -- SCH,Ballots Cast,,,,,,,0.0
Guadalupe,Total:,Registered Voters,,,,,,,84817.0
Guadalupe,Total:,Ballots Cast,,,,,,,30910.0
Guadalupe,0101,STRAIGHT PARTY,,,Republican,65.0,55.0,13.0,133.0
Guadalupe,0101,STRAIGHT PARTY,,,Democratic,4.0,11.0,7.0,22.0
Guadalupe,0101,STRAIGHT PARTY,,,Libertarian,0.0,1.0,0.0,1.0
Guadalupe,0101,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0102,STRAIGHT PARTY,,,Republican,85.0,60.0,21.0,166.0
Guadalupe,0102,STRAIGHT PARTY,,,Democratic,25.0,16.0,10.0,51.0
Guadalupe,0102,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0102,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0103,STRAIGHT PARTY,,,Republican,72.0,37.0,12.0,121.0
Guadalupe,0103,STRAIGHT PARTY,,,Democratic,21.0,17.0,2.0,40.0
Guadalupe,0103,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0103,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0104,STRAIGHT PARTY,,,Republican,62.0,31.0,9.0,102.0
Guadalupe,0104,STRAIGHT PARTY,,,Democratic,25.0,31.0,7.0,63.0
Guadalupe,0104,STRAIGHT PARTY,,,Libertarian,2.0,2.0,0.0,4.0
Guadalupe,0104,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0105,STRAIGHT PARTY,,,Republican,217.0,228.0,31.0,476.0
Guadalupe,0105,STRAIGHT PARTY,,,Democratic,39.0,42.0,10.0,91.0
Guadalupe,0105,STRAIGHT PARTY,,,Libertarian,1.0,2.0,0.0,3.0
Guadalupe,0105,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0106,STRAIGHT PARTY,,,Republican,272.0,121.0,58.0,451.0
Guadalupe,0106,STRAIGHT PARTY,,,Democratic,55.0,36.0,17.0,108.0
Guadalupe,0106,STRAIGHT PARTY,,,Libertarian,1.0,2.0,0.0,3.0
Guadalupe,0106,STRAIGHT PARTY,,,Green,2.0,1.0,0.0,3.0
Guadalupe,0107,STRAIGHT PARTY,,,Republican,81.0,142.0,18.0,241.0
Guadalupe,0107,STRAIGHT PARTY,,,Democratic,11.0,23.0,0.0,34.0
Guadalupe,0107,STRAIGHT PARTY,,,Libertarian,1.0,1.0,0.0,2.0
Guadalupe,0107,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0108,STRAIGHT PARTY,,,Republican,16.0,64.0,13.0,93.0
Guadalupe,0108,STRAIGHT PARTY,,,Democratic,9.0,28.0,3.0,40.0
Guadalupe,0108,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0108,STRAIGHT PARTY,,,Green,0.0,1.0,0.0,1.0
Guadalupe,0109,STRAIGHT PARTY,,,Republican,40.0,61.0,3.0,104.0
Guadalupe,0109,STRAIGHT PARTY,,,Democratic,2.0,11.0,0.0,13.0
Guadalupe,0109,STRAIGHT PARTY,,,Libertarian,0.0,2.0,0.0,2.0
Guadalupe,0109,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0110,STRAIGHT PARTY,,,Republican,21.0,9.0,1.0,31.0
Guadalupe,0110,STRAIGHT PARTY,,,Democratic,16.0,2.0,0.0,18.0
Guadalupe,0110,STRAIGHT PARTY,,,Libertarian,1.0,0.0,0.0,1.0
Guadalupe,0110,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0111,STRAIGHT PARTY,,,Republican,6.0,6.0,1.0,13.0
Guadalupe,0111,STRAIGHT PARTY,,,Democratic,2.0,2.0,9.0,13.0
Guadalupe,0111,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0111,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0112,STRAIGHT PARTY,,,Republican,2.0,4.0,0.0,6.0
Guadalupe,0112,STRAIGHT PARTY,,,Democratic,0.0,2.0,0.0,2.0
Guadalupe,0112,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0112,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0113,STRAIGHT PARTY,,,Republican,73.0,91.0,15.0,179.0
Guadalupe,0113,STRAIGHT PARTY,,,Democratic,19.0,18.0,3.0,40.0
Guadalupe,0113,STRAIGHT PARTY,,,Libertarian,1.0,4.0,0.0,5.0
Guadalupe,0113,STRAIGHT PARTY,,,Green,0.0,0.0,1.0,1.0
Guadalupe,0114,STRAIGHT PARTY,,,Republican,53.0,35.0,7.0,95.0
Guadalupe,0114,STRAIGHT PARTY,,,Democratic,16.0,13.0,0.0,29.0
Guadalupe,0114,STRAIGHT PARTY,,,Libertarian,1.0,1.0,0.0,2.0
Guadalupe,0114,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0115,STRAIGHT PARTY,,,Republican,28.0,24.0,1.0,53.0
Guadalupe,0115,STRAIGHT PARTY,,,Democratic,1.0,1.0,0.0,2.0
Guadalupe,0115,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0115,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0116,STRAIGHT PARTY,,,Republican,207.0,178.0,38.0,423.0
Guadalupe,0116,STRAIGHT PARTY,,,Democratic,38.0,43.0,6.0,87.0
Guadalupe,0116,STRAIGHT PARTY,,,Libertarian,0.0,2.0,0.0,2.0
Guadalupe,0116,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0117,STRAIGHT PARTY,,,Republican,298.0,271.0,45.0,614.0
Guadalupe,0117,STRAIGHT PARTY,,,Democratic,39.0,35.0,10.0,84.0
Guadalupe,0117,STRAIGHT PARTY,,,Libertarian,3.0,6.0,0.0,9.0
Guadalupe,0117,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0118,STRAIGHT PARTY,,,Republican,2.0,10.0,1.0,13.0
Guadalupe,0118,STRAIGHT PARTY,,,Democratic,0.0,1.0,0.0,1.0
Guadalupe,0118,STRAIGHT PARTY,,,Libertarian,0.0,1.0,0.0,1.0
Guadalupe,0118,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0119,STRAIGHT PARTY,,,Republican,218.0,138.0,13.0,369.0
Guadalupe,0119,STRAIGHT PARTY,,,Democratic,21.0,34.0,2.0,57.0
Guadalupe,0119,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0119,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0120,STRAIGHT PARTY,,,Republican,99.0,73.0,13.0,185.0
Guadalupe,0120,STRAIGHT PARTY,,,Democratic,13.0,16.0,4.0,33.0
Guadalupe,0120,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0120,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0121,STRAIGHT PARTY,,,Republican,15.0,5.0,4.0,24.0
Guadalupe,0121,STRAIGHT PARTY,,,Democratic,1.0,0.0,0.0,1.0
Guadalupe,0121,STRAIGHT PARTY,,,Libertarian,0.0,1.0,0.0,1.0
Guadalupe,0121,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0122,STRAIGHT PARTY,,,Republican,0.0,3.0,0.0,3.0
Guadalupe,0122,STRAIGHT PARTY,,,Democratic,2.0,1.0,2.0,5.0
Guadalupe,0122,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0122,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0123,STRAIGHT PARTY,,,Republican,0.0,0.0,0.0,0.0
Guadalupe,0123,STRAIGHT PARTY,,,Democratic,0.0,0.0,0.0,0.0
Guadalupe,0123,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0123,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0124,STRAIGHT PARTY,,,Republican,0.0,0.0,0.0,0.0
Guadalupe,0124,STRAIGHT PARTY,,,Democratic,0.0,0.0,0.0,0.0
Guadalupe,0124,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0124,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0125,STRAIGHT PARTY,,,Republican,20.0,14.0,2.0,36.0
Guadalupe,0125,STRAIGHT PARTY,,,Democratic,1.0,2.0,0.0,3.0
Guadalupe,0125,STRAIGHT PARTY,,,Libertarian,1.0,0.0,0.0,1.0
Guadalupe,0125,STRAIGHT PARTY,,,Green,1.0,0.0,0.0,1.0
Guadalupe,0126,STRAIGHT PARTY,,,Republican,4.0,0.0,2.0,6.0
Guadalupe,0126,STRAIGHT PARTY,,,Democratic,1.0,1.0,0.0,2.0
Guadalupe,0126,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0126,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0127,STRAIGHT PARTY,,,Republican,0.0,1.0,0.0,1.0
Guadalupe,0127,STRAIGHT PARTY,,,Democratic,0.0,0.0,1.0,1.0
Guadalupe,0127,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0127,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0201,STRAIGHT PARTY,,,Republican,20.0,9.0,5.0,34.0
Guadalupe,0201,STRAIGHT PARTY,,,Democratic,15.0,11.0,12.0,38.0
Guadalupe,0201,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0201,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0202,STRAIGHT PARTY,,,Republican,23.0,30.0,4.0,57.0
Guadalupe,0202,STRAIGHT PARTY,,,Democratic,38.0,70.0,50.0,158.0
Guadalupe,0202,STRAIGHT PARTY,,,Libertarian,0.0,1.0,1.0,2.0
Guadalupe,0202,STRAIGHT PARTY,,,Green,1.0,2.0,0.0,3.0
Guadalupe,0203,STRAIGHT PARTY,,,Republican,6.0,7.0,0.0,13.0
Guadalupe,0203,STRAIGHT PARTY,,,Democratic,7.0,31.0,9.0,47.0
Guadalupe,0203,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0203,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0204,STRAIGHT PARTY,,,Republican,31.0,40.0,6.0,77.0
Guadalupe,0204,STRAIGHT PARTY,,,Democratic,38.0,58.0,27.0,123.0
Guadalupe,0204,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0204,STRAIGHT PARTY,,,Green,0.0,1.0,0.0,1.0
Guadalupe,0205,STRAIGHT PARTY,,,Republican,75.0,73.0,10.0,158.0
Guadalupe,0205,STRAIGHT PARTY,,,Democratic,21.0,20.0,3.0,44.0
Guadalupe,0205,STRAIGHT PARTY,,,Libertarian,1.0,0.0,0.0,1.0
Guadalupe,0205,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0206,STRAIGHT PARTY,,,Republican,34.0,99.0,12.0,145.0
Guadalupe,0206,STRAIGHT PARTY,,,Democratic,16.0,108.0,13.0,137.0
Guadalupe,0206,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0206,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0207,STRAIGHT PARTY,,,Republican,43.0,15.0,4.0,62.0
Guadalupe,0207,STRAIGHT PARTY,,,Democratic,42.0,32.0,50.0,124.0
Guadalupe,0207,STRAIGHT PARTY,,,Libertarian,0.0,1.0,0.0,1.0
Guadalupe,0207,STRAIGHT PARTY,,,Green,1.0,1.0,0.0,2.0
Guadalupe,0208,STRAIGHT PARTY,,,Republican,291.0,221.0,30.0,542.0
Guadalupe,0208,STRAIGHT PARTY,,,Democratic,44.0,51.0,2.0,97.0
Guadalupe,0208,STRAIGHT PARTY,,,Libertarian,1.0,3.0,0.0,4.0
Guadalupe,0208,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0209,STRAIGHT PARTY,,,Republican,11.0,9.0,4.0,24.0
Guadalupe,0209,STRAIGHT PARTY,,,Democratic,23.0,43.0,41.0,107.0
Guadalupe,0209,STRAIGHT PARTY,,,Libertarian,1.0,0.0,0.0,1.0
Guadalupe,0209,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0210,STRAIGHT PARTY,,,Republican,53.0,51.0,9.0,113.0
Guadalupe,0210,STRAIGHT PARTY,,,Democratic,29.0,31.0,7.0,67.0
Guadalupe,0210,STRAIGHT PARTY,,,Libertarian,1.0,0.0,0.0,1.0
Guadalupe,0210,STRAIGHT PARTY,,,Green,0.0,1.0,0.0,1.0
Guadalupe,0211,STRAIGHT PARTY,,,Republican,12.0,8.0,0.0,20.0
Guadalupe,0211,STRAIGHT PARTY,,,Democratic,6.0,1.0,2.0,9.0
Guadalupe,0211,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0211,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0212,STRAIGHT PARTY,,,Republican,2.0,3.0,2.0,7.0
Guadalupe,0212,STRAIGHT PARTY,,,Democratic,5.0,2.0,7.0,14.0
Guadalupe,0212,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0212,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0213,STRAIGHT PARTY,,,Republican,96.0,91.0,12.0,199.0
Guadalupe,0213,STRAIGHT PARTY,,,Democratic,17.0,22.0,2.0,41.0
Guadalupe,0213,STRAIGHT PARTY,,,Libertarian,1.0,1.0,0.0,2.0
Guadalupe,0213,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0214,STRAIGHT PARTY,,,Republican,42.0,34.0,0.0,76.0
Guadalupe,0214,STRAIGHT PARTY,,,Democratic,7.0,9.0,1.0,17.0
Guadalupe,0214,STRAIGHT PARTY,,,Libertarian,0.0,2.0,0.0,2.0
Guadalupe,0214,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0215,STRAIGHT PARTY,,,Republican,41.0,38.0,5.0,84.0
Guadalupe,0215,STRAIGHT PARTY,,,Democratic,10.0,11.0,0.0,21.0
Guadalupe,0215,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0215,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0216,STRAIGHT PARTY,,,Republican,6.0,0.0,2.0,8.0
Guadalupe,0216,STRAIGHT PARTY,,,Democratic,3.0,0.0,0.0,3.0
Guadalupe,0216,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0216,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0217,STRAIGHT PARTY,,,Republican,1.0,1.0,2.0,4.0
Guadalupe,0217,STRAIGHT PARTY,,,Democratic,3.0,6.0,0.0,9.0
Guadalupe,0217,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0217,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0218,STRAIGHT PARTY,,,Republican,4.0,1.0,0.0,5.0
Guadalupe,0218,STRAIGHT PARTY,,,Democratic,6.0,2.0,1.0,9.0
Guadalupe,0218,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0218,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0219,STRAIGHT PARTY,,,Republican,4.0,1.0,0.0,5.0
Guadalupe,0219,STRAIGHT PARTY,,,Democratic,1.0,2.0,0.0,3.0
Guadalupe,0219,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0219,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0220,STRAIGHT PARTY,,,Republican,3.0,3.0,0.0,6.0
Guadalupe,0220,STRAIGHT PARTY,,,Democratic,4.0,1.0,0.0,5.0
Guadalupe,0220,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0220,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0221,STRAIGHT PARTY,,,Republican,3.0,2.0,1.0,6.0
Guadalupe,0221,STRAIGHT PARTY,,,Democratic,0.0,0.0,3.0,3.0
Guadalupe,0221,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0221,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0222,STRAIGHT PARTY,,,Republican,0.0,0.0,0.0,0.0
Guadalupe,0222,STRAIGHT PARTY,,,Democratic,0.0,0.0,0.0,0.0
Guadalupe,0222,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0222,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0223,STRAIGHT PARTY,,,Republican,16.0,3.0,5.0,24.0
Guadalupe,0223,STRAIGHT PARTY,,,Democratic,9.0,9.0,5.0,23.0
Guadalupe,0223,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0223,STRAIGHT PARTY,,,Green,1.0,0.0,0.0,1.0
Guadalupe,0224,STRAIGHT PARTY,,,Republican,1.0,4.0,1.0,6.0
Guadalupe,0224,STRAIGHT PARTY,,,Democratic,1.0,8.0,16.0,25.0
Guadalupe,0224,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0224,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0225,STRAIGHT PARTY,,,Republican,1.0,0.0,1.0,2.0
Guadalupe,0225,STRAIGHT PARTY,,,Democratic,0.0,1.0,0.0,1.0
Guadalupe,0225,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0225,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0226,STRAIGHT PARTY,,,Republican,14.0,18.0,1.0,33.0
Guadalupe,0226,STRAIGHT PARTY,,,Democratic,5.0,4.0,1.0,10.0
Guadalupe,0226,STRAIGHT PARTY,,,Libertarian,0.0,0.0,0.0,0.0
Guadalupe,0226,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0301,STRAIGHT PARTY,,,Republican,164.0,175.0,23.0,362.0
Guadalupe,0301,STRAIGHT PARTY,,,Democratic,42.0,50.0,4.0,96.0
Guadalupe,0301,STRAIGHT PARTY,,,Libertarian,2.0,3.0,0.0,5.0
Guadalupe,0301,STRAIGHT PARTY,,,Green,0.0,0.0,0.0,0.0
Guadalupe,0302,STRAIGHT PARTY,,,Republican,228.0,257.0,24.0,509.0
Guadalupe,0302,STRAIGHT PARTY,,,Democratic,111.0,129.0,9.0,249.0
Guadalupe,0302,STRAIGHT PARTY,,,Libertarian,5.0,1.0,0.0,6.0
Guadalupe,0302,STRAIGHT PARTY,,,Green,1.0,1.0,0.0,2.0
Guadalupe,0303,STRAIGHT PARTY,,,Republican,490.0,312.0,41.0,843.0
Guadalupe,0303,STRAIGHT PARTY,,,Democratic,252.0,141.0,11.0,404.0
