county,precinct,office,district,party,candidate,votes,early_votes,election_day
San Patricio,101.0,Straight-Party,,REP,Republican Party,49.0,24.0,25.0
San Patricio,101.0,Straight-Party,,DEM,Democratic Party,32.0,10.0,22.0
San Patricio,101.0,Straight-Party,,LIB,Libertarian Party,0.0,0.0,0.0
San Patricio,101.0,Straight-Party,,GRE,Green Party,0.0,0.0,0.0
San Patricio,101.0,U.S. Senate,,REP,John Cornyn,93.0,50.0,43.0
San Patricio,101.0,U.S. Senate,,DEM,David M. Alameel,46.0,18.0,28.0
San Patricio,101.0,U.S. Senate,,LIB,Rebecca Paddock,2.0,0.0,2.0
San Patricio,101.0,U.S. Senate,,GRE,"Emily ""Spicybrown"" Sanchez",2.0,1.0,1.0
San Patricio,101.0,U.S. Senate,,"",Mohammed Trevino,1.0,0.0,1.0
San Patricio,101.0,U.S. House,27,REP,Blake Farenthold,92.0,47.0,45.0
San Patricio,101.0,U.S. House,27,DEM,Wesley Reed,51.0,21.0,30.0
San Patricio,101.0,U.S. House,27,LIB,Roxanne Simonson,2.0,1.0,1.0
San Patricio,101.0,Governor,,REP,Greg Abbott,94.0,51.0,43.0
San Patricio,101.0,Governor,,DEM,Wendy R. Davis,51.0,19.0,32.0
San Patricio,101.0,Governor,,LIB,Kathie Glass,1.0,0.0,1.0
San Patricio,101.0,Governor,,GRE,Brandon Parmer,0.0,0.0,0.0
San Patricio,101.0,Governor,,"",Sarah M. Pavitt,0.0,0.0,0.0
San Patricio,101.0,Lieutenant Governor,,REP,Dan Patrick,95.0,50.0,45.0
San Patricio,101.0,Lieutenant Governor,,DEM,Leticia Van de Putte,52.0,20.0,32.0
San Patricio,101.0,Lieutenant Governor,,LIB,Robert D. Butler,0.0,0.0,0.0
San Patricio,101.0,Lieutenant Governor,,GRE,Chandrakantha Courtney,0.0,0.0,0.0
San Patricio,101.0,Attorney General,,REP,Ken Paxton,88.0,45.0,43.0
San Patricio,101.0,Attorney General,,DEM,Sam Houston,52.0,22.0,30.0
San Patricio,101.0,Attorney General,,LIB,Jamie Balagia,3.0,1.0,2.0
San Patricio,101.0,Attorney General,,GRE,Jamar Osborne,1.0,0.0,1.0
San Patricio,101.0,Comptroller of Public Accounts,,REP,Glenn Hegar,92.0,46.0,46.0
San Patricio,101.0,Comptroller of Public Accounts,,DEM,Mike Collier,52.0,22.0,30.0
San Patricio,101.0,Comptroller of Public Accounts,,LIB,Ben Sanders,2.0,1.0,1.0
San Patricio,101.0,Comptroller of Public Accounts,,GRE,Deb Shafto,0.0,0.0,0.0
San Patricio,101.0,Commissioner of the General Land Office,,REP,George P. Bush,99.0,52.0,47.0
San Patricio,101.0,Commissioner of the General Land Office,,DEM,John Cook,44.0,17.0,27.0
San Patricio,101.0,Commissioner of the General Land Office,,LIB,Justin Knight,1.0,0.0,1.0
San Patricio,101.0,Commissioner of the General Land Office,,GRE,Valerie Alessi,2.0,1.0,1.0
San Patricio,101.0,Commissioner of Agriculture,,REP,Sid Miller,96.0,50.0,46.0
San Patricio,101.0,Commissioner of Agriculture,,DEM,Jim Hogan,47.0,18.0,29.0
San Patricio,101.0,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,0.0,0.0,0.0
San Patricio,101.0,Commissioner of Agriculture,,GRE,Kenneth Kendrick,3.0,1.0,2.0
San Patricio,101.0,Railroad Commissioner,,REP,Ryan Sitton,94.0,48.0,46.0
San Patricio,101.0,Railroad Commissioner,,DEM,Steve Brown,47.0,19.0,28.0
San Patricio,101.0,Railroad Commissioner,,LIB,Mark A. Miller,1.0,0.0,1.0
San Patricio,101.0,Railroad Commissioner,,GRE,Martina Salinas,2.0,1.0,1.0
San Patricio,101.0,"Chief Justice, Supreme Court",,REP,Nathan Hecht,91.0,47.0,44.0
San Patricio,101.0,"Chief Justice, Supreme Court",,DEM,William Moody,51.0,21.0,30.0
San Patricio,101.0,"Chief Justice, Supreme Court",,LIB,Tom Oxford,1.0,1.0,0.0
San Patricio,101.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jeff Brown,91.0,47.0,44.0
San Patricio,101.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,49.0,19.0,30.0
San Patricio,101.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,LIB,Mark Ash,3.0,3.0,0.0
San Patricio,101.0,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,88.0,45.0,43.0
San Patricio,101.0,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,52.0,22.0,30.0
San Patricio,101.0,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,3.0,2.0,1.0
San Patricio,101.0,"Justice, Supreme Court, Place 7",,GRE,Charles E. Waterbury,1.0,0.0,1.0
San Patricio,101.0,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,95.0,50.0,45.0
San Patricio,101.0,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,11.0,7.0,4.0
San Patricio,101.0,"Justice, Supreme Court, Place 8",,GRE,Jim Chisolm,5.0,1.0,4.0
San Patricio,101.0,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,93.0,48.0,45.0
