county,precinct,office,district,party,candidate,votes,early_votes,election_day
Kenedy,1.0,Straight Party,,,Over Votes,0.0,0.0,0.0
Kenedy,1.0,Straight Party,,,Under Votes,19.0,5.0,14.0
Kenedy,1.0,Registered Voters,,,,84.0,,
Kenedy,1.0,Ballots Cast,,,,28.0,9.0,1.0
Kenedy,1.0,Straight Party,,REP,Republican Party,3.0,2.0,1.0
Kenedy,1.0,Straight Party,,DEM,Democratic Party,6.0,2.0,4.0
Kenedy,1.0,Straight Party,,LIB,Libertarian Party,0.0,0.0,0.0
Kenedy,1.0,Straight Party,,GRN,Green Party,0.0,0.0,0.0
Kenedy,1.0,United States Senator,,REP,John Cornyn,14.0,6.0,8.0
Kenedy,1.0,United States Senator,,DEM,David M. Alameel,12.0,3.0,9.0
Kenedy,1.0,United States Senator,,LIB,Rebecca Paddock,0.0,0.0,0.0
Kenedy,1.0,United States Senator,,GRN,"Emily ""Spicybrown"" Sanchez",0.0,0.0,0.0
Kenedy,1.0,United States Representative,34,REP,Larry S. Smith,10.0,6.0,4.0
Kenedy,1.0,United States Representative,34,DEM,Filemon B Vela,13.0,3.0,10.0
Kenedy,1.0,United States Representative,34,LIB,Ryan Rowley,0.0,0.0,0.0
Kenedy,1.0,Governor,,REP,Greg Abbott,12.0,6.0,6.0
Kenedy,1.0,Governor,,DEM,Wendy R. Davis,14.0,3.0,11.0
Kenedy,1.0,Governor,,LIB,Kathie Glass,0.0,0.0,0.0
Kenedy,1.0,Governor,,GRN,Brandon Parmer,0.0,0.0,0.0
Kenedy,1.0,Lieutenant Governor,,REP,Dan Patrick,12.0,6.0,6.0
Kenedy,1.0,Lieutenant Governor,,DEM,Leticia Van de Putte,14.0,3.0,11.0
Kenedy,1.0,Lieutenant Governor,,LIB,Robert D. Butler,0.0,0.0,0.0
Kenedy,1.0,Lieutenant Governor,,GRN,Chandrakantha Courtney,0.0,0.0,0.0
Kenedy,1.0,Attorney General,,REP,Ken Paxton,11.0,6.0,5.0
Kenedy,1.0,Attorney General,,DEM,Sam Houston,13.0,3.0,10.0
Kenedy,1.0,Attorney General,,LIB,Jamie Balagia,0.0,0.0,0.0
Kenedy,1.0,Attorney General,,GRN,Jamar Osborne,0.0,0.0,0.0
Kenedy,1.0,Comptroller of Public Accounts,,REP,Glenn Hegar,11.0,6.0,5.0
Kenedy,1.0,Comptroller of Public Accounts,,DEM,Mike Collier,12.0,3.0,9.0
Kenedy,1.0,Comptroller of Public Accounts,,LIB,Ben Sanders,0.0,0.0,0.0
Kenedy,1.0,Comptroller of Public Accounts,,GRN,Deb Shafto,0.0,0.0,0.0
Kenedy,1.0,Commissioner of the General Land Office,,REP,George P. Bush,12.0,6.0,6.0
Kenedy,1.0,Commissioner of the General Land Office,,DEM,John Cook,11.0,3.0,8.0
Kenedy,1.0,Commissioner of the General Land Office,,LIB,Justin Knight,0.0,0.0,0.0
Kenedy,1.0,Commissioner of the General Land Office,,GRN,Valerie Alessi,0.0,0.0,0.0
Kenedy,1.0,Commissioner of Agriculture,,REP,Sid Miller,12.0,6.0,6.0
Kenedy,1.0,Commissioner of Agriculture,,DEM,Jim Hogan,11.0,3.0,8.0
Kenedy,1.0,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,0.0,0.0,0.0
Kenedy,1.0,Commissioner of Agriculture,,GRN,Kenneth Kendrick,0.0,0.0,0.0
Kenedy,1.0,Railroad Commissioner,,REP,Ryan Sitton,11.0,6.0,5.0
Kenedy,1.0,Railroad Commissioner,,DEM,Steve Brown,12.0,3.0,9.0
Kenedy,1.0,Railroad Commissioner,,LIB,Mark A. Miller,0.0,0.0,0.0
Kenedy,1.0,Railroad Commissioner,,GRN,Martina Salinas,0.0,0.0,0.0
Kenedy,1.0,"Chief Justice, Supreme Court",,REP,Nathan Hecht,13.0,6.0,7.0
Kenedy,1.0,"Chief Justice, Supreme Court",,DEM,William Moody,10.0,3.0,7.0
Kenedy,1.0,"Chief Justice, Supreme Court",,LIB,Tom Oxford,0.0,0.0,0.0
Kenedy,1.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jeff Brown,12.0,6.0,6.0
Kenedy,1.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,11.0,3.0,8.0
Kenedy,1.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,LIB,Mark Ash,0.0,0.0,0.0
Kenedy,1.0,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,10.0,6.0,4.0
Kenedy,1.0,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,13.0,3.0,10.0
Kenedy,1.0,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,0.0,0.0,0.0
Kenedy,1.0,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,0.0,0.0,0.0
Kenedy,1.0,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,14.0,6.0,8.0
Kenedy,1.0,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,3.0,0.0,3.0
Kenedy,1.0,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,0.0,0.0,0.0
Kenedy,1.0,"Judge, Court of Criminal Appeals Place 3",,REP,Bert Richardson,12.0,6.0,6.0
Kenedy,1.0,"Judge, Court of Criminal Appeals Place 3",,DEM,John Granberg,11.0,3.0,8.0
Kenedy,1.0,"Judge, Court of Criminal Appeals Place 3",,LIB,Mark W. Bennett,0.0,0.0,0.0
Kenedy,1.0,"Judge, Court of Criminal Appeals Place 4",,REP,Kevin Patrick Yeary,14.0,6.0,8.0
Kenedy,1.0,"Judge, Court of Criminal Appeals Place 4",,LIB,Quanah Parker,1.0,0.0,1.0
Kenedy,1.0,"Judge, Court of Criminal Appeals Place 4",,GRN,Judith Sanders-Castro,2.0,0.0,2.0
Kenedy,1.0,"Judge, Court of Criminal Appeals Place 9",,REP,David Newell,15.0,6.0,9.0
Kenedy,1.0,"Judge, Court of Criminal Appeals Place 9",,LIB,"William Bryan Strange, III",1.0,0.0,1.0
Kenedy,1.0,"Judge, Court of Criminal Appeals Place 9",,GRN,George Joseph Altgelt,1.0,0.0,1.0
Kenedy,1.0,"Member, State Board of Education",2,DEM,Ruben Cortez Jr.,19.0,6.0,13.0
Kenedy,1.0,State Representative,31,DEM,Ryan Guillen,19.0,6.0,13.0
Kenedy,1.0,"Justice, 13th Court of Appeals District, Place 6",,REP,Doug Norman,9.0,6.0,3.0
Kenedy,1.0,"Justice, 13th Court of Appeals District, Place 6",,DEM,Dori Contreras Garza,13.0,3.0,10.0
Kenedy,1.0,"District Judge, 105th Judicial District",,REP,Jack William Pulcher,9.0,5.0,4.0
Kenedy,1.0,"District Judge, 105th Judicial District",,DEM,Rose Meza Harrison,16.0,4.0,12.0
Kenedy,1.0,PROPOSITION 1,,"",For,17.0,6.0,11.0
Kenedy,1.0,PROPOSITION 1,,"",Against,2.0,0.0,2.0
Kenedy,2.0,Straight Party,,,Over Votes,0.0,0.0,0.0
Kenedy,2.0,Straight Party,,,Under Votes,50.0,38.0,12.0
Kenedy,2.0,Registered Voters,,,,131.0,,
Kenedy,2.0,Ballots Cast,,,,74.0,55.0,0.0
Kenedy,2.0,Straight Party,,REP,Republican Party,0.0,0.0,0.0
Kenedy,2.0,Straight Party,,DEM,Democratic Party,24.0,17.0,7.0
Kenedy,2.0,Straight Party,,LIB,Libertarian Party,0.0,0.0,0.0
Kenedy,2.0,Straight Party,,GRN,Green Party,0.0,0.0,0.0
Kenedy,2.0,United States Senator,,REP,John Cornyn,14.0,6.0,8.0
Kenedy,2.0,United States Senator,,DEM,David M. Alameel,29.0,22.0,7.0
Kenedy,2.0,United States Senator,,LIB,Rebecca Paddock,2.0,2.0,0.0
Kenedy,2.0,United States Senator,,GRN,"Emily ""Spicybrown"" Sanchez",3.0,2.0,1.0
Kenedy,2.0,United States Representative,34,REP,Larry S. Smith,11.0,4.0,7.0
Kenedy,2.0,United States Representative,34,DEM,Filemon B Vela,39.0,31.0,8.0
Kenedy,2.0,United States Representative,34,LIB,Ryan Rowley,0.0,0.0,0.0
Kenedy,2.0,Governor,,REP,Greg Abbott,19.0,11.0,8.0
Kenedy,2.0,Governor,,DEM,Wendy R. Davis,32.0,24.0,8.0
Kenedy,2.0,Governor,,LIB,Kathie Glass,2.0,1.0,1.0
Kenedy,2.0,Governor,,GRN,Brandon Parmer,0.0,0.0,0.0
Kenedy,2.0,Lieutenant Governor,,REP,Dan Patrick,14.0,7.0,7.0
Kenedy,2.0,Lieutenant Governor,,DEM,Leticia Van de Putte,32.0,24.0,8.0
Kenedy,2.0,Lieutenant Governor,,LIB,Robert D. Butler,0.0,0.0,0.0
Kenedy,2.0,Lieutenant Governor,,GRN,Chandrakantha Courtney,1.0,1.0,0.0
Kenedy,2.0,Attorney General,,REP,Ken Paxton,9.0,5.0,4.0
Kenedy,2.0,Attorney General,,DEM,Sam Houston,37.0,25.0,12.0
Kenedy,2.0,Attorney General,,LIB,Jamie Balagia,0.0,0.0,0.0
Kenedy,2.0,Attorney General,,GRN,Jamar Osborne,1.0,1.0,0.0
Kenedy,2.0,Comptroller of Public Accounts,,REP,Glenn Hegar,12.0,6.0,6.0
Kenedy,2.0,Comptroller of Public Accounts,,DEM,Mike Collier,30.0,23.0,7.0
Kenedy,2.0,Comptroller of Public Accounts,,LIB,Ben Sanders,0.0,0.0,0.0
Kenedy,2.0,Comptroller of Public Accounts,,GRN,Deb Shafto,1.0,1.0,0.0
Kenedy,2.0,Commissioner of the General Land Office,,REP,George P. Bush,11.0,6.0,5.0
Kenedy,2.0,Commissioner of the General Land Office,,DEM,John Cook,29.0,22.0,7.0
Kenedy,2.0,Commissioner of the General Land Office,,LIB,Justin Knight,0.0,0.0,0.0
Kenedy,2.0,Commissioner of the General Land Office,,GRN,Valerie Alessi,3.0,2.0,1.0
Kenedy,2.0,Commissioner of Agriculture,,REP,Sid Miller,7.0,5.0,2.0
Kenedy,2.0,Commissioner of Agriculture,,DEM,Jim Hogan,33.0,23.0,10.0
Kenedy,2.0,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,0.0,0.0,0.0
Kenedy,2.0,Commissioner of Agriculture,,GRN,Kenneth Kendrick,2.0,1.0,1.0
Kenedy,2.0,Railroad Commissioner,,REP,Ryan Sitton,10.0,6.0,4.0
