county,precinct,office,district,party,candidate,votes,early_voting,election_day
Hunt,101,Straight Party,,,Over Votes,0,0,0
Hunt,101,Straight Party,,,Under Votes,169,46,123
Hunt,101,Registered Voters,,,,0,,
Hunt,101,Ballots Cast,,,,359,101,124
Hunt,101,Straight Party,,REP,Republican Party,170,46,124
Hunt,101,Straight Party,,,Over Votes,0,0,0
Hunt,101,Straight Party,,,Under Votes,169,46,123
Hunt,101,Straight Party,,DEM,Democratic Party,19,9,10
Hunt,101,Straight Party,,LIB,Libertarian Party,1,0,1
Hunt,101,Straight Party,,GRN,Green Party,0,0,0
Hunt,101,U.S. Senate,,REP,John Cornyn,303,87,216
Hunt,101,U.S. Senate,,,Over Votes,0,0,0
Hunt,101,U.S. Senate,,,Under Votes,5,0,5
Hunt,101,U.S. Senate,,DEM,David M. Alameel,34,11,23
Hunt,101,U.S. Senate,,LIB,Rebecca Paddock,14,3,11
Hunt,101,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",3,0,3
Hunt,101,U.S. Senate,,"",Mohammed Tahiro,0,0,0
Hunt,101,U.S. Representative,4,REP,John Ratcliffe,305,87,218
Hunt,101,U.S. Representative,4,,Over Votes,0,0,0
Hunt,101,U.S. Representative,4,,Under Votes,54,14,40
Hunt,101,Governor,,REP,Greg Abbott,302,84,218
Hunt,101,Governor,,,Over Votes,0,0,0
Hunt,101,Governor,,,Under Votes,1,0,1
Hunt,101,Governor,,DEM,Wendy R. Davis,46,13,33
Hunt,101,Governor,,LIB,Kathie Glass,7,3,4
Hunt,101,Governor,,GRN,Brandon Parmer,2,0,2
Hunt,101,Governor,,"",Sarah M. Pavitt,1,1,0
Hunt,101,Lieutenant Governor,,REP,Dan Patrick,301,87,214
Hunt,101,Lieutenant Governor,,,Over Votes,0,0,0
Hunt,101,Lieutenant Governor,,,Under Votes,4,0,4
Hunt,101,Lieutenant Governor,,DEM,Leticia Van de Putte,41,12,29
Hunt,101,Lieutenant Governor,,LIB,Robert D. Butler,13,2,11
Hunt,101,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Hunt,101,Attorney General,,REP,Ken Paxton,306,86,220
Hunt,101,Attorney General,,,Over Votes,0,0,0
Hunt,101,Attorney General,,,Under Votes,5,0,5
Hunt,101,Attorney General,,DEM,Sam Houston,40,13,27
Hunt,101,Attorney General,,LIB,Jamie Balagia,6,2,4
Hunt,101,Attorney General,,GRN,Jamar Osborne,2,0,2
Hunt,101,Comptroller of Public Accounts,,REP,Glenn Hegar,290,85,205
Hunt,101,Comptroller of Public Accounts,,,Over Votes,0,0,0
Hunt,101,Comptroller of Public Accounts,,,Under Votes,11,1,10
Hunt,101,Comptroller of Public Accounts,,DEM,Mike Collier,40,14,26
Hunt,101,Comptroller of Public Accounts,,LIB,Ben Sanders,15,1,14
Hunt,101,Comptroller of Public Accounts,,GRN,Deb Shafto,3,0,3
Hunt,101,Commissioner of the General Land Office,,REP,George P. Bush,292,84,208
Hunt,101,Commissioner of the General Land Office,,,Over Votes,0,0,0
Hunt,101,Commissioner of the General Land Office,,,Under Votes,8,0,8
Hunt,101,Commissioner of the General Land Office,,DEM,John Cook,41,14,27
Hunt,101,Commissioner of the General Land Office,,LIB,Justin Knight,14,2,12
Hunt,101,Commissioner of the General Land Office,,GRN,Valerie Alessi,4,1,3
Hunt,101,Commissioner of Agriculture,,REP,Sid Miller,288,82,206
Hunt,101,Commissioner of Agriculture,,,Over Votes,0,0,0
Hunt,101,Commissioner of Agriculture,,,Under Votes,16,1,15
Hunt,101,Commissioner of Agriculture,,DEM,Jim Hogan,42,16,26
Hunt,101,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,7,1,6
Hunt,101,Commissioner of Agriculture,,GRN,Kenneth Kendrick,6,1,5
Hunt,101,Railroad Commissioner,,REP,Ryan Sitton,285,86,199
Hunt,101,Railroad Commissioner,,,Over Votes,0,0,0
Hunt,101,Railroad Commissioner,,,Under Votes,15,1,14
Hunt,101,Railroad Commissioner,,DEM,Steve Brown,43,14,29
Hunt,101,Railroad Commissioner,,LIB,Mark A. Miller,13,0,13
Hunt,101,Railroad Commissioner,,GRN,Martina Salinas,3,0,3
Hunt,101,"Chief Justice, Supreme Court",,REP,Nathan Hecht,289,81,208
Hunt,101,"Chief Justice, Supreme Court",,,Over Votes,0,0,0
Hunt,101,"Chief Justice, Supreme Court",,,Under Votes,16,1,15
Hunt,101,"Chief Justice, Supreme Court",,DEM,William Moody,42,15,27
Hunt,101,"Chief Justice, Supreme Court",,LIB,Tom Oxford,12,4,8
Hunt,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jeff Brown,296,84,212
Hunt,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,,Over Votes,0,0,0
Hunt,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,,Under Votes,17,2,15
Hunt,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,39,14,25
Hunt,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,LIB,Mark Ash,7,1,6
Hunt,101,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,291,84,207
Hunt,101,"Justice, Supreme Court, Place 7",,,Over Votes,0,0,0
Hunt,101,"Justice, Supreme Court, Place 7",,,Under Votes,15,1,14
Hunt,101,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,40,14,26
Hunt,101,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,11,1,10
Hunt,101,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,2,1,1
Hunt,101,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,302,88,214
Hunt,101,"Justice, Supreme Court, Place 8",,,Over Votes,0,0,0
