county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Robertson,16 - Easterly,Straight Party,,,OVER VOTES,0,,,
Robertson,18 - Ridge,Straight Party,,,OVER VOTES,0,,,
Robertson,19 - New Baden,Straight Party,,,OVER VOTES,0,,,
Robertson,22 - Teal Center,Straight Party,,,OVER VOTES,0,,,
Robertson,23 - Christian Faith,Straight Party,,,OVER VOTES,0,,,
Robertson,1 - Calvert,Straight Party,,,UNDER VOTES,238,,,
Robertson,2 - Hearne,Straight Party,,,UNDER VOTES,464,,,
Robertson,3 - Wheelock,Straight Party,,,UNDER VOTES,202,,,
Robertson,4 - Bald Prairie,Straight Party,,,UNDER VOTES,185,,,
Robertson,5 - Bremond,Straight Party,,,UNDER VOTES,417,,,
Robertson,6 - Franklin,Straight Party,,,UNDER VOTES,478,,,
Robertson,7 - Mumford,Straight Party,,,UNDER VOTES,18,,,
Robertson,8 - Seale,Straight Party,,,UNDER VOTES,65,,,
Robertson,11 - Benchley,Straight Party,,,UNDER VOTES,284,,,
Robertson,13 - Elliott,Straight Party,,,UNDER VOTES,76,,,
Robertson,16 - Easterly,Straight Party,,,UNDER VOTES,59,,,
Robertson,18 - Ridge,Straight Party,,,UNDER VOTES,35,,,
Robertson,19 - New Baden,Straight Party,,,UNDER VOTES,199,,,
Robertson,22 - Teal Center,Straight Party,,,UNDER VOTES,115,,,
Robertson,23 - Christian Faith,Straight Party,,,UNDER VOTES,126,,,
Robertson,1 - Calvert,U.S. Senate,,REP,John Cornyn,253,,,
Robertson,2 - Hearne,U.S. Senate,,REP,John Cornyn,380,,,
Robertson,3 - Wheelock,U.S. Senate,,REP,John Cornyn,250,,,
Robertson,4 - Bald Prairie,U.S. Senate,,REP,John Cornyn,222,,,
Robertson,5 - Bremond,U.S. Senate,,REP,John Cornyn,427,,,
Robertson,6 - Franklin,U.S. Senate,,REP,John Cornyn,514,,,
Robertson,7 - Mumford,U.S. Senate,,REP,John Cornyn,17,,,
Robertson,8 - Seale,U.S. Senate,,REP,John Cornyn,128,,,
Robertson,11 - Benchley,U.S. Senate,,REP,John Cornyn,366,,,
Robertson,13 - Elliott,U.S. Senate,,REP,John Cornyn,84,,,
Robertson,16 - Easterly,U.S. Senate,,REP,John Cornyn,65,,,
Robertson,18 - Ridge,U.S. Senate,,REP,John Cornyn,37,,,
Robertson,19 - New Baden,U.S. Senate,,REP,John Cornyn,256,,,
Robertson,22 - Teal Center,U.S. Senate,,REP,John Cornyn,62,,,
Robertson,23 - Christian Faith,U.S. Senate,,REP,John Cornyn,104,,,
Robertson,1 - Calvert,U.S. Senate,,DEM,David M. Alameel,330,,,
Robertson,2 - Hearne,U.S. Senate,,DEM,David M. Alameel,243,,,
Robertson,3 - Wheelock,U.S. Senate,,DEM,David M. Alameel,34,,,
Robertson,4 - Bald Prairie,U.S. Senate,,DEM,David M. Alameel,29,,,
Robertson,5 - Bremond,U.S. Senate,,DEM,David M. Alameel,167,,,
Robertson,6 - Franklin,U.S. Senate,,DEM,David M. Alameel,120,,,
Robertson,7 - Mumford,U.S. Senate,,DEM,David M. Alameel,14,,,
Robertson,8 - Seale,U.S. Senate,,DEM,David M. Alameel,14,,,
Robertson,11 - Benchley,U.S. Senate,,DEM,David M. Alameel,80,,,
Robertson,13 - Elliott,U.S. Senate,,DEM,David M. Alameel,9,,,
Robertson,16 - Easterly,U.S. Senate,,DEM,David M. Alameel,7,,,
Robertson,18 - Ridge,U.S. Senate,,DEM,David M. Alameel,7,,,
Robertson,19 - New Baden,U.S. Senate,,DEM,David M. Alameel,31,,,
Robertson,22 - Teal Center,U.S. Senate,,DEM,David M. Alameel,418,,,
Robertson,23 - Christian Faith,U.S. Senate,,DEM,David M. Alameel,140,,,
Robertson,1 - Calvert,U.S. Senate,,LIB,Rebecca Paddock,17,,,
Robertson,2 - Hearne,U.S. Senate,,LIB,Rebecca Paddock,15,,,
Robertson,3 - Wheelock,U.S. Senate,,LIB,Rebecca Paddock,6,,,
Robertson,4 - Bald Prairie,U.S. Senate,,LIB,Rebecca Paddock,5,,,
Robertson,5 - Bremond,U.S. Senate,,LIB,Rebecca Paddock,10,,,
Robertson,6 - Franklin,U.S. Senate,,LIB,Rebecca Paddock,13,,,
Robertson,7 - Mumford,U.S. Senate,,LIB,Rebecca Paddock,0,,,
Robertson,8 - Seale,U.S. Senate,,LIB,Rebecca Paddock,1,,,
Robertson,11 - Benchley,U.S. Senate,,LIB,Rebecca Paddock,16,,,
Robertson,13 - Elliott,U.S. Senate,,LIB,Rebecca Paddock,1,,,
Robertson,16 - Easterly,U.S. Senate,,LIB,Rebecca Paddock,3,,,
Robertson,18 - Ridge,U.S. Senate,,LIB,Rebecca Paddock,1,,,
Robertson,19 - New Baden,U.S. Senate,,LIB,Rebecca Paddock,5,,,
Robertson,22 - Teal Center,U.S. Senate,,LIB,Rebecca Paddock,7,,,
Robertson,23 - Christian Faith,U.S. Senate,,LIB,Rebecca Paddock,6,,,
Robertson,1 - Calvert,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",7,,,
Robertson,2 - Hearne,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",8,,,
Robertson,3 - Wheelock,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,,,
Robertson,4 - Bald Prairie,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,,,
Robertson,5 - Bremond,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,,,
Robertson,6 - Franklin,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",7,,,
Robertson,7 - Mumford,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,,,
Robertson,8 - Seale,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,,,
Robertson,11 - Benchley,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",4,,,
Robertson,13 - Elliott,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,,,
Robertson,16 - Easterly,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",3,,,
Robertson,18 - Ridge,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,,,
Robertson,19 - New Baden,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,,,
Robertson,22 - Teal Center,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,,,
Robertson,23 - Christian Faith,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",6,,,
Robertson,1 - Calvert,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,2 - Hearne,U.S. Senate,,NON,WRITE-IN,2,,,
Robertson,3 - Wheelock,U.S. Senate,,NON,WRITE-IN,1,,,
Robertson,4 - Bald Prairie,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,5 - Bremond,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,6 - Franklin,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,7 - Mumford,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,8 - Seale,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,11 - Benchley,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,13 - Elliott,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,16 - Easterly,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,18 - Ridge,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,19 - New Baden,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,22 - Teal Center,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,23 - Christian Faith,U.S. Senate,,NON,WRITE-IN,0,,,
Robertson,1 - Calvert,U.S. Senate,,,OVER VOTES,0,,,
Robertson,2 - Hearne,U.S. Senate,,,OVER VOTES,0,,,
Robertson,3 - Wheelock,U.S. Senate,,,OVER VOTES,0,,,
Robertson,4 - Bald Prairie,U.S. Senate,,,OVER VOTES,0,,,
Robertson,5 - Bremond,U.S. Senate,,,OVER VOTES,0,,,
Robertson,6 - Franklin,U.S. Senate,,,OVER VOTES,0,,,
Robertson,7 - Mumford,U.S. Senate,,,OVER VOTES,0,,,
Robertson,8 - Seale,U.S. Senate,,,OVER VOTES,0,,,
Robertson,11 - Benchley,U.S. Senate,,,OVER VOTES,0,,,
Robertson,13 - Elliott,U.S. Senate,,,OVER VOTES,0,,,
Robertson,16 - Easterly,U.S. Senate,,,OVER VOTES,0,,,
Robertson,18 - Ridge,U.S. Senate,,,OVER VOTES,0,,,
Robertson,19 - New Baden,U.S. Senate,,,OVER VOTES,0,,,
Robertson,22 - Teal Center,U.S. Senate,,,OVER VOTES,1,,,
Robertson,23 - Christian Faith,U.S. Senate,,,OVER VOTES,0,,,
Robertson,1 - Calvert,U.S. Senate,,,UNDER VOTES,33,,,
Robertson,2 - Hearne,U.S. Senate,,,UNDER VOTES,73,,,
Robertson,3 - Wheelock,U.S. Senate,,,UNDER VOTES,1,,,
Robertson,4 - Bald Prairie,U.S. Senate,,,UNDER VOTES,11,,,
Robertson,5 - Bremond,U.S. Senate,,,UNDER VOTES,50,,,
Robertson,6 - Franklin,U.S. Senate,,,UNDER VOTES,48,,,
Robertson,7 - Mumford,U.S. Senate,,,UNDER VOTES,1,,,
Robertson,8 - Seale,U.S. Senate,,,UNDER VOTES,1,,,
Robertson,11 - Benchley,U.S. Senate,,,UNDER VOTES,16,,,
Robertson,13 - Elliott,U.S. Senate,,,UNDER VOTES,3,,,
Robertson,16 - Easterly,U.S. Senate,,,UNDER VOTES,4,,,
Robertson,18 - Ridge,U.S. Senate,,,UNDER VOTES,2,,,
Robertson,19 - New Baden,U.S. Senate,,,UNDER VOTES,10,,,
Robertson,22 - Teal Center,U.S. Senate,,,UNDER VOTES,13,,,
Robertson,23 - Christian Faith,U.S. Senate,,,UNDER VOTES,13,,,
Robertson,1 - Calvert,U.S. House,17,REP,Bill Flores,270,,,
Robertson,2 - Hearne,U.S. House,17,REP,Bill Flores,423,,,
Robertson,3 - Wheelock,U.S. House,17,REP,Bill Flores,252,,,
Robertson,4 - Bald Prairie,U.S. House,17,REP,Bill Flores,228,,,
Robertson,5 - Bremond,U.S. House,17,REP,Bill Flores,438,,,
Robertson,6 - Franklin,U.S. House,17,REP,Bill Flores,534,,,
Robertson,7 - Mumford,U.S. House,17,REP,Bill Flores,16,,,
Robertson,8 - Seale,U.S. House,17,REP,Bill Flores,130,,,
Robertson,11 - Benchley,U.S. House,17,REP,Bill Flores,366,,,
Robertson,13 - Elliott,U.S. House,17,REP,Bill Flores,85,,,
Robertson,16 - Easterly,U.S. House,17,REP,Bill Flores,67,,,
Robertson,18 - Ridge,U.S. House,17,REP,Bill Flores,37,,,
Robertson,19 - New Baden,U.S. House,17,REP,Bill Flores,264,,,
Robertson,22 - Teal Center,U.S. House,17,REP,Bill Flores,65,,,
Robertson,23 - Christian Faith,U.S. House,17,REP,Bill Flores,118,,,
Robertson,1 - Calvert,U.S. House,17,DEM,Nick Haynes,338,,,
Robertson,2 - Hearne,U.S. House,17,DEM,Nick Haynes,237,,,
Robertson,3 - Wheelock,U.S. House,17,DEM,Nick Haynes,37,,,
Robertson,4 - Bald Prairie,U.S. House,17,DEM,Nick Haynes,30,,,
Robertson,5 - Bremond,U.S. House,17,DEM,Nick Haynes,169,,,
Robertson,6 - Franklin,U.S. House,17,DEM,Nick Haynes,127,,,
Robertson,7 - Mumford,U.S. House,17,DEM,Nick Haynes,15,,,
Robertson,8 - Seale,U.S. House,17,DEM,Nick Haynes,14,,,
Robertson,11 - Benchley,U.S. House,17,DEM,Nick Haynes,88,,,
Robertson,13 - Elliott,U.S. House,17,DEM,Nick Haynes,8,,,
Robertson,16 - Easterly,U.S. House,17,DEM,Nick Haynes,11,,,
Robertson,18 - Ridge,U.S. House,17,DEM,Nick Haynes,8,,,
Robertson,19 - New Baden,U.S. House,17,DEM,Nick Haynes,33,,,
Robertson,22 - Teal Center,U.S. House,17,DEM,Nick Haynes,420,,,
Robertson,23 - Christian Faith,U.S. House,17,DEM,Nick Haynes,141,,,
Robertson,1 - Calvert,U.S. House,17,LIB,Shawn Michael Hamilton,11,,,
Robertson,2 - Hearne,U.S. House,17,LIB,Shawn Michael Hamilton,11,,,
Robertson,3 - Wheelock,U.S. House,17,LIB,Shawn Michael Hamilton,2,,,
Robertson,4 - Bald Prairie,U.S. House,17,LIB,Shawn Michael Hamilton,3,,,
Robertson,5 - Bremond,U.S. House,17,LIB,Shawn Michael Hamilton,11,,,
Robertson,6 - Franklin,U.S. House,17,LIB,Shawn Michael Hamilton,11,,,
Robertson,7 - Mumford,U.S. House,17,LIB,Shawn Michael Hamilton,0,,,
Robertson,8 - Seale,U.S. House,17,LIB,Shawn Michael Hamilton,0,,,
Robertson,11 - Benchley,U.S. House,17,LIB,Shawn Michael Hamilton,15,,,
Robertson,13 - Elliott,U.S. House,17,LIB,Shawn Michael Hamilton,1,,,
Robertson,16 - Easterly,U.S. House,17,LIB,Shawn Michael Hamilton,1,,,
Robertson,18 - Ridge,U.S. House,17,LIB,Shawn Michael Hamilton,0,,,
Robertson,19 - New Baden,U.S. House,17,LIB,Shawn Michael Hamilton,3,,,
Robertson,22 - Teal Center,U.S. House,17,LIB,Shawn Michael Hamilton,1,,,
Robertson,23 - Christian Faith,U.S. House,17,LIB,Shawn Michael Hamilton,4,,,
Robertson,1 - Calvert,U.S. House,17,,OVER VOTES,1,,,
Robertson,2 - Hearne,U.S. House,17,,OVER VOTES,0,,,
Robertson,3 - Wheelock,U.S. House,17,,OVER VOTES,0,,,
Robertson,4 - Bald Prairie,U.S. House,17,,OVER VOTES,0,,,
Robertson,5 - Bremond,U.S. House,17,,OVER VOTES,0,,,
Robertson,6 - Franklin,U.S. House,17,,OVER VOTES,0,,,
Robertson,7 - Mumford,U.S. House,17,,OVER VOTES,0,,,
Robertson,8 - Seale,U.S. House,17,,OVER VOTES,0,,,
Robertson,11 - Benchley,U.S. House,17,,OVER VOTES,0,,,
Robertson,13 - Elliott,U.S. House,17,,OVER VOTES,0,,,
Robertson,16 - Easterly,U.S. House,17,,OVER VOTES,0,,,
Robertson,18 - Ridge,U.S. House,17,,OVER VOTES,0,,,
Robertson,19 - New Baden,U.S. House,17,,OVER VOTES,0,,,
Robertson,22 - Teal Center,U.S. House,17,,OVER VOTES,1,,,
Robertson,23 - Christian Faith,U.S. House,17,,OVER VOTES,0,,,
Robertson,1 - Calvert,U.S. House,17,,UNDER VOTES,20,,,
Robertson,2 - Hearne,U.S. House,17,,UNDER VOTES,50,,,
Robertson,3 - Wheelock,U.S. House,17,,UNDER VOTES,1,,,
Robertson,4 - Bald Prairie,U.S. House,17,,UNDER VOTES,8,,,
Robertson,5 - Bremond,U.S. House,17,,UNDER VOTES,38,,,
Robertson,6 - Franklin,U.S. House,17,,UNDER VOTES,30,,,
Robertson,7 - Mumford,U.S. House,17,,UNDER VOTES,1,,,
Robertson,8 - Seale,U.S. House,17,,UNDER VOTES,0,,,
Robertson,11 - Benchley,U.S. House,17,,UNDER VOTES,13,,,
Robertson,13 - Elliott,U.S. House,17,,UNDER VOTES,4,,,
Robertson,16 - Easterly,U.S. House,17,,UNDER VOTES,3,,,
Robertson,18 - Ridge,U.S. House,17,,UNDER VOTES,2,,,
Robertson,19 - New Baden,U.S. House,17,,UNDER VOTES,4,,,
Robertson,22 - Teal Center,U.S. House,17,,UNDER VOTES,14,,,
Robertson,23 - Christian Faith,U.S. House,17,,UNDER VOTES,6,,,
Robertson,1 - Calvert,Governor,,REP,Greg Abbott,271,,,
Robertson,2 - Hearne,Governor,,REP,Greg Abbott,387,,,
Robertson,3 - Wheelock,Governor,,REP,Greg Abbott,243,,,
Robertson,4 - Bald Prairie,Governor,,REP,Greg Abbott,222,,,
Robertson,5 - Bremond,Governor,,REP,Greg Abbott,463,,,
Robertson,6 - Franklin,Governor,,REP,Greg Abbott,530,,,
Robertson,7 - Mumford,Governor,,REP,Greg Abbott,17,,,
Robertson,8 - Seale,Governor,,REP,Greg Abbott,132,,,
Robertson,11 - Benchley,Governor,,REP,Greg Abbott,373,,,
Robertson,13 - Elliott,Governor,,REP,Greg Abbott,87,,,
Robertson,16 - Easterly,Governor,,REP,Greg Abbott,66,,,
Robertson,18 - Ridge,Governor,,REP,Greg Abbott,38,,,
Robertson,19 - New Baden,Governor,,REP,Greg Abbott,260,,,
Robertson,22 - Teal Center,Governor,,REP,Greg Abbott,71,,,
Robertson,23 - Christian Faith,Governor,,REP,Greg Abbott,110,,,
Robertson,1 - Calvert,Governor,,DEM,Wendy R. Davis,341,,,
Robertson,2 - Hearne,Governor,,DEM,Wendy R. Davis,279,,,
Robertson,3 - Wheelock,Governor,,DEM,Wendy R. Davis,46,,,
Robertson,4 - Bald Prairie,Governor,,DEM,Wendy R. Davis,34,,,
Robertson,5 - Bremond,Governor,,DEM,Wendy R. Davis,173,,,
Robertson,6 - Franklin,Governor,,DEM,Wendy R. Davis,137,,,
Robertson,7 - Mumford,Governor,,DEM,Wendy R. Davis,14,,,
Robertson,8 - Seale,Governor,,DEM,Wendy R. Davis,12,,,
Robertson,11 - Benchley,Governor,,DEM,Wendy R. Davis,95,,,
Robertson,13 - Elliott,Governor,,DEM,Wendy R. Davis,11,,,
Robertson,16 - Easterly,Governor,,DEM,Wendy R. Davis,13,,,
Robertson,18 - Ridge,Governor,,DEM,Wendy R. Davis,8,,,
Robertson,19 - New Baden,Governor,,DEM,Wendy R. Davis,41,,,
Robertson,22 - Teal Center,Governor,,DEM,Wendy R. Davis,413,,,
Robertson,23 - Christian Faith,Governor,,DEM,Wendy R. Davis,151,,,
Robertson,1 - Calvert,Governor,,LIB,Kathie Glass,8,,,
Robertson,2 - Hearne,Governor,,LIB,Kathie Glass,11,,,
Robertson,3 - Wheelock,Governor,,LIB,Kathie Glass,3,,,
Robertson,4 - Bald Prairie,Governor,,LIB,Kathie Glass,3,,,
Robertson,5 - Bremond,Governor,,LIB,Kathie Glass,2,,,
Robertson,6 - Franklin,Governor,,LIB,Kathie Glass,10,,,
Robertson,7 - Mumford,Governor,,LIB,Kathie Glass,0,,,
Robertson,8 - Seale,Governor,,LIB,Kathie Glass,0,,,
Robertson,11 - Benchley,Governor,,LIB,Kathie Glass,4,,,
Robertson,13 - Elliott,Governor,,LIB,Kathie Glass,0,,,
Robertson,16 - Easterly,Governor,,LIB,Kathie Glass,0,,,
Robertson,18 - Ridge,Governor,,LIB,Kathie Glass,0,,,
Robertson,19 - New Baden,Governor,,LIB,Kathie Glass,1,,,
Robertson,22 - Teal Center,Governor,,LIB,Kathie Glass,3,,,
Robertson,23 - Christian Faith,Governor,,LIB,Kathie Glass,1,,,
Robertson,1 - Calvert,Governor,,GRN,Brandon Parmer,2,,,
Robertson,2 - Hearne,Governor,,GRN,Brandon Parmer,3,,,
Robertson,3 - Wheelock,Governor,,GRN,Brandon Parmer,0,,,
Robertson,4 - Bald Prairie,Governor,,GRN,Brandon Parmer,2,,,
Robertson,5 - Bremond,Governor,,GRN,Brandon Parmer,0,,,
Robertson,6 - Franklin,Governor,,GRN,Brandon Parmer,5,,,
Robertson,7 - Mumford,Governor,,GRN,Brandon Parmer,0,,,
Robertson,8 - Seale,Governor,,GRN,Brandon Parmer,0,,,
Robertson,11 - Benchley,Governor,,GRN,Brandon Parmer,2,,,
Robertson,13 - Elliott,Governor,,GRN,Brandon Parmer,0,,,
Robertson,16 - Easterly,Governor,,GRN,Brandon Parmer,1,,,
Robertson,18 - Ridge,Governor,,GRN,Brandon Parmer,0,,,
Robertson,19 - New Baden,Governor,,GRN,Brandon Parmer,0,,,
Robertson,22 - Teal Center,Governor,,GRN,Brandon Parmer,0,,,
Robertson,23 - Christian Faith,Governor,,GRN,Brandon Parmer,1,,,
Robertson,1 - Calvert,Governor,,NON,WRITE-IN,1,,,
Robertson,2 - Hearne,Governor,,NON,WRITE-IN,1,,,
Robertson,3 - Wheelock,Governor,,NON,WRITE-IN,0,,,
Robertson,4 - Bald Prairie,Governor,,NON,WRITE-IN,0,,,
Robertson,5 - Bremond,Governor,,NON,WRITE-IN,0,,,
Robertson,6 - Franklin,Governor,,NON,WRITE-IN,1,,,
Robertson,7 - Mumford,Governor,,NON,WRITE-IN,0,,,
Robertson,8 - Seale,Governor,,NON,WRITE-IN,0,,,
Robertson,11 - Benchley,Governor,,NON,WRITE-IN,1,,,
Robertson,13 - Elliott,Governor,,NON,WRITE-IN,0,,,
Robertson,16 - Easterly,Governor,,NON,WRITE-IN,1,,,
Robertson,18 - Ridge,Governor,,NON,WRITE-IN,0,,,
Robertson,19 - New Baden,Governor,,NON,WRITE-IN,0,,,
Robertson,22 - Teal Center,Governor,,NON,WRITE-IN,0,,,
Robertson,23 - Christian Faith,Governor,,NON,WRITE-IN,0,,,
Robertson,1 - Calvert,Governor,,,OVER VOTES,0,,,
Robertson,2 - Hearne,Governor,,,OVER VOTES,0,,,
Robertson,3 - Wheelock,Governor,,,OVER VOTES,0,,,
Robertson,4 - Bald Prairie,Governor,,,OVER VOTES,0,,,
Robertson,5 - Bremond,Governor,,,OVER VOTES,0,,,
Robertson,6 - Franklin,Governor,,,OVER VOTES,1,,,
Robertson,7 - Mumford,Governor,,,OVER VOTES,0,,,
Robertson,8 - Seale,Governor,,,OVER VOTES,0,,,
Robertson,11 - Benchley,Governor,,,OVER VOTES,0,,,
Robertson,13 - Elliott,Governor,,,OVER VOTES,0,,,
Robertson,16 - Easterly,Governor,,,OVER VOTES,0,,,
Robertson,18 - Ridge,Governor,,,OVER VOTES,0,,,
Robertson,19 - New Baden,Governor,,,OVER VOTES,0,,,
Robertson,22 - Teal Center,Governor,,,OVER VOTES,0,,,
Robertson,23 - Christian Faith,Governor,,,OVER VOTES,0,,,
Robertson,1 - Calvert,Governor,,,UNDER VOTES,17,,,
Robertson,2 - Hearne,Governor,,,UNDER VOTES,40,,,
Robertson,3 - Wheelock,Governor,,,UNDER VOTES,0,,,
Robertson,4 - Bald Prairie,Governor,,,UNDER VOTES,8,,,
Robertson,5 - Bremond,Governor,,,UNDER VOTES,18,,,
Robertson,6 - Franklin,Governor,,,UNDER VOTES,18,,,
Robertson,7 - Mumford,Governor,,,UNDER VOTES,1,,,
Robertson,8 - Seale,Governor,,,UNDER VOTES,0,,,
Robertson,11 - Benchley,Governor,,,UNDER VOTES,7,,,
Robertson,13 - Elliott,Governor,,,UNDER VOTES,0,,,
Robertson,16 - Easterly,Governor,,,UNDER VOTES,1,,,
Robertson,18 - Ridge,Governor,,,UNDER VOTES,1,,,
Robertson,19 - New Baden,Governor,,,UNDER VOTES,2,,,
Robertson,22 - Teal Center,Governor,,,UNDER VOTES,14,,,
Robertson,23 - Christian Faith,Governor,,,UNDER VOTES,6,,,
