county,precinct,office,district,party,candidate,votes,early_votes,election_day
Hardin,1,Straight Party,,,Over Votes,0,0,0
Hardin,1,Straight Party,,,Under Votes,0,0,0
Hardin,1,Registered Voters,,,,1614,,
Hardin,1,Ballots Cast,,,,480,254,226
Hardin,1,Straight Party,,REP,Republican Party,143,82,226
Hardin,1,Straight Party,,,Over Votes,0,0,0
Hardin,1,Straight Party,,,Under Votes,0,0,0
Hardin,1,Straight Party,,DEM,Democratic Party,79,37,226
Hardin,1,Straight Party,,LIB,Libertarian Party,0,0,226
Hardin,1,Straight Party,,GRN,Green Party,1,0,226
Hardin,1,United States Senator,,REP,John Cornyn,324,179,226
Hardin,1,United States Senator,,,Over Votes,0,0,0
Hardin,1,United States Senator,,,Under Votes,0,0,0
Hardin,1,United States Senator,,DEM,David M. Alameel,116,53,226
Hardin,1,United States Senator,,LIB,Rebecca Paddock,12,8,226
Hardin,1,United States Senator,,GRN,"Emily ""Spicybrown"" Sanchez",2,1,226
Hardin,1,United States Representative,36,REP,Brian Babin,344,192,226
Hardin,1,United States Representative,36,,Over Votes,0,0,0
Hardin,1,United States Representative,36,,Under Votes,0,0,0
Hardin,1,United States Representative,36,DEM,Michael K. Cole,122,54,226
Hardin,1,United States Representative,36,LIB,Rodney Veach,1,1,226
Hardin,1,United States Representative,36,GRN,"Hal J. Ridley, Jr",4,3,226
Hardin,1,Governor,,REP,Greg Abbott,322,181,226
Hardin,1,Governor,,,Over Votes,0,0,0
Hardin,1,Governor,,,Under Votes,0,0,0
Hardin,1,Governor,,DEM,Wendy R. Davis,137,60,226
Hardin,1,Governor,,LIB,Kathie Glass,8,6,226
Hardin,1,Governor,,GRN,Brandon Parmer,3,1,226
Hardin,1,Lieutenant Governor,,REP,Dan Patrick,329,185,226
Hardin,1,Lieutenant Governor,,,Over Votes,0,0,0
Hardin,1,Lieutenant Governor,,,Under Votes,0,0,0
Hardin,1,Lieutenant Governor,,DEM,Leticia Van de Putte,127,58,226
Hardin,1,Lieutenant Governor,,LIB,Robert D. Butler,12,6,226
Hardin,1,Lieutenant Governor,,GRN,Chandrakantha Courtney,1,0,226
Hardin,1,Attorney General,,REP,Ken Paxton,325,180,226
Hardin,1,Attorney General,,,Over Votes,0,0,0
Hardin,1,Attorney General,,,Under Votes,0,0,0
Hardin,1,Attorney General,,DEM,Sam Houston,138,65,226
Hardin,1,Attorney General,,LIB,Jamie Balagia,5,3,226
Hardin,1,Attorney General,,GRN,Jamar Osborne,1,0,226
Hardin,1,Comptroller of Public Accounts,,REP,Glenn Hegar,312,171,226
Hardin,1,Comptroller of Public Accounts,,,Over Votes,0,0,0
Hardin,1,Comptroller of Public Accounts,,,Under Votes,0,0,0
Hardin,1,Comptroller of Public Accounts,,DEM,Mike Collier,145,71,226
Hardin,1,Comptroller of Public Accounts,,LIB,Ben Sanders,6,4,226
Hardin,1,Comptroller of Public Accounts,,GRN,Deb Shafto,2,0,226
Hardin,1,Commissioner of the General Land Office,,REP,George P. Bush,321,172,226
Hardin,1,Commissioner of the General Land Office,,,Over Votes,0,0,0
Hardin,1,Commissioner of the General Land Office,,,Under Votes,0,0,0
Hardin,1,Commissioner of the General Land Office,,DEM,John Cook,132,65,226
Hardin,1,Commissioner of the General Land Office,,LIB,Justin Knight,11,9,226
Hardin,1,Commissioner of the General Land Office,,GRN,Valerie Alessi,2,0,226
Hardin,1,Commissioner of Agriculture,,REP,Sid Miller,304,164,226
Hardin,1,Commissioner of Agriculture,,,Over Votes,0,0,0
Hardin,1,Commissioner of Agriculture,,,Under Votes,0,0,0
Hardin,1,Commissioner of Agriculture,,DEM,Jim Hogan,139,69,226
Hardin,1,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,16,11,226
Hardin,1,Commissioner of Agriculture,,GRN,Kenneth Kendrick,4,3,226
Hardin,1,Railroad Commissioner,,REP,Ryan Sitton,306,169,226
Hardin,1,Railroad Commissioner,,,Over Votes,0,0,0
Hardin,1,Railroad Commissioner,,,Under Votes,0,0,0
Hardin,1,Railroad Commissioner,,DEM,Steve Brown,142,69,226
Hardin,1,Railroad Commissioner,,LIB,Mark A. Miller,16,8,226
Hardin,1,Railroad Commissioner,,GRN,Martina Salinas,2,1,226
Hardin,1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,300,167,226
Hardin,1,"Chief Justice, Supreme Court",,,Over Votes,0,0,0
Hardin,1,"Chief Justice, Supreme Court",,,Under Votes,0,0,0
Hardin,1,"Chief Justice, Supreme Court",,DEM,William Moody,147,70,226
Hardin,1,"Chief Justice, Supreme Court",,LIB,Tom Oxford,14,9,226
Hardin,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jeff Brown,313,169,226
Hardin,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,,Over Votes,0,0,0
Hardin,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,,Under Votes,0,0,0
