county,precinct,office,district,party,candidate,votes,early_votes,election_day
Montgomery,1,Registered Voters,,,,1763,,
Montgomery,1,Straight Party,,REP,Republican Party,350,255,95
Montgomery,1,Straight Party,,DEM,Democratic Party,102,71,31
Montgomery,1,Straight Party,,LIB,Libertarian Party,4,4,0
Montgomery,1,Straight Party,,GRN,Green Party,1,0,1
Montgomery,1,U.S. Senate,,REP,John Cornyn,448,316,132
Montgomery,1,U.S. Senate,,DEM,David M. Alameel,152,106,46
Montgomery,1,U.S. Senate,,LIB,Rebecca Paddock,16,6,10
Montgomery,1,U.S. Senate,,GRN,Emily Spicybrown Sanchez,5,3,2
Montgomery,1,U.S. Senate,,,Uncertified,0,0,0
Montgomery,1,U.S. Senate,,,Mohammed Tahiro,0,0,0
Montgomery,1,U.S. House,8,REP,Kevin Brady,308,165,143
Montgomery,1,U.S. House,8,LIB,Ken Petty,58,33,25
Montgomery,1,Governor,,REP,Greg Abbott,441,310,131
Montgomery,1,Governor,,DEM,Wendy R. Davis,170,117,53
Montgomery,1,Governor,,LIB,Kathie Glass,6,3,3
Montgomery,1,Governor,,GRN,Brandon Parmer,5,1,4
Montgomery,1,Governor,,,Uncertified,0,0,0
Montgomery,1,Governor,,,Sarah M. Pavitt,1,1,0
Montgomery,1,Lieutenant Governor,,REP,Dan Patrick,446,314,132
Montgomery,1,Lieutenant Governor,,DEM,Leticia Van de Putte,163,112,51
Montgomery,1,Lieutenant Governor,,LIB,Robert D. Butler,9,2,7
Montgomery,1,Lieutenant Governor,,GRN,Chandrakantha Courtney,4,2,2
Montgomery,1,Attorney General,,REP,Ken Paxton,439,312,127
Montgomery,1,Attorney General,,DEM,Sam Houston,170,116,54
Montgomery,1,Attorney General,,LIB,Jamie Balagia,13,4,9
Montgomery,1,Attorney General,,GRN,Jamar Osborne,2,0,2
Montgomery,1,Comptroller of Public Accounts,,REP,Glenn Hegar,438,309,129
Montgomery,1,Comptroller of Public Accounts,,DEM,Mike Collier,167,114,53
Montgomery,1,Comptroller of Public Accounts,,LIB,Ben Sanders,13,8,5
Montgomery,1,Comptroller of Public Accounts,,GRN,Deb Shafto,5,1,4
Montgomery,1,Commissioner of the General Land Office,,REP,George P. Bush,441,312,129
Montgomery,1,Commissioner of the General Land Office,,DEM,John Cook,159,109,50
Montgomery,1,Commissioner of the General Land Office,,LIB,Justin Knight,16,8,8
Montgomery,1,Commissioner of the General Land Office,,GRN,Valerie Alessi,8,4,4
Montgomery,1,Commissioner of Agriculture,,REP,Sid Miller,435,308,127
Montgomery,1,Commissioner of Agriculture,,DEM,Jim Hogan,159,109,50
Montgomery,1,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,13,7,6
Montgomery,1,Commissioner of Agriculture,,GRN,Kenneth Kendrick,13,7,6
Montgomery,1,Railroad Commissioner,,REP,Ryan Sitton,436,308,128
Montgomery,1,Railroad Commissioner,,DEM,Steve Brown,157,109,48
Montgomery,1,Railroad Commissioner,,LIB,Mark A. Miller,16,8,8
Montgomery,1,Railroad Commissioner,,GRN,Martina Salinas,10,5,5
Montgomery,1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,440,312,128
Montgomery,1,"Chief Justice, Supreme Court",,DEM,William Moody,164,111,53
Montgomery,1,"Chief Justice, Supreme Court",,LIB,Tom Oxford,16,7,9
Montgomery,1,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,440,310,130
Montgomery,1,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,162,111,51
Montgomery,1,"Justice, Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,18,9,9
Montgomery,1,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,442,309,133
Montgomery,1,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,158,108,50
Montgomery,1,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,13,8,5
Montgomery,1,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,6,2,4
Montgomery,1,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,457,320,137
Montgomery,1,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,39,23,16
Montgomery,1,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,35,21,14
Montgomery,1,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,432,306,126
Montgomery,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,152,107,45
Montgomery,1,"Judge, Court of Criminal Appeals, Place 3",,LIB,Mark W. Bennett,30,14,16
Montgomery,1,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,456,318,138
Montgomery,1,"Judge, Court of Criminal Appeals, Place 4",,LIB,Quanah Parker,39,23,16
Montgomery,1,"Judge, Court of Criminal Appeals, Place 4",,GRN,Judith Sanders-Castro,37,24,13
Montgomery,1,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,455,317,138
Montgomery,1,"Judge, Court of Criminal Appeals, Place 9",,LIB,"William Bryan Strange, III",46,30,16
Montgomery,1,"Judge, Court of Criminal Appeals, Place 9",,GRN,George Joseph Altgelt,28,15,13
Montgomery,1,State Senate,3,REP,Robert Nichols,297,154,143
Montgomery,1,State Senate,3,LIB,J. Tyler Lindsey,52,27,25
Montgomery,1,State Representative,16,REP,Will Metcalf,284,145,139
