county,precinct,office,district,party,candidate,early_voting,election_day,votes
Midland,PCT 101,Registered Voters,,,,,,675
Midland,PCT 102,Registered Voters,,,,,,2097
Midland,PCT 103,Registered Voters,,,,,,2657
Midland,PCT 104,Registered Voters,,,,,,894
Midland,PCT 105,Registered Voters,,,,,,1715
Midland,PCT 106,Registered Voters,,,,,,3159
Midland,PCT 107,Registered Voters,,,,,,2776
Midland,PCT 108,Registered Voters,,,,,,552
Midland,PCT 108A,Registered Voters,,,,,,496
Midland,PCT 109,Registered Voters,,,,,,784
Midland,PCT 110,Registered Voters,,,,,,2408
Midland,PCT 201,Registered Voters,,,,,,2261
Midland,PCT 202,Registered Voters,,,,,,4368
Midland,PCT 203,Registered Voters,,,,,,628
Midland,PCT 204,Registered Voters,,,,,,2604
Midland,PCT 205,Registered Voters,,,,,,1004
Midland,PCT 206,Registered Voters,,,,,,1722
Midland,PCT 207,Registered Voters,,,,,,2806
Midland,PCT 208,Registered Voters,,,,,,912
Midland,PCT 210,Registered Voters,,,,,,1571
Midland,PCT 211,Registered Voters,,,,,,876
Midland,PCT 212,Registered Voters,,,,,,1622
Midland,PCT 302,Registered Voters,,,,,,2960
Midland,PCT 303,Registered Voters,,,,,,359
Midland,PCT 304,Registered Voters,,,,,,1535
Midland,PCT 305,Registered Voters,,,,,,1047
Midland,PCT 306,Registered Voters,,,,,,2216
Midland,PCT 307,Registered Voters,,,,,,1102
Midland,PCT 307A,Registered Voters,,,,,,252
Midland,PCT 308,Registered Voters,,,,,,3500
Midland,PCT 309,Registered Voters,,,,,,427
Midland,PCT 309A,Registered Voters,,,,,,34
Midland,PCT 310,Registered Voters,,,,,,325
Midland,PCT 401,Registered Voters,,,,,,795
Midland,PCT 402,Registered Voters,,,,,,284
Midland,PCT 402A,Registered Voters,,,,,,811
Midland,PCT 403,Registered Voters,,,,,,3265
Midland,PCT 404,Registered Voters,,,,,,2544
Midland,PCT 405,Registered Voters,,,,,,2642
Midland,PCT 406,Registered Voters,,,,,,1560
Midland,PCT 407,Registered Voters,,,,,,3087
Midland,PCT 408,Registered Voters,,,,,,1766
