county,precinct,office,district,party,candidate,early_voting,election_day,votes
Coke,1,Ballots Cast,,,,,,229
Coke,1,Straight Party,,,Republican,46,45,91
Coke,1,Straight Party,,,Democratic,0,7,7
Coke,1,Straight Party,,,Libertarian,0,0,0
Coke,1,Straight Party,,,Green,0,0,0
Coke,1,Straight Party,,,Over Votes,0,0,0
Coke,1,Straight Party,,,Under Votes,48,71,119
Coke,1,U.S. Senate,,REP,John Cornyn,92,101,193
Coke,1,U.S. Senate,,DEM,David M. Alameel,4,9,13
Coke,1,U.S. Senate,,LIB,Rebecca Paddock,4,5,9
Coke,1,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Coke,1,U.S. Senate,,,Mohammed Tahiro,0,0,0
Coke,1,U.S. Senate,,,Over Votes,0,0,0
Coke,1,U.S. Senate,,,Under Votes,6,8,14
Coke,1,U.S. House,11,REP,Mike Conaway,93,102,195
Coke,1,U.S. House,11,LIB,Ryan T. Lange,9,10,19
Coke,1,U.S. House,11,,Over Votes,0,0,0
Coke,1,U.S. House,11,,Under Votes,2,11,13
Coke,1,Governor,,REP,Greg Abbott,98,102,200
Coke,1,Governor,,DEM,Wendy R. Davis,5,16,21
Coke,1,Governor,,LIB,Kathie Glass,0,1,1
Coke,1,Governor,,GRN,Brandon Parmer,0,0,0
Coke,1,Governor,,,Sarah M. Pavitt,0,0,0
Coke,1,Governor,,,Over Votes,0,0,0
Coke,1,Governor,,,Under Votes,2,4,6
Coke,1,Lieutenant Governor,,REP,Dan Patrick,96,96,192
Coke,1,Lieutenant Governor,,DEM,Leticia Van de Putte,6,17,23
Coke,1,Lieutenant Governor,,LIB,Robert D. Butler,0,5,5
Coke,1,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Coke,1,Lieutenant Governor,,,Over Votes,0,0,0
Coke,1,Lieutenant Governor,,,Under Votes,3,5,8
Coke,1,Attorney General,,REP,Ken Paxton,94,97,191
Coke,1,Attorney General,,DEM,Sam Houston,6,18,24
Coke,1,Attorney General,,LIB,Jamie Balagia,0,2,2
Coke,1,Attorney General,,GRN,Jamar Osborne,0,0,0
Coke,1,Attorney General,,,Over Votes,0,0,0
Coke,1,Attorney General,,,Under Votes,3,6,9
Coke,1,Comptroller of Public Accounts,,REP,Glenn Hegar,84,88,172
Coke,1,Comptroller of Public Accounts,,DEM,Mike Collier,10,16,26
Coke,1,Comptroller of Public Accounts,,LIB,Ben Sanders,5,10,15
Coke,1,Comptroller of Public Accounts,,GRN,Deb Shafto,0,1,1
Coke,1,Comptroller of Public Accounts,,,Over Votes,0,0,0
Coke,1,Comptroller of Public Accounts,,,Under Votes,5,8,13
Coke,1,Commissioner of the General Land Office,,REP,George P. Bush,92,99,191
Coke,1,Commissioner of the General Land Office,,DEM,John Cook,4,14,18
Coke,1,Commissioner of the General Land Office,,LIB,Justin Knight,4,5,9
Coke,1,Commissioner of the General Land Office,,GRN,Valerie Alessi,0,0,0
Coke,1,Commissioner of the General Land Office,,,Over Votes,0,0,0
Coke,1,Commissioner of the General Land Office,,,Under Votes,4,5,9
Coke,1,Commissioner of Agriculture,,REP,Sid Miller,92,96,188
Coke,1,Commissioner of Agriculture,,DEM,Jim Hogan,6,15,21
Coke,1,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,0,5,5
Coke,1,Commissioner of Agriculture,,GRN,Kenneth Kendrick,1,0,1
Coke,1,Commissioner of Agriculture,,,Over Votes,0,0,0
Coke,1,Commissioner of Agriculture,,,Under Votes,4,7,11
Coke,1,Railroad Commissioner,,REP,Ryan Sitton,85,93,178
Coke,1,Railroad Commissioner,,DEM,Steve Brown,8,17,25
Coke,1,Railroad Commissioner,,LIB,Mark A. Miller,4,6,10
Coke,1,Railroad Commissioner,,GRN,Martina Salinas,1,0,1
Coke,1,Railroad Commissioner,,,Over Votes,0,0,0
Coke,1,Railroad Commissioner,,,Under Votes,5,7,12
Coke,1,State Representative,72,REP,Drew Darby,93,109,202
Coke,1,State Representative,72,,Over Votes,0,0,0
Coke,1,State Representative,72,,Under Votes,11,14,25
Coke,2,Ballots Cast,,,,,,191
Coke,2,Straight Party,,,Republican,12,61,73
Coke,2,Straight Party,,,Democratic,2,1,3
Coke,2,Straight Party,,,Libertarian,0,0,0
Coke,2,Straight Party,,,Green,0,0,0
Coke,2,Straight Party,,,Over Votes,0,0,0
Coke,2,Straight Party,,,Under Votes,19,79,98
Coke,2,U.S. Senate,,REP,John Cornyn,38,128,166
Coke,2,U.S. Senate,,DEM,David M. Alameel,4,7,11
Coke,2,U.S. Senate,,LIB,Rebecca Paddock,2,3,5
Coke,2,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,0,1
Coke,2,U.S. Senate,,,Mohammed Tahiro,0,0,0
Coke,2,U.S. Senate,,,Over Votes,0,0,0
Coke,2,U.S. Senate,,,Under Votes,4,3,7
Coke,2,U.S. House,11,REP,Mike Conaway,36,126,162
Coke,2,U.S. House,11,LIB,Ryan T. Lange,8,6,14
Coke,2,U.S. House,11,,Over Votes,0,0,0
Coke,2,U.S. House,11,,Under Votes,2,9,11
Coke,2,Governor,,REP,Greg Abbott,44,132,176
Coke,2,Governor,,DEM,Wendy R. Davis,5,6,11
Coke,2,Governor,,LIB,Kathie Glass,1,1,2
Coke,2,Governor,,GRN,Brandon Parmer,0,0,0
Coke,2,Governor,,,Sarah M. Pavitt,0,0,0
Coke,2,Governor,,,Over Votes,0,0,0
Coke,2,Governor,,,Under Votes,0,2,2
Coke,2,Lieutenant Governor,,REP,Dan Patrick,42,120,162
Coke,2,Lieutenant Governor,,DEM,Leticia Van de Putte,7,10,17
Coke,2,Lieutenant Governor,,LIB,Robert D. Butler,1,6,7
Coke,2,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Coke,2,Lieutenant Governor,,,Over Votes,0,0,0
Coke,2,Lieutenant Governor,,,Under Votes,0,5,5
