county,precinct,office,district,party,candidate,early_voting,election_day,votes
Oldham,101,U.S. Senate,,REP,John Cornyn,8,82,90
Oldham,101,U.S. Senate,,DEM,David M. Alameel,0,0,0
Oldham,101,U.S. Senate,,LIB,Rebecca Paddock,0,1,1
Oldham,101,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,1,1
Oldham,101,U.S. Senate,,,Write-ins,0,0,0
Oldham,103,U.S. Senate,,REP,John Cornyn,20,42,62
Oldham,103,U.S. Senate,,DEM,David M. Alameel,0,1,1
Oldham,103,U.S. Senate,,LIB,Rebecca Paddock,0,0,0
Oldham,103,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,1,1
Oldham,103,U.S. Senate,,,Write-ins,0,0,0
Oldham,202,U.S. Senate,,REP,John Cornyn,18,62,80
Oldham,202,U.S. Senate,,DEM,David M. Alameel,1,2,3
Oldham,202,U.S. Senate,,LIB,Rebecca Paddock,1,2,3
Oldham,202,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,1,1
Oldham,202,U.S. Senate,,,Write-ins,0,0,0
Oldham,203,U.S. Senate,,REP,John Cornyn,17,50,67
Oldham,203,U.S. Senate,,DEM,David M. Alameel,4,6,10
Oldham,203,U.S. Senate,,LIB,Rebecca Paddock,0,2,2
Oldham,203,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Oldham,203,U.S. Senate,,,Write-ins,0,0,0
Oldham,303,U.S. Senate,,REP,John Cornyn,42,51,93
Oldham,303,U.S. Senate,,DEM,David M. Alameel,3,4,7
Oldham,303,U.S. Senate,,LIB,Rebecca Paddock,0,1,1
Oldham,303,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Oldham,303,U.S. Senate,,,Write-ins,0,0,0
Oldham,403,U.S. Senate,,REP,John Cornyn,20,33,53
Oldham,403,U.S. Senate,,DEM,David M. Alameel,2,0,2
Oldham,403,U.S. Senate,,LIB,Rebecca Paddock,1,1,2
Oldham,403,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,1,1
Oldham,403,U.S. Senate,,,Write-ins,0,0,0
Oldham,404,U.S. Senate,,REP,John Cornyn,15,58,73
Oldham,404,U.S. Senate,,DEM,David M. Alameel,0,1,1
Oldham,404,U.S. Senate,,LIB,Rebecca Paddock,0,2,2
Oldham,404,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Oldham,404,U.S. Senate,,,Write-ins,0,0,0
Oldham,101,U.S. House,13,REP,Mac Thornberry,8,83,91
Oldham,101,U.S. House,13,DEM,Mike Minter,0,0,0
Oldham,101,U.S. House,13,LIB,Emily Pivoda,0,1,1
Oldham,101,U.S. House,13,GRN,Don Cook,0,0,0
Oldham,103,U.S. House,13,REP,Mac Thornberry,20,44,64
Oldham,103,U.S. House,13,DEM,Mike Minter,0,0,0
Oldham,103,U.S. House,13,LIB,Emily Pivoda,0,0,0
Oldham,103,U.S. House,13,GRN,Don Cook,0,0,0
Oldham,202,U.S. House,13,REP,Mac Thornberry,18,63,81
Oldham,202,U.S. House,13,DEM,Mike Minter,2,3,5
Oldham,202,U.S. House,13,LIB,Emily Pivoda,0,1,1
Oldham,202,U.S. House,13,GRN,Don Cook,0,1,1
Oldham,203,U.S. House,13,REP,Mac Thornberry,17,55,72
Oldham,203,U.S. House,13,DEM,Mike Minter,4,4,8
Oldham,203,U.S. House,13,LIB,Emily Pivoda,0,0,0
Oldham,203,U.S. House,13,GRN,Don Cook,0,0,0
Oldham,303,U.S. House,13,REP,Mac Thornberry,43,52,95
Oldham,303,U.S. House,13,DEM,Mike Minter,3,3,6
Oldham,303,U.S. House,13,LIB,Emily Pivoda,0,1,1
Oldham,303,U.S. House,13,GRN,Don Cook,0,0,0
Oldham,403,U.S. House,13,REP,Mac Thornberry,20,34,54
Oldham,403,U.S. House,13,DEM,Mike Minter,2,2,4
Oldham,403,U.S. House,13,LIB,Emily Pivoda,1,0,1
Oldham,403,U.S. House,13,GRN,Don Cook,0,0,0
Oldham,404,U.S. House,13,REP,Mac Thornberry,13,59,72
