county,precinct,office,district,party,candidate,votes,early_votes,election_day
Lubbock,1,Straight Party,,REP,Republican,136,103,33
Lubbock,1,Straight Party,,DEM,Democratic,150,99,51
Lubbock,1,Straight Party,,LIB,Libertarian,1,0,1
Lubbock,1,Straight Party,,GRN,Green,3,3,0
Lubbock,1,U.S. Senate,,REP,John Cornyn,241,170,71
Lubbock,1,U.S. Senate,,DEM,David M. Alameel,215,147,68
Lubbock,1,U.S. Senate,,LIB,Rebecca Paddock,14,12,2
Lubbock,1,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",17,13,4
Lubbock,1,U.S. Senate,,ONA,Mohammed Tahiro,0,0,0
Lubbock,1,"U. S. Representative,  District 19",,REP,Randy Neugebauer,230,167,63
Lubbock,1,"U. S. Representative,  District 19",,DEM,Neal Marchbanks,234,155,79
Lubbock,1,"U. S. Representative,  District 19",,LIB,Richard (Chip) Peterson,20,16,4
Lubbock,1,"U. S. Representative,  District 19",,ONA,Donald L. Vance,0,0,0
Lubbock,1,Governor,,REP,Greg Abbott,248,175,73
Lubbock,1,Governor,,DEM,Wendy R. Davis,239,165,74
Lubbock,1,Governor,,LIB,Kathie Glass,4,4,0
Lubbock,1,Governor,,GRN,Brandon Parmer,2,2,0
Lubbock,1,Governor,,ONA,Sarah M. Pavitt,0,0,0
Lubbock,1,Lieutenant Governor,,REP,Dan Patrick,239,174,65
Lubbock,1,Lieutenant Governor,,DEM,Leticia Van de Putte,240,164,76
Lubbock,1,Lieutenant Governor,,LIB,Robert D. Butler,12,7,5
Lubbock,1,Lieutenant Governor,,GRN,Chandrakantha Courtney,1,1,0
Lubbock,1,Attorney General,,REP,Ken Paxton,235,171,64
Lubbock,1,Attorney General,,DEM,Sam Houston,233,155,78
Lubbock,1,Attorney General,,LIB,Jamie Balagia,15,12,3
Lubbock,1,Attorney General,,GRN,Jamar Osborne,5,4,1
Lubbock,1,Comptroller of Public Accounts,,REP,Glenn Hegar,234,167,67
Lubbock,1,Comptroller of Public Accounts,,DEM,Mike Collier,228,157,71
Lubbock,1,Comptroller of Public Accounts,,LIB,Ben Sanders,18,10,8
Lubbock,1,Comptroller of Public Accounts,,GRN,Deb Shafto,7,7,0
Lubbock,1,Commissioner of the  General Land Office,,REP,George P. Bush,248,176,72
Lubbock,1,Commissioner of the  General Land Office,,DEM,John Cook,222,151,71
Lubbock,1,Commissioner of the  General Land Office,,LIB,Justin Knight,17,13,4
Lubbock,1,Commissioner of the  General Land Office,,GRN,Valerie Alessi,3,3,0
Lubbock,1,Commissioner of Agriculture,,REP,Sid Miller,229,168,61
Lubbock,1,Commissioner of Agriculture,,DEM,Jim Hogan,243,164,79
Lubbock,1,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,9,6,3
Lubbock,1,Commissioner of Agriculture,,GRN,Kenneth Kendrick,5,3,2
Lubbock,1,Railroad Commissioner,,REP,Ryan Sitton,230,166,64
Lubbock,1,Railroad Commissioner,,DEM,Steve Brown,222,149,73
Lubbock,1,Railroad Commissioner,,LIB,Mark A. Miller,15,9,6
Lubbock,1,Railroad Commissioner,,GRN,Martina Salinas,20,17,3
