county,precinct,office,district,party,candidate,early_voting,election_day,votes
Bowie,1A/4E,Straight Party,,,Republican,15,8,23
Bowie,1B,Straight Party,,,Republican,20,21,41
Bowie,2A,Straight Party,,,Republican,38,23,61
Bowie,2B/4D/5A,Straight Party,,,Republican,18,41,59
Bowie,2C,Straight Party,,,Republican,14,6,20
Bowie,3A,Straight Party,,,Republican,64,85,149
Bowie,3B,Straight Party,,,Republican,33,22,55
Bowie,4B,Straight Party,,,Republican,138,100,238
Bowie,4C/4A/2D/5B,Straight Party,,,Republican,52,49,101
Bowie,5C,Straight Party,,,Republican,283,358,641
Bowie,6A,Straight Party,,,Republican,182,154,336
Bowie,6B,Straight Party,,,Republican,114,210,324
Bowie,7,Straight Party,,,Republican,164,251,415
Bowie,8A,Straight Party,,,Republican,18,26,44
Bowie,8B,Straight Party,,,Republican,152,239,391
Bowie,8C,Straight Party,,,Republican,48,139,187
Bowie,9,Straight Party,,,Republican,116,159,275
Bowie,10,Straight Party,,,Republican,124,144,268
Bowie,11,Straight Party,,,Republican,155,214,369
Bowie,12,Straight Party,,,Republican,87,199,286
Bowie,13,Straight Party,,,Republican,114,177,291
Bowie,14,Straight Party,,,Republican,155,105,260
Bowie,15,Straight Party,,,Republican,30,35,65
Bowie,16,Straight Party,,,Republican,28,137,165
Bowie,17,Straight Party,,,Republican,61,156,217
Bowie,18,Straight Party,,,Republican,148,132,280
Bowie,19,Straight Party,,,Republican,62,55,117
Bowie,20,Straight Party,,,Republican,13,24,37
Bowie,21,Straight Party,,,Republican,11,13,24
Bowie,22,Straight Party,,,Republican,12,27,39
Bowie,24,Straight Party,,,Republican,17,42,59
Bowie,25,Straight Party,,,Republican,42,78,120
Bowie,27,Straight Party,,,Republican,17,51,68
Bowie,28,Straight Party,,,Republican,33,69,102
Bowie,29,Straight Party,,,Republican,20,28,48
Bowie,1A/4E,Straight Party,,,Democratic,97,95,192
Bowie,1B,Straight Party,,,Democratic,88,83,171
Bowie,2A,Straight Party,,,Democratic,92,114,206
Bowie,2B/4D/5A,Straight Party,,,Democratic,48,33,81
Bowie,2C,Straight Party,,,Democratic,109,129,238
Bowie,3A,Straight Party,,,Democratic,25,34,59
Bowie,3B,Straight Party,,,Democratic,32,43,75
Bowie,4B,Straight Party,,,Democratic,44,34,78
Bowie,4C/4A/2D/5B,Straight Party,,,Democratic,57,66,123
Bowie,5C,Straight Party,,,Democratic,57,60,117
Bowie,6A,Straight Party,,,Democratic,45,40,85
Bowie,6B,Straight Party,,,Democratic,22,26,48
Bowie,7,Straight Party,,,Democratic,111,114,225
Bowie,8A,Straight Party,,,Democratic,47,62,109
Bowie,8B,Straight Party,,,Democratic,51,56,107
Bowie,8C,Straight Party,,,Democratic,17,27,44
Bowie,9,Straight Party,,,Democratic,50,85,135
Bowie,10,Straight Party,,,Democratic,25,21,46
Bowie,11,Straight Party,,,Democratic,22,22,44
Bowie,12,Straight Party,,,Democratic,18,29,47
Bowie,13,Straight Party,,,Democratic,32,45,77
Bowie,14,Straight Party,,,Democratic,59,31,90
Bowie,15,Straight Party,,,Democratic,2,8,10
Bowie,16,Straight Party,,,Democratic,8,21,29
Bowie,17,Straight Party,,,Democratic,12,26,38
Bowie,18,Straight Party,,,Democratic,28,16,44
Bowie,19,Straight Party,,,Democratic,1,2,3
Bowie,20,Straight Party,,,Democratic,11,56,67
Bowie,21,Straight Party,,,Democratic,1,7,8
Bowie,22,Straight Party,,,Democratic,4,3,7
Bowie,24,Straight Party,,,Democratic,2,5,7
Bowie,25,Straight Party,,,Democratic,17,17,34
Bowie,27,Straight Party,,,Democratic,2,6,8
Bowie,28,Straight Party,,,Democratic,1,2,3
Bowie,29,Straight Party,,,Democratic,0,6,6
Bowie,1A/4E,Straight Party,,,Libertarian,0,0,0
Bowie,1B,Straight Party,,,Libertarian,0,0,0
Bowie,2A,Straight Party,,,Libertarian,2,1,3
Bowie,2B/4D/5A,Straight Party,,,Libertarian,0,1,1
Bowie,2C,Straight Party,,,Libertarian,1,2,3
Bowie,3A,Straight Party,,,Libertarian,1,2,3
Bowie,3B,Straight Party,,,Libertarian,1,0,1
Bowie,4B,Straight Party,,,Libertarian,1,1,2
Bowie,4C/4A/2D/5B,Straight Party,,,Libertarian,0,2,2
Bowie,5C,Straight Party,,,Libertarian,5,5,10
Bowie,6A,Straight Party,,,Libertarian,0,2,2
Bowie,6B,Straight Party,,,Libertarian,0,3,3
Bowie,7,Straight Party,,,Libertarian,0,7,7
Bowie,8A,Straight Party,,,Libertarian,0,2,2
Bowie,8B,Straight Party,,,Libertarian,1,3,4
Bowie,8C,Straight Party,,,Libertarian,0,3,3
Bowie,9,Straight Party,,,Libertarian,2,7,9
Bowie,10,Straight Party,,,Libertarian,2,1,3
Bowie,11,Straight Party,,,Libertarian,2,0,2
Bowie,12,Straight Party,,,Libertarian,0,5,5
Bowie,13,Straight Party,,,Libertarian,1,1,2
Bowie,14,Straight Party,,,Libertarian,3,0,3
Bowie,15,Straight Party,,,Libertarian,0,0,0
Bowie,16,Straight Party,,,Libertarian,2,1,3
Bowie,17,Straight Party,,,Libertarian,0,1,1
Bowie,18,Straight Party,,,Libertarian,2,1,3
Bowie,19,Straight Party,,,Libertarian,1,0,1
Bowie,20,Straight Party,,,Libertarian,0,0,0
Bowie,21,Straight Party,,,Libertarian,0,1,1
Bowie,22,Straight Party,,,Libertarian,1,0,1
Bowie,24,Straight Party,,,Libertarian,0,0,0
Bowie,25,Straight Party,,,Libertarian,2,2,4
Bowie,27,Straight Party,,,Libertarian,0,2,2
Bowie,28,Straight Party,,,Libertarian,1,3,4
Bowie,29,Straight Party,,,Libertarian,0,0,0
Bowie,1A/4E,Straight Party,,,Green,0,0,0
Bowie,1B,Straight Party,,,Green,0,0,0
Bowie,2A,Straight Party,,,Green,0,1,1
Bowie,2B/4D/5A,Straight Party,,,Green,0,0,0
Bowie,2C,Straight Party,,,Green,0,0,0
Bowie,3A,Straight Party,,,Green,0,1,1
Bowie,3B,Straight Party,,,Green,0,1,1
Bowie,4B,Straight Party,,,Green,1,0,1
Bowie,4C/4A/2D/5B,Straight Party,,,Green,0,0,0
Bowie,5C,Straight Party,,,Green,0,1,1
Bowie,6A,Straight Party,,,Green,0,0,0
Bowie,6B,Straight Party,,,Green,0,0,0
Bowie,7,Straight Party,,,Green,0,2,2
Bowie,8A,Straight Party,,,Green,0,0,0
Bowie,8B,Straight Party,,,Green,0,1,1
Bowie,8C,Straight Party,,,Green,0,2,2
Bowie,9,Straight Party,,,Green,0,2,2
Bowie,10,Straight Party,,,Green,0,0,0
Bowie,11,Straight Party,,,Green,0,1,1
Bowie,12,Straight Party,,,Green,0,0,0
Bowie,13,Straight Party,,,Green,0,0,0
Bowie,14,Straight Party,,,Green,0,1,1
Bowie,15,Straight Party,,,Green,0,0,0
Bowie,16,Straight Party,,,Green,0,1,1
Bowie,17,Straight Party,,,Green,0,2,2
Bowie,18,Straight Party,,,Green,0,0,0
Bowie,19,Straight Party,,,Green,0,2,2
Bowie,20,Straight Party,,,Green,0,0,0
Bowie,21,Straight Party,,,Green,0,0,0
Bowie,22,Straight Party,,,Green,0,0,0
Bowie,24,Straight Party,,,Green,0,0,0
Bowie,25,Straight Party,,,Green,0,0,0
