county,precinct,office,district,party,candidate,early_voting,election_day,votes
Crockett,1,Straight Party,,,Republican,22,18,40
Crockett,1,Straight Party,,,Democratic,9,27,36
Crockett,1,Straight Party,,,Libertarian,0,1,1
Crockett,1,Straight Party,,,Green,0,0,0
Crockett,2,Straight Party,,,Republican,35,36,71
Crockett,2,Straight Party,,,Democratic,10,15,25
Crockett,2,Straight Party,,,Libertarian,0,1,1
Crockett,2,Straight Party,,,Green,0,0,0
Crockett,3,Straight Party,,,Republican,43,43,86
Crockett,3,Straight Party,,,Democratic,11,12,23
Crockett,3,Straight Party,,,Libertarian,0,0,0
Crockett,3,Straight Party,,,Green,0,0,0
Crockett,4,Straight Party,,,Republican,14,15,29
Crockett,4,Straight Party,,,Democratic,12,22,34
Crockett,4,Straight Party,,,Libertarian,0,0,0
Crockett,4,Straight Party,,,Green,0,0,0
Crockett,1,U.S. Senate,,REP,John Cornyn,63,40,103
Crockett,1,U.S. Senate,,DEM,David M. Alameel,18,37,55
Crockett,1,U.S. Senate,,LIB,Rebecca Paddock,2,3,5
Crockett,1,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",5,6,11
Crockett,1,U.S. Senate,,,Write-ins,0,0,0
Crockett,2,U.S. Senate,,REP,John Cornyn,114,83,197
Crockett,2,U.S. Senate,,DEM,David M. Alameel,11,23,34
Crockett,2,U.S. Senate,,LIB,Rebecca Paddock,0,4,4
Crockett,2,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",6,0,6
Crockett,2,U.S. Senate,,,Write-ins,0,0,0
Crockett,3,U.S. Senate,,REP,John Cornyn,144,99,243
Crockett,3,U.S. Senate,,DEM,David M. Alameel,20,16,36
Crockett,3,U.S. Senate,,LIB,Rebecca Paddock,3,2,5
Crockett,3,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,3,4
Crockett,3,U.S. Senate,,,Write-ins,0,0,0
Crockett,4,U.S. Senate,,REP,John Cornyn,34,23,57
Crockett,4,U.S. Senate,,DEM,David M. Alameel,18,24,42
Crockett,4,U.S. Senate,,LIB,Rebecca Paddock,0,3,3
Crockett,4,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,9,11
Crockett,4,U.S. Senate,,,Write-ins,0,0,0
Crockett,1,U.S. House,23,REP,Will Hurd,50,34,84
Crockett,1,U.S. House,23,DEM,Pete P. Gallego,37,50,87
Crockett,1,U.S. House,23,LIB,Ruben Corvalan,2,2,4
Crockett,2,U.S. House,23,REP,Will Hurd,89,62,151
Crockett,2,U.S. House,23,DEM,Pete P. Gallego,48,46,94
Crockett,2,U.S. House,23,LIB,Ruben Corvalan,0,3,3
Crockett,3,U.S. House,23,REP,Will Hurd,122,82,204
Crockett,3,U.S. House,23,DEM,Pete P. Gallego,47,37,84
Crockett,3,U.S. House,23,LIB,Ruben Corvalan,2,0,2
Crockett,4,U.S. House,23,REP,Will Hurd,28,18,46
Crockett,4,U.S. House,23,DEM,Pete P. Gallego,26,42,68
Crockett,4,U.S. House,23,LIB,Ruben Corvalan,0,1,1
Crockett,1,Governor,,REP,Greg Abbott,64,44,108
Crockett,1,Governor,,DEM,Wendy R. Davis,22,42,64
Crockett,1,Governor,,LIB,Kathie Glass,1,0,1
Crockett,1,Governor,,GRN,Brandon Parmer,2,1,3
Crockett,1,Governor,,,Write-ins,0,0,0
Crockett,2,Governor,,REP,Greg Abbott,120,79,199
Crockett,2,Governor,,DEM,Wendy R. Davis,18,31,49
Crockett,2,Governor,,LIB,Kathie Glass,2,0,2
Crockett,2,Governor,,GRN,Brandon Parmer,0,0,0
Crockett,2,Governor,,,Write-ins,0,0,0
Crockett,3,Governor,,REP,Greg Abbott,153,98,251
Crockett,3,Governor,,DEM,Wendy R. Davis,23,19,42
Crockett,3,Governor,,LIB,Kathie Glass,0,1,1
Crockett,3,Governor,,GRN,Brandon Parmer,0,0,0
Crockett,3,Governor,,,Write-ins,0,0,0
Crockett,4,Governor,,REP,Greg Abbott,35,31,66
Crockett,4,Governor,,DEM,Wendy R. Davis,18,30,48
Crockett,4,Governor,,LIB,Kathie Glass,0,0,0
Crockett,4,Governor,,GRN,Brandon Parmer,0,1,1
Crockett,4,Governor,,,Write-ins,0,0,0
Crockett,1,Lieutenant Governor,,REP,Dan Patrick,62,41,103
Crockett,1,Lieutenant Governor,,DEM,Leticia Van de Putte,22,43,65
Crockett,1,Lieutenant Governor,,LIB,Robert D. Butler,0,1,1
Crockett,1,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,1,1
Crockett,2,Lieutenant Governor,,REP,Dan Patrick,107,72,179
Crockett,2,Lieutenant Governor,,DEM,Leticia Van de Putte,17,26,43
Crockett,2,Lieutenant Governor,,LIB,Robert D. Butler,6,5,11
Crockett,2,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,1,1
Crockett,3,Lieutenant Governor,,REP,Dan Patrick,135,92,227
Crockett,3,Lieutenant Governor,,DEM,Leticia Van de Putte,29,20,49
Crockett,3,Lieutenant Governor,,LIB,Robert D. Butler,0,6,6
Crockett,3,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,1,1
Crockett,4,Lieutenant Governor,,REP,Dan Patrick,32,24,56
Crockett,4,Lieutenant Governor,,DEM,Leticia Van de Putte,18,33,51
Crockett,4,Lieutenant Governor,,LIB,Robert D. Butler,0,1,1
Crockett,4,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,2,2
Crockett,1,State Representative,53,REP,Andrew S. Murr,75,46,121
Crockett,1,State Representative,53,LIB,Maximillian Martin,9,10,19
Crockett,2,State Representative,53,REP,Andrew S. Murr,128,79,207
Crockett,2,State Representative,53,LIB,Maximillian Martin,3,9,12
Crockett,3,State Representative,53,REP,Andrew S. Murr,152,103,255
