county,precinct,office,district,candidate,party,votes,early_voting,election_day
Yoakum,PRECINCT 404,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,2,0,2
Yoakum,PRECINCT 404,State Senate,31,Kel Seliger,REP,181,97,84
Yoakum,PRECINCT 404,State Senate,31,Steven Gibson,LIB,13,8,5
Yoakum,PRECINCT 404,State Representative,88,Ken King ,REP,180,99,81
Yoakum,PRECINCT 404,State Representative,88,Kerry McKennon.,LIB,11,5,6
Yoakum,PRECINCT 404,"Chief Justice, 7th Court of Appeals Dist",,Brian Quinn,REP,169,86,83
Yoakum,PRECINCT 404,"Criminal DIST Attorney, Yoakum County",,Bill Helwig,REP,185,101,84
Yoakum,PRECINCT 404,County Judge,,Jim Barron,REP,193,105,88
Yoakum,PRECINCT 404,District Clerk,,Sandra Roblez,REP,190,100,90
Yoakum,PRECINCT 404,County Clerk,,"Deborah "" Debbie"" L. Rushing ",REP,200,109,91
Yoakum,PRECINCT 404,County Treasurer,,Barbara Wright,REP,194,102,92
Yoakum,PRECINCT 404,"County Commissioner, Precinct No. 4",,Tim Addison,,191,103,88
Yoakum,PRECINCT 404,"Justice of the Peace, Precinct No. 1",,Marc Traweek,,204,110,94
Yoakum,PRECINCT 404,Constitutional Amendment Election,,FOR,,149,94,55
Yoakum,PRECINCT 404,Constitutional Amendment Election,,AGAINST,,28,17,11
Yoakum,PRECINCT 305,REGISTERED VOTERS,,,,348,,
Yoakum,PRECINCT 305,BALLOTS CAST,,,,67,28,39
Yoakum,PRECINCT 305,Straight Party,,Republican,REP,37,17,20
Yoakum,PRECINCT 305,Straight Party,,Democratic,DEM,8,3,5
Yoakum,PRECINCT 305,Straight Party,,Libertarian,LIB,1,1,0
Yoakum,PRECINCT 305,Straight Party,,Green,GRN,1,1,0
Yoakum,PRECINCT 305,U.S. Senate,,John Cornyn,REP,55,22,33
Yoakum,PRECINCT 305,U.S. Senate,,David M. Alameel,DEM,9,4,5
Yoakum,PRECINCT 305,U.S. Senate,,Rebecca Paddock,LIB,1,1,0
Yoakum,PRECINCT 305,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,2,1,1
Yoakum,PRECINCT 305,U.S. Senate,,Write-ins,,0,0,0
Yoakum,PRECINCT 305,U.S. House,19,Randy Neugebauer,REP,56,23,33
Yoakum,PRECINCT 305,U.S. House,19,Neal Marchbanks,DEM,10,4,6
Yoakum,PRECINCT 305,U.S. House,19,Richard (Chip) Peterson,LIB,1,1,0
Yoakum,PRECINCT 305,U.S. House,19,Write-ins,,0,0,0
Yoakum,PRECINCT 305,Governor,,Greg Abbott,REP,55,23,32
Yoakum,PRECINCT 305,Governor,,Wendy R. Davis,DEM,10,4,6
Yoakum,PRECINCT 305,Governor,,Kathie Glass,LIB,2,1,1
Yoakum,PRECINCT 305,Governor,,Brandon Parmer,GRN,0,0,0
Yoakum,PRECINCT 305,Governor,,Write-ins,,0,0,0
Yoakum,PRECINCT 305,Lieutenant Governor,,Dan Patrick,REP,54,22,32
Yoakum,PRECINCT 305,Lieutenant Governor,,Leticia Van de Putte,DEM,11,5,6
Yoakum,PRECINCT 305,Lieutenant Governor,,Robert D. Butler,LIB,1,1,0
Yoakum,PRECINCT 305,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0
Yoakum,PRECINCT 305,Attorney General,,Ken Paxton,REP,52,21,31
Yoakum,PRECINCT 305,Attorney General,,Sam Houston,DEM,13,5,8
Yoakum,PRECINCT 305,Attorney General,,Jamie Balagia,LIB,1,1,0
Yoakum,PRECINCT 305,Attorney General,,Jamar Osborne,GRN,0,0,0
Yoakum,PRECINCT 305,Comptroller of Public Accounts,,Glenn Hegar,REP,50,21,29
Yoakum,PRECINCT 305,Comptroller of Public Accounts,,Mike Collier,DEM,12,4,8
Yoakum,PRECINCT 305,Comptroller of Public Accounts,,Ben Sanders,LIB,2,1,1
Yoakum,PRECINCT 305,Comptroller of Public Accounts,,Deb Shafto,GRN,1,0,1
Yoakum,PRECINCT 305,Commissioner of the General Land Office,,George P. Bush,REP,53,23,30
Yoakum,PRECINCT 305,Commissioner of the General Land Office,,John Cook ,DEM,11,4,7
Yoakum,PRECINCT 305,Commissioner of the General Land Office,,Justin Knight,LIB,3,1,2
Yoakum,PRECINCT 305,Commissioner of the General Land Office,,Valerie Alessi,GRN,0,0,0
Yoakum,PRECINCT 305,Commissioner of Agriculture,,Sid Miller,REP,52,22,30
Yoakum,PRECINCT 305,Commissioner of Agriculture,,Jim Hogan ,DEM,11,4,7
Yoakum,PRECINCT 305,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,3,1,2
Yoakum,PRECINCT 305,Commissioner of Agriculture,,Kenneth Kendrick,GRN,0,0,0
Yoakum,PRECINCT 305,Railroad Commissioner,,Ryan Sitton,REP,51,21,30
Yoakum,PRECINCT 305,Railroad Commissioner,,Steve Brown,DEM,11,4,7
Yoakum,PRECINCT 305,Railroad Commissioner,,Mark A. Miller.,LIB,2,1,1
Yoakum,PRECINCT 305,Railroad Commissioner,,Martina Salinas,GRN,1,1,0
Yoakum,PRECINCT 305,"Chief Justice, Supreme Court",,Nathan Hecht,REP,54,22,32
Yoakum,PRECINCT 305,"Chief Justice, Supreme Court",,William Moody,DEM,11,4,7
Yoakum,PRECINCT 305,"Chief Justice, Supreme Court",,Tom Oxford,LIB,1,1,0
Yoakum,PRECINCT 305,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,54,21,33
Yoakum,PRECINCT 305,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers ,DEM,8,3,5
Yoakum,PRECINCT 305,"Justice, Supreme Court, Place 6",,Mark Ash. ,LIB,2,1,1
Yoakum,PRECINCT 305,"Justice, Supreme Court, Place 7",,Jeff Boyd ,REP,51,21,30
Yoakum,PRECINCT 305,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,12,4,8
Yoakum,PRECINCT 305,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,2,1,1
Yoakum,PRECINCT 305,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,0,0,0
Yoakum,PRECINCT 305,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,54,21,33
Yoakum,PRECINCT 305,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,LIB,3,1,2
Yoakum,PRECINCT 305,"Justice, Supreme Court, Place 8",,Jim Chisolm,GRN,2,1,1
Yoakum,PRECINCT 305,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,50,20,30
Yoakum,PRECINCT 305,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,11,4,7
Yoakum,PRECINCT 305,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,3,1,2
Yoakum,PRECINCT 305,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,51,19,32
Yoakum,PRECINCT 305,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,6,2,4
Yoakum,PRECINCT 305,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,1,1,0
Yoakum,PRECINCT 305,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,53,21,32
Yoakum,PRECINCT 305,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,4,2,2
Yoakum,PRECINCT 305,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,2,0,2
Yoakum,PRECINCT 305,State Senate,31,Kel Seliger,REP,56,21,35
Yoakum,PRECINCT 305,State Senate,31,Steven Gibson,LIB,3,2,1
Yoakum,PRECINCT 305,State Representative,88,Ken King ,REP,57,22,35
Yoakum,PRECINCT 305,State Representative,88,Kerry McKennon.,LIB,2,1,1
Yoakum,PRECINCT 305,"Chief Justice, 7th Court of Appeals Dist",,Brian Quinn,REP,56,21,35
Yoakum,PRECINCT 305,"Criminal DIST Attorney, Yoakum County",,Bill Helwig,REP,60,24,36
Yoakum,PRECINCT 305,County Judge,,Jim Barron,REP,59,24,35
Yoakum,PRECINCT 305,District Clerk,,Sandra Roblez,REP,60,24,36
Yoakum,PRECINCT 305,County Clerk,,"Deborah "" Debbie"" L. Rushing ",REP,59,24,35
Yoakum,PRECINCT 305,County Treasurer,,Barbara Wright,REP,59,24,35
Yoakum,PRECINCT 305,"Justice of the Peace, Precinct No. 2",,Troy Scott,,58,24,34
Yoakum,PRECINCT 305,Constitutional Amendment Election,,FOR,,44,19,25
Yoakum,PRECINCT 305,Constitutional Amendment Election,,AGAINST,,5,2,3
Yoakum,PRECINCT 406,REGISTERED VOTERS,,,,497,,
Yoakum,PRECINCT 406,BALLOTS CAST,,,,102,62,40
Yoakum,PRECINCT 406,Straight Party,,Republican,REP,50,33,17
Yoakum,PRECINCT 406,Straight Party,,Democratic,DEM,5,2,3
Yoakum,PRECINCT 406,Straight Party,,Libertarian,LIB,0,0,0
Yoakum,PRECINCT 406,Straight Party,,Green,GRN,0,0,0
Yoakum,PRECINCT 406,U.S. Senate,,John Cornyn,REP,79,51,28
Yoakum,PRECINCT 406,U.S. Senate,,David M. Alameel,DEM,11,8,3
Yoakum,PRECINCT 406,U.S. Senate,,Rebecca Paddock,LIB,5,0,5
Yoakum,PRECINCT 406,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,3,0,3
Yoakum,PRECINCT 406,U.S. Senate,,Write-ins,,0,0,0
Yoakum,PRECINCT 406,U.S. House,19,Randy Neugebauer,REP,81,50,31
Yoakum,PRECINCT 406,U.S. House,19,Neal Marchbanks,DEM,14,9,5
Yoakum,PRECINCT 406,U.S. House,19,Richard (Chip) Peterson,LIB,6,2,4
Yoakum,PRECINCT 406,U.S. House,19,Write-ins,,0,0,0
Yoakum,PRECINCT 406,Governor,,Greg Abbott,REP,86,53,33
Yoakum,PRECINCT 406,Governor,,Wendy R. Davis,DEM,14,7,7
Yoakum,PRECINCT 406,Governor,,Kathie Glass,LIB,1,1,0
Yoakum,PRECINCT 406,Governor,,Brandon Parmer,GRN,1,1,0
Yoakum,PRECINCT 406,Governor,,Write-ins,,0,0,0
Yoakum,PRECINCT 406,Lieutenant Governor,,Dan Patrick,REP,87,54,33
Yoakum,PRECINCT 406,Lieutenant Governor,,Leticia Van de Putte,DEM,13,8,5
Yoakum,PRECINCT 406,Lieutenant Governor,,Robert D. Butler,LIB,1,0,1
Yoakum,PRECINCT 406,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0
Yoakum,PRECINCT 406,Attorney General,,Ken Paxton,REP,85,53,32
Yoakum,PRECINCT 406,Attorney General,,Sam Houston,DEM,14,9,5
Yoakum,PRECINCT 406,Attorney General,,Jamie Balagia,LIB,3,0,3
Yoakum,PRECINCT 406,Attorney General,,Jamar Osborne,GRN,0,0,0
Yoakum,PRECINCT 406,Comptroller of Public Accounts,,Glenn Hegar,REP,79,48,31
Yoakum,PRECINCT 406,Comptroller of Public Accounts,,Mike Collier,DEM,16,11,5
Yoakum,PRECINCT 406,Comptroller of Public Accounts,,Ben Sanders,LIB,5,2,3
Yoakum,PRECINCT 406,Comptroller of Public Accounts,,Deb Shafto,GRN,0,0,0
Yoakum,PRECINCT 406,Commissioner of the General Land Office,,George P. Bush,REP,85,55,30
Yoakum,PRECINCT 406,Commissioner of the General Land Office,,John Cook ,DEM,10,6,4
Yoakum,PRECINCT 406,Commissioner of the General Land Office,,Justin Knight,LIB,4,0,4
Yoakum,PRECINCT 406,Commissioner of the General Land Office,,Valerie Alessi,GRN,1,0,1
Yoakum,PRECINCT 406,Commissioner of Agriculture,,Sid Miller,REP,81,49,32
Yoakum,PRECINCT 406,Commissioner of Agriculture,,Jim Hogan ,DEM,14,11,3
Yoakum,PRECINCT 406,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,3,0,3
Yoakum,PRECINCT 406,Commissioner of Agriculture,,Kenneth Kendrick,GRN,3,2,1
Yoakum,PRECINCT 406,Railroad Commissioner,,Ryan Sitton,REP,80,49,31
Yoakum,PRECINCT 406,Railroad Commissioner,,Steve Brown,DEM,16,11,5
Yoakum,PRECINCT 406,Railroad Commissioner,,Mark A. Miller.,LIB,2,0,2
Yoakum,PRECINCT 406,Railroad Commissioner,,Martina Salinas,GRN,1,0,1
Yoakum,PRECINCT 406,"Chief Justice, Supreme Court",,Nathan Hecht,REP,81,50,31
Yoakum,PRECINCT 406,"Chief Justice, Supreme Court",,William Moody,DEM,15,9,6
Yoakum,PRECINCT 406,"Chief Justice, Supreme Court",,Tom Oxford,LIB,2,1,1
Yoakum,PRECINCT 406,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,84,51,33
Yoakum,PRECINCT 406,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers ,DEM,10,6,4
Yoakum,PRECINCT 406,"Justice, Supreme Court, Place 6",,Mark Ash. ,LIB,4,3,1
Yoakum,PRECINCT 406,"Justice, Supreme Court, Place 7",,Jeff Boyd ,REP,81,51,30
Yoakum,PRECINCT 406,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,13,7,6
Yoakum,PRECINCT 406,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,4,2,2
Yoakum,PRECINCT 406,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,0,0,0
Yoakum,PRECINCT 406,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,88,55,33
Yoakum,PRECINCT 406,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,LIB,4,2,2
Yoakum,PRECINCT 406,"Justice, Supreme Court, Place 8",,Jim Chisolm,GRN,0,0,0
Yoakum,PRECINCT 406,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,82,50,32
Yoakum,PRECINCT 406,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,12,7,5
Yoakum,PRECINCT 406,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,4,3,1
Yoakum,PRECINCT 406,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,82,52,30
Yoakum,PRECINCT 406,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,9,5,4
Yoakum,PRECINCT 406,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,2,1,1
Yoakum,PRECINCT 406,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,87,55,32
Yoakum,PRECINCT 406,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,5,3,2
Yoakum,PRECINCT 406,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,1,0,1
Yoakum,PRECINCT 406,State Senate,31,Kel Seliger,REP,85,53,32
Yoakum,PRECINCT 406,State Senate,31,Steven Gibson,LIB,10,6,4
Yoakum,PRECINCT 406,State Representative,88,Ken King ,REP,86,54,32
Yoakum,PRECINCT 406,State Representative,88,Kerry McKennon.,LIB,8,4,4
Yoakum,PRECINCT 406,"Chief Justice, 7th Court of Appeals Dist",,Brian Quinn,REP,89,55,34
Yoakum,PRECINCT 406,"Criminal DIST Attorney, Yoakum County",,Bill Helwig,REP,91,57,34
Yoakum,PRECINCT 406,County Judge,,Jim Barron,REP,88,53,35
Yoakum,PRECINCT 406,District Clerk,,Sandra Roblez,REP,89,55,34
Yoakum,PRECINCT 406,County Clerk,,"Deborah "" Debbie"" L. Rushing ",REP,94,58,36
Yoakum,PRECINCT 406,County Treasurer,,Barbara Wright,REP,93,57,36
Yoakum,PRECINCT 406,"County Commissioner, Precinct No. 4",,Tim Addison,,93,58,35
Yoakum,PRECINCT 406,"Justice of the Peace, Precinct No. 2",,Troy Scott,,94,58,36
Yoakum,PRECINCT 406,Constitutional Amendment Election,,FOR,,72,39,33
Yoakum,PRECINCT 406,Constitutional Amendment Election,,AGAINST,,9,7,2
