county,precinct,office,district,party,candidate,votes,early_votes,election_day
Fannin,1 W Bon-Armory,Straight Party,,REP,REPUBLICAN,155.0,86.0,69.0
Fannin,1 W Bon-Armory,Straight Party,,DEM,DEMOCRATIC,40.0,16.0,24.0
Fannin,1 W Bon-Armory,Straight Party,,GRE,GREEN,2.0,2.0,0.0
Fannin,1 W Bon-Armory,Straight Party,,LIB,LIBERTARIAN,2.0,1.0,1.0
Fannin,1 W Bon-Armory,U.S. Senate,,REP,JOHN CORNYN,286.0,161.0,125.0
Fannin,1 W Bon-Armory,U.S. Senate,,DEM,DAVID M. ALAMEEL,81.0,40.0,41.0
Fannin,1 W Bon-Armory,U.S. Senate,,GRE,"EMILY ""SPICYBROWN"" SANCHEZ",3.0,2.0,1.0
Fannin,1 W Bon-Armory,U.S. Senate,,LIB,REBECCA PADDOCK,17.0,10.0,7.0
Fannin,1 W Bon-Armory,U.S. Senate,,"",Mohammed Tahiro,0.0,0.0,0.0
Fannin,1 W Bon-Armory,U.S. Representative,4,REP,JOHN RATCLIFFE,284.0,156.0,128.0
Fannin,1 W Bon-Armory,Governor,,REP,GREG ABBOTT,286.0,161.0,125.0
Fannin,1 W Bon-Armory,Governor,,DEM,WENDY R. DAVIS,99.0,52.0,47.0
Fannin,1 W Bon-Armory,Governor,,GRE,BRANDON PARMER,2.0,1.0,1.0
Fannin,1 W Bon-Armory,Governor,,LIB,KATHIE GLASS,9.0,4.0,5.0
Fannin,1 W Bon-Armory,Governor,,"",SARAH M PAVITT,0.0,0.0,0.0
Fannin,1 W Bon-Armory,Governor,,"",SARAH PAVITT,0.0,0.0,0.0
Fannin,1 W Bon-Armory,Lieutenant Governor,,REP,DAN PATRICK,276.0,152.0,124.0
Fannin,1 W Bon-Armory,Lieutenant Governor,,DEM,LETICIA VAN DE PUTTE,92.0,48.0,44.0
Fannin,1 W Bon-Armory,Lieutenant Governor,,GRE,CHANDRAKANTHA COURTNEY,3.0,3.0,0.0
Fannin,1 W Bon-Armory,Lieutenant Governor,,LIB,ROBERT D. BUTLER,19.0,11.0,8.0
Fannin,1 W Bon-Armory,Attorney General,,REP,KEN PAXTON,276.0,155.0,121.0
Fannin,1 W Bon-Armory,Attorney General,,DEM,SAM HOUSTON,105.0,54.0,51.0
Fannin,1 W Bon-Armory,Attorney General,,GRE,JAMAR OSBORNE,3.0,3.0,0.0
Fannin,1 W Bon-Armory,Attorney General,,LIB,JAMIE BALAGIA,11.0,7.0,4.0
Fannin,1 W Bon-Armory,Comptroller of Public Accounts,,REP,GLENN HEGAR,264.0,148.0,116.0
Fannin,1 W Bon-Armory,Comptroller of Public Accounts,,DEM,MIKE COLLIER,101.0,51.0,50.0
Fannin,1 W Bon-Armory,Comptroller of Public Accounts,,GRE,DEB SHAFTO,6.0,6.0,0.0
Fannin,1 W Bon-Armory,Comptroller of Public Accounts,,LIB,BEN SANDERS,19.0,11.0,8.0
Fannin,1 W Bon-Armory,Commissioner of the General Land Office,,REP,GEORGE P. BUSH,283.0,161.0,122.0
Fannin,1 W Bon-Armory,Commissioner of the General Land Office,,DEM,JOHN COOK,97.0,48.0,49.0
Fannin,1 W Bon-Armory,Commissioner of the General Land Office,,GRE,VALERIE ALESSI,2.0,2.0,0.0
Fannin,1 W Bon-Armory,Commissioner of the General Land Office,,LIB,JUSTIN KNIGHT,11.0,7.0,4.0
Fannin,1 W Bon-Armory,Commissioner of Agriculture,,REP,SID MILLER,269.0,149.0,120.0
Fannin,1 W Bon-Armory,Commissioner of Agriculture,,DEM,JIM HOGAN,100.0,52.0,48.0
Fannin,1 W Bon-Armory,Commissioner of Agriculture,,GRE,KENNETH KENDRICK,8.0,7.0,1.0
Fannin,1 W Bon-Armory,Commissioner of Agriculture,,LIB,DAVID (ROCKY) PALMQUIST,14.0,8.0,6.0
Fannin,1 W Bon-Armory,Railroad Commissioner,,REP,RYAN SITTON,264.0,149.0,115.0
Fannin,1 W Bon-Armory,Railroad Commissioner,,DEM,STEVE BROWN,103.0,50.0,53.0
Fannin,1 W Bon-Armory,Railroad Commissioner,,GRE,MARTINA SALINAS,3.0,3.0,0.0
Fannin,1 W Bon-Armory,Railroad Commissioner,,LIB,MARK A. MILLER,19.0,13.0,6.0
Fannin,1 W Bon-Armory,"Chief Justice, Supreme Court",,REP,NATHAN HECHT,271.0,155.0,116.0
Fannin,1 W Bon-Armory,"Chief Justice, Supreme Court",,DEM,WILLIAM MOODY,98.0,47.0,51.0
Fannin,1 W Bon-Armory,"Chief Justice, Supreme Court",,LIB,TOM OXFORD,19.0,12.0,7.0
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,JEFF BROWN,272.0,153.0,119.0
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,LAWRENCE EDWARD MEYERS,99.0,51.0,48.0
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 6 Unexpired Term",,LIB,MARK ASH,19.0,11.0,8.0
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 7",,REP,JEFF BOYD,273.0,152.0,121.0
