county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Erath,10,Ballots Cast,,,,,,,266
Erath,11,Ballots Cast,,,,,,,112
Erath,12,Ballots Cast,,,,,,,496
Erath,18,Ballots Cast,,,,,,,667
Erath,19,Ballots Cast,,,,,,,424
Erath,20,Ballots Cast,,,,,,,378
Erath,21,Ballots Cast,,,,,,,386
Erath,21 LV,Ballots Cast,,,,,,,13
Erath,23,Ballots Cast,,,,,,,144
Erath,23 LV,Ballots Cast,,,,,,,4
Erath,24,Ballots Cast,,,,,,,340
Erath,24 LV,Ballots Cast,,,,,,,8
Erath,25,Ballots Cast,,,,,,,71
Erath,25 LV,Ballots Cast,,,,,,,222
Erath,30,Ballots Cast,,,,,,,98
Erath,30 MM,Ballots Cast,,,,,,,191
Erath,31,Ballots Cast,,,,,,,463
Erath,32,Ballots Cast,,,,,,,489
Erath,33,Ballots Cast,,,,,,,249
Erath,34,Ballots Cast,,,,,,,415
Erath,34 MM,Ballots Cast,,,,,,,0
Erath,35,Ballots Cast,,,,,,,25
Erath,41,Ballots Cast,,,,,,,151
Erath,41 MM,Ballots Cast,,,,,,,134
Erath,44,Ballots Cast,,,,,,,614
Erath,44 LV,Ballots Cast,,,,,,,9
Erath,44 MM,Ballots Cast,,,,,,,12
Erath,45,Ballots Cast,,,,,,,543
Erath,46,Ballots Cast,,,,,,,209
Erath,47,Ballots Cast,,,,,,,335
Erath,Total,Ballots Cast,,,,,,,7468
Erath,10,Straight Party,,Republican Party,,9,48,52,109
Erath,11,Straight Party,,Republican Party,,5,31,16,52
Erath,12,Straight Party,,Republican Party,,15,95,82,192
Erath,18,Straight Party,,Republican Party,,32,148,140,320
Erath,19,Straight Party,,Republican Party,,14,99,95,208
Erath,20,Straight Party,,Republican Party,,13,43,142,198
Erath,21,Straight Party,,Republican Party,,19,56,107,182
Erath,21 LV,Straight Party,,Republican Party,,0,5,1,6
Erath,23,Straight Party,,Republican Party,,1,26,32,59
Erath,23 LV,Straight Party,,Republican Party,,0,0,2,2
Erath,24,Straight Party,,Republican Party,,23,78,41,142
Erath,24 LV,Straight Party,,Republican Party,,0,0,4,4
Erath,25,Straight Party,,Republican Party,,3,16,18,37
Erath,25 LV,Straight Party,,Republican Party,,8,33,62,103
Erath,30,Straight Party,,Republican Party,,1,22,21,44
Erath,30 MM,Straight Party,,Republican Party,,5,20,69,94
Erath,31,Straight Party,,Republican Party,,26,85,132,243
Erath,32,Straight Party,,Republican Party,,18,110,103,231
Erath,33,Straight Party,,Republican Party,,7,27,54,88
