county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Young,5,"Justice, Supreme Court, Place 8",,REP,Sharon McCally,197,152,45,0
Young,5,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,304,187,117,0
Young,5,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
Young,5,"Justice, Supreme Court, Place 8",,REP,Under Votes,150,104,46,0
Young,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,294,196,98,0
Young,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
Young,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,170,115,55,0
Young,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Barbara Walther,187,132,55,0
Young,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Jani Jo Wood,85,64,21,0
Young,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Richard Dean Davis,216,145,71,0
Young,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,172,112,60,0
Young,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
Young,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,178,122,56,0
Young,5,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,222,154,68,0
Young,5,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
Young,5,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,180,125,55,0
Young,5,"Judge, Court of Criminal Appeals, Place 9",,REP,"W.C. ""Bud"" Kirkendall",249,164,85,0
Young,5,State Senator,30,REP,Craig Estes,545,368,177,0
Young,5,State Senator,30,REP,Over Votes,0,0,0,0
Young,5,State Senator,30,REP,Under Votes,106,75,31,0
Young,5,State Representative,68,REP,Drew Springer,551,377,174,0
Young,5,State Representative,68,REP,Over Votes,0,0,0,0
Young,5,State Representative,68,REP,Under Votes,100,66,34,0
Young,5,"Justice, 2nd Court of Appeals District, Place 2",,REP,Bill Meier,479,323,156,0
Young,5,"Justice, 2nd Court of Appeals District, Place 2",,REP,Over Votes,0,0,0,0
Young,5,"Justice, 2nd Court of Appeals District, Place 2",,REP,Under Votes,172,120,52,0
Young,5,"Justice, 2nd Court of Appeals District, Place 7",,REP,Lee Gabriel,468,318,150,0
Young,5,"Justice, 2nd Court of Appeals District, Place 7",,REP,Over Votes,0,0,0,0
Young,5,"Justice, 2nd Court of Appeals District, Place 7",,REP,Under Votes,183,125,58,0
Young,5,County Judge,,REP,John C. Bullock,511,349,162,0
Young,5,County Judge,,REP,Over Votes,0,0,0,0
Young,5,County Judge,,REP,Under Votes,140,94,46,0
Young,5,District Clerk,,REP,Jamie Freeze Land,505,346,159,0
Young,5,District Clerk,,REP,Over Votes,0,0,0,0
Young,5,District Clerk,,REP,Under Votes,146,97,49,0
Young,5,County Clerk,,REP,Kay Jennings Hardin,351,235,116,0
Young,5,County Clerk,,REP,Over Votes,0,0,0,0
Young,5,County Clerk,,REP,Under Votes,52,36,16,0
Young,5,County Clerk,,REP,Debra J. Taylor,248,172,76,0
Young,5,County Treasurer,,REP,Ann B. Daily,529,360,169,0
Young,5,County Treasurer,,REP,Over Votes,0,0,0,0
Young,5,County Treasurer,,REP,Under Votes,122,83,39,0
Young,5,"County Commissioner, Precinct No. 2",,REP,Matt Pruitt,528,360,168,0
Young,5,"County Commissioner, Precinct No. 2",,REP,Over Votes,0,0,0,0
Young,5,"County Commissioner, Precinct No. 2",,REP,Under Votes,123,83,40,0
Young,5,"Justice of the Peace, Precinct No. 1",,REP,Ronnie Mac Chestnut,86,61,25,0
Young,5,"Justice of the Peace, Precinct No. 1",,REP,Over Votes,0,0,0,0
Young,5,"Justice of the Peace, Precinct No. 1",,REP,Under Votes,8,5,3,0
Young,5,"Justice of the Peace, Precinct No. 1",,REP,Robert Dial,369,265,104,0
Young,5,"Justice of the Peace, Precinct No. 1",,REP,Jamye D. Rogers,188,112,76,0
Young,5,County Chairman,,REP,Kyle Milam,517,355,162,0
Young,5,County Chairman,,REP,Over Votes,0,0,0,0
Young,5,County Chairman,,REP,Under Votes,134,88,46,0
Young,5,U.S. Senate,,DEM,Kesha Rogers,7,4,3,0
Young,5,U.S. Senate,,DEM,"Michael ""Fjet"" Fjetland",0,0,0,0
Young,5,U.S. Senate,,DEM,Maxey Marie Scherr,1,0,1,0
Young,5,U.S. Senate,,DEM,Harry Kim,6,2,4,0
Young,5,U.S. Senate,,DEM,Over Votes,0,0,0,0
Young,5,U.S. Senate,,DEM,Under Votes,7,2,5,0
Young,5,Registered Voters,,DEM,,5590,,
Young,5,Ballots Cast,,DEM,,695,460,235,0
Young,5,U.S. Senate,,DEM,David M. Alameel,23,9,14,0
Young,5,U.S. Senate,,DEM,Over Votes,0,0,0,0
Young,5,U.S. Senate,,DEM,Under Votes,7,2,5,0
Young,5,United States Representative,19,DEM,Neal Marchbanks,33,16,17,0
Young,5,United States Representative,19,DEM,Over Votes,0,0,0,0
Young,5,United States Representative,19,DEM,Under Votes,11,1,10,0
Young,5,Governor,,DEM,Wendy R. Davis,36,15,21,0
Young,5,Governor,,DEM,Over Votes,0,0,0,0
Young,5,Governor,,DEM,Under Votes,4,0,4,0
Young,5,Governor,,DEM,"Reynaldo ""Ray"" Madrigal",4,2,2,0
Young,5,Lieutenant Governor,,DEM,Leticia Van de Putte,34,14,20,0
Young,5,Lieutenant Governor,,DEM,Over Votes,0,0,0,0
Young,5,Lieutenant Governor,,DEM,Under Votes,10,3,7,0
Young,5,Attorney General,,DEM,Sam Houston,37,15,22,0
Young,5,Attorney General,,DEM,Over Votes,0,0,0,0
Young,5,Attorney General,,DEM,Under Votes,7,2,5,0
Young,5,Comptroller of Public Accounts,,DEM,Mike Collier,34,14,20,0
Young,5,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0,0
Young,5,Comptroller of Public Accounts,,DEM,Under Votes,10,3,7,0
Young,5,Commissioner of the General Land Office,,DEM,John Cook,35,15,20,0
Young,5,Commissioner of the General Land Office,,DEM,Over Votes,0,0,0,0
Young,5,Commissioner of the General Land Office,,DEM,Under Votes,9,2,7,0
Young,5,Commissioner of Agriculture,,DEM,Hugh Asa Fitzsimons III,6,3,3,0
Young,5,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Young,5,Commissioner of Agriculture,,DEM,Under Votes,4,1,3,0
Young,5,Commissioner of Agriculture,,DEM,"Richard ""Kinky"" Friedman",18,6,12,0
Young,5,Commissioner of Agriculture,,DEM,Jim Hogan,16,7,9,0
Young,5,Railroad Commissioner,,DEM,Steve Brown,19,7,12,0
Young,5,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Young,5,Railroad Commissioner,,DEM,Under Votes,7,2,5,0
Young,5,Railroad Commissioner,,DEM,Dale Henry,18,8,10,0
Young,5,"Chief Justice, Supreme Court",,DEM,William Moody,36,15,21,0
Young,5,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Young,5,"Chief Justice, Supreme Court",,DEM,Under Votes,8,2,6,0
Young,5,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,35,14,21,0
Young,5,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Over Votes,0,0,0,0
Young,5,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Under Votes,9,3,6,0
Young,5,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,34,15,19,0
Young,5,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Young,5,"Justice, Supreme Court, Place 7",,DEM,Under Votes,10,2,8,0
Young,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,36,15,21,0
Young,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Young,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,8,2,6,0
Young,5,"Justice of the Peace, Precinct No. 1",,DEM,Jesse D. Martin,38,15,23,0
Young,5,"Justice of the Peace, Precinct No. 1",,DEM,Over Votes,0,0,0,0
Young,5,"Justice of the Peace, Precinct No. 1",,DEM,Under Votes,6,2,4,0
Young,5,County Chairman,,DEM,Fran Edens,39,15,24,0
Young,5,County Chairman,,DEM,Over Votes,0,0,0,0
Young,5,County Chairman,,DEM,Under Votes,5,2,3,0
Young,5,Religious Freedom:,,DEM,YES,629,426,203,0
Young,5,Religious Freedom:,,DEM,Over Votes,0,0,0,0
Young,5,Religious Freedom:,,DEM,Under Votes,11,10,1,0
Young,5,Religious Freedom:,,DEM,NO,11,7,4,0
Young,5,Second Amendment:,,DEM,YES,554,369,185,0
Young,5,Second Amendment:,,DEM,Over Votes,0,0,0,0
Young,5,Second Amendment:,,DEM,Under Votes,23,20,3,0
Young,5,Second Amendment:,,DEM,NO,74,54,20,0
Young,5,Franchise Tax:,,DEM,YES,552,375,177,0
Young,5,Franchise Tax:,,DEM,Over Votes,0,0,0,0
Young,5,Franchise Tax:,,DEM,Under Votes,43,31,12,0
Young,5,Franchise Tax:,,DEM,NO,56,37,19,0
Young,5,Welfare Reform:,,DEM,YES,616,413,203,0
Young,5,Welfare Reform:,,DEM,Over Votes,0,0,0,0
Young,5,Welfare Reform:,,DEM,Under Votes,11,10,1,0
Young,5,Welfare Reform:,,DEM,NO,24,20,4,0
Young,5,No Lawmaker Exceptions:,,DEM,YES,635,430,205,0
Young,5,No Lawmaker Exceptions:,,DEM,Over Votes,0,0,0,0
Young,5,No Lawmaker Exceptions:,,DEM,Under Votes,11,10,1,0
Young,5,No Lawmaker Exceptions:,,DEM,NO,5,3,2,0
Young,5,Obamacare:,,DEM,YES,603,402,201,0
Young,5,Obamacare:,,DEM,Over Votes,0,0,0,0
Young,5,Obamacare:,,DEM,Under Votes,11,10,1,0
Young,5,Obamacare:,,DEM,NO,37,31,6,0
Young,5,ON IMMIGRATION REFORM,,DEM,FOR,36,13,23,0
Young,5,ON IMMIGRATION REFORM,,DEM,Over Votes,0,0,0,0
Young,5,ON IMMIGRATION REFORM,,DEM,Under Votes,3,1,2,0
Young,5,ON IMMIGRATION REFORM,,DEM,AGAINST,5,3,2,0
Young,5,A LIVING WAGE FOR ALL TEXANS,,DEM,FOR,34,14,20,0
Young,5,A LIVING WAGE FOR ALL TEXANS,,DEM,Over Votes,0,0,0,0
Young,5,A LIVING WAGE FOR ALL TEXANS,,DEM,Under Votes,4,1,3,0
Young,5,A LIVING WAGE FOR ALL TEXANS,,DEM,AGAINST,6,2,4,0
Young,5,MEDICAID EXPANSION,,DEM,FOR,37,13,24,0
Young,5,MEDICAID EXPANSION,,DEM,Over Votes,0,0,0,0
Young,5,MEDICAID EXPANSION,,DEM,Under Votes,3,1,2,0
Young,5,MEDICAID EXPANSION,,DEM,AGAINST,4,3,1,0
Young,5,ON NON-DISCRIMINATION LEGISLATION,,DEM,FOR,32,13,19,0
Young,5,ON NON-DISCRIMINATION LEGISLATION,,DEM,Over Votes,0,0,0,0
Young,5,ON NON-DISCRIMINATION LEGISLATION,,DEM,Under Votes,4,1,3,0
Young,5,ON NON-DISCRIMINATION LEGISLATION,,DEM,AGAINST,8,3,5,0
Young,6,U.S. Senate,,REP,Over Votes,0,0,0,0
Young,6,U.S. Senate,,REP,Under Votes,3,2,1,0
Young,6,Registered Voters,,REP,,426,,
Young,6,Ballots Cast,,REP,,56,36,20,0
Young,6,U.S. Senate,,REP,Chris Mapp,3,2,1,0
Young,6,U.S. Senate,,REP,Over Votes,0,0,0,0
Young,6,U.S. Senate,,REP,Under Votes,3,2,1,0
Young,6,U.S. Senate,,REP,Linda Vega,3,3,0,0
Young,6,U.S. Senate,,REP,Dwayne Stovall,5,3,2,0
Young,6,U.S. Senate,,REP,Ken Cope,0,0,0,0
Young,6,U.S. Senate,,REP,Steve Stockman,11,6,5,0
Young,6,U.S. Senate,,REP,Curt Cleaver,0,0,0,0
Young,6,U.S. Senate,,REP,John Cornyn,28,17,11,0
Young,6,U.S. Senate,,REP,Reid Reasor,1,1,0,0
Young,6,United States Representative,19,REP,Randy Neugebauer,43,24,19,0
Young,6,United States Representative,19,REP,Over Votes,0,0,0,0
Young,6,United States Representative,19,REP,Under Votes,1,1,0,0
Young,6,United States Representative,19,REP,Chris Winn,7,7,0,0
Young,6,United States Representative,19,REP,Donald R. May,3,2,1,0
Young,6,Governor,,REP,Lisa Fritsch,4,2,2,0
Young,6,Governor,,REP,SECEDE Kilgore,1,0,1,0
Young,6,Governor,,REP,Greg Abbott,44,27,17,0
Young,6,Governor,,REP,Miriam Martinez,1,1,0,0
Young,6,Governor,,REP,Over Votes,0,0,0,0
Young,6,Governor,,REP,Under Votes,4,4,0,0
Young,6,Lieutenant Governor,,REP,Dan Patrick,17,9,8,0
Young,6,Lieutenant Governor,,REP,David Dewhurst,21,13,8,0
Young,6,Lieutenant Governor,,REP,Over Votes,0,0,0,0
Young,6,Lieutenant Governor,,REP,Under Votes,3,3,0,0
Young,6,Lieutenant Governor,,REP,Jerry Patterson,3,2,1,0
Young,6,Lieutenant Governor,,REP,Todd Staples,10,7,3,0
Young,6,Attorney General,,REP,Ken Paxton,20,7,13,0
Young,6,Attorney General,,REP,Barry Smitherman,16,15,1,0
Young,6,Attorney General,,REP,Over Votes,0,0,0,0
Young,6,Attorney General,,REP,Under Votes,4,4,0,0
Young,6,Attorney General,,REP,Dan Branch,14,8,6,0
Young,6,Comptroller of Public Accounts,,REP,Glenn Hegar,22,14,8,0
Young,6,Comptroller of Public Accounts,,REP,Over Votes,0,0,0,0
Young,6,Comptroller of Public Accounts,,REP,Under Votes,6,4,2,0
Young,6,Comptroller of Public Accounts,,REP,Harvey Hilderbran,12,6,6,0
Young,6,Comptroller of Public Accounts,,REP,Debra Medina,14,10,4,0
Young,6,Comptroller of Public Accounts,,REP,Raul Torres,0,0,0,0
Young,6,Commissioner of the General Land Office,,REP,David Watts,16,7,9,0
Young,6,Commissioner of the General Land Office,,REP,Over Votes,0,0,0,0
Young,6,Commissioner of the General Land Office,,REP,Under Votes,3,3,0,0
Young,6,Commissioner of the General Land Office,,REP,George P. Bush,35,24,11,0
Young,6,Commissioner of Agriculture,,REP,Joe Cotten,9,7,2,0
Young,6,Commissioner of Agriculture,,REP,Eric Opiela,2,2,0,0
Young,6,Commissioner of Agriculture,,REP,Tommy Merritt,12,6,6,0
Young,6,Commissioner of Agriculture,,REP,Sid Miller,15,9,6,0
Young,6,Commissioner of Agriculture,,REP,J Allen Carnes,9,5,4,0
Young,6,Commissioner of Agriculture,,REP,Over Votes,0,0,0,0
Young,6,Commissioner of Agriculture,,REP,Under Votes,7,5,2,0
Young,6,Railroad Commissioner,,REP,Wayne Christian,24,13,11,0
Young,6,Railroad Commissioner,,REP,Malachi Boyuls,5,2,3,0
Young,6,Railroad Commissioner,,REP,Over Votes,0,0,0,0
Young,6,Railroad Commissioner,,REP,Under Votes,3,3,0,0
Young,6,Railroad Commissioner,,REP,Ryan Sitton,11,8,3,0
Young,6,Railroad Commissioner,,REP,Becky Berger,11,8,3,0
Young,6,"Chief Justice, Supreme Court",,REP,Robert Talton,26,17,9,0
Young,6,"Chief Justice, Supreme Court",,REP,Nathan Hecht,19,10,9,0
Young,6,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
Young,6,"Chief Justice, Supreme Court",,REP,Under Votes,9,7,2,0
Young,6,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Joe Pool,21,16,5,0
Young,6,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jeff Brown,26,14,12,0
Young,6,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Over Votes,0,0,0,0
Young,6,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Under Votes,7,4,3,0
Young,6,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,43,27,16,0
Young,6,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
Young,6,"Justice, Supreme Court, Place 7",,REP,Under Votes,11,7,4,0
Young,6,"Justice, Supreme Court, Place 8",,REP,Sharon McCally,20,17,3,0
Young,6,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,23,13,10,0
Young,6,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
Young,6,"Justice, Supreme Court, Place 8",,REP,Under Votes,11,4,7,0
Young,6,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,27,14,13,0
Young,6,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,10,5,5,0
Young,6,"Judge, Court of Criminal Appeals, Place 3",,REP,Barbara Walther,17,15,2,0
Young,6,"Judge, Court of Criminal Appeals, Place 4",,REP,Jani Jo Wood,9,8,1,0
Young,6,"Judge, Court of Criminal Appeals, Place 4",,REP,Richard Dean Davis,16,8,8,0
Young,6,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,16,11,5,0
Young,6,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,13,7,6,0
Young,6,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,24,14,10,0
Young,6,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,11,6,5,0
Young,6,"Judge, Court of Criminal Appeals, Place 9",,REP,"W.C. ""Bud"" Kirkendall",19,14,5,0
Young,6,State Senator,30,REP,Craig Estes,51,31,20,0
Young,6,State Senator,30,REP,Over Votes,0,0,0,0
Young,6,State Senator,30,REP,Under Votes,3,3,0,0
Young,6,State Representative,68,REP,Drew Springer,47,29,18,0
Young,6,State Representative,68,REP,Over Votes,0,0,0,0
Young,6,State Representative,68,REP,Under Votes,7,5,2,0
Young,6,"Justice, 2nd Court of Appeals District, Place 2",,REP,Bill Meier,44,28,16,0
Young,6,"Justice, 2nd Court of Appeals District, Place 2",,REP,Over Votes,0,0,0,0
Young,6,"Justice, 2nd Court of Appeals District, Place 2",,REP,Under Votes,10,6,4,0
Young,6,"Justice, 2nd Court of Appeals District, Place 7",,REP,Lee Gabriel,44,28,16,0
Young,6,"Justice, 2nd Court of Appeals District, Place 7",,REP,Over Votes,0,0,0,0
Young,6,"Justice, 2nd Court of Appeals District, Place 7",,REP,Under Votes,10,6,4,0
Young,6,County Judge,,REP,John C. Bullock,44,25,19,0
Young,6,County Judge,,REP,Over Votes,0,0,0,0
Young,6,County Judge,,REP,Under Votes,10,9,1,0
Young,6,District Clerk,,REP,Jamie Freeze Land,46,30,16,0
Young,6,District Clerk,,REP,Over Votes,0,0,0,0
Young,6,District Clerk,,REP,Under Votes,8,4,4,0
Young,6,County Clerk,,REP,Kay Jennings Hardin,27,18,9,0
Young,6,County Clerk,,REP,Over Votes,0,0,0,0
Young,6,County Clerk,,REP,Under Votes,6,3,3,0
Young,6,County Clerk,,REP,Debra J. Taylor,21,13,8,0
Young,6,County Treasurer,,REP,Ann B. Daily,46,30,16,0
Young,6,County Treasurer,,REP,Over Votes,0,0,0,0
Young,6,County Treasurer,,REP,Under Votes,8,4,4,0
Young,6,"County Commissioner, Precinct No. 2",,REP,Matt Pruitt,41,28,13,0
Young,6,"County Commissioner, Precinct No. 2",,REP,Over Votes,0,0,0,0
Young,6,"County Commissioner, Precinct No. 2",,REP,Under Votes,13,6,7,0
Young,6,"Justice of the Peace, Precinct No. 1",,REP,Ronnie Mac Chestnut,4,0,4,0
Young,6,"Justice of the Peace, Precinct No. 1",,REP,Over Votes,0,0,0,0
Young,6,"Justice of the Peace, Precinct No. 1",,REP,Under Votes,2,2,0,0
Young,6,"Justice of the Peace, Precinct No. 1",,REP,Robert Dial,30,23,7,0
Young,6,"Justice of the Peace, Precinct No. 1",,REP,Jamye D. Rogers,18,9,9,0
Young,6,County Chairman,,REP,Kyle Milam,46,29,17,0
Young,6,County Chairman,,REP,Over Votes,0,0,0,0
Young,6,County Chairman,,REP,Under Votes,8,5,3,0
Young,6,U.S. Senate,,DEM,Kesha Rogers,0,0,0,0
Young,6,U.S. Senate,,DEM,"Michael ""Fjet"" Fjetland",0,0,0,0
Young,6,U.S. Senate,,DEM,Maxey Marie Scherr,1,1,0,0
Young,6,U.S. Senate,,DEM,Harry Kim,0,0,0,0
Young,6,U.S. Senate,,DEM,Over Votes,0,0,0,0
Young,6,U.S. Senate,,DEM,Under Votes,1,1,0,0
Young,6,Registered Voters,,DEM,,426,,
Young,6,Ballots Cast,,DEM,,56,36,20,0
Young,6,U.S. Senate,,DEM,David M. Alameel,0,0,0,0
Young,6,U.S. Senate,,DEM,Over Votes,0,0,0,0
Young,6,U.S. Senate,,DEM,Under Votes,1,1,0,0
Young,6,United States Representative,19,DEM,Neal Marchbanks,1,1,0,0
Young,6,United States Representative,19,DEM,Over Votes,0,0,0,0
Young,6,United States Representative,19,DEM,Under Votes,1,1,0,0
Young,6,Governor,,DEM,Wendy R. Davis,2,2,0,0
Young,6,Governor,,DEM,Over Votes,0,0,0,0
Young,6,Governor,,DEM,Under Votes,0,0,0,0
Young,6,Governor,,DEM,"Reynaldo ""Ray"" Madrigal",0,0,0,0
Young,6,Lieutenant Governor,,DEM,Leticia Van de Putte,1,1,0,0
Young,6,Lieutenant Governor,,DEM,Over Votes,0,0,0,0
Young,6,Lieutenant Governor,,DEM,Under Votes,1,1,0,0
Young,6,Attorney General,,DEM,Sam Houston,1,1,0,0
Young,6,Attorney General,,DEM,Over Votes,0,0,0,0
Young,6,Attorney General,,DEM,Under Votes,1,1,0,0
Young,6,Comptroller of Public Accounts,,DEM,Mike Collier,1,1,0,0
Young,6,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0,0
Young,6,Comptroller of Public Accounts,,DEM,Under Votes,1,1,0,0
Young,6,Commissioner of the General Land Office,,DEM,John Cook,1,1,0,0
Young,6,Commissioner of the General Land Office,,DEM,Over Votes,0,0,0,0
Young,6,Commissioner of the General Land Office,,DEM,Under Votes,1,1,0,0
Young,6,Commissioner of Agriculture,,DEM,Hugh Asa Fitzsimons III,0,0,0,0
Young,6,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Young,6,Commissioner of Agriculture,,DEM,Under Votes,0,0,0,0
Young,6,Commissioner of Agriculture,,DEM,"Richard ""Kinky"" Friedman",2,2,0,0
Young,6,Commissioner of Agriculture,,DEM,Jim Hogan,0,0,0,0
Young,6,Railroad Commissioner,,DEM,Steve Brown,0,0,0,0
Young,6,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Young,6,Railroad Commissioner,,DEM,Under Votes,1,1,0,0
Young,6,Railroad Commissioner,,DEM,Dale Henry,1,1,0,0
Young,6,"Chief Justice, Supreme Court",,DEM,William Moody,2,2,0,0
