county,precinct,office,district,party,candidate,votes,early_voting,election_day
Tom Green,106BS1,Straight Party,,REP,Republican,118,58,60
Tom Green,106BS1,Straight Party,,DEM,Democratic,51,27,24
Tom Green,106BS1,Straight Party,,LIB,Libertarian,2,1,1
Tom Green,106BS1,Straight Party,,GRN,Green,0,0,0
Tom Green,106BS1,U.S. Senate,,REP,John Cornyn,180,96,84
Tom Green,106BS1,U.S. Senate,,DEM,David M. Alameel,71,42,29
Tom Green,106BS1,U.S. Senate,,LIB,Rebecca Paddock,1,0,1
Tom Green,106BS1,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",8,4,4
Tom Green,106BS1,U.S. Senate,,,tahiro,0,0,0
Tom Green,106BS1,U.S. House,11,REP,Mike Conaway,194,102,92
Tom Green,106BS1,U.S. House,11,LIB,Ryan T. Lange,33,22,11
Tom Green,106BS1,Governor,,REP,Greg Abbott,177,94,83
Tom Green,106BS1,Governor,,DEM,Wendy R. Davis,85,49,36
Tom Green,106BS1,Governor,,LIB,Kathie Glass,1,0,1
Tom Green,106BS1,Governor,,GRN,Brandon Parmer,5,3,2
Tom Green,106BS1,Governor,,,pavitt,0,0,0
Tom Green,106BS1,Lieutenant Governor,,REP,Dan Patrick,175,92,83
Tom Green,106BS1,Lieutenant Governor,,DEM,Leticia Van de Putte,82,49,33
Tom Green,106BS1,Lieutenant Governor,,LIB,Robert D. Butler,6,2,4
Tom Green,106BS1,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Tom Green,106BS1,Attorney General,,REP,Ken Paxton,165,90,75
Tom Green,106BS1,Attorney General,,DEM,Sam Houston,92,51,41
Tom Green,106BS1,Attorney General,,LIB,Jamie Balagia,5,2,3
Tom Green,106BS1,Attorney General,,GRN,Jamar Osborne,0,0,0
Tom Green,106BS1,Comptroller of Public Accounts,,REP,Glenn Hegar,163,87,76
Tom Green,106BS1,Comptroller of Public Accounts,,DEM,Mike Collier,89,50,39
Tom Green,106BS1,Comptroller of Public Accounts,,LIB,Ben Sanders,10,6,4
Tom Green,106BS1,Comptroller of Public Accounts,,GRN,Deb Shafto,2,0,2
Tom Green,106BS1,Commissioner of the General Land Office,,REP,George P. Bush,172,93,79
Tom Green,106BS1,Commissioner of the General Land Office,,DEM,John Cook,79,46,33
Tom Green,106BS1,Commissioner of the General Land Office,,LIB,Justin Knight,8,3,5
Tom Green,106BS1,Commissioner of the General Land Office,,GRN,Valerie Alessi,1,0,1
Tom Green,106BS1,Commissioner of Agriculture,,REP,Sid Miller,165,87,78
Tom Green,106BS1,Commissioner of Agriculture,,DEM,Jim Hogan,88,52,36
Tom Green,106BS1,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,6,2,4
Tom Green,106BS1,Commissioner of Agriculture,,GRN,Kenneth Kendrick,1,1,0
Tom Green,106BS1,Railroad Commissioner,,REP,Ryan Sitton,166,87,79
Tom Green,106BS1,Railroad Commissioner,,DEM,Steve Brown,80,49,31
Tom Green,106BS1,Railroad Commissioner,,LIB,Mark A. Miller,8,3,5
Tom Green,106BS1,Railroad Commissioner,,GRN,Martina Salinas,10,4,6
Tom Green,106BS1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,171,91,80
Tom Green,106BS1,"Chief Justice, Supreme Court",,DEM,William Moody,85,50,35
Tom Green,106BS1,"Chief Justice, Supreme Court",,LIB,Tom Oxford,6,2,4
Tom Green,106BS1,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,171,92,79
Tom Green,106BS1,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,83,48,35
Tom Green,106BS1,"Justice, Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,7,3,4
Tom Green,106BS1,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,175,92,83
Tom Green,106BS1,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,84,50,34
Tom Green,106BS1,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,5,2,3
Tom Green,106BS1,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,0,0,0
Tom Green,106BS1,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,189,101,88
