county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Edwards,3,Governor,,GRN,Brandon Parmer,2,2,0,0
Edwards,4,Governor,,GRN,Brandon Parmer,3,2,1,0
Edwards,1,Governor,,NON,WRITE-IN,0,0,0,0
Edwards,2,Governor,,NON,WRITE-IN,0,0,0,0
Edwards,3,Governor,,NON,WRITE-IN,0,0,0,0
Edwards,4,Governor,,NON,WRITE-IN,0,0,0,0
Edwards,1,Governor,,,OVER VOTES,0,0,0,0
Edwards,2,Governor,,,OVER VOTES,0,0,0,0
Edwards,3,Governor,,,OVER VOTES,0,0,0,0
Edwards,4,Governor,,,OVER VOTES,0,0,0,0
Edwards,1,Governor,,,UNDER VOTES,16,16,0,0
Edwards,2,Governor,,,UNDER VOTES,15,14,1,0
Edwards,3,Governor,,,UNDER VOTES,16,8,8,0
Edwards,4,Governor,,,UNDER VOTES,53,31,22,0
Edwards,1,Lieutenant Governor,,REP,Dan Patrick,76,46,30,0
Edwards,2,Lieutenant Governor,,REP,Dan Patrick,190,89,101,0
Edwards,3,Lieutenant Governor,,REP,Dan Patrick,155,109,46,0
Edwards,4,Lieutenant Governor,,REP,Dan Patrick,91,69,22,0
Edwards,1,Lieutenant Governor,,DEM,Leticia Van de Putte,43,22,21,0
Edwards,2,Lieutenant Governor,,DEM,Leticia Van de Putte,53,19,34,0
Edwards,3,Lieutenant Governor,,DEM,Leticia Van de Putte,54,37,17,0
Edwards,4,Lieutenant Governor,,DEM,Leticia Van de Putte,60,39,21,0
Edwards,1,Lieutenant Governor,,LIB,Robert D. Butler,3,0,3,0
Edwards,2,Lieutenant Governor,,LIB,Robert D. Butler,7,3,4,0
Edwards,3,Lieutenant Governor,,LIB,Robert D. Butler,10,5,5,0
Edwards,4,Lieutenant Governor,,LIB,Robert D. Butler,4,1,3,0
Edwards,1,Lieutenant Governor,,GRN,Chandrakantha Courtney,1,1,0,0
Edwards,2,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0,0
Edwards,3,Lieutenant Governor,,GRN,Chandrakantha Courtney,1,1,0,0
Edwards,4,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0,0
Edwards,1,Lieutenant Governor,,,OVER VOTES,0,0,0,0
Edwards,2,Lieutenant Governor,,,OVER VOTES,0,0,0,0
Edwards,3,Lieutenant Governor,,,OVER VOTES,0,0,0,0
Edwards,4,Lieutenant Governor,,,OVER VOTES,0,0,0,0
Edwards,1,Lieutenant Governor,,,UNDER VOTES,25,25,0,0
Edwards,2,Lieutenant Governor,,,UNDER VOTES,17,13,4,0
Edwards,3,Lieutenant Governor,,,UNDER VOTES,28,15,13,0
Edwards,4,Lieutenant Governor,,,UNDER VOTES,58,34,24,0
Edwards,1,Attorney General,,REP,Ken Paxton,73,45,28,0
Edwards,2,Attorney General,,REP,Ken Paxton,190,90,100,0
Edwards,3,Attorney General,,REP,Ken Paxton,150,106,44,0
Edwards,4,Attorney General,,REP,Ken Paxton,84,62,22,0
Edwards,1,Attorney General,,DEM,Sam Houston,45,23,22,0
Edwards,2,Attorney General,,DEM,Sam Houston,47,16,31,0
Edwards,3,Attorney General,,DEM,Sam Houston,55,38,17,0
Edwards,4,Attorney General,,DEM,Sam Houston,51,33,18,0
Edwards,1,Attorney General,,LIB,Jamie Balagia,2,0,2,0
Edwards,2,Attorney General,,LIB,Jamie Balagia,8,0,8,0
Edwards,3,Attorney General,,LIB,Jamie Balagia,10,4,6,0
Edwards,4,Attorney General,,LIB,Jamie Balagia,8,6,2,0
Edwards,1,Attorney General,,GRN,Jamar Osborne,0,0,0,0
Edwards,2,Attorney General,,GRN,Jamar Osborne,1,0,1,0
Edwards,3,Attorney General,,GRN,Jamar Osborne,1,0,1,0
Edwards,4,Attorney General,,GRN,Jamar Osborne,0,0,0,0
Edwards,1,Attorney General,,,OVER VOTES,0,0,0,0
Edwards,2,Attorney General,,,OVER VOTES,0,0,0,0
Edwards,3,Attorney General,,,OVER VOTES,0,0,0,0
Edwards,4,Attorney General,,,OVER VOTES,0,0,0,0
Edwards,1,Attorney General,,,UNDER VOTES,26,26,0,0
Edwards,2,Attorney General,,,UNDER VOTES,22,18,4,0
Edwards,3,Attorney General,,,UNDER VOTES,32,19,13,0
Edwards,4,Attorney General,,,UNDER VOTES,71,42,29,0
Edwards,1,Comptroller of Public Accounts,,REP,Glenn Hegar,75,48,27,0
Edwards,2,Comptroller of Public Accounts,,REP,Glenn Hegar,179,81,98,0
Edwards,3,Comptroller of Public Accounts,,REP,Glenn Hegar,149,107,42,0
Edwards,4,Comptroller of Public Accounts,,REP,Glenn Hegar,84,64,20,0
Edwards,1,Comptroller of Public Accounts,,DEM,Mike Collier,39,17,22,0
Edwards,2,Comptroller of Public Accounts,,DEM,Mike Collier,44,16,28,0
Edwards,3,Comptroller of Public Accounts,,DEM,Mike Collier,45,28,17,0
Edwards,4,Comptroller of Public Accounts,,DEM,Mike Collier,52,33,19,0
Edwards,1,Comptroller of Public Accounts,,LIB,Ben Sanders,0,0,0,0
Edwards,2,Comptroller of Public Accounts,,LIB,Ben Sanders,10,3,7,0
Edwards,3,Comptroller of Public Accounts,,LIB,Ben Sanders,11,6,5,0
Edwards,4,Comptroller of Public Accounts,,LIB,Ben Sanders,5,2,3,0
Edwards,1,Comptroller of Public Accounts,,GRN,Deb Shafto,3,2,1,0
Edwards,2,Comptroller of Public Accounts,,GRN,Deb Shafto,1,1,0,0
Edwards,3,Comptroller of Public Accounts,,GRN,Deb Shafto,5,4,1,0
Edwards,4,Comptroller of Public Accounts,,GRN,Deb Shafto,2,1,1,0
Edwards,1,Comptroller of Public Accounts,,,OVER VOTES,0,0,0,0
Edwards,2,Comptroller of Public Accounts,,,OVER VOTES,0,0,0,0
Edwards,3,Comptroller of Public Accounts,,,OVER VOTES,0,0,0,0
Edwards,4,Comptroller of Public Accounts,,,OVER VOTES,0,0,0,0
Edwards,1,Comptroller of Public Accounts,,,UNDER VOTES,27,27,0,0
Edwards,2,Comptroller of Public Accounts,,,UNDER VOTES,31,23,8,0
Edwards,3,Comptroller of Public Accounts,,,UNDER VOTES,38,22,16,0
Edwards,4,Comptroller of Public Accounts,,,UNDER VOTES,71,43,28,0
Edwards,1,Commissioner of the General Land Office,,REP,George P. Bush,75,46,29,0
Edwards,2,Commissioner of the General Land Office,,REP,George P. Bush,194,90,104,0
Edwards,3,Commissioner of the General Land Office,,REP,George P. Bush,158,109,49,0
Edwards,4,Commissioner of the General Land Office,,REP,George P. Bush,84,63,21,0
Edwards,1,Commissioner of the General Land Office,,DEM,John Cook,35,14,21,0
Edwards,2,Commissioner of the General Land Office,,DEM,John Cook,38,12,26,0
Edwards,3,Commissioner of the General Land Office,,DEM,John Cook,47,31,16,0
Edwards,4,Commissioner of the General Land Office,,DEM,John Cook,50,32,18,0
Edwards,1,Commissioner of the General Land Office,,LIB,Justin Knight,3,3,0,0
Edwards,2,Commissioner of the General Land Office,,LIB,Justin Knight,11,3,8,0
Edwards,3,Commissioner of the General Land Office,,LIB,Justin Knight,8,5,3,0
Edwards,4,Commissioner of the General Land Office,,LIB,Justin Knight,8,5,3,0
Edwards,1,Commissioner of the General Land Office,,GRN,Valerie Alessi,5,4,1,0
Edwards,2,Commissioner of the General Land Office,,GRN,Valerie Alessi,1,1,0,0
Edwards,3,Commissioner of the General Land Office,,GRN,Valerie Alessi,4,3,1,0
Edwards,4,Commissioner of the General Land Office,,GRN,Valerie Alessi,3,3,0,0
Edwards,1,Commissioner of the General Land Office,,,OVER VOTES,0,0,0,0
Edwards,2,Commissioner of the General Land Office,,,OVER VOTES,0,0,0,0
Edwards,3,Commissioner of the General Land Office,,,OVER VOTES,0,0,0,0
Edwards,4,Commissioner of the General Land Office,,,OVER VOTES,0,0,0,0
Edwards,1,Commissioner of the General Land Office,,,UNDER VOTES,27,27,0,0
Edwards,2,Commissioner of the General Land Office,,,UNDER VOTES,24,18,6,0
Edwards,3,Commissioner of the General Land Office,,,UNDER VOTES,31,19,12,0
Edwards,4,Commissioner of the General Land Office,,,UNDER VOTES,69,40,29,0
Edwards,1,Commissioner of Agriculture,,REP,Sid Miller,72,44,28,0
Edwards,2,Commissioner of Agriculture,,REP,Sid Miller,177,83,94,0
Edwards,3,Commissioner of Agriculture,,REP,Sid Miller,145,102,43,0
Edwards,4,Commissioner of Agriculture,,REP,Sid Miller,82,61,21,0
Edwards,1,Commissioner of Agriculture,,DEM,Jim Hogan,41,21,20,0
Edwards,2,Commissioner of Agriculture,,DEM,Jim Hogan,48,16,32,0
Edwards,3,Commissioner of Agriculture,,DEM,Jim Hogan,47,32,15,0
Edwards,4,Commissioner of Agriculture,,DEM,Jim Hogan,50,34,16,0
Edwards,1,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,1,1,0,0
Edwards,2,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,11,3,8,0
Edwards,3,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,10,5,5,0
Edwards,4,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,6,4,2,0
Edwards,1,Commissioner of Agriculture,,GRN,Kenneth Kendrick,3,0,3,0
Edwards,2,Commissioner of Agriculture,,GRN,Kenneth Kendrick,1,0,1,0
Edwards,3,Commissioner of Agriculture,,GRN,Kenneth Kendrick,4,2,2,0
Edwards,4,Commissioner of Agriculture,,GRN,Kenneth Kendrick,4,1,3,0
Edwards,1,Commissioner of Agriculture,,,OVER VOTES,0,0,0,0
Edwards,2,Commissioner of Agriculture,,,OVER VOTES,0,0,0,0
Edwards,3,Commissioner of Agriculture,,,OVER VOTES,1,1,0,0
Edwards,4,Commissioner of Agriculture,,,OVER VOTES,0,0,0,0
Edwards,1,Commissioner of Agriculture,,,UNDER VOTES,28,28,0,0
Edwards,2,Commissioner of Agriculture,,,UNDER VOTES,29,22,7,0
Edwards,3,Commissioner of Agriculture,,,UNDER VOTES,41,25,16,0
Edwards,4,Commissioner of Agriculture,,,UNDER VOTES,72,43,29,0
Edwards,1,Railroad Commissioner,,REP,Ryan Sitton,70,42,28,0
Edwards,2,Railroad Commissioner,,REP,Ryan Sitton,173,80,93,0
Edwards,3,Railroad Commissioner,,REP,Ryan Sitton,148,102,46,0
Edwards,4,Railroad Commissioner,,REP,Ryan Sitton,82,64,18,0
Edwards,1,Railroad Commissioner,,DEM,Steve Brown,35,16,19,0
Edwards,2,Railroad Commissioner,,DEM,Steve Brown,44,9,35,0
Edwards,3,Railroad Commissioner,,DEM,Steve Brown,44,32,12,0
Edwards,4,Railroad Commissioner,,DEM,Steve Brown,49,31,18,0
Edwards,1,Railroad Commissioner,,LIB,Mark A. Miller,2,2,0,0
Edwards,2,Railroad Commissioner,,LIB,Mark A. Miller,10,5,5,0
Edwards,3,Railroad Commissioner,,LIB,Mark A. Miller,9,4,5,0
Edwards,4,Railroad Commissioner,,LIB,Mark A. Miller,5,2,3,0
Edwards,1,Railroad Commissioner,,GRN,Martina Salinas,11,6,5,0
Edwards,2,Railroad Commissioner,,GRN,Martina Salinas,8,5,3,0
Edwards,3,Railroad Commissioner,,GRN,Martina Salinas,9,6,3,0
Edwards,4,Railroad Commissioner,,GRN,Martina Salinas,13,8,5,0
Edwards,1,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Edwards,2,Railroad Commissioner,,,OVER VOTES,1,1,0,0
Edwards,3,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Edwards,4,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Edwards,1,Railroad Commissioner,,,UNDER VOTES,28,28,0,0
Edwards,2,Railroad Commissioner,,,UNDER VOTES,31,24,7,0
Edwards,3,Railroad Commissioner,,,UNDER VOTES,38,23,15,0
Edwards,4,Railroad Commissioner,,,UNDER VOTES,65,38,27,0
Edwards,1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,64,41,23,0
Edwards,2,"Chief Justice, Supreme Court",,REP,Nathan Hecht,175,78,97,0
Edwards,3,"Chief Justice, Supreme Court",,REP,Nathan Hecht,143,100,43,0
Edwards,4,"Chief Justice, Supreme Court",,REP,Nathan Hecht,76,60,16,0
Edwards,1,"Chief Justice, Supreme Court",,DEM,William Moody,45,20,25,0
Edwards,2,"Chief Justice, Supreme Court",,DEM,William Moody,50,18,32,0
Edwards,3,"Chief Justice, Supreme Court",,DEM,William Moody,52,35,17,0
Edwards,4,"Chief Justice, Supreme Court",,DEM,William Moody,62,40,22,0
Edwards,1,"Chief Justice, Supreme Court",,LIB,Tom Oxford,8,6,2,0
Edwards,2,"Chief Justice, Supreme Court",,LIB,Tom Oxford,10,4,6,0
Edwards,3,"Chief Justice, Supreme Court",,LIB,Tom Oxford,11,5,6,0
Edwards,4,"Chief Justice, Supreme Court",,LIB,Tom Oxford,5,2,3,0
Edwards,1,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Edwards,2,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Edwards,3,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Edwards,4,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Edwards,1,"Chief Justice, Supreme Court",,,UNDER VOTES,27,27,0,0
Edwards,2,"Chief Justice, Supreme Court",,,UNDER VOTES,30,24,6,0
Edwards,3,"Chief Justice, Supreme Court",,,UNDER VOTES,42,27,15,0
Edwards,4,"Chief Justice, Supreme Court",,,UNDER VOTES,71,41,30,0
Edwards,1,"Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,73,46,27,0
Edwards,2,"Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,179,81,98,0
Edwards,3,"Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,146,102,44,0
Edwards,4,"Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,79,61,18,0
Edwards,1,"Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,41,19,22,0
Edwards,2,"Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,43,12,31,0
Edwards,3,"Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,46,29,17,0
Edwards,4,"Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,50,32,18,0
Edwards,1,"Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,5,3,2,0
Edwards,2,"Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,11,7,4,0
Edwards,3,"Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,10,6,4,0
Edwards,4,"Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,5,3,2,0
Edwards,1,"Supreme Court, Place 6, Unexpired Term",,,OVER VOTES,0,0,0,0
Edwards,2,"Supreme Court, Place 6, Unexpired Term",,,OVER VOTES,0,0,0,0
Edwards,3,"Supreme Court, Place 6, Unexpired Term",,,OVER VOTES,0,0,0,0
Edwards,4,"Supreme Court, Place 6, Unexpired Term",,,OVER VOTES,0,0,0,0
Edwards,1,"Supreme Court, Place 6, Unexpired Term",,,UNDER VOTES,26,26,0,0
Edwards,2,"Supreme Court, Place 6, Unexpired Term",,,UNDER VOTES,31,24,7,0
Edwards,3,"Supreme Court, Place 6, Unexpired Term",,,UNDER VOTES,46,30,16,0
Edwards,4,"Supreme Court, Place 6, Unexpired Term",,,UNDER VOTES,79,47,32,0
Edwards,1,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,67,43,24,0
Edwards,2,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,175,78,97,0
Edwards,3,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,146,102,44,0
Edwards,4,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,74,56,18,0
Edwards,1,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,44,22,22,0
Edwards,2,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,45,13,32,0
Edwards,3,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,50,33,17,0
Edwards,4,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,57,36,21,0
Edwards,1,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,5,2,3,0
Edwards,2,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,11,6,5,0
Edwards,3,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,11,6,5,0
Edwards,4,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,4,3,1,0
Edwards,1,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,3,2,1,0
Edwards,2,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,2,2,0,0
Edwards,3,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,2,1,1,0
Edwards,4,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,3,2,1,0
Edwards,1,"Justice, Supreme Court, Place 7",,,OVER VOTES,0,0,0,0
Edwards,2,"Justice, Supreme Court, Place 7",,,OVER VOTES,0,0,0,0
Edwards,3,"Justice, Supreme Court, Place 7",,,OVER VOTES,0,0,0,0
Edwards,4,"Justice, Supreme Court, Place 7",,,OVER VOTES,0,0,0,0
Edwards,1,"Justice, Supreme Court, Place 7",,,UNDER VOTES,25,25,0,0
Edwards,2,"Justice, Supreme Court, Place 7",,,UNDER VOTES,32,25,7,0
Edwards,3,"Justice, Supreme Court, Place 7",,,UNDER VOTES,39,25,14,0
Edwards,4,"Justice, Supreme Court, Place 7",,,UNDER VOTES,76,46,30,0
Edwards,1,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,71,47,24,0
Edwards,2,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,186,87,99,0
Edwards,3,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,151,107,44,0
Edwards,4,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,85,63,22,0
Edwards,1,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,9,3,6,0
Edwards,2,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,15,2,13,0
Edwards,3,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,21,12,9,0
Edwards,4,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,13,8,5,0
Edwards,1,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,6,4,2,0
Edwards,2,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,6,3,3,0
Edwards,3,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,10,8,2,0
Edwards,4,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,5,5,0,0
Edwards,1,"Justice, Supreme Court, Place 8",,,OVER VOTES,0,0,0,0
Edwards,2,"Justice, Supreme Court, Place 8",,,OVER VOTES,0,0,0,0
Edwards,3,"Justice, Supreme Court, Place 8",,,OVER VOTES,0,0,0,0
Edwards,4,"Justice, Supreme Court, Place 8",,,OVER VOTES,0,0,0,0
Edwards,1,"Justice, Supreme Court, Place 8",,,UNDER VOTES,40,40,0,0
Edwards,2,"Justice, Supreme Court, Place 8",,,UNDER VOTES,46,32,14,0
Edwards,3,"Justice, Supreme Court, Place 8",,,UNDER VOTES,66,40,26,0
Edwards,4,"Justice, Supreme Court, Place 8",,,UNDER VOTES,110,67,43,0
Edwards,1,"Judge, Court of Criminal Appeals, Pl 3",,REP,Bert Richardson,66,40,26,0
Edwards,2,"Judge, Court of Criminal Appeals, Pl 3",,REP,Bert Richardson,170,76,94,0
Edwards,3,"Judge, Court of Criminal Appeals, Pl 3",,REP,Bert Richardson,145,101,44,0
Edwards,4,"Judge, Court of Criminal Appeals, Pl 3",,REP,Bert Richardson,76,60,16,0
Edwards,1,"Judge, Court of Criminal Appeals, Pl 3",,DEM,John Granberg,40,19,21,0
Edwards,2,"Judge, Court of Criminal Appeals, Pl 3",,DEM,John Granberg,44,13,31,0
Edwards,3,"Judge, Court of Criminal Appeals, Pl 3",,DEM,John Granberg,47,31,16,0
Edwards,4,"Judge, Court of Criminal Appeals, Pl 3",,DEM,John Granberg,43,27,16,0
Edwards,1,"Judge, Court of Criminal Appeals, Pl 3",,LIB,Mark W. Bennett,7,5,2,0
Edwards,2,"Judge, Court of Criminal Appeals, Pl 3",,LIB,Mark W. Bennett,15,7,8,0
Edwards,3,"Judge, Court of Criminal Appeals, Pl 3",,LIB,Mark W. Bennett,9,5,4,0
Edwards,4,"Judge, Court of Criminal Appeals, Pl 3",,LIB,Mark W. Bennett,14,7,7,0
Edwards,1,"Judge, Court of Criminal Appeals, Pl 3",,,OVER VOTES,0,0,0,0
Edwards,2,"Judge, Court of Criminal Appeals, Pl 3",,,OVER VOTES,0,0,0,0
Edwards,3,"Judge, Court of Criminal Appeals, Pl 3",,,OVER VOTES,0,0,0,0
Edwards,4,"Judge, Court of Criminal Appeals, Pl 3",,,OVER VOTES,0,0,0,0
Edwards,1,"Judge, Court of Criminal Appeals, Pl 3",,,UNDER VOTES,30,30,0,0
Edwards,2,"Judge, Court of Criminal Appeals, Pl 3",,,UNDER VOTES,36,28,8,0
