office,district,candidate,incumbent,party,votes,pct
State Senate,28,Jodey Arrington,False,REP,12958,30.26
State Senate,28,E.M. Garza,False,REP,347,0.81
State Senate,28,Delwin Jones,False,REP,677,1.58
State Senate,28,Kerry Douglas McKennon,False,LIB,358,0.84
State Senate,28,Charles Perry,False,REP,22860,53.39
State Senate,28,Greg Wortham,False,DEM,5616,13.12
State Senate,28,Total,,,42816,
