county,precinct,office,district,Candidate,party,votes
Galvestone,103 BS 39,Absentee Ballots Cast,,,,14
Galvestone,103 BS 76,Absentee Ballots Cast,,,,9
Galvestone,104 BS 39,Absentee Ballots Cast,,,,10
Galvestone,105 BS 39,Absentee Ballots Cast,,,,3
Galvestone,105-1 BS 50,Absentee Ballots Cast,,,,22
Galvestone,142 BS 38,Absentee Ballots Cast,,,,63
Galvestone,144 BS 57,Absentee Ballots Cast,,,,79
Galvestone,146 BS 38,Absentee Ballots Cast,,,,65
Galvestone,148 BS 38,Absentee Ballots Cast,,,,132
Galvestone,150 BS 38,Absentee Ballots Cast,,,,50
Galvestone,151 BS 38,Absentee Ballots Cast,,,,54
Galvestone,152 BS 47,Absentee Ballots Cast,,,,149
Galvestone,159 BS 38,Absentee Ballots Cast,,,,58
Galvestone,165 BS 41,Absentee Ballots Cast,,,,43
Galvestone,166 BS 47,Absentee Ballots Cast,,,,2
Galvestone,167 BS 47,Absentee Ballots Cast,,,,170
Galvestone,168 BS 39,Absentee Ballots Cast,,,,0
Galvestone,170 BS 47,Absentee Ballots Cast,,,,41
Galvestone,172 BS 38,Absentee Ballots Cast,,,,14
Galvestone,192 BS 19,Absentee Ballots Cast,,,,13
Galvestone,193 BS 47,Absentee Ballots Cast,,,,63
Galvestone,197 BS 38,Absentee Ballots Cast,,,,18
Galvestone,218 BS 33,Absentee Ballots Cast,,,,137
Galvestone,219 BS 42,Absentee Ballots Cast,,,,6
Galvestone,220 BS 34,Absentee Ballots Cast,,,,9
Galvestone,221 BS 33,Absentee Ballots Cast,,,,87
Galvestone,223 BS 33,Absentee Ballots Cast,,,,98
Galvestone,224 BS 33,Absentee Ballots Cast,,,,119
Galvestone,225 BS 35,Absentee Ballots Cast,,,,66
Galvestone,226 BS 35,Absentee Ballots Cast,,,,58
Galvestone,227 BS 34,Absentee Ballots Cast,,,,82
Galvestone,228 BS 34,Absentee Ballots Cast,,,,69
Galvestone,232 BS 33,Absentee Ballots Cast,,,,1
Galvestone,232-3 BS 37,Absentee Ballots Cast,,,,10
Galvestone,258 BS 34,Absentee Ballots Cast,,,,43
Galvestone,263 BS 58,Absentee Ballots Cast,,,,93
Galvestone,274 BS 33,Absentee Ballots Cast,,,,22
Galvestone,275 BS 33,Absentee Ballots Cast,,,,27
Galvestone,276 BS 33,Absentee Ballots Cast,,,,70
Galvestone,277 BS 34,Absentee Ballots Cast,,,,44
Galvestone,278 BS 34,Absentee Ballots Cast,,,,64
Galvestone,279 BS 34,Absentee Ballots Cast,,,,21
Galvestone,280 BS 35,Absentee Ballots Cast,,,,0
Galvestone,281 BS 35,Absentee Ballots Cast,,,,2
Galvestone,283 BS 34,Absentee Ballots Cast,,,,10
Galvestone,301 BS 50,Absentee Ballots Cast,,,,9
Galvestone,306 BS 50,Absentee Ballots Cast,,,,130
Galvestone,309 BS 39,Absentee Ballots Cast,,,,11
Galvestone,311 BS 39,Absentee Ballots Cast,,,,21
Galvestone,314 BS 39,Absentee Ballots Cast,,,,157
Galvestone,315 BS 50,Absentee Ballots Cast,,,,139
Galvestone,316 BS 39,Absentee Ballots Cast,,,,71
Galvestone,330 BS 48,Absentee Ballots Cast,,,,48
Galvestone,330-1 BS 63,Absentee Ballots Cast,,,,0
Galvestone,331 BS 39,Absentee Ballots Cast,,,,0
Galvestone,331-1 BS 51,Absentee Ballots Cast,,,,7
Galvestone,334 BS 63,Absentee Ballots Cast,,,,37
Galvestone,336 BS 39,Absentee Ballots Cast,,,,218
Galvestone,338 BS 50,Absentee Ballots Cast,,,,102
Galvestone,340 BS 19,Absentee Ballots Cast,,,,21
Galvestone,341 BS 19,Absentee Ballots Cast,,,,23
Galvestone,343 BS 38,Absentee Ballots Cast,,,,30
Galvestone,345 BS 39,Absentee Ballots Cast,,,,24
Galvestone,347 BS 38,Absentee Ballots Cast,,,,44
Galvestone,389 BS 19,Absentee Ballots Cast,,,,13
Galvestone,391 BS 19,Absentee Ballots Cast,,,,3
Galvestone,394 BS 38,Absentee Ballots Cast,,,,0
Galvestone,398 BS 19,Absentee Ballots Cast,,,,3
Galvestone,399 BS 19,Absentee Ballots Cast,,,,0
Galvestone,439 BS 46,Absentee Ballots Cast,,,,137
Galvestone,439-1 BS 52,Absentee Ballots Cast,,,,0
Galvestone,453 BS 72,Absentee Ballots Cast,,,,140
Galvestone,454 BS 66,Absentee Ballots Cast,,,,109
Galvestone,455 BS 55,Absentee Ballots Cast,,,,0
