county,precinct,office,district,party,candidate,votes,early_votes,election_day
Burleson,113,U.S. Senate,,Rep,Curt Cleaver,4,3,1
Burleson,113,U.S. Senate,,Rep,John Cornyn,48,26,22
Burleson,113,U.S. Senate,,Rep,Reid Reasor,2,1,1
Burleson,113,U.S. Senate,,Rep,Dwayne Stovall,7,2,5
Burleson,113,U.S. Senate,,Rep,Chris Mapp,1,0,1
Burleson,113,U.S. Senate,,Rep,Ken Cope,0,0,0
Burleson,113,U.S. Senate,,Rep,Linda Vega,3,0,3
Burleson,113,U.S. Senate,,Rep,Steve Stockman,13,3,10
Burleson,113,U.S. House,17,Rep,Bill Flores,73,32,41
Burleson,113,Governor,,Rep,Greg Abbott,71,33,38
Burleson,113,Governor,,Rep,Lisa Fritsch,3,0,3
Burleson,113,Governor,,Rep,SECEDE Kilgore,1,1,0
Burleson,113,Governor,,Rep,Miriam Martinez,2,0,2
Burleson,113,Lieutenant Governor,,Rep,David Dewhurst,27,14,13
Burleson,113,Lieutenant Governor,,Rep,Dan Patrick,28,16,12
Burleson,113,Lieutenant Governor,,Rep,Jerry Patterson,6,1,5
Burleson,113,Lieutenant Governor,,Rep,Todd Staples,17,3,14
Burleson,113,Attorney General,,Rep,Barry Smitherman,29,15,14
Burleson,113,Attorney General,,Rep,Dan Branch,24,9,15
Burleson,113,Attorney General,,Rep,Ken Paxton,19,8,11
Burleson,113,Comptroller of Public Accounts,,Rep,Raul Torres,6,3,3
Burleson,113,Comptroller of Public Accounts,,Rep,Glenn Hegar,21,10,11
Burleson,113,Comptroller of Public Accounts,,Rep,Harvey Hilderbran,35,14,21
Burleson,113,Comptroller of Public Accounts,,Rep,Debra Medina,8,3,5
Burleson,113,Commissioner of the General Land Office,,Rep,David Watts,15,9,6
Burleson,113,Commissioner of the General Land Office,,Rep,George P. Bush,56,21,35
Burleson,113,Commissioner of Agriculture,,Rep,J Allen Carnes,18,6,12
Burleson,113,Commissioner of Agriculture,,Rep,Tommy Merritt,11,4,7
Burleson,113,Commissioner of Agriculture,,Rep,Joe Cotten,15,5,10
Burleson,113,Commissioner of Agriculture,,Rep,Eric Opiela,2,0,2
Burleson,113,Commissioner of Agriculture,,Rep,Sid Miller,20,15,5
Burleson,113,Railroad Commissioner,,Rep,Malachi Boyuls,8,2,6
Burleson,113,Railroad Commissioner,,Rep,Wayne Christian,29,12,17
Burleson,113,Railroad Commissioner,,Rep,Ryan Sitton,21,15,6
Burleson,113,Railroad Commissioner,,Rep,Becky Berger,7,1,6
Burleson,113,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,40,14,26
Burleson,113,"Chief Justice, Supreme Court",,Rep,Robert Talton,25,15,10
Burleson,113,"Justice, Supreme Court, Place 6 - Unexpired Term",,Rep,Joe Pool,19,8,11
Burleson,113,"Justice, Supreme Court, Place 6 - Unexpired Term",,Rep,Jeff Brown,46,21,25
Burleson,113,"Justice, Supreme Court, Place 7",,Rep,Jeff Boyd,62,29,33
Burleson,113,"Justice, Supreme Court, Place 8",,Rep,Sharon McCally,31,17,14
Burleson,113,"Justice, Supreme Court, Place 8",,Rep,Phil Johnson,33,12,21
Burleson,113,"Judge, Court of Criminal Appeals, Place 3",,Rep,Bert Richardson,48,24,24
Burleson,113,"Judge, Court of Criminal Appeals, Place 3",,Rep,Barbara Walther,16,5,11
Burleson,113,"Judge, Court of Criminal Appeals, Place 4",,Rep,Richard Dean Davis,25,11,14
