county,precinct,office,district,party,candidate,votes,early_votes,election_day
Eastland,1 Eastland,U.S. Senate,,DEM,Over Votes,0,0,0
Eastland,1 Eastland,U.S. Senate,,DEM,Under Votes,6,3,3
Eastland,1 Eastland,Registered Voters,,DEM,,5236,,
Eastland,1 Eastland,Ballots Cast,,DEM,,779,471,1
Eastland,1 Eastland,U.S. Senate,,DEM,Harry Kim,3,2,1
Eastland,1 Eastland,U.S. Senate,,DEM,Over Votes,0,0,0
Eastland,1 Eastland,U.S. Senate,,DEM,Under Votes,6,3,3
Eastland,1 Eastland,U.S. Senate,,DEM,"Michael ""Fjet"" Fjetland",1,0,1
Eastland,1 Eastland,U.S. Senate,,DEM,Maxey Marie Scherr,12,4,8
Eastland,1 Eastland,U.S. Senate,,DEM,David M. Alameel,4,3,1
Eastland,1 Eastland,U.S. Senate,,DEM,Kesha Rogers,7,5,2
Eastland,1 Eastland,Governor,,DEM,Wendy R. Davis,27,14,13
Eastland,1 Eastland,Governor,,DEM,Over Votes,0,0,0
Eastland,1 Eastland,Governor,,DEM,Under Votes,3,2,1
Eastland,1 Eastland,Governor,,DEM,"Reynaldo ""Ray"" Madrigal",3,1,2
Eastland,1 Eastland,Lieutenant Governor,,DEM,Leticia Van de Putte,25,13,12
Eastland,1 Eastland,Lieutenant Governor,,DEM,Over Votes,0,0,0
Eastland,1 Eastland,Lieutenant Governor,,DEM,Under Votes,8,4,4
Eastland,1 Eastland,Attorney General,,DEM,Sam Houston,23,12,11
Eastland,1 Eastland,Attorney General,,DEM,Over Votes,0,0,0
Eastland,1 Eastland,Attorney General,,DEM,Under Votes,10,5,5
Eastland,1 Eastland,Comptroller of Public Accounts,,DEM,Mike Collier,25,13,12
Eastland,1 Eastland,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0
Eastland,1 Eastland,Comptroller of Public Accounts,,DEM,Under Votes,8,4,4
Eastland,1 Eastland,Commissioner of the General Land Office,,DEM,John Cook,23,12,11
Eastland,1 Eastland,Commissioner of the General Land Office,,DEM,Over Votes,0,0,0
Eastland,1 Eastland,Commissioner of the General Land Office,,DEM,Under Votes,10,5,5
Eastland,1 Eastland,Commissioner of Agriculture,,DEM,Hugh Asa Fitzsimons III,4,2,2
Eastland,1 Eastland,Commissioner of Agriculture,,DEM,Over Votes,0,0,0
Eastland,1 Eastland,Commissioner of Agriculture,,DEM,Under Votes,7,5,2
Eastland,1 Eastland,Commissioner of Agriculture,,DEM,"Richard ""Kinky"" Friedman",7,1,6
Eastland,1 Eastland,Commissioner of Agriculture,,DEM,Jim Hogan,15,9,6
Eastland,1 Eastland,Railroad Commissioner,,DEM,Dale Henry,11,6,5
Eastland,1 Eastland,Railroad Commissioner,,DEM,Over Votes,0,0,0
Eastland,1 Eastland,Railroad Commissioner,,DEM,Under Votes,7,6,1
Eastland,1 Eastland,Railroad Commissioner,,DEM,Steve Brown,15,5,10
Eastland,1 Eastland,"Chief Justice, Supreme Court",,DEM,William Moody,24,12,12
Eastland,1 Eastland,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0
Eastland,1 Eastland,"Chief Justice, Supreme Court",,DEM,Under Votes,9,5,4
Eastland,1 Eastland,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,24,12,12
Eastland,1 Eastland,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Over Votes,0,0,0
Eastland,1 Eastland,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Under Votes,9,5,4
Eastland,1 Eastland,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,22,11,11
Eastland,1 Eastland,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0
Eastland,1 Eastland,"Justice, Supreme Court, Place 7",,DEM,Under Votes,11,6,5
Eastland,1 Eastland,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,22,11,11
Eastland,1 Eastland,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0
Eastland,1 Eastland,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,11,6,5
Eastland,1 Eastland,County Chair,,DEM,Loretta Brister,26,13,13
Eastland,1 Eastland,County Chair,,DEM,Over Votes,0,0,0
Eastland,1 Eastland,County Chair,,DEM,Under Votes,7,4,3
Eastland,1 Eastland,U.S. Senate,,REP,Over Votes,0,0,0
Eastland,1 Eastland,U.S. Senate,,REP,Under Votes,66,36,30
Eastland,1 Eastland,Registered Voters,,REP,,5236,,
Eastland,1 Eastland,Ballots Cast,,REP,,779,471,8
Eastland,1 Eastland,U.S. Senate,,REP,Chris Mapp,27,19,8
Eastland,1 Eastland,U.S. Senate,,REP,Over Votes,0,0,0
Eastland,1 Eastland,U.S. Senate,,REP,Under Votes,66,36,30
Eastland,1 Eastland,U.S. Senate,,REP,Dwayne Stovall,55,32,23
Eastland,1 Eastland,U.S. Senate,,REP,Linda Vega,25,9,16
Eastland,1 Eastland,U.S. Senate,,REP,John Cornyn,434,274,160
