county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Aranas,Total,Attorney General,,Ken Paxton,,485,2240,1671,4396
Aranas,1,Attorney General,,Sam Houston,,10,70,73,153
Aranas,1A,Attorney General,,Sam Houston,,9,32,52,93
Aranas,2,Attorney General,,Sam Houston,,40,153,159,352
Aranas,3,Attorney General,,Sam Houston,,35,196,158,389
Aranas,4,Attorney General,,Sam Houston,,38,197,108,343
Aranas,4A,Attorney General,,Sam Houston,,5,39,42,86
Aranas,Total,Attorney General,,Sam Houston,,137,687,592,1416
Aranas,1,Attorney General,,Jamie Balagia,,0,3,12,15
Aranas,1A,Attorney General,,Jamie Balagia,,2,1,6,9
Aranas,2,Attorney General,,Jamie Balagia,,0,18,17,35
Aranas,3,Attorney General,,Jamie Balagia,,3,15,18,36
Aranas,4,Attorney General,,Jamie Balagia,,2,18,18,38
Aranas,4A,Attorney General,,Jamie Balagia,,4,3,4,11
Aranas,Total,Attorney General,,Jamie Balagia,,11,58,75,144
Aranas,1,Attorney General,,Jamar Osborne,,0,1,2,3
Aranas,1A,Attorney General,,Jamar Osborne,,0,2,2,4
Aranas,2,Attorney General,,Jamar Osborne,,0,4,3,7
Aranas,3,Attorney General,,Jamar Osborne,,0,6,5,11
Aranas,4,Attorney General,,Jamar Osborne,,0,2,5,7
Aranas,4A,Attorney General,,Jamar Osborne,,0,0,1,1
Aranas,Total,Attorney General,,Jamar Osborne,,0,15,18,33
Aranas,1,Attorney General,,Over Votes,,0,0,0,0
Aranas,1A,Attorney General,,Over Votes,,0,0,0,0
Aranas,2,Attorney General,,Over Votes,,0,0,0,0
Aranas,3,Attorney General,,Over Votes,,0,0,0,0
Aranas,4,Attorney General,,Over Votes,,0,0,0,0
Aranas,4A,Attorney General,,Over Votes,,0,0,0,0
Aranas,Total,Attorney General,,Over Votes,,0,0,0,0
Aranas,1,Attorney General,,Under Votes,,1,7,6,14
Aranas,1A,Attorney General,,Under Votes,,0,0,5,5
Aranas,2,Attorney General,,Under Votes,,1,18,31,50
Aranas,3,Attorney General,,Under Votes,,2,32,6,40
Aranas,4,Attorney General,,Under Votes,,2,9,8,19
Aranas,4A,Attorney General,,Under Votes,,0,2,3,5
Aranas,Total,Attorney General,,Under Votes,,6,68,59,133
Aranas,1,Comptroller of Public Accounts,,Glenn Hegar,,40,240,255,535
Aranas,1A,Comptroller of Public Accounts,,Glenn Hegar,,19,127,136,282
Aranas,2,Comptroller of Public Accounts,,Glenn Hegar,,64,283,303,650
Aranas,3,Comptroller of Public Accounts,,Glenn Hegar,,184,815,411,"1,410"
Aranas,4,Comptroller of Public Accounts,,Glenn Hegar,,141,636,394,"1,171"
Aranas,4A,Comptroller of Public Accounts,,Glenn Hegar,,38,168,174,380
Aranas,Total,Comptroller of Public Accounts,,Glenn Hegar,,486,2269,1673,4428
Aranas,1,Comptroller of Public Accounts,,Mike Collier,,9,69,70,148
Aranas,1A,Comptroller of Public Accounts,,Mike Collier,,9,32,54,95
Aranas,2,Comptroller of Public Accounts,,Mike Collier,,36,143,150,329
Aranas,3,Comptroller of Public Accounts,,Mike Collier,,29,192,143,364
Aranas,4,Comptroller of Public Accounts,,Mike Collier,,42,166,96,304
Aranas,4A,Comptroller of Public Accounts,,Mike Collier,,3,34,37,74
Aranas,Total,Comptroller of Public Accounts,,Mike Collier,,128,636,550,1314
Aranas,1,Comptroller of Public Accounts,,Ben Sanders,,2,6,9,17
Aranas,1A,Comptroller of Public Accounts,,Ben Sanders,,2,0,9,11
Aranas,2,Comptroller of Public Accounts,,Ben Sanders,,0,15,18,33
Aranas,3,Comptroller of Public Accounts,,Ben Sanders,,4,18,18,40
Aranas,4,Comptroller of Public Accounts,,Ben Sanders,,3,14,26,43
Aranas,4A,Comptroller of Public Accounts,,Ben Sanders,,4,5,7,16
Aranas,Total,Comptroller of Public Accounts,,Ben Sanders,,15,58,87,160
Aranas,1,Comptroller of Public Accounts,,Deb Shafto,,0,0,3,3
Aranas,1A,Comptroller of Public Accounts,,Deb Shafto,,0,2,2,4
Aranas,2,Comptroller of Public Accounts,,Deb Shafto,,2,4,8,14
Aranas,3,Comptroller of Public Accounts,,Deb Shafto,,0,8,4,12
Aranas,4,Comptroller of Public Accounts,,Deb Shafto,,1,8,10,19
Aranas,4A,Comptroller of Public Accounts,,Deb Shafto,,0,2,4,6
Aranas,Total,Comptroller of Public Accounts,,Deb Shafto,,3,24,31,58
Aranas,1,Comptroller of Public Accounts,,Over Votes,,0,0,1,1
Aranas,1A,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Aranas,2,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Aranas,3,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Aranas,4,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Aranas,4A,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Aranas,Total,Comptroller of Public Accounts,,Over Votes,,0,0,1,1
Aranas,1,Comptroller of Public Accounts,,Under Votes,,0,7,8,15
Aranas,1A,Comptroller of Public Accounts,,Under Votes,,1,4,5,10
Aranas,2,Comptroller of Public Accounts,,Under Votes,,1,23,32,56
Aranas,3,Comptroller of Public Accounts,,Under Votes,,3,28,14,45
Aranas,4,Comptroller of Public Accounts,,Under Votes,,2,15,11,28
Aranas,4A,Comptroller of Public Accounts,,Under Votes,,0,4,3,7
Aranas,Total,Comptroller of Public Accounts,,Under Votes,,7,81,73,161
Aranas,1,Commissioner of the General Land Office,,George P. Bush,,39,237,256,532
Aranas,1A,Commissioner of the General Land Office,,George P. Bush,,21,126,134,281
Aranas,2,Commissioner of the General Land Office,,George P. Bush,,63,296,327,686
Aranas,3,Commissioner of the General Land Office,,George P. Bush,,186,853,422,"1,461"
Aranas,4,Commissioner of the General Land Office,,George P. Bush,,146,656,410,"1,212"
Aranas,4A,Commissioner of the General Land Office,,George P. Bush,,36,160,175,371
Aranas,Total,Commissioner of the General Land Office,,George P. Bush,,491,2328,1724,4543
Aranas,1,Commissioner of the General Land Office,,John Cook,,12,63,68,143
Aranas,1A,Commissioner of the General Land Office,,John Cook,,8,29,50,87
Aranas,2,Commissioner of the General Land Office,,John Cook,,37,145,133,315
Aranas,3,Commissioner of the General Land Office,,John Cook,,28,155,133,316
Aranas,4,Commissioner of the General Land Office,,John Cook,,39,151,85,275
Aranas,4A,Commissioner of the General Land Office,,John Cook,,4,40,40,84
Aranas,Total,Commissioner of the General Land Office,,John Cook,,128,583,509,1220
Aranas,1,Commissioner of the General Land Office,,Justin Knight,,0,14,11,25
Aranas,1A,Commissioner of the General Land Office,,Justin Knight,,2,4,12,18
Aranas,2,Commissioner of the General Land Office,,Justin Knight,,1,8,18,27
Aranas,3,Commissioner of the General Land Office,,Justin Knight,,3,20,23,46
Aranas,4,Commissioner of the General Land Office,,Justin Knight,,2,17,22,41
Aranas,4A,Commissioner of the General Land Office,,Justin Knight,,5,8,7,20
Aranas,Total,Commissioner of the General Land Office,,Justin Knight,,13,71,93,177
Aranas,1,Commissioner of the General Land Office,,Valerie Alessi,,0,2,6,8
Aranas,1A,Commissioner of the General Land Office,,Valerie Alessi,,0,2,1,3
Aranas,2,Commissioner of the General Land Office,,Valerie Alessi,,2,5,13,20
Aranas,3,Commissioner of the General Land Office,,Valerie Alessi,,2,13,7,22
Aranas,4,Commissioner of the General Land Office,,Valerie Alessi,,2,7,12,21
Aranas,4A,Commissioner of the General Land Office,,Valerie Alessi,,0,2,2,4
Aranas,Total,Commissioner of the General Land Office,,Valerie Alessi,,6,31,41,78
Aranas,1,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Aranas,1A,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Aranas,2,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Aranas,3,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Aranas,4,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Aranas,4A,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Aranas,Total,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Aranas,1,Commissioner of the General Land Office,,Under Votes,,0,6,5,11
Aranas,1A,Commissioner of the General Land Office,,Under Votes,,0,4,9,13
Aranas,2,Commissioner of the General Land Office,,Under Votes,,0,14,20,34
Aranas,3,Commissioner of the General Land Office,,Under Votes,,1,20,5,26
Aranas,4,Commissioner of the General Land Office,,Under Votes,,0,8,8,16
Aranas,4A,Commissioner of the General Land Office,,Under Votes,,0,3,1,4
Aranas,Total,Commissioner of the General Land Office,,Under Votes,,1,55,48,104
Aranas,1,Commissioner of Agriculture,,Sid Miller,,39,227,242,508
Aranas,1A,Commissioner of Agriculture,,Sid Miller,,21,123,134,278
Aranas,2,Commissioner of Agriculture,,Sid Miller,,64,266,287,617
Aranas,3,Commissioner of Agriculture,,Sid Miller,,182,801,406,"1,389"
Aranas,4,Commissioner of Agriculture,,Sid Miller,,144,625,389,"1,158"
Aranas,4A,Commissioner of Agriculture,,Sid Miller,,38,162,173,373
Aranas,Total,Commissioner of Agriculture,,Sid Miller,,488,2204,1631,4323
Aranas,1,Commissioner of Agriculture,,Jim Hogan,,12,71,67,150
Aranas,1A,Commissioner of Agriculture,,Jim Hogan,,8,31,52,91
Aranas,2,Commissioner of Agriculture,,Jim Hogan,,38,149,151,338
Aranas,3,Commissioner of Agriculture,,Jim Hogan,,28,182,135,345
Aranas,4,Commissioner of Agriculture,,Jim Hogan,,39,161,100,300
Aranas,4A,Commissioner of Agriculture,,Jim Hogan,,4,42,39,85
Aranas,Total,Commissioner of Agriculture,,Jim Hogan,,129,636,544,1309
Aranas,1,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,15,14,29
Aranas,1A,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,3,8,11
Aranas,2,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,14,20,34
Aranas,3,Commissioner of Agriculture,,David (Rocky) Palmquist,,4,25,18,47
Aranas,4,Commissioner of Agriculture,,David (Rocky) Palmquist,,1,20,26,47
Aranas,4A,Commissioner of Agriculture,,David (Rocky) Palmquist,,3,4,6,13
Aranas,Total,Commissioner of Agriculture,,David (Rocky) Palmquist,,8,81,92,181
Aranas,1,Commissioner of Agriculture,,Kenneth Kendrick,,0,3,8,11
Aranas,1A,Commissioner of Agriculture,,Kenneth Kendrick,,1,6,7,14
Aranas,2,Commissioner of Agriculture,,Kenneth Kendrick,,0,8,15,23
Aranas,3,Commissioner of Agriculture,,Kenneth Kendrick,,2,13,16,31
Aranas,4,Commissioner of Agriculture,,Kenneth Kendrick,,2,14,9,25
Aranas,4A,Commissioner of Agriculture,,Kenneth Kendrick,,0,2,3,5
Aranas,Total,Commissioner of Agriculture,,Kenneth Kendrick,,5,46,58,109
Aranas,1,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Aranas,1A,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Aranas,2,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Aranas,3,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Aranas,4,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Aranas,4A,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Aranas,Total,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Aranas,1,Commissioner of Agriculture,,Under Votes,,0,6,15,21
Aranas,1A,Commissioner of Agriculture,,Under Votes,,1,2,5,8
Aranas,2,Commissioner of Agriculture,,Under Votes,,1,31,38,70
Aranas,3,Commissioner of Agriculture,,Under Votes,,4,40,15,59
Aranas,4,Commissioner of Agriculture,,Under Votes,,3,19,13,35
Aranas,4A,Commissioner of Agriculture,,Under Votes,,0,3,4,7
Aranas,Total,Commissioner of Agriculture,,Under Votes,,9,101,90,200
Aranas,1,Railroad Commissioner,,Ryan Sitton,,36,228,243,507
Aranas,1A,Railroad Commissioner,,Ryan Sitton,,17,125,135,277
Aranas,2,Railroad Commissioner,,Ryan Sitton,,64,264,282,610
Aranas,3,Railroad Commissioner,,Ryan Sitton,,183,801,405,"1,389"
Aranas,4,Railroad Commissioner,,Ryan Sitton,,140,618,382,"1,140"
Aranas,4A,Railroad Commissioner,,Ryan Sitton,,35,160,172,367
Aranas,Total,Railroad Commissioner,,Ryan Sitton,,475,2196,1619,4290
