county,precinct,office,district,candidate,party,early_voting,election day,votes
Grimes,3,Railroad Commissioner,,Martina Salinas,,0,1,1
Grimes,3,Ballots Cast,,,,,,274
Grimes,3,State Senate,5,Charles Schwertner,,38,36,74
Grimes,3,State Senate,5,Joel Shapiro,,49,143,192
Grimes,3,State Senate,5,Matthew Whittington,,1,1,2
Grimes,3,State Representative,13,Lois W. Kolkhorst,,43,53,96
Grimes,3,Ballots Cast,,,,,,274
Grimes,4,Ballots Cast,,,,,,434
Grimes,4,Straight Party,,,REP,95,142,237
Grimes,4,Straight Party,,,DEM,9,32,41
Grimes,4,Straight Party,,,LIB,0,0,0
Grimes,4,Straight Party,,,GRN,0,0,0
Grimes,4,U.S. Senate,,John Cornyn,,134,207,341
Grimes,4,U.S. Senate,,David M. Alameel,,16,52,68
Grimes,4,U.S. Senate,,Rebecca Paddock,,2,5,7
Grimes,4,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,1
Grimes,4,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,4,U.S. House,8,Kevin Brady,,137,216,353
Grimes,4,U.S. House,8,Ken Petty,,10,22,32
Grimes,4,Governor,,Greg Abbott,,136,211,347
Grimes,4,Governor,,Wendy R. Davis,,17,57,74
Grimes,4,Governor,,Kathie Glass,,0,1,1
Grimes,4,Governor,,Brandon Parmer,,1,0,1
Grimes,4,Governor,,Sarah M. Pavitt (W),,1,0,1
Grimes,4,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,4,Lieutenant Governor,,Dan Patrick,,133,211,344
Grimes,4,Lieutenant Governor,,Leticia Van de Putte,,19,56,75
Grimes,4,Lieutenant Governor,,Robert D. Butler,,1,3,4
Grimes,4,Lieutenant Governor,,Chandrakantha Courtney,,1,0,1
Grimes,4,Attorney General,,Ken Paxton,,134,212,346
Grimes,4,Attorney General,,Sam Houston,,20,57,77
Grimes,4,Attorney General,,Jamie Balagia,,1,2,3
Grimes,4,Attorney General,,Jamar Osborne,,0,1,1
Grimes,4,Comptroller of Public Accounts,,Glenn Hegar,,129,205,334
Grimes,4,Comptroller of Public Accounts,,Mike Collier,,22,58,80
Grimes,4,Comptroller of Public Accounts,,Ben Sanders,,1,5,6
Grimes,4,Comptroller of Public Accounts,,Deb Shafto,,0,2,2
Grimes,4,Ballots Cast,,,,,,434
Grimes,4,Commissioner of the General Land Office,,George P. Bush,,131,206,337
Grimes,4,Commissioner of the General Land Office,,John Cook,,19,54,73
Grimes,4,Commissioner of the General Land Office,,Justin Knight,,3,10,13
Grimes,4,Commissioner of the General Land Office,,Valerie Alessi,,1,2,3
Grimes,4,Commissioner of Agriculture,,Sid Miller,,130,203,333
Grimes,4,Commissioner of Agriculture,,Jim Hogan,,19,58,77
Grimes,4,Commissioner of Agriculture,,David (Rocky) Palmquist,,2,6,8
Grimes,4,Commissioner of Agriculture,,Kenneth Kendrick,,1,4,5
Grimes,4,Railroad Commissioner,,Ryan Sitton,,130,203,333
Grimes,4,Railroad Commissioner,,Steve Brown,,18,59,77
Grimes,4,Railroad Commissioner,,Mark A. Miller,,2,10,12
Grimes,4,Railroad Commissioner,,Martina Salinas,,0,0,0
Grimes,4,Ballots Cast,,,,,,434
Grimes,4,State Senate,5,Charles Schwertner,,133,208,341
Grimes,4,State Senate,5,Joel Shapiro,,18,55,73
Grimes,4,State Senate,5,Matthew Whittington,,1,9,10
Grimes,4,State Representative,13,Lois W. Kolkhorst,,139,224,363
Grimes,4,Ballots Cast,,,,,,434
Grimes,5,Ballots Cast,,,,,,461
Grimes,5,Straight Party,,,REP,104,103,207
Grimes,5,Straight Party,,,DEM,22,37,59
Grimes,5,Straight Party,,,LIB,0,0,0
Grimes,5,Straight Party,,,GRN,0,0,0
Grimes,5,U.S. Senate,,John Cornyn,,172,167,339
Grimes,5,U.S. Senate,,David M. Alameel,,35,56,91
Grimes,5,U.S. Senate,,Rebecca Paddock,,6,13,19
Grimes,5,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,1,3,4
Grimes,5,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,5,U.S. House,8,Kevin Brady,,177,176,353
Grimes,5,U.S. House,8,Ken Petty,,13,27,40
Grimes,5,Governor,,Greg Abbott,,173,169,342
Grimes,5,Governor,,Wendy R. Davis,,40,68,108
Grimes,5,Governor,,Kathie Glass,,2,5,7
Grimes,5,Governor,,Brandon Parmer,,0,0,0
Grimes,5,Governor,,Sarah M. Pavitt (W),,0,0,0
Grimes,5,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,5,Lieutenant Governor,,Dan Patrick,,165,159,324
Grimes,5,Lieutenant Governor,,Leticia Van de Putte,,41,67,108
Grimes,5,Lieutenant Governor,,Robert D. Butler,,6,10,16
Grimes,5,Lieutenant Governor,,Chandrakantha Courtney,,1,3,4
Grimes,5,Attorney General,,Ken Paxton,,171,165,336
Grimes,5,Attorney General,,Sam Houston,,37,65,102
Grimes,5,Attorney General,,Jamie Balagia,,5,6,11
Grimes,5,Attorney General,,Jamar Osborne,,1,0,1
Grimes,5,Comptroller of Public Accounts,,Glenn Hegar,,169,163,332
Grimes,5,Comptroller of Public Accounts,,Mike Collier,,38,60,98
Grimes,5,Comptroller of Public Accounts,,Ben Sanders,,4,13,17
Grimes,5,Comptroller of Public Accounts,,Deb Shafto,,1,4,5
Grimes,5,Ballots Cast,,,,,,461
Grimes,5,Commissioner of the General Land Office,,George P. Bush,,171,166,337
Grimes,5,Commissioner of the General Land Office,,John Cook,,36,59,95
Grimes,5,Commissioner of the General Land Office,,Justin Knight,,5,8,13
Grimes,5,Commissioner of the General Land Office,,Valerie Alessi,,0,6,6
Grimes,5,Commissioner of Agriculture,,Sid Miller,,165,155,320
Grimes,5,Commissioner of Agriculture,,Jim Hogan,,38,60,98
Grimes,5,Commissioner of Agriculture,,David (Rocky) Palmquist,,6,13,19
Grimes,5,Commissioner of Agriculture,,Kenneth Kendrick,,0,8,8
Grimes,5,Railroad Commissioner,,Ryan Sitton,,165,160,325
Grimes,5,Railroad Commissioner,,Steve Brown,,36,60,96
Grimes,5,Railroad Commissioner,,Mark A. Miller,,6,12,18
Grimes,5,Railroad Commissioner,,Martina Salinas,,1,5,6
Grimes,5,Ballots Cast,,,,,,461
Grimes,5,State Senate,5,Charles Schwertner,,170,168,338
Grimes,5,State Senate,5,Joel Shapiro,,38,59,97
Grimes,5,State Senate,5,Matthew Whittington,,3,11,14
Grimes,5,State Representative,13,Lois W. Kolkhorst,,182,193,375
Grimes,5,Ballots Cast,,,,,,461
Grimes,6,Ballots Cast,,,,,,636
Grimes,6,Straight Party,,,REP,135,114,249
Grimes,6,Straight Party,,,DEM,48,67,115
Grimes,6,Straight Party,,,LIB,0,1,1
Grimes,6,Straight Party,,,GRN,0,1,1
Grimes,6,U.S. Senate,,John Cornyn,,218,218,436
Grimes,6,U.S. Senate,,David M. Alameel,,68,93,161
Grimes,6,U.S. Senate,,Rebecca Paddock,,8,5,13
Grimes,6,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,1,4,5
Grimes,6,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,6,U.S. House,8,Kevin Brady,,234,227,461
Grimes,6,U.S. House,8,Ken Petty,,19,35,54
Grimes,6,Governor,,Greg Abbott,,212,215,427
Grimes,6,Governor,,Wendy R. Davis,,84,106,190
Grimes,6,Governor,,Kathie Glass,,3,4,7
Grimes,6,Governor,,Brandon Parmer,,1,1,2
Grimes,6,Governor,,Sarah M. Pavitt (W),,0,0,0
Grimes,6,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,6,Lieutenant Governor,,Dan Patrick,,213,206,419
Grimes,6,Lieutenant Governor,,Leticia Van de Putte,,82,112,194
Grimes,6,Lieutenant Governor,,Robert D. Butler,,6,8,14
Grimes,6,Lieutenant Governor,,Chandrakantha Courtney,,0,1,1
Grimes,6,Attorney General,,Ken Paxton,,212,207,419
Grimes,6,Attorney General,,Sam Houston,,87,107,194
Grimes,6,Attorney General,,Jamie Balagia,,3,6,9
Grimes,6,Attorney General,,Jamar Osborne,,1,2,3
Grimes,6,Comptroller of Public Accounts,,Glenn Hegar,,213,201,414
Grimes,6,Comptroller of Public Accounts,,Mike Collier,,84,110,194
Grimes,6,Comptroller of Public Accounts,,Ben Sanders,,2,8,10
Grimes,6,Comptroller of Public Accounts,,Deb Shafto,,1,1,2
Grimes,6,Ballots Cast,,,,,,636
Grimes,6,Commissioner of the General Land Office,,George P. Bush,,217,211,428
Grimes,6,Commissioner of the General Land Office,,John Cook,,84,103,187
Grimes,6,Commissioner of the General Land Office,,Justin Knight,,3,6,9
Grimes,6,Commissioner of the General Land Office,,Valerie Alessi,,0,2,2
Grimes,6,Commissioner of Agriculture,,Sid Miller,,208,204,412
Grimes,6,Commissioner of Agriculture,,Jim Hogan,,87,112,199
Grimes,6,Commissioner of Agriculture,,David (Rocky) Palmquist,,6,4,10
Grimes,6,Commissioner of Agriculture,,Kenneth Kendrick,,0,1,1
Grimes,6,Railroad Commissioner,,Ryan Sitton,,212,203,415
Grimes,6,Railroad Commissioner,,Steve Brown,,82,113,195
Grimes,6,Railroad Commissioner,,Mark A. Miller,,7,3,10
Grimes,6,Railroad Commissioner,,Martina Salinas,,0,2,2
Grimes,6,Ballots Cast,,,,,,636
Grimes,6,State Senate,5,Charles Schwertner,,211,214,425
Grimes,6,State Senate,5,Joel Shapiro,,85,101,186
Grimes,6,State Senate,5,Matthew Whittington,,4,2,6
Grimes,6,State Representative,13,Lois W. Kolkhorst,,243,240,483
Grimes,6,Ballots Cast,,,,,,636
Grimes,7,Ballots Cast,,,,,,419
Grimes,7,Straight Party,,,REP,56,161,217
Grimes,7,Straight Party,,,DEM,11,26,37
Grimes,7,Straight Party,,,LIB,0,4,4
Grimes,7,Straight Party,,,GRN,0,0,0
Grimes,7,U.S. Senate,,John Cornyn,,78,240,318
Grimes,7,U.S. Senate,,David M. Alameel,,20,42,62
Grimes,7,U.S. Senate,,Rebecca Paddock,,4,9,13
Grimes,7,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,1,4,5
Grimes,7,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,7,U.S. House,8,Kevin Brady,,82,248,330
Grimes,7,U.S. House,8,Ken Petty,,13,26,39
Grimes,7,Governor,,Greg Abbott,,80,253,333
Grimes,7,Governor,,Wendy R. Davis,,26,43,69
Grimes,7,Governor,,Kathie Glass,,1,4,5
Grimes,7,Governor,,Brandon Parmer,,0,3,3
Grimes,7,Governor,,Sarah M. Pavitt (W),,0,0,0
Grimes,7,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,7,Lieutenant Governor,,Dan Patrick,,80,245,325
Grimes,7,Lieutenant Governor,,Leticia Van de Putte,,24,46,70
Grimes,7,Lieutenant Governor,,Robert D. Butler,,2,13,15
Grimes,7,Lieutenant Governor,,Chandrakantha Courtney,,1,1,2
Grimes,7,Attorney General,,Ken Paxton,,76,247,323
Grimes,7,Attorney General,,Sam Houston,,25,50,75
Grimes,7,Attorney General,,Jamie Balagia,,3,9,12
Grimes,7,Attorney General,,Jamar Osborne,,1,0,1
Grimes,7,Comptroller of Public Accounts,,Glenn Hegar,,74,243,317
Grimes,7,Comptroller of Public Accounts,,Mike Collier,,22,48,70
Grimes,7,Comptroller of Public Accounts,,Ben Sanders,,2,11,13
Grimes,7,Comptroller of Public Accounts,,Deb Shafto,,5,2,7
Grimes,7,Ballots Cast,,,,,,419
Grimes,7,Commissioner of the General Land Office,,George P. Bush,,78,241,319
Grimes,7,Commissioner of the General Land Office,,John Cook,,19,48,67
Grimes,7,Commissioner of the General Land Office,,Justin Knight,,4,11,15
Grimes,7,Commissioner of the General Land Office,,Valerie Alessi,,4,3,7
Grimes,7,Commissioner of Agriculture,,Sid Miller,,76,236,312
Grimes,7,Commissioner of Agriculture,,Jim Hogan,,20,49,69
Grimes,7,Commissioner of Agriculture,,David (Rocky) Palmquist,,4,16,20
Grimes,7,Commissioner of Agriculture,,Kenneth Kendrick,,3,2,5
Grimes,7,Railroad Commissioner,,Ryan Sitton,,73,240,313
Grimes,7,Railroad Commissioner,,Steve Brown,,20,50,70
Grimes,7,Railroad Commissioner,,Mark A. Miller,,7,12,19
Grimes,7,Railroad Commissioner,,Martina Salinas,,2,1,3
Grimes,7,Ballots Cast,,,,,,419
Grimes,7,State Senate,5,Charles Schwertner,,77,248,325
Grimes,7,State Senate,5,Joel Shapiro,,22,46,68
Grimes,7,State Senate,5,Matthew Whittington,,5,8,13
Grimes,7,State Representative,13,Lois W. Kolkhorst,,88,271,359
Grimes,7,Ballots Cast,,,,,,419
Grimes,8,Ballots Cast,,,,,,148
Grimes,8,Straight Party,,,REP,26,51,77
Grimes,8,Straight Party,,,DEM,7,10,17
Grimes,8,Straight Party,,,LIB,0,0,0
Grimes,8,Straight Party,,,GRN,0,0,0
Grimes,8,U.S. Senate,,John Cornyn,,35,76,111
Grimes,8,U.S. Senate,,David M. Alameel,,12,17,29
Grimes,8,U.S. Senate,,Rebecca Paddock,,2,1,3
Grimes,8,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Grimes,8,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,8,U.S. House,8,Kevin Brady,,37,82,119
Grimes,8,U.S. House,8,Ken Petty,,5,3,8
Grimes,8,Governor,,Greg Abbott,,35,78,113
Grimes,8,Governor,,Wendy R. Davis,,14,20,34
Grimes,8,Governor,,Kathie Glass,,1,0,1
Grimes,8,Governor,,Brandon Parmer,,0,0,0
Grimes,8,Governor,,Sarah M. Pavitt (W),,0,0,0
Grimes,8,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,8,Lieutenant Governor,,Dan Patrick,,38,77,115
Grimes,8,Lieutenant Governor,,Leticia Van de Putte,,11,18,29
Grimes,8,Lieutenant Governor,,Robert D. Butler,,1,1,2
Grimes,8,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Grimes,8,Attorney General,,Ken Paxton,,35,75,110
Grimes,8,Attorney General,,Sam Houston,,14,21,35
Grimes,8,Attorney General,,Jamie Balagia,,1,0,1
Grimes,8,Attorney General,,Jamar Osborne,,0,1,1
Grimes,8,Comptroller of Public Accounts,,Glenn Hegar,,34,71,105
Grimes,8,Comptroller of Public Accounts,,Mike Collier,,15,21,36
Grimes,8,Comptroller of Public Accounts,,Ben Sanders,,1,2,3
Grimes,8,Comptroller of Public Accounts,,Deb Shafto,,0,1,1
Grimes,8,Ballots Cast,,,,,,148
Grimes,8,Commissioner of the General Land Office,,George P. Bush,,34,77,111
Grimes,8,Commissioner of the General Land Office,,John Cook,,14,17,31
Grimes,8,Commissioner of the General Land Office,,Justin Knight,,1,0,1
Grimes,8,Commissioner of the General Land Office,,Valerie Alessi,,0,1,1
Grimes,8,Commissioner of Agriculture,,Sid Miller,,32,72,104
Grimes,8,Commissioner of Agriculture,,Jim Hogan,,16,22,38
Grimes,8,Commissioner of Agriculture,,David (Rocky) Palmquist,,1,0,1
Grimes,8,Commissioner of Agriculture,,Kenneth Kendrick,,0,1,1
Grimes,8,Railroad Commissioner,,Ryan Sitton,,33,78,111
Grimes,8,Railroad Commissioner,,Steve Brown,,15,17,32
Grimes,8,Railroad Commissioner,,Mark A. Miller,,1,0,1
Grimes,8,Railroad Commissioner,,Martina Salinas,,0,1,1
Grimes,8,Ballots Cast,,,,,,148
Grimes,8,State Senate,5,Charles Schwertner,,35,79,114
Grimes,8,State Senate,5,Joel Shapiro,,13,16,29
Grimes,8,State Senate,5,Matthew Whittington,,1,1,2
Grimes,8,State Representative,13,Lois W. Kolkhorst,,39,82,121
Grimes,8,Ballots Cast,,,,,,148
Grimes,9,Ballots Cast,,,,,,170
Grimes,9,Straight Party,,,REP,18,56,74
Grimes,9,Straight Party,,,DEM,8,9,17
Grimes,9,Straight Party,,,LIB,0,0,0
Grimes,9,Straight Party,,,GRN,0,0,0
Grimes,9,U.S. Senate,,John Cornyn,,44,81,125
Grimes,9,U.S. Senate,,David M. Alameel,,13,12,25
Grimes,9,U.S. Senate,,Rebecca Paddock,,1,4,5
Grimes,9,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,1,1,2
Grimes,9,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,9,U.S. House,8,Kevin Brady,,48,85,133
Grimes,9,U.S. House,8,Ken Petty,,6,7,13
Grimes,9,Governor,,Greg Abbott,,43,83,126
Grimes,9,Governor,,Wendy R. Davis,,17,12,29
Grimes,9,Governor,,Kathie Glass,,0,3,3
Grimes,9,Governor,,Brandon Parmer,,1,2,3
Grimes,9,Governor,,Sarah M. Pavitt (W),,0,0,0
Grimes,9,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,9,Lieutenant Governor,,Dan Patrick,,50,85,135
Grimes,9,Lieutenant Governor,,Leticia Van de Putte,,10,13,23
Grimes,9,Lieutenant Governor,,Robert D. Butler,,0,1,1
Grimes,9,Lieutenant Governor,,Chandrakantha Courtney,,1,2,3
Grimes,9,Attorney General,,Ken Paxton,,47,83,130
Grimes,9,Attorney General,,Sam Houston,,13,15,28
Grimes,9,Attorney General,,Jamie Balagia,,1,1,2
Grimes,9,Attorney General,,Jamar Osborne,,0,1,1
Grimes,9,Comptroller of Public Accounts,,Glenn Hegar,,45,82,127
Grimes,9,Comptroller of Public Accounts,,Mike Collier,,16,13,29
Grimes,9,Comptroller of Public Accounts,,Ben Sanders,,0,3,3
Grimes,9,Comptroller of Public Accounts,,Deb Shafto,,0,2,2
Grimes,9,Ballots Cast,,,,,,170
Grimes,9,Commissioner of the General Land Office,,George P. Bush,,44,86,130
Grimes,9,Commissioner of the General Land Office,,John Cook,,17,11,28
Grimes,9,Commissioner of the General Land Office,,Justin Knight,,0,1,1
Grimes,9,Commissioner of the General Land Office,,Valerie Alessi,,0,1,1
Grimes,9,Commissioner of Agriculture,,Sid Miller,,45,78,123
Grimes,9,Commissioner of Agriculture,,Jim Hogan,,16,14,30
Grimes,9,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,2,2
Grimes,9,Commissioner of Agriculture,,Kenneth Kendrick,,0,3,3
Grimes,9,Railroad Commissioner,,Ryan Sitton,,44,81,125
Grimes,9,Railroad Commissioner,,Steve Brown,,17,11,28
Grimes,9,Railroad Commissioner,,Mark A. Miller,,0,5,5
Grimes,9,Railroad Commissioner,,Martina Salinas,,0,1,1
Grimes,9,Ballots Cast,,,,,,170
Grimes,9,State Senate,5,Charles Schwertner,,44,81,125
Grimes,9,State Senate,5,Joel Shapiro,,16,13,29
Grimes,9,State Senate,5,Matthew Whittington,,1,2,3
Grimes,9,State Representative,13,Lois W. Kolkhorst,,51,86,137
Grimes,9,Ballots Cast,,,,,,170
Grimes,10,Ballots Cast,,,,,,389
Grimes,10,Straight Party,,,REP,65,138,203
Grimes,10,Straight Party,,,DEM,4,13,17
