county,office,district,candidate,incumbent,party,votes,pct
ARANSAS,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,69,6.06
ARANSAS,State Senate,18 Unexpired Term,Gary Gates,False,REP,502,44.11
ARANSAS,State Senate,18 Unexpired Term,Charles Gregory,False,REP,34,2.99
ARANSAS,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,40,3.51
ARANSAS,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,493,43.32
ARANSAS,State Senate,18 Unexpired Term,Total,,,1138,
AUSTIN,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,44,1.39
AUSTIN,State Senate,18 Unexpired Term,Gary Gates,False,REP,600,18.96
AUSTIN,State Senate,18 Unexpired Term,Charles Gregory,False,REP,25,0.79
AUSTIN,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,60,1.90
AUSTIN,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,2435,76.96
AUSTIN,State Senate,18 Unexpired Term,Total,,,3164,
BURLESON,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,51,4.91
BURLESON,State Senate,18 Unexpired Term,Gary Gates,False,REP,259,24.95
BURLESON,State Senate,18 Unexpired Term,Charles Gregory,False,REP,4,0.39
BURLESON,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,28,2.70
BURLESON,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,696,67.05
BURLESON,State Senate,18 Unexpired Term,Total,,,1038,
CALHOUN,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,61,7.38
CALHOUN,State Senate,18 Unexpired Term,Gary Gates,False,REP,398,48.18
CALHOUN,State Senate,18 Unexpired Term,Charles Gregory,False,REP,11,1.33
CALHOUN,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,35,4.24
CALHOUN,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,321,38.86
CALHOUN,State Senate,18 Unexpired Term,Total,,,826,
COLORADO,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,23,1.84
COLORADO,State Senate,18 Unexpired Term,Gary Gates,False,REP,302,24.22
COLORADO,State Senate,18 Unexpired Term,Charles Gregory,False,REP,5,0.40
COLORADO,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,30,2.41
COLORADO,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,887,71.13
COLORADO,State Senate,18 Unexpired Term,Total,,,1247,
DEWITT,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,38,3.74
DEWITT,State Senate,18 Unexpired Term,Gary Gates,False,REP,384,37.76
DEWITT,State Senate,18 Unexpired Term,Charles Gregory,False,REP,11,1.08
DEWITT,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,21,2.06
DEWITT,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,563,55.36
DEWITT,State Senate,18 Unexpired Term,Total,,,1017,
FAYETTE,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,41,1.90
FAYETTE,State Senate,18 Unexpired Term,Gary Gates,False,REP,473,21.95
FAYETTE,State Senate,18 Unexpired Term,Charles Gregory,False,REP,9,0.42
FAYETTE,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,88,4.08
FAYETTE,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,1544,71.65
FAYETTE,State Senate,18 Unexpired Term,Total,,,2155,
FORT BEND,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,684,7.76
FORT BEND,State Senate,18 Unexpired Term,Gary Gates,False,REP,4454,50.53
FORT BEND,State Senate,18 Unexpired Term,Charles Gregory,False,REP,309,3.51
FORT BEND,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,224,2.54
FORT BEND,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,3144,35.67
FORT BEND,State Senate,18 Unexpired Term,Total,,,8815,
GOLIAD,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,9,2.27
GOLIAD,State Senate,18 Unexpired Term,Gary Gates,False,REP,226,56.93
GOLIAD,State Senate,18 Unexpired Term,Charles Gregory,False,REP,8,2.02
GOLIAD,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,28,7.05
GOLIAD,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,126,31.74
GOLIAD,State Senate,18 Unexpired Term,Total,,,397,
GONZALES,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,28,4.64
GONZALES,State Senate,18 Unexpired Term,Gary Gates,False,REP,272,45.03
GONZALES,State Senate,18 Unexpired Term,Charles Gregory,False,REP,14,2.32
GONZALES,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,19,3.15
GONZALES,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,271,44.87
GONZALES,State Senate,18 Unexpired Term,Total,,,604,
HARRIS,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,31,5.58
HARRIS,State Senate,18 Unexpired Term,Gary Gates,False,REP,281,50.54
HARRIS,State Senate,18 Unexpired Term,Charles Gregory,False,REP,18,3.24
HARRIS,State Senate,18 Unexpired Term,Christian E. Hawkins,False,DEM,10,1.80
HARRIS,State Senate,18 Unexpired Term,Lois W. Kolkhorst,False,REP,216,38.85
HARRIS,State Senate,18 Unexpired Term,Total,,,556,
JACKSON,State Senate,18 Unexpired Term,Cindy Drabek,False,DEM,23,3.46
JACKSON,State Senate,18 Unexpired Term,Gary Gates,False,REP,278,41.87
JACKSON,State Senate,18 Unexpired Term,Charles Gregory,False,REP,20,3.01
