county,precinct,office,district,party,candidate,votes,early_votes,election_day
Marion,,Straight Party,,,Over Votes,0,0,0
Marion,,Straight Party,,,Under Votes,63,22,41
Marion,,Registered Voters,,,,605,,
Marion,,Ballots Cast,,,,209,90,119
Marion,,Straight Party,,REP,Republican Party,85,43,119
Marion,,Straight Party,,,Over Votes,0,0,0
Marion,,Straight Party,,,Under Votes,63,22,41
Marion,,Straight Party,,DEM,Democratic Party,58,25,119
Marion,,Straight Party,,LIB,Libertarian Party,3,0,119
Marion,,Straight Party,,GRN,Green Party,0,0,119
Marion,,U.S. Senate,,REP,John Cornyn,118,52,119
Marion,,U.S. Senate,,,Over Votes,0,0,0
Marion,,U.S. Senate,,,Under Votes,12,5,7
Marion,,U.S. Senate,,DEM,David M. Alameel,71,31,119
Marion,,U.S. Senate,,LIB,Rebecca Paddock,8,2,119
Marion,,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,119
Marion,,U.S. Senate,,"",Mohammed Tahiro,0,0,119
Marion,,United States Representative,4,REP,John Ratcliffe,123,54,119
Marion,,United States Representative,4,,Over Votes,0,0,0
Marion,,United States Representative,4,,Under Votes,86,36,50
Marion,,Governor,,REP,Greg Abbott,120,56,119
Marion,,Governor,,,Over Votes,0,0,0
Marion,,Governor,,,Under Votes,8,1,7
Marion,,Governor,,DEM,Wendy R. Davis,77,33,119
Marion,,Governor,,LIB,Kathie Glass,3,0,119
Marion,,Governor,,GRN,Brandon Parmer,1,0,119
Marion,,Governor,,"",Sarah M. Pavitt,0,0,119
Marion,,Lieutenant Governor,,REP,Dan Patrick,122,54,119
Marion,,Lieutenant Governor,,,Over Votes,0,0,0
Marion,,Lieutenant Governor,,,Under Votes,6,2,4
Marion,,Lieutenant Governor,,DEM,Leticia Van de Putte,75,33,119
Marion,,Lieutenant Governor,,LIB,Robert D. Butler,6,1,119
Marion,,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,119
Marion,,Attorney General,,REP,Ken Paxton,119,54,119
Marion,,Attorney General,,,Over Votes,0,0,0
Marion,,Attorney General,,,Under Votes,7,2,5
Marion,,Attorney General,,DEM,Sam Houston,77,33,119
Marion,,Attorney General,,LIB,Jamie Balagia,6,1,119
Marion,,Attorney General,,GRN,Jamar Osborne,0,0,119
Marion,,Comptroller of Public Accounts,,REP,Glenn Hegar,118,53,119
Marion,,Comptroller of Public Accounts,,,Over Votes,0,0,0
Marion,,Comptroller of Public Accounts,,,Under Votes,5,1,4
Marion,,Comptroller of Public Accounts,,DEM,Mike Collier,79,35,119
Marion,,Comptroller of Public Accounts,,LIB,Ben Sanders,6,1,119
Marion,,Comptroller of Public Accounts,,GRN,Deb Shafto,1,0,119
Marion,,Commissioner of the General Land Office,,REP,George P. Bush,119,54,119
Marion,,Commissioner of the General Land Office,,,Over Votes,0,0,0
Marion,,Commissioner of the General Land Office,,,Under Votes,3,1,2
Marion,,Commissioner of the General Land Office,,DEM,John Cook,82,35,119
Marion,,Commissioner of the General Land Office,,LIB,Justin Knight,4,0,119
Marion,,Commissioner of the General Land Office,,GRN,Valerie Alessi,1,0,119
Marion,,Commissioner of Agriculture,,REP,Sid Miller,114,52,119
Marion,,Commissioner of Agriculture,,,Over Votes,0,0,0
Marion,,Commissioner of Agriculture,,,Under Votes,4,1,3
Marion,,Commissioner of Agriculture,,DEM,Jim Hogan,80,35,119
Marion,,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,8,2,119
Marion,,Commissioner of Agriculture,,GRN,Kenneth Kendrick,3,0,119
Marion,,Railroad Commissioner,,REP,Ryan Sitton,117,53,119
Marion,,Railroad Commissioner,,,Over Votes,0,0,0
Marion,,Railroad Commissioner,,,Under Votes,6,2,4
Marion,,Railroad Commissioner,,DEM,Steve Brown,79,35,119
