county,precinct,office,district,party,candidate,early_voting,election_day,votes
Sutton,101,Ballots Cast,,,,76,64,140
Sutton,101,Straight Party,,,Republican,30,29,59
Sutton,101,Straight Party,,,Democratic,11,17,28
Sutton,101,Straight Party,,,Libertarian,0,0,0
Sutton,101,Straight Party,,,Green,0,0,0
Sutton,101,U.S. Senate,,REP,John Cornyn,61,44,105
Sutton,101,U.S. Senate,,DEM,David M. Alameel,12,18,30
Sutton,101,U.S. Senate,,LIB,Rebecca Paddock,0,0,0
Sutton,101,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,1,3
Sutton,101,U.S. Senate,,,Write-ins,0,0,0
Sutton,101,U.S. House,23,REP,Will Hurd,51,40,91
Sutton,101,U.S. House,23,DEM,Pete P. Gallego,23,24,47
Sutton,101,U.S. House,23,LIB,Ruben Corvalan,2,0,2
Sutton,101,Governor,,REP,Greg Abbott,59,42,101
Sutton,101,Governor,,DEM,Wendy R. Davis,17,22,39
Sutton,101,Governor,,LIB,Kathie Glass,0,0,0
Sutton,101,Governor,,GRN,Brandon Parmer,0,0,0
Sutton,101,Governor,,,Write-ins,0,0,0
Sutton,101,Lieutenant Governor,,REP,Dan Patrick,58,43,101
Sutton,101,Lieutenant Governor,,DEM,Leticia Van de Putte,17,20,37
Sutton,101,Lieutenant Governor,,LIB,Robert D. Butler,1,0,1
Sutton,101,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Sutton,101,Attorney General,,REP,Ken Paxton,58,41,99
Sutton,101,Attorney General,,DEM,Sam Houston,18,22,40
Sutton,101,Attorney General,,LIB,Jamie Balagia,0,0,0
Sutton,101,Attorney General,,GRN,Jamar Osborne,0,0,0
Sutton,101,Comptroller of Public Accounts,,REP,Glenn Hegar,57,42,99
Sutton,101,Comptroller of Public Accounts,,DEM,Mike Collier,18,20,38
Sutton,101,Comptroller of Public Accounts,,LIB,Ben Sanders,1,1,2
Sutton,101,Comptroller of Public Accounts,,GRN,Deb Shafto,0,0,0
Sutton,101,Commissioner of the General Land Office,,REP,George P. Bush,63,41,104
Sutton,101,Commissioner of the General Land Office,,DEM,John Cook,13,22,35
Sutton,101,Commissioner of the General Land Office,,LIB,Justin Knight,0,0,0
Sutton,101,Commissioner of the General Land Office,,GRN,Valerie Alessi,0,1,1
Sutton,101,Commissioner of Agriculture,,REP,Sid Miller,58,42,100
Sutton,101,Commissioner of Agriculture,,DEM,Jim Hogan,16,22,38
Sutton,101,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,2,0,2
Sutton,101,Commissioner of Agriculture,,GRN,Kenneth Kendrick,0,0,0
Sutton,101,Railroad Commissioner,,REP,Ryan Sitton,57,42,99
Sutton,101,Railroad Commissioner,,DEM,Steve Brown,11,21,32
Sutton,101,Railroad Commissioner,,LIB,Mark A. Miller,1,1,2
Sutton,101,Railroad Commissioner,,GRN,Martina Salinas,6,0,6
Sutton,101,State Representative,53,REP,Andrew S. Murr,63,42,105
Sutton,101,State Representative,53,LIB,Maximilian Martin,3,3,6
Sutton,201,Ballots Cast,,,,123,105,228
Sutton,201,Straight Party,,,Republican,56,59,115
Sutton,201,Straight Party,,,Democratic,5,1,6
Sutton,201,Straight Party,,,Libertarian,0,1,1
Sutton,201,Straight Party,,,Green,0,0,0
Sutton,201,U.S. Senate,,REP,John Cornyn,112,90,202
Sutton,201,U.S. Senate,,DEM,David M. Alameel,7,7,14
Sutton,201,U.S. Senate,,LIB,Rebecca Paddock,1,3,4
Sutton,201,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Sutton,201,U.S. Senate,,,Write-ins,1,0,1
Sutton,201,U.S. House,23,REP,Will Hurd,103,87,190
Sutton,201,U.S. House,23,DEM,Pete P. Gallego,15,14,29
Sutton,201,U.S. House,23,LIB,Ruben Corvalan,1,3,4
Sutton,201,Governor,,REP,Greg Abbott,102,87,189
Sutton,201,Governor,,DEM,Wendy R. Davis,16,12,28
Sutton,201,Governor,,LIB,Kathie Glass,1,3,4
Sutton,201,Governor,,GRN,Brandon Parmer,1,1,2
Sutton,201,Governor,,,Write-ins,0,0,0
Sutton,201,Lieutenant Governor,,REP,Dan Patrick,104,90,194
Sutton,201,Lieutenant Governor,,DEM,Leticia Van de Putte,13,8,21
Sutton,201,Lieutenant Governor,,LIB,Robert D. Butler,3,5,8
Sutton,201,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Sutton,201,Attorney General,,REP,Ken Paxton,102,88,190
Sutton,201,Attorney General,,DEM,Sam Houston,16,12,28
Sutton,201,Attorney General,,LIB,Jamie Balagia,0,2,2
Sutton,201,Attorney General,,GRN,Jamar Osborne,0,1,1
Sutton,201,Comptroller of Public Accounts,,REP,Glenn Hegar,100,90,190
Sutton,201,Comptroller of Public Accounts,,DEM,Mike Collier,15,8,23
Sutton,201,Comptroller of Public Accounts,,LIB,Ben Sanders,2,3,5
Sutton,201,Comptroller of Public Accounts,,GRN,Deb Shafto,1,0,1
Sutton,201,Commissioner of the General Land Office,,REP,George P. Bush,108,91,199
Sutton,201,Commissioner of the General Land Office,,DEM,John Cook,9,6,15
Sutton,201,Commissioner of the General Land Office,,LIB,Justin Knight,1,5,6
Sutton,201,Commissioner of the General Land Office,,GRN,Valerie Alessi,0,0,0
Sutton,201,Commissioner of Agriculture,,REP,Sid Miller,105,90,195
Sutton,201,Commissioner of Agriculture,,DEM,Jim Hogan,11,7,18
Sutton,201,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,0,2,2
Sutton,201,Commissioner of Agriculture,,GRN,Kenneth Kendrick,2,2,4
Sutton,201,Railroad Commissioner,,REP,Ryan Sitton,102,90,192
Sutton,201,Railroad Commissioner,,DEM,Steve Brown,14,7,21
Sutton,201,Railroad Commissioner,,LIB,Mark A. Miller,3,4,7
Sutton,201,Railroad Commissioner,,GRN,Martina Salinas,0,0,0
Sutton,201,State Representative,53,REP,Andrew S. Murr,113,94,207
