county,precinct,office,district,party,candidate,votes,early_voting,election_day
Mitchell,1,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1145,0,0
Mitchell,2,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,279,0,0
Mitchell,25,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,782,0,0
Mitchell,3,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1151,0,0
Mitchell,4,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,704,0,0
Mitchell,46,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,506,0,0
Mitchell,1,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,334,168,166
Mitchell,2,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,91,19,72
Mitchell,25,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,161,90,71
Mitchell,3,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,269,133,136
Mitchell,4,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,206,70,136
Mitchell,46,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,172,81,91
Mitchell,1,Straight Party,,REP,Republican Party,118,61,57
Mitchell,2,Straight Party,,REP,Republican Party,55,13,42
Mitchell,25,Straight Party,,REP,Republican Party,56,36,20
Mitchell,3,Straight Party,,REP,Republican Party,117,53,64
Mitchell,4,Straight Party,,REP,Republican Party,63,23,40
Mitchell,46,Straight Party,,REP,Republican Party,47,24,23
Mitchell,1,Straight Party,,DEM,Democratic Party,30,16,14
Mitchell,2,Straight Party,,DEM,Democratic Party,0,0,0
Mitchell,25,Straight Party,,DEM,Democratic Party,18,8,10
Mitchell,3,Straight Party,,DEM,Democratic Party,25,11,14
Mitchell,4,Straight Party,,DEM,Democratic Party,18,7,11
Mitchell,46,Straight Party,,DEM,Democratic Party,10,6,4
Mitchell,1,Straight Party,,LIB,Libertarian Party,1,0,1
Mitchell,2,Straight Party,,LIB,Libertarian Party,0,0,0
Mitchell,25,Straight Party,,LIB,Libertarian Party,1,0,1
Mitchell,3,Straight Party,,LIB,Libertarian Party,1,1,0
Mitchell,4,Straight Party,,LIB,Libertarian Party,0,0,0
Mitchell,46,Straight Party,,LIB,Libertarian Party,0,0,0
Mitchell,1,Straight Party,,GRN,Green Party,0,0,0
Mitchell,2,Straight Party,,GRN,Green Party,0,0,0
Mitchell,25,Straight Party,,GRN,Green Party,0,0,0
Mitchell,3,Straight Party,,GRN,Green Party,0,0,0
Mitchell,4,Straight Party,,GRN,Green Party,0,0,0
Mitchell,46,Straight Party,,GRN,Green Party,0,0,0
Mitchell,1,Straight Party,,,OVER VOTES,0,0,0
Mitchell,2,Straight Party,,,OVER VOTES,0,0,0
Mitchell,25,Straight Party,,,OVER VOTES,0,0,0
Mitchell,3,Straight Party,,,OVER VOTES,0,0,0
Mitchell,4,Straight Party,,,OVER VOTES,0,0,0
Mitchell,46,Straight Party,,,OVER VOTES,0,0,0
Mitchell,1,Straight Party,,,UNDER VOTES,185,91,94
Mitchell,2,Straight Party,,,UNDER VOTES,36,6,30
Mitchell,25,Straight Party,,,UNDER VOTES,86,46,40
Mitchell,3,Straight Party,,,UNDER VOTES,126,68,58
Mitchell,4,Straight Party,,,UNDER VOTES,125,40,85
Mitchell,46,Straight Party,,,UNDER VOTES,115,51,64
Mitchell,1,U.S. Senate,,REP,John Cornyn,265,131,134
Mitchell,2,U.S. Senate,,REP,John Cornyn,89,19,70
Mitchell,25,U.S. Senate,,REP,John Cornyn,119,72,47
Mitchell,3,U.S. Senate,,REP,John Cornyn,210,102,108
Mitchell,4,U.S. Senate,,REP,John Cornyn,150,50,100
Mitchell,46,U.S. Senate,,REP,John Cornyn,131,56,75
Mitchell,1,U.S. Senate,,DEM,David M. Alameel,40,22,18
Mitchell,2,U.S. Senate,,DEM,David M. Alameel,1,0,1
Mitchell,25,U.S. Senate,,DEM,David M. Alameel,27,12,15
Mitchell,3,U.S. Senate,,DEM,David M. Alameel,44,22,22
Mitchell,4,U.S. Senate,,DEM,David M. Alameel,31,10,21
Mitchell,46,U.S. Senate,,DEM,David M. Alameel,23,13,10
Mitchell,1,U.S. Senate,,LIB,Rebecca Paddock,7,4,3
Mitchell,2,U.S. Senate,,LIB,Rebecca Paddock,0,0,0
Mitchell,25,U.S. Senate,,LIB,Rebecca Paddock,3,2,1
Mitchell,3,U.S. Senate,,LIB,Rebecca Paddock,8,6,2
Mitchell,4,U.S. Senate,,LIB,Rebecca Paddock,8,3,5
Mitchell,46,U.S. Senate,,LIB,Rebecca Paddock,4,2,2
Mitchell,1,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",7,2,5
Mitchell,2,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Mitchell,25,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",5,2,3
Mitchell,3,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,1,1
Mitchell,4,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",3,2,1
Mitchell,46,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,0,1
Mitchell,1,U.S. Senate,,NON,WRITE-IN,0,0,0
Mitchell,2,U.S. Senate,,NON,WRITE-IN,0,0,0
Mitchell,25,U.S. Senate,,NON,WRITE-IN,0,0,0
Mitchell,3,U.S. Senate,,NON,WRITE-IN,0,0,0
Mitchell,4,U.S. Senate,,NON,WRITE-IN,0,0,0
Mitchell,46,U.S. Senate,,NON,WRITE-IN,0,0,0
Mitchell,1,U.S. Senate,,,OVER VOTES,0,0,0
Mitchell,2,U.S. Senate,,,OVER VOTES,0,0,0
Mitchell,25,U.S. Senate,,,OVER VOTES,0,0,0
Mitchell,3,U.S. Senate,,,OVER VOTES,0,0,0
Mitchell,4,U.S. Senate,,,OVER VOTES,1,0,1
Mitchell,46,U.S. Senate,,,OVER VOTES,0,0,0
Mitchell,1,U.S. Senate,,,UNDER VOTES,15,9,6
Mitchell,2,U.S. Senate,,,UNDER VOTES,1,0,1
Mitchell,25,U.S. Senate,,,UNDER VOTES,7,2,5
Mitchell,3,U.S. Senate,,,UNDER VOTES,5,2,3
Mitchell,4,U.S. Senate,,,UNDER VOTES,13,5,8
Mitchell,46,U.S. Senate,,,UNDER VOTES,13,10,3
Mitchell,1,U.S. House,11,REP,Mike Conaway,285,140,145
Mitchell,2,U.S. House,11,REP,Mike Conaway,90,18,72
Mitchell,25,U.S. House,11,REP,Mike Conaway,127,74,53
Mitchell,3,U.S. House,11,REP,Mike Conaway,221,106,115
Mitchell,4,U.S. House,11,REP,Mike Conaway,169,54,115
Mitchell,46,U.S. House,11,REP,Mike Conaway,143,63,80
Mitchell,1,U.S. House,11,LIB,Ryan T. Lange,25,11,14
Mitchell,2,U.S. House,11,LIB,Ryan T. Lange,1,1,0
Mitchell,25,U.S. House,11,LIB,Ryan T. Lange,19,9,10
Mitchell,3,U.S. House,11,LIB,Ryan T. Lange,22,17,5
Mitchell,4,U.S. House,11,LIB,Ryan T. Lange,16,5,11
Mitchell,46,U.S. House,11,LIB,Ryan T. Lange,8,5,3
Mitchell,1,U.S. House,11,,OVER VOTES,0,0,0
Mitchell,2,U.S. House,11,,OVER VOTES,0,0,0
Mitchell,25,U.S. House,11,,OVER VOTES,0,0,0
Mitchell,3,U.S. House,11,,OVER VOTES,0,0,0
Mitchell,4,U.S. House,11,,OVER VOTES,0,0,0
Mitchell,46,U.S. House,11,,OVER VOTES,0,0,0
Mitchell,1,U.S. House,11,,UNDER VOTES,24,17,7
Mitchell,2,U.S. House,11,,UNDER VOTES,0,0,0
Mitchell,25,U.S. House,11,,UNDER VOTES,15,7,8
Mitchell,3,U.S. House,11,,UNDER VOTES,26,10,16
Mitchell,4,U.S. House,11,,UNDER VOTES,21,11,10
Mitchell,46,U.S. House,11,,UNDER VOTES,21,13,8
Mitchell,1,Governor,,REP,Greg Abbott,276,136,140
Mitchell,2,Governor,,REP,Greg Abbott,90,19,71
Mitchell,25,Governor,,REP,Greg Abbott,129,76,53
Mitchell,3,Governor,,REP,Greg Abbott,216,107,109
Mitchell,4,Governor,,REP,Greg Abbott,169,55,114
Mitchell,46,Governor,,REP,Greg Abbott,140,64,76
Mitchell,1,Governor,,DEM,Wendy R. Davis,48,25,23
Mitchell,2,Governor,,DEM,Wendy R. Davis,1,0,1
Mitchell,25,Governor,,DEM,Wendy R. Davis,29,11,18
Mitchell,3,Governor,,DEM,Wendy R. Davis,45,22,23
Mitchell,4,Governor,,DEM,Wendy R. Davis,30,11,19
Mitchell,46,Governor,,DEM,Wendy R. Davis,23,12,11
Mitchell,1,Governor,,LIB,Kathie Glass,3,1,2
Mitchell,2,Governor,,LIB,Kathie Glass,0,0,0
Mitchell,25,Governor,,LIB,Kathie Glass,1,1,0
Mitchell,3,Governor,,LIB,Kathie Glass,3,3,0
Mitchell,4,Governor,,LIB,Kathie Glass,1,1,0
Mitchell,46,Governor,,LIB,Kathie Glass,1,0,1
Mitchell,1,Governor,,GRN,Brandon Parmer,1,1,0
Mitchell,2,Governor,,GRN,Brandon Parmer,0,0,0
Mitchell,25,Governor,,GRN,Brandon Parmer,0,0,0
Mitchell,3,Governor,,GRN,Brandon Parmer,2,1,1
Mitchell,4,Governor,,GRN,Brandon Parmer,2,2,0
Mitchell,46,Governor,,GRN,Brandon Parmer,0,0,0
Mitchell,1,Governor,,NON,WRITE-IN,1,0,1
Mitchell,2,Governor,,NON,WRITE-IN,0,0,0
Mitchell,25,Governor,,NON,WRITE-IN,0,0,0
Mitchell,3,Governor,,NON,WRITE-IN,0,0,0
Mitchell,4,Governor,,NON,WRITE-IN,0,0,0
Mitchell,46,Governor,,NON,WRITE-IN,0,0,0
Mitchell,1,Governor,,,OVER VOTES,0,0,0
Mitchell,2,Governor,,,OVER VOTES,0,0,0
Mitchell,25,Governor,,,OVER VOTES,0,0,0
Mitchell,3,Governor,,,OVER VOTES,0,0,0
Mitchell,4,Governor,,,OVER VOTES,0,0,0
Mitchell,46,Governor,,,OVER VOTES,0,0,0
Mitchell,1,Governor,,,UNDER VOTES,5,5,0
Mitchell,2,Governor,,,UNDER VOTES,0,0,0
Mitchell,25,Governor,,,UNDER VOTES,2,2,0
Mitchell,3,Governor,,,UNDER VOTES,3,0,3
Mitchell,4,Governor,,,UNDER VOTES,4,1,3
Mitchell,46,Governor,,,UNDER VOTES,8,5,3
Mitchell,1,Lieutenant Governor,,REP,Dan Patrick,265,134,131
Mitchell,2,Lieutenant Governor,,REP,Dan Patrick,90,19,71
Mitchell,25,Lieutenant Governor,,REP,Dan Patrick,115,71,44
Mitchell,3,Lieutenant Governor,,REP,Dan Patrick,211,102,109
Mitchell,4,Lieutenant Governor,,REP,Dan Patrick,156,54,102
Mitchell,46,Lieutenant Governor,,REP,Dan Patrick,127,59,68
Mitchell,1,Lieutenant Governor,,DEM,Leticia Van de Putte,47,24,23
Mitchell,2,Lieutenant Governor,,DEM,Leticia Van de Putte,1,0,1
Mitchell,25,Lieutenant Governor,,DEM,Leticia Van de Putte,37,16,21
Mitchell,3,Lieutenant Governor,,DEM,Leticia Van de Putte,43,21,22
Mitchell,4,Lieutenant Governor,,DEM,Leticia Van de Putte,34,10,24
Mitchell,46,Lieutenant Governor,,DEM,Leticia Van de Putte,26,13,13
Mitchell,1,Lieutenant Governor,,LIB,Robert D. Butler,9,1,8
Mitchell,2,Lieutenant Governor,,LIB,Robert D. Butler,0,0,0
Mitchell,25,Lieutenant Governor,,LIB,Robert D. Butler,2,1,1
Mitchell,3,Lieutenant Governor,,LIB,Robert D. Butler,6,5,1
Mitchell,4,Lieutenant Governor,,LIB,Robert D. Butler,5,2,3
