county,precinct,office,district,party,candidate,election_day,early_voting,absentee,votes
Montague,8,Lieutenant Governor,,,Chandrakantha Courtney,1.0,1.0,0.0,2.0
Montague,9,Lieutenant Governor,,,Dan Patrick,322.0,148.0,38.0,508.0
Montague,9,Lieutenant Governor,,,Leticia Van de Putte,70.0,37.0,4.0,111.0
Montague,9,Lieutenant Governor,,,Robert D. Butler,13.0,7.0,1.0,21.0
Montague,9,Lieutenant Governor,,,Chandrakantha Courtney,1.0,0.0,0.0,1.0
Montague,10,Lieutenant Governor,,,Dan Patrick,249.0,105.0,21.0,375.0
Montague,10,Lieutenant Governor,,,Leticia Van de Putte,48.0,18.0,0.0,66.0
Montague,10,Lieutenant Governor,,,Robert D. Butler,3.0,0.0,1.0,4.0
Montague,10,Lieutenant Governor,,,Chandrakantha Courtney,1.0,1.0,0.0,2.0
Montague,11,Lieutenant Governor,,,Dan Patrick,277.0,152.0,23.0,452.0
Montague,11,Lieutenant Governor,,,Leticia Van de Putte,38.0,21.0,5.0,64.0
Montague,11,Lieutenant Governor,,,Robert D. Butler,12.0,6.0,1.0,19.0
Montague,11,Lieutenant Governor,,,Chandrakantha Courtney,1.0,0.0,0.0,1.0
Montague,12,Lieutenant Governor,,,Dan Patrick,43.0,12.0,6.0,61.0
Montague,12,Lieutenant Governor,,,Leticia Van de Putte,11.0,0.0,1.0,12.0
Montague,12,Lieutenant Governor,,,Robert D. Butler,0.0,0.0,0.0,0.0
Montague,12,Lieutenant Governor,,,Chandrakantha Courtney,0.0,0.0,0.0,0.0
Montague,13,Lieutenant Governor,,,Dan Patrick,275.0,134.0,25.0,434.0
Montague,13,Lieutenant Governor,,,Leticia Van de Putte,32.0,22.0,2.0,56.0
Montague,13,Lieutenant Governor,,,Robert D. Butler,4.0,2.0,0.0,6.0
Montague,13,Lieutenant Governor,,,Chandrakantha Courtney,1.0,0.0,0.0,1.0
Montague,14,Lieutenant Governor,,,Dan Patrick,72.0,33.0,3.0,108.0
Montague,14,Lieutenant Governor,,,Leticia Van de Putte,2.0,1.0,0.0,3.0
Montague,14,Lieutenant Governor,,,Robert D. Butler,3.0,1.0,0.0,4.0
Montague,14,Lieutenant Governor,,,Chandrakantha Courtney,0.0,0.0,0.0,0.0
Montague,15,Lieutenant Governor,,,Dan Patrick,132.0,70.0,8.0,210.0
Montague,15,Lieutenant Governor,,,Leticia Van de Putte,23.0,17.0,0.0,40.0
Montague,15,Lieutenant Governor,,,Robert D. Butler,13.0,5.0,0.0,18.0
Montague,15,Lieutenant Governor,,,Chandrakantha Courtney,0.0,0.0,0.0,0.0
Montague,16,Lieutenant Governor,,,Dan Patrick,84.0,52.0,3.0,139.0
Montague,16,Lieutenant Governor,,,Leticia Van de Putte,9.0,7.0,0.0,16.0
Montague,16,Lieutenant Governor,,,Robert D. Butler,6.0,4.0,0.0,10.0
Montague,16,Lieutenant Governor,,,Chandrakantha Courtney,0.0,0.0,0.0,0.0
Montague,Totals:,Lieutenant Governor,,,Dan Patrick,3639.0,1763.0,297.0,5699.0
Montague,Totals:,Lieutenant Governor,,,Leticia Van de Putte,515.0,264.0,27.0,806.0
Montague,Totals:,Lieutenant Governor,,,Robert D. Butler,120.0,51.0,6.0,177.0
Montague,Totals:,Lieutenant Governor,,,Chandrakantha Courtney,12.0,4.0,0.0,16.0
Montague,2,Attorney General,,,Ken Paxton,701.0,413.0,46.0,1160.0
Montague,2,Attorney General,,,Sam Houston,121.0,71.0,8.0,200.0
Montague,2,Attorney General,,,Jamie Balagia,13.0,9.0,0.0,22.0
Montague,2,Attorney General,,,Jamar Osborne,2.0,2.0,0.0,4.0
Montague,3,Attorney General,,,Ken Paxton,370.0,208.0,24.0,602.0
Montague,3,Attorney General,,,Sam Houston,47.0,27.0,5.0,79.0
Montague,3,Attorney General,,,Jamie Balagia,6.0,3.0,0.0,9.0
Montague,3,Attorney General,,,Jamar Osborne,0.0,0.0,0.0,0.0
Montague,4,Attorney General,,,Ken Paxton,118.0,58.0,7.0,183.0
Montague,4,Attorney General,,,Sam Houston,14.0,7.0,1.0,22.0
Montague,4,Attorney General,,,Jamie Balagia,2.0,0.0,0.0,2.0
Montague,4,Attorney General,,,Jamar Osborne,0.0,0.0,0.0,0.0
Montague,5,Attorney General,,,Ken Paxton,208.0,110.0,34.0,352.0
Montague,5,Attorney General,,,Sam Houston,34.0,17.0,1.0,52.0
Montague,5,Attorney General,,,Jamie Balagia,4.0,1.0,1.0,6.0
Montague,5,Attorney General,,,Jamar Osborne,2.0,1.0,0.0,3.0
Montague,6,Attorney General,,,Ken Paxton,220.0,107.0,21.0,348.0
Montague,6,Attorney General,,,Sam Houston,24.0,12.0,1.0,37.0
Montague,6,Attorney General,,,Jamie Balagia,11.0,3.0,1.0,15.0
Montague,6,Attorney General,,,Jamar Osborne,1.0,0.0,0.0,1.0
Montague,7,Attorney General,,,Ken Paxton,302.0,93.0,16.0,411.0
Montague,7,Attorney General,,,Sam Houston,52.0,8.0,2.0,62.0
Montague,7,Attorney General,,,Jamie Balagia,9.0,1.0,1.0,11.0
Montague,7,Attorney General,,,Jamar Osborne,1.0,1.0,0.0,2.0
Montague,8,Attorney General,,,Ken Paxton,219.0,59.0,19.0,297.0
Montague,8,Attorney General,,,Sam Houston,36.0,8.0,0.0,44.0
Montague,8,Attorney General,,,Jamie Balagia,9.0,2.0,0.0,11.0
Montague,8,Attorney General,,,Jamar Osborne,0.0,0.0,0.0,0.0
Montague,9,Attorney General,,,Ken Paxton,330.0,151.0,38.0,519.0
Montague,9,Attorney General,,,Sam Houston,69.0,37.0,5.0,111.0
Montague,9,Attorney General,,,Jamie Balagia,8.0,6.0,0.0,14.0
Montague,9,Attorney General,,,Jamar Osborne,0.0,0.0,0.0,0.0
Montague,10,Attorney General,,,Ken Paxton,244.0,101.0,19.0,364.0
Montague,10,Attorney General,,,Sam Houston,51.0,20.0,3.0,74.0
Montague,10,Attorney General,,,Jamie Balagia,3.0,0.0,1.0,4.0
Montague,10,Attorney General,,,Jamar Osborne,1.0,1.0,0.0,2.0
Montague,11,Attorney General,,,Ken Paxton,267.0,142.0,21.0,430.0
Montague,11,Attorney General,,,Sam Houston,46.0,26.0,7.0,79.0
Montague,11,Attorney General,,,Jamie Balagia,8.0,7.0,1.0,16.0
Montague,11,Attorney General,,,Jamar Osborne,0.0,0.0,0.0,0.0
Montague,12,Attorney General,,,Ken Paxton,38.0,12.0,6.0,56.0
Montague,12,Attorney General,,,Sam Houston,15.0,0.0,1.0,16.0
Montague,12,Attorney General,,,Jamie Balagia,0.0,0.0,0.0,0.0
Montague,12,Attorney General,,,Jamar Osborne,0.0,0.0,0.0,0.0
Montague,13,Attorney General,,,Ken Paxton,274.0,129.0,25.0,428.0
Montague,13,Attorney General,,,Sam Houston,31.0,23.0,3.0,57.0
Montague,13,Attorney General,,,Jamie Balagia,6.0,4.0,0.0,10.0
Montague,13,Attorney General,,,Jamar Osborne,0.0,0.0,0.0,0.0
Montague,14,Attorney General,,,Ken Paxton,73.0,34.0,3.0,110.0
Montague,14,Attorney General,,,Sam Houston,3.0,1.0,0.0,4.0
Montague,14,Attorney General,,,Jamie Balagia,1.0,0.0,0.0,1.0
Montague,14,Attorney General,,,Jamar Osborne,0.0,0.0,0.0,0.0
Montague,15,Attorney General,,,Ken Paxton,131.0,68.0,7.0,206.0
Montague,15,Attorney General,,,Sam Houston,30.0,21.0,1.0,52.0
Montague,15,Attorney General,,,Jamie Balagia,6.0,2.0,0.0,8.0
Montague,15,Attorney General,,,Jamar Osborne,0.0,0.0,0.0,0.0
Montague,16,Attorney General,,,Ken Paxton,82.0,53.0,3.0,138.0
Montague,16,Attorney General,,,Sam Houston,12.0,6.0,0.0,18.0
Montague,16,Attorney General,,,Jamie Balagia,4.0,3.0,0.0,7.0
Montague,16,Attorney General,,,Jamar Osborne,0.0,0.0,0.0,0.0
Montague,Totals:,Attorney General,,,Ken Paxton,3577.0,1738.0,289.0,5604.0
Montague,Totals:,Attorney General,,,Sam Houston,585.0,284.0,38.0,907.0
Montague,Totals:,Attorney General,,,Jamie Balagia,90.0,41.0,5.0,136.0
Montague,Totals:,Attorney General,,,Jamar Osborne,7.0,5.0,0.0,12.0
Montague,2,Comptroller of Public Accounts,,,Glenn Hegar,690.0,410.0,44.0,1144.0
Montague,2,Comptroller of Public Accounts,,,Mike Collier,117.0,69.0,7.0,193.0
Montague,2,Comptroller of Public Accounts,,,Ben Sanders,20.0,9.0,3.0,32.0
Montague,2,Comptroller of Public Accounts,,,Deb Shafto,3.0,3.0,0.0,6.0
Montague,3,Comptroller of Public Accounts,,,Glenn Hegar,352.0,198.0,25.0,575.0
Montague,3,Comptroller of Public Accounts,,,Mike Collier,45.0,27.0,4.0,76.0
Montague,3,Comptroller of Public Accounts,,,Ben Sanders,13.0,5.0,0.0,18.0
Montague,3,Comptroller of Public Accounts,,,Deb Shafto,5.0,3.0,0.0,8.0
Montague,4,Comptroller of Public Accounts,,,Glenn Hegar,116.0,55.0,8.0,179.0
Montague,4,Comptroller of Public Accounts,,,Mike Collier,13.0,7.0,0.0,20.0
Montague,4,Comptroller of Public Accounts,,,Ben Sanders,4.0,3.0,0.0,7.0
Montague,4,Comptroller of Public Accounts,,,Deb Shafto,1.0,0.0,0.0,1.0
Montague,5,Comptroller of Public Accounts,,,Glenn Hegar,202.0,103.0,34.0,339.0
Montague,5,Comptroller of Public Accounts,,,Mike Collier,35.0,20.0,1.0,56.0
Montague,5,Comptroller of Public Accounts,,,Ben Sanders,10.0,6.0,1.0,17.0
Montague,5,Comptroller of Public Accounts,,,Deb Shafto,2.0,0.0,0.0,2.0
Montague,6,Comptroller of Public Accounts,,,Glenn Hegar,213.0,103.0,20.0,336.0
Montague,6,Comptroller of Public Accounts,,,Mike Collier,28.0,12.0,1.0,41.0
Montague,6,Comptroller of Public Accounts,,,Ben Sanders,11.0,5.0,1.0,17.0
Montague,6,Comptroller of Public Accounts,,,Deb Shafto,0.0,0.0,1.0,1.0
Montague,7,Comptroller of Public Accounts,,,Glenn Hegar,298.0,90.0,14.0,402.0
Montague,7,Comptroller of Public Accounts,,,Mike Collier,51.0,8.0,3.0,62.0
Montague,7,Comptroller of Public Accounts,,,Ben Sanders,9.0,3.0,1.0,13.0
Montague,7,Comptroller of Public Accounts,,,Deb Shafto,3.0,2.0,0.0,5.0
Montague,8,Comptroller of Public Accounts,,,Glenn Hegar,214.0,55.0,17.0,286.0
Montague,8,Comptroller of Public Accounts,,,Mike Collier,35.0,9.0,1.0,45.0
Montague,8,Comptroller of Public Accounts,,,Ben Sanders,11.0,3.0,0.0,14.0
Montague,8,Comptroller of Public Accounts,,,Deb Shafto,2.0,1.0,0.0,3.0
Montague,9,Comptroller of Public Accounts,,,Glenn Hegar,315.0,143.0,37.0,495.0
Montague,9,Comptroller of Public Accounts,,,Mike Collier,74.0,40.0,6.0,120.0
Montague,9,Comptroller of Public Accounts,,,Ben Sanders,12.0,7.0,0.0,19.0
Montague,9,Comptroller of Public Accounts,,,Deb Shafto,0.0,0.0,0.0,0.0
Montague,10,Comptroller of Public Accounts,,,Glenn Hegar,230.0,98.0,19.0,347.0
Montague,10,Comptroller of Public Accounts,,,Mike Collier,55.0,20.0,4.0,79.0
Montague,10,Comptroller of Public Accounts,,,Ben Sanders,6.0,0.0,0.0,6.0
Montague,10,Comptroller of Public Accounts,,,Deb Shafto,2.0,2.0,0.0,4.0
Montague,11,Comptroller of Public Accounts,,,Glenn Hegar,266.0,139.0,20.0,425.0
Montague,11,Comptroller of Public Accounts,,,Mike Collier,34.0,22.0,7.0,63.0
Montague,11,Comptroller of Public Accounts,,,Ben Sanders,15.0,11.0,1.0,27.0
Montague,11,Comptroller of Public Accounts,,,Deb Shafto,1.0,0.0,0.0,1.0
Montague,12,Comptroller of Public Accounts,,,Glenn Hegar,36.0,11.0,5.0,52.0
Montague,12,Comptroller of Public Accounts,,,Mike Collier,15.0,0.0,1.0,16.0
Montague,12,Comptroller of Public Accounts,,,Ben Sanders,1.0,1.0,1.0,3.0
Montague,12,Comptroller of Public Accounts,,,Deb Shafto,0.0,0.0,0.0,0.0
Montague,13,Comptroller of Public Accounts,,,Glenn Hegar,268.0,128.0,25.0,421.0
Montague,13,Comptroller of Public Accounts,,,Mike Collier,33.0,25.0,3.0,61.0
Montague,13,Comptroller of Public Accounts,,,Ben Sanders,4.0,1.0,0.0,5.0
Montague,13,Comptroller of Public Accounts,,,Deb Shafto,2.0,1.0,0.0,3.0
Montague,14,Comptroller of Public Accounts,,,Glenn Hegar,70.0,33.0,3.0,106.0
Montague,14,Comptroller of Public Accounts,,,Mike Collier,5.0,2.0,0.0,7.0
Montague,14,Comptroller of Public Accounts,,,Ben Sanders,1.0,0.0,0.0,1.0
Montague,14,Comptroller of Public Accounts,,,Deb Shafto,0.0,0.0,0.0,0.0
Montague,15,Comptroller of Public Accounts,,,Glenn Hegar,120.0,63.0,7.0,190.0
Montague,15,Comptroller of Public Accounts,,,Mike Collier,30.0,22.0,1.0,53.0
Montague,15,Comptroller of Public Accounts,,,Ben Sanders,10.0,4.0,0.0,14.0
Montague,15,Comptroller of Public Accounts,,,Deb Shafto,3.0,0.0,0.0,3.0
Montague,16,Comptroller of Public Accounts,,,Glenn Hegar,81.0,51.0,3.0,135.0
Montague,16,Comptroller of Public Accounts,,,Mike Collier,10.0,6.0,0.0,16.0
Montague,16,Comptroller of Public Accounts,,,Ben Sanders,7.0,5.0,0.0,12.0
Montague,16,Comptroller of Public Accounts,,,Deb Shafto,0.0,0.0,0.0,0.0
Montague,Totals:,Comptroller of Public Accounts,,,Glenn Hegar,3471.0,1680.0,281.0,5432.0
Montague,Totals:,Comptroller of Public Accounts,,,Mike Collier,580.0,289.0,39.0,908.0
Montague,Totals:,Comptroller of Public Accounts,,,Ben Sanders,134.0,63.0,8.0,205.0
Montague,Totals:,Comptroller of Public Accounts,,,Deb Shafto,24.0,12.0,1.0,37.0
Montague,2,Commissioner of the General Land Office,,,George P. Bush,697.0,412.0,45.0,1154.0
Montague,2,Commissioner of the General Land Office,,,John Cook,117.0,71.0,7.0,195.0
Montague,2,Commissioner of the General Land Office,,,Justin Knight,22.0,12.0,1.0,35.0
Montague,2,Commissioner of the General Land Office,,,Valerie Alessi,8.0,5.0,1.0,14.0
Montague,3,Commissioner of the General Land Office,,,George P. Bush,367.0,204.0,25.0,596.0
Montague,3,Commissioner of the General Land Office,,,John Cook,38.0,23.0,4.0,65.0
Montague,3,Commissioner of the General Land Office,,,Justin Knight,20.0,12.0,0.0,32.0
Montague,3,Commissioner of the General Land Office,,,Valerie Alessi,1.0,1.0,0.0,2.0
Montague,4,Commissioner of the General Land Office,,,George P. Bush,118.0,56.0,7.0,181.0
Montague,4,Commissioner of the General Land Office,,,John Cook,7.0,3.0,0.0,10.0
Montague,4,Commissioner of the General Land Office,,,Justin Knight,7.0,5.0,1.0,13.0
Montague,4,Commissioner of the General Land Office,,,Valerie Alessi,2.0,1.0,0.0,3.0
Montague,5,Commissioner of the General Land Office,,,George P. Bush,210.0,110.0,34.0,354.0
Montague,5,Commissioner of the General Land Office,,,John Cook,34.0,18.0,1.0,53.0
Montague,5,Commissioner of the General Land Office,,,Justin Knight,6.0,2.0,1.0,9.0
Montague,5,Commissioner of the General Land Office,,,Valerie Alessi,1.0,1.0,0.0,2.0
Montague,6,Commissioner of the General Land Office,,,George P. Bush,223.0,110.0,19.0,352.0
Montague,6,Commissioner of the General Land Office,,,John Cook,22.0,10.0,1.0,33.0
Montague,6,Commissioner of the General Land Office,,,Justin Knight,8.0,2.0,2.0,12.0
Montague,6,Commissioner of the General Land Office,,,Valerie Alessi,2.0,1.0,0.0,3.0
Montague,7,Commissioner of the General Land Office,,,George P. Bush,309.0,92.0,18.0,419.0
Montague,7,Commissioner of the General Land Office,,,John Cook,44.0,7.0,1.0,52.0
Montague,7,Commissioner of the General Land Office,,,Justin Knight,10.0,2.0,0.0,12.0
Montague,7,Commissioner of the General Land Office,,,Valerie Alessi,2.0,1.0,0.0,3.0
Montague,8,Commissioner of the General Land Office,,,George P. Bush,220.0,59.0,18.0,297.0
Montague,8,Commissioner of the General Land Office,,,John Cook,28.0,7.0,0.0,35.0
Montague,8,Commissioner of the General Land Office,,,Justin Knight,15.0,1.0,0.0,16.0
Montague,8,Commissioner of the General Land Office,,,Valerie Alessi,3.0,2.0,0.0,5.0
Montague,9,Commissioner of the General Land Office,,,George P. Bush,330.0,153.0,37.0,520.0
Montague,9,Commissioner of the General Land Office,,,John Cook,65.0,32.0,6.0,103.0
Montague,9,Commissioner of the General Land Office,,,Justin Knight,15.0,9.0,0.0,24.0
Montague,9,Commissioner of the General Land Office,,,Valerie Alessi,1.0,1.0,0.0,2.0
Montague,10,Commissioner of the General Land Office,,,George P. Bush,239.0,101.0,19.0,359.0
Montague,10,Commissioner of the General Land Office,,,John Cook,46.0,18.0,4.0,68.0
Montague,10,Commissioner of the General Land Office,,,Justin Knight,8.0,2.0,0.0,10.0
Montague,10,Commissioner of the General Land Office,,,Valerie Alessi,3.0,0.0,0.0,3.0
Montague,11,Commissioner of the General Land Office,,,George P. Bush,282.0,150.0,22.0,454.0
Montague,11,Commissioner of the General Land Office,,,John Cook,34.0,20.0,5.0,59.0
Montague,11,Commissioner of the General Land Office,,,Justin Knight,11.0,8.0,1.0,20.0
Montague,11,Commissioner of the General Land Office,,,Valerie Alessi,2.0,1.0,0.0,3.0
Montague,12,Commissioner of the General Land Office,,,George P. Bush,39.0,11.0,5.0,55.0
Montague,12,Commissioner of the General Land Office,,,John Cook,14.0,0.0,1.0,15.0
Montague,12,Commissioner of the General Land Office,,,Justin Knight,1.0,1.0,1.0,3.0
Montague,12,Commissioner of the General Land Office,,,Valerie Alessi,0.0,0.0,0.0,0.0
Montague,13,Commissioner of the General Land Office,,,George P. Bush,273.0,132.0,25.0,430.0
Montague,13,Commissioner of the General Land Office,,,John Cook,26.0,19.0,3.0,48.0
Montague,13,Commissioner of the General Land Office,,,Justin Knight,10.0,4.0,0.0,14.0
Montague,13,Commissioner of the General Land Office,,,Valerie Alessi,2.0,1.0,0.0,3.0
Montague,14,Commissioner of the General Land Office,,,George P. Bush,73.0,33.0,3.0,109.0
Montague,14,Commissioner of the General Land Office,,,John Cook,3.0,2.0,0.0,5.0
Montague,14,Commissioner of the General Land Office,,,Justin Knight,1.0,0.0,0.0,1.0
Montague,14,Commissioner of the General Land Office,,,Valerie Alessi,0.0,0.0,0.0,0.0
Montague,15,Commissioner of the General Land Office,,,George P. Bush,133.0,70.0,5.0,208.0
Montague,15,Commissioner of the General Land Office,,,John Cook,25.0,18.0,0.0,43.0
Montague,15,Commissioner of the General Land Office,,,Justin Knight,8.0,3.0,3.0,14.0
Montague,15,Commissioner of the General Land Office,,,Valerie Alessi,0.0,0.0,0.0,0.0
Montague,16,Commissioner of the General Land Office,,,George P. Bush,84.0,54.0,3.0,141.0
Montague,16,Commissioner of the General Land Office,,,John Cook,10.0,6.0,0.0,16.0
Montague,16,Commissioner of the General Land Office,,,Justin Knight,3.0,2.0,0.0,5.0
Montague,16,Commissioner of the General Land Office,,,Valerie Alessi,0.0,0.0,0.0,0.0
Montague,Totals:,Commissioner of the General Land Office,,,George P. Bush,3597.0,1747.0,285.0,5629.0
Montague,Totals:,Commissioner of the General Land Office,,,John Cook,513.0,254.0,33.0,800.0
Montague,Totals:,Commissioner of the General Land Office,,,Justin Knight,145.0,65.0,10.0,220.0
Montague,Totals:,Commissioner of the General Land Office,,,Valerie Alessi,27.0,15.0,1.0,43.0
Montague,2,Commissioner of Agriculture,,,Sid Miller,684.0,399.0,45.0,1128.0
Montague,2,Commissioner of Agriculture,,,Jim Hogan,120.0,74.0,7.0,201.0
Montague,2,Commissioner of Agriculture,,,David (Rocky) Palmquist,15.0,12.0,2.0,29.0
Montague,2,Commissioner of Agriculture,,,Kenneth Kendrick,12.0,7.0,0.0,19.0
Montague,3,Commissioner of Agriculture,,,Sid Miller,350.0,199.0,23.0,572.0
Montague,3,Commissioner of Agriculture,,,Jim Hogan,50.0,26.0,5.0,81.0
Montague,3,Commissioner of Agriculture,,,David (Rocky) Palmquist,10.0,5.0,0.0,15.0
Montague,3,Commissioner of Agriculture,,,Kenneth Kendrick,9.0,5.0,0.0,14.0
Montague,4,Commissioner of Agriculture,,,Sid Miller,117.0,57.0,7.0,181.0
Montague,4,Commissioner of Agriculture,,,Jim Hogan,12.0,6.0,0.0,18.0
Montague,4,Commissioner of Agriculture,,,David (Rocky) Palmquist,3.0,1.0,0.0,4.0
Montague,4,Commissioner of Agriculture,,,Kenneth Kendrick,2.0,1.0,0.0,3.0
Montague,5,Commissioner of Agriculture,,,Sid Miller,210.0,110.0,33.0,353.0
Montague,5,Commissioner of Agriculture,,,Jim Hogan,33.0,18.0,1.0,52.0
Montague,5,Commissioner of Agriculture,,,David (Rocky) Palmquist,5.0,0.0,1.0,6.0
Montague,5,Commissioner of Agriculture,,,Kenneth Kendrick,2.0,2.0,1.0,5.0
Montague,6,Commissioner of Agriculture,,,Sid Miller,216.0,107.0,19.0,342.0
Montague,6,Commissioner of Agriculture,,,Jim Hogan,22.0,8.0,1.0,31.0
Montague,6,Commissioner of Agriculture,,,David (Rocky) Palmquist,9.0,3.0,1.0,13.0
Montague,6,Commissioner of Agriculture,,,Kenneth Kendrick,6.0,4.0,1.0,11.0
Montague,7,Commissioner of Agriculture,,,Sid Miller,297.0,87.0,16.0,400.0
Montague,7,Commissioner of Agriculture,,,Jim Hogan,52.0,10.0,2.0,64.0
Montague,7,Commissioner of Agriculture,,,David (Rocky) Palmquist,9.0,4.0,1.0,14.0
Montague,7,Commissioner of Agriculture,,,Kenneth Kendrick,3.0,1.0,0.0,4.0
Montague,8,Commissioner of Agriculture,,,Sid Miller,213.0,57.0,19.0,289.0
Montague,8,Commissioner of Agriculture,,,Jim Hogan,33.0,8.0,0.0,41.0
Montague,8,Commissioner of Agriculture,,,David (Rocky) Palmquist,12.0,2.0,0.0,14.0
Montague,8,Commissioner of Agriculture,,,Kenneth Kendrick,5.0,2.0,0.0,7.0
Montague,9,Commissioner of Agriculture,,,Sid Miller,310.0,139.0,37.0,486.0
Montague,9,Commissioner of Agriculture,,,Jim Hogan,76.0,43.0,6.0,125.0
Montague,9,Commissioner of Agriculture,,,David (Rocky) Palmquist,14.0,8.0,0.0,22.0
Montague,9,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,0.0,0.0,0.0
Montague,10,Commissioner of Agriculture,,,Sid Miller,232.0,97.0,19.0,348.0
Montague,10,Commissioner of Agriculture,,,Jim Hogan,58.0,22.0,3.0,83.0
Montague,10,Commissioner of Agriculture,,,David (Rocky) Palmquist,4.0,1.0,1.0,6.0
Montague,10,Commissioner of Agriculture,,,Kenneth Kendrick,3.0,2.0,0.0,5.0
Montague,11,Commissioner of Agriculture,,,Sid Miller,267.0,142.0,19.0,428.0
Montague,11,Commissioner of Agriculture,,,Jim Hogan,38.0,23.0,7.0,68.0
Montague,11,Commissioner of Agriculture,,,David (Rocky) Palmquist,10.0,8.0,1.0,19.0
Montague,11,Commissioner of Agriculture,,,Kenneth Kendrick,5.0,2.0,1.0,8.0
Montague,12,Commissioner of Agriculture,,,Sid Miller,36.0,11.0,5.0,52.0
Montague,12,Commissioner of Agriculture,,,Jim Hogan,14.0,0.0,1.0,15.0
Montague,12,Commissioner of Agriculture,,,David (Rocky) Palmquist,2.0,1.0,1.0,4.0
Montague,12,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,0.0,0.0,0.0
Montague,13,Commissioner of Agriculture,,,Sid Miller,266.0,127.0,25.0,418.0
Montague,13,Commissioner of Agriculture,,,Jim Hogan,34.0,25.0,3.0,62.0
Montague,13,Commissioner of Agriculture,,,David (Rocky) Palmquist,6.0,2.0,0.0,8.0
Montague,13,Commissioner of Agriculture,,,Kenneth Kendrick,1.0,0.0,0.0,1.0
Montague,14,Commissioner of Agriculture,,,Sid Miller,74.0,34.0,3.0,111.0
Montague,14,Commissioner of Agriculture,,,Jim Hogan,2.0,1.0,0.0,3.0
Montague,14,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,0.0,0.0,0.0
Montague,14,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,0.0,0.0,0.0
Montague,15,Commissioner of Agriculture,,,Sid Miller,124.0,65.0,7.0,196.0
Montague,15,Commissioner of Agriculture,,,Jim Hogan,27.0,20.0,0.0,47.0
Montague,15,Commissioner of Agriculture,,,David (Rocky) Palmquist,7.0,2.0,0.0,9.0
Montague,15,Commissioner of Agriculture,,,Kenneth Kendrick,6.0,1.0,1.0,8.0
Montague,16,Commissioner of Agriculture,,,Sid Miller,83.0,53.0,3.0,139.0
Montague,16,Commissioner of Agriculture,,,Jim Hogan,8.0,3.0,0.0,11.0
Montague,16,Commissioner of Agriculture,,,David (Rocky) Palmquist,5.0,4.0,0.0,9.0
Montague,16,Commissioner of Agriculture,,,Kenneth Kendrick,1.0,1.0,0.0,2.0
Montague,Totals:,Commissioner of Agriculture,,,Sid Miller,3479.0,1684.0,280.0,5443.0
Montague,Totals:,Commissioner of Agriculture,,,Jim Hogan,579.0,287.0,36.0,902.0
Montague,Totals:,Commissioner of Agriculture,,,David (Rocky) Palmquist,111.0,53.0,8.0,172.0
Montague,Totals:,Commissioner of Agriculture,,,Kenneth Kendrick,55.0,28.0,4.0,87.0
Montague,2,Railroad Commissioner,,,Ryan Sitton,678.0,396.0,46.0,1120.0
Montague,2,Railroad Commissioner,,,Steve Brown,118.0,71.0,8.0,197.0
Montague,2,Railroad Commissioner,,,Mark A. Miller,30.0,19.0,0.0,49.0
Montague,2,Railroad Commissioner,,,Martina Salinas,8.0,6.0,0.0,14.0
Montague,3,Railroad Commissioner,,,Ryan Sitton,343.0,193.0,24.0,560.0
Montague,3,Railroad Commissioner,,,Steve Brown,49.0,26.0,5.0,80.0
Montague,3,Railroad Commissioner,,,Mark A. Miller,20.0,12.0,0.0,32.0
Montague,3,Railroad Commissioner,,,Martina Salinas,4.0,3.0,0.0,7.0
Montague,4,Railroad Commissioner,,,Ryan Sitton,115.0,54.0,7.0,176.0
Montague,4,Railroad Commissioner,,,Steve Brown,8.0,3.0,1.0,12.0
Montague,4,Railroad Commissioner,,,Mark A. Miller,7.0,4.0,0.0,11.0
Montague,4,Railroad Commissioner,,,Martina Salinas,4.0,4.0,0.0,8.0
Montague,5,Railroad Commissioner,,,Ryan Sitton,204.0,106.0,34.0,344.0
Montague,5,Railroad Commissioner,,,Steve Brown,30.0,16.0,0.0,46.0
Montague,5,Railroad Commissioner,,,Mark A. Miller,10.0,5.0,2.0,17.0
Montague,5,Railroad Commissioner,,,Martina Salinas,4.0,1.0,0.0,5.0
Montague,6,Railroad Commissioner,,,Ryan Sitton,217.0,106.0,20.0,343.0
Montague,6,Railroad Commissioner,,,Steve Brown,24.0,10.0,1.0,35.0
Montague,6,Railroad Commissioner,,,Mark A. Miller,11.0,4.0,1.0,16.0
Montague,6,Railroad Commissioner,,,Martina Salinas,2.0,2.0,0.0,4.0
Montague,7,Railroad Commissioner,,,Ryan Sitton,287.0,84.0,15.0,386.0
Montague,7,Railroad Commissioner,,,Steve Brown,55.0,12.0,3.0,70.0
Montague,7,Railroad Commissioner,,,Mark A. Miller,10.0,3.0,1.0,14.0
Montague,7,Railroad Commissioner,,,Martina Salinas,4.0,2.0,0.0,6.0
Montague,8,Railroad Commissioner,,,Ryan Sitton,212.0,58.0,19.0,289.0
Montague,8,Railroad Commissioner,,,Steve Brown,35.0,8.0,0.0,43.0
Montague,8,Railroad Commissioner,,,Mark A. Miller,11.0,0.0,0.0,11.0
Montague,8,Railroad Commissioner,,,Martina Salinas,1.0,1.0,0.0,2.0
