county,precinct,office,district,candidate,party,early_voting,election day,votes
Kerr,107,Ballots Cast,,,,,,14
Kerr,109,Ballots Cast,,,,,,31
Kerr,109,U.S. Senate,,Kesha Rogers,,3,3,6
Kerr,109,U.S. Senate,,"Michael ""Fjet"" Fjetland",,0,1,1
Kerr,109,U.S. Senate,,Maxey Marie Scherr,,2,4,6
Kerr,109,U.S. Senate,,David M. Alameel,,5,6,11
Kerr,109,U.S. Senate,,Harry Kim,,4,0,4
Kerr,109,U.S. Senate,,Over Votes,,0,0,0
Kerr,109,U.S. Senate,,Under Votes,,2,1,3
Kerr,109,Governor,,Wendy R.Davis,,15,14,29
Kerr,109,Governor,,"Reynaldo ""Ray"" Madrigal",,1,1,2
Kerr,109,Governor,,Over Votes,,0,0,0
Kerr,109,Governor,,Under Votes,,0,0,0
Kerr,109,Lieutenant Governor,,Leticia Van de Putte,,13,14,27
Kerr,109,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,109,Lieutenant Governor,,Under Votes,,3,1,4
Kerr,109,Attorney General,,Sam Houston,,13,14,27
Kerr,109,Attorney General,,Over Votes,,0,0,0
Kerr,109,Attorney General,,Under Votes,,3,1,4
Kerr,109,Comptroller of Public Accounts,,Mike Collier,,14,14,28
Kerr,109,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,109,Comptroller of Public Accounts,,Under Votes,,2,1,3
Kerr,109,Commissioner of the General Land Office,,John Cook,,14,14,28
Kerr,109,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,109,Commissioner of the General Land Office,,Under Votes,,2,1,3
Kerr,109,Ballots Cast,,,,,,31
Kerr,109,Commissioner of Agriculture,,Hugh Asa Fitzsimons III,,3,5,8
Kerr,109,Commissioner of Agriculture,,"Richard ""Kinky"" Friedman",,11,6,17
Kerr,109,Commissioner of Agriculture,,Jim Hogan,,1,4,5
Kerr,109,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,109,Commissioner of Agriculture,,Under Votes,,1,0,1
Kerr,109,Railroad Commissioner,,Steve Brown,,9,8,17
Kerr,109,Railroad Commissioner,,Dale Henry,,4,4,8
Kerr,109,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,109,Railroad Commissioner,,Under Votes,,3,3,6
Kerr,109,Ballots Cast,,,,,,31
Kerr,113,Ballots Cast,,,,,,30
Kerr,113,U.S. Senate,,Kesha Rogers,,0,5,5
Kerr,113,U.S. Senate,,"Michael ""Fjet"" Fjetland",,1,0,1
Kerr,113,U.S. Senate,,Maxey Marie Scherr,,5,3,8
Kerr,113,U.S. Senate,,David M. Alameel,,9,3,12
Kerr,113,U.S. Senate,,Harry Kim,,1,1,2
Kerr,113,U.S. Senate,,Over Votes,,0,0,0
Kerr,113,U.S. Senate,,Under Votes,,0,2,2
Kerr,113,Governor,,Wendy R.Davis,,16,14,30
Kerr,113,Governor,,"Reynaldo ""Ray"" Madrigal",,0,0,0
Kerr,113,Governor,,Over Votes,,0,0,0
Kerr,113,Governor,,Under Votes,,0,0,0
Kerr,113,Lieutenant Governor,,Leticia Van de Putte,,13,14,27
Kerr,113,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,113,Lieutenant Governor,,Under Votes,,3,0,3
Kerr,113,Attorney General,,Sam Houston,,12,13,25
Kerr,113,Attorney General,,Over Votes,,0,0,0
Kerr,113,Attorney General,,Under Votes,,4,1,5
Kerr,113,Comptroller of Public Accounts,,Mike Collier,,12,13,25
Kerr,113,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,113,Comptroller of Public Accounts,,Under Votes,,4,1,5
Kerr,113,Commissioner of the General Land Office,,John Cook,,12,13,25
Kerr,113,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,113,Commissioner of the General Land Office,,Under Votes,,4,1,5
Kerr,113,Ballots Cast,,,,,,30
Kerr,113,Commissioner of Agriculture,,Hugh Asa Fitzsimons III,,5,0,5
Kerr,113,Commissioner of Agriculture,,"Richard ""Kinky"" Friedman",,9,8,17
Kerr,113,Commissioner of Agriculture,,Jim Hogan,,2,4,6
Kerr,113,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,113,Commissioner of Agriculture,,Under Votes,,0,2,2
Kerr,113,Railroad Commissioner,,Steve Brown,,13,4,17
Kerr,113,Railroad Commissioner,,Dale Henry,,0,7,7
Kerr,113,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,113,Railroad Commissioner,,Under Votes,,3,3,6
Kerr,113,Ballots Cast,,,,,,30
Kerr,118,Ballots Cast,,,,,,8
Kerr,118,U.S. Senate,,Kesha Rogers,,0,2,2
Kerr,118,U.S. Senate,,"Michael ""Fjet"" Fjetland",,0,0,0
Kerr,118,U.S. Senate,,Maxey Marie Scherr,,2,1,3
Kerr,118,U.S. Senate,,David M. Alameel,,1,0,1
Kerr,118,U.S. Senate,,Harry Kim,,0,0,0
Kerr,118,U.S. Senate,,Over Votes,,0,0,0
Kerr,118,U.S. Senate,,Under Votes,,1,1,2
Kerr,118,Governor,,Wendy R.Davis,,4,4,8
Kerr,118,Governor,,"Reynaldo ""Ray"" Madrigal",,0,0,0
Kerr,118,Governor,,Over Votes,,0,0,0
Kerr,118,Governor,,Under Votes,,0,0,0
Kerr,118,Lieutenant Governor,,Leticia Van de Putte,,4,2,6
Kerr,118,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,118,Lieutenant Governor,,Under Votes,,0,2,2
Kerr,118,Attorney General,,Sam Houston,,4,2,6
Kerr,118,Attorney General,,Over Votes,,0,0,0
Kerr,118,Attorney General,,Under Votes,,0,2,2
Kerr,118,Comptroller of Public Accounts,,Mike Collier,,4,2,6
Kerr,118,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,118,Comptroller of Public Accounts,,Under Votes,,0,2,2
Kerr,118,Commissioner of the General Land Office,,John Cook,,4,2,6
Kerr,118,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,118,Commissioner of the General Land Office,,Under Votes,,0,2,2
Kerr,118,Ballots Cast,,,,,,8
Kerr,118,Commissioner of Agriculture,,Hugh Asa Fitzsimons III,,0,0,0
Kerr,118,Commissioner of Agriculture,,"Richard ""Kinky"" Friedman",,3,2,5
Kerr,118,Commissioner of Agriculture,,Jim Hogan,,1,2,3
Kerr,118,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,118,Commissioner of Agriculture,,Under Votes,,0,0,0
Kerr,118,Railroad Commissioner,,Steve Brown,,1,1,2
Kerr,118,Railroad Commissioner,,Dale Henry,,2,2,4
Kerr,118,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,118,Railroad Commissioner,,Under Votes,,1,1,2
Kerr,118,Ballots Cast,,,,,,8
Kerr,119,Ballots Cast,,,,,,49
Kerr,119,U.S. Senate,,Kesha Rogers,,4,7,11
Kerr,119,U.S. Senate,,"Michael ""Fjet"" Fjetland",,3,0,3
Kerr,119,U.S. Senate,,Maxey Marie Scherr,,8,6,14
Kerr,119,U.S. Senate,,David M. Alameel,,3,11,14
Kerr,119,U.S. Senate,,Harry Kim,,1,1,2
Kerr,119,U.S. Senate,,Over Votes,,0,0,0
Kerr,119,U.S. Senate,,Under Votes,,3,2,5
Kerr,119,Governor,,Wendy R.Davis,,21,26,47
Kerr,119,Governor,,"Reynaldo ""Ray"" Madrigal",,0,0,0
Kerr,119,Governor,,Over Votes,,0,0,0
Kerr,119,Governor,,Under Votes,,1,1,2
Kerr,119,Lieutenant Governor,,Leticia Van de Putte,,21,23,44
Kerr,119,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,119,Lieutenant Governor,,Under Votes,,1,4,5
Kerr,119,Attorney General,,Sam Houston,,21,23,44
Kerr,119,Attorney General,,Over Votes,,0,0,0
Kerr,119,Attorney General,,Under Votes,,1,4,5
Kerr,119,Comptroller of Public Accounts,,Mike Collier,,20,22,42
Kerr,119,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,119,Comptroller of Public Accounts,,Under Votes,,2,5,7
Kerr,119,Commissioner of the General Land Office,,John Cook,,21,23,44
Kerr,119,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,119,Commissioner of the General Land Office,,Under Votes,,1,4,5
Kerr,119,Ballots Cast,,,,,,49
Kerr,119,Commissioner of Agriculture,,Hugh Asa Fitzsimons III,,8,4,12
Kerr,119,Commissioner of Agriculture,,"Richard ""Kinky"" Friedman",,10,13,23
Kerr,119,Commissioner of Agriculture,,Jim Hogan,,3,9,12
Kerr,119,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,119,Commissioner of Agriculture,,Under Votes,,1,1,2
Kerr,119,Railroad Commissioner,,Steve Brown,,13,10,23
Kerr,119,Railroad Commissioner,,Dale Henry,,6,13,19
Kerr,119,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,119,Railroad Commissioner,,Under Votes,,3,4,7
Kerr,119,Ballots Cast,,,,,,49
Kerr,202,Ballots Cast,,,,,,41
Kerr,202,U.S. Senate,,Kesha Rogers,,4,3,7
Kerr,202,U.S. Senate,,"Michael ""Fjet"" Fjetland",,0,0,0
Kerr,202,U.S. Senate,,Maxey Marie Scherr,,2,6,8
Kerr,202,U.S. Senate,,David M. Alameel,,10,9,19
Kerr,202,U.S. Senate,,Harry Kim,,1,0,1
Kerr,202,U.S. Senate,,Over Votes,,0,0,0
Kerr,202,U.S. Senate,,Under Votes,,2,4,6
Kerr,202,Governor,,Wendy R.Davis,,16,20,36
Kerr,202,Governor,,"Reynaldo ""Ray"" Madrigal",,3,1,4
Kerr,202,Governor,,Over Votes,,0,0,0
Kerr,202,Governor,,Under Votes,,0,1,1
Kerr,202,Lieutenant Governor,,Leticia Van de Putte,,18,17,35
Kerr,202,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,202,Lieutenant Governor,,Under Votes,,1,5,6
Kerr,202,Attorney General,,Sam Houston,,17,17,34
Kerr,202,Attorney General,,Over Votes,,0,0,0
Kerr,202,Attorney General,,Under Votes,,2,5,7
Kerr,202,Comptroller of Public Accounts,,Mike Collier,,17,16,33
Kerr,202,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,202,Comptroller of Public Accounts,,Under Votes,,2,6,8
Kerr,202,Commissioner of the General Land Office,,John Cook,,17,15,32
Kerr,202,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,202,Commissioner of the General Land Office,,Under Votes,,2,7,9
Kerr,202,Ballots Cast,,,,,,41
Kerr,202,Commissioner of Agriculture,,Hugh Asa Fitzsimons III,,5,3,8
Kerr,202,Commissioner of Agriculture,,"Richard ""Kinky"" Friedman",,6,11,17
Kerr,202,Commissioner of Agriculture,,Jim Hogan,,7,5,12
Kerr,202,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,202,Commissioner of Agriculture,,Under Votes,,1,3,4
Kerr,202,Railroad Commissioner,,Steve Brown,,10,11,21
Kerr,202,Railroad Commissioner,,Dale Henry,,7,7,14
Kerr,202,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,202,Railroad Commissioner,,Under Votes,,2,4,6
Kerr,202,Ballots Cast,,,,,,41
Kerr,211,Ballots Cast,,,,,,12
Kerr,211,U.S. Senate,,Kesha Rogers,,2,3,5
Kerr,211,U.S. Senate,,"Michael ""Fjet"" Fjetland",,1,0,1
Kerr,211,U.S. Senate,,Maxey Marie Scherr,,1,3,4
Kerr,211,U.S. Senate,,David M. Alameel,,0,2,2
Kerr,211,U.S. Senate,,Harry Kim,,0,0,0
Kerr,211,U.S. Senate,,Over Votes,,0,0,0
Kerr,211,U.S. Senate,,Under Votes,,0,0,0
Kerr,211,Governor,,Wendy R.Davis,,4,8,12
Kerr,211,Governor,,"Reynaldo ""Ray"" Madrigal",,0,0,0
Kerr,211,Governor,,Over Votes,,0,0,0
Kerr,211,Governor,,Under Votes,,0,0,0
Kerr,211,Lieutenant Governor,,Leticia Van de Putte,,4,8,12
Kerr,211,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,211,Lieutenant Governor,,Under Votes,,0,0,0
Kerr,211,Attorney General,,Sam Houston,,4,7,11
Kerr,211,Attorney General,,Over Votes,,0,0,0
Kerr,211,Attorney General,,Under Votes,,0,1,1
Kerr,211,Comptroller of Public Accounts,,Mike Collier,,4,8,12
Kerr,211,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,211,Comptroller of Public Accounts,,Under Votes,,0,0,0
Kerr,211,Commissioner of the General Land Office,,John Cook,,4,8,12
Kerr,211,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,211,Commissioner of the General Land Office,,Under Votes,,0,0,0
Kerr,211,Ballots Cast,,,,,,12
Kerr,211,Commissioner of Agriculture,,Hugh Asa Fitzsimons III,,0,3,3
Kerr,211,Commissioner of Agriculture,,"Richard ""Kinky"" Friedman",,3,4,7
Kerr,211,Commissioner of Agriculture,,Jim Hogan,,1,1,2
Kerr,211,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,211,Commissioner of Agriculture,,Under Votes,,0,0,0
Kerr,211,Railroad Commissioner,,Steve Brown,,2,6,8
Kerr,211,Railroad Commissioner,,Dale Henry,,2,2,4
Kerr,211,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,211,Railroad Commissioner,,Under Votes,,0,0,0
Kerr,211,Ballots Cast,,,,,,12
Kerr,215,Ballots Cast,,,,,,37
Kerr,215,U.S. Senate,,Kesha Rogers,,2,3,5
Kerr,215,U.S. Senate,,"Michael ""Fjet"" Fjetland",,1,1,2
Kerr,215,U.S. Senate,,Maxey Marie Scherr,,8,4,12
Kerr,215,U.S. Senate,,David M. Alameel,,9,6,15
Kerr,215,U.S. Senate,,Harry Kim,,1,0,1
Kerr,215,U.S. Senate,,Over Votes,,0,0,0
Kerr,215,U.S. Senate,,Under Votes,,2,0,2
Kerr,215,Governor,,Wendy R.Davis,,22,13,35
Kerr,215,Governor,,"Reynaldo ""Ray"" Madrigal",,1,1,2
Kerr,215,Governor,,Over Votes,,0,0,0
Kerr,215,Governor,,Under Votes,,0,0,0
Kerr,215,Lieutenant Governor,,Leticia Van de Putte,,22,13,35
Kerr,215,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,215,Lieutenant Governor,,Under Votes,,1,1,2
Kerr,215,Attorney General,,Sam Houston,,21,12,33
Kerr,215,Attorney General,,Over Votes,,0,0,0
Kerr,215,Attorney General,,Under Votes,,2,2,4
Kerr,215,Comptroller of Public Accounts,,Mike Collier,,21,12,33
Kerr,215,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,215,Comptroller of Public Accounts,,Under Votes,,2,2,4
Kerr,215,Commissioner of the General Land Office,,John Cook,,21,12,33
Kerr,215,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,215,Commissioner of the General Land Office,,Under Votes,,2,2,4
Kerr,215,Ballots Cast,,,,,,37
Kerr,215,Commissioner of Agriculture,,Hugh Asa Fitzsimons III,,15,7,22
Kerr,215,Commissioner of Agriculture,,"Richard ""Kinky"" Friedman",,4,5,9
Kerr,215,Commissioner of Agriculture,,Jim Hogan,,1,2,3
Kerr,215,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,215,Commissioner of Agriculture,,Under Votes,,3,0,3
Kerr,215,Railroad Commissioner,,Steve Brown,,13,7,20
Kerr,215,Railroad Commissioner,,Dale Henry,,6,5,11
Kerr,215,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,215,Railroad Commissioner,,Under Votes,,4,2,6
Kerr,215,Ballots Cast,,,,,,37
Kerr,220,Ballots Cast,,,,,,26
Kerr,220,U.S. Senate,,Kesha Rogers,,2,2,4
Kerr,220,U.S. Senate,,"Michael ""Fjet"" Fjetland",,0,0,0
Kerr,220,U.S. Senate,,Maxey Marie Scherr,,3,2,5
Kerr,220,U.S. Senate,,David M. Alameel,,7,1,8
Kerr,220,U.S. Senate,,Harry Kim,,0,1,1
Kerr,220,U.S. Senate,,Over Votes,,0,0,0
Kerr,220,U.S. Senate,,Under Votes,,7,1,8
Kerr,220,Governor,,Wendy R.Davis,,19,7,26
Kerr,220,Governor,,"Reynaldo ""Ray"" Madrigal",,0,0,0
Kerr,220,Governor,,Over Votes,,0,0,0
Kerr,220,Governor,,Under Votes,,0,0,0
Kerr,220,Lieutenant Governor,,Leticia Van de Putte,,16,6,22
Kerr,220,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,220,Lieutenant Governor,,Under Votes,,3,1,4
Kerr,220,Attorney General,,Sam Houston,,15,6,21
Kerr,220,Attorney General,,Over Votes,,0,0,0
Kerr,220,Attorney General,,Under Votes,,4,1,5
Kerr,220,Comptroller of Public Accounts,,Mike Collier,,15,6,21
Kerr,220,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,220,Comptroller of Public Accounts,,Under Votes,,4,1,5
Kerr,220,Commissioner of the General Land Office,,John Cook,,15,5,20
Kerr,220,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,220,Commissioner of the General Land Office,,Under Votes,,4,2,6
Kerr,220,Ballots Cast,,,,,,26
Kerr,220,Commissioner of Agriculture,,Hugh Asa Fitzsimons III,,8,3,11
Kerr,220,Commissioner of Agriculture,,"Richard ""Kinky"" Friedman",,5,1,6
Kerr,220,Commissioner of Agriculture,,Jim Hogan,,3,2,5
Kerr,220,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,220,Commissioner of Agriculture,,Under Votes,,3,1,4
Kerr,220,Railroad Commissioner,,Steve Brown,,9,2,11
Kerr,220,Railroad Commissioner,,Dale Henry,,1,1,2
Kerr,220,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,220,Railroad Commissioner,,Under Votes,,9,4,13
Kerr,220,Ballots Cast,,,,,,26
Kerr,303,Ballots Cast,,,,,,9
Kerr,303,U.S. Senate,,Kesha Rogers,,0,0,0
Kerr,303,U.S. Senate,,"Michael ""Fjet"" Fjetland",,0,0,0
Kerr,303,U.S. Senate,,Maxey Marie Scherr,,1,0,1
Kerr,303,U.S. Senate,,David M. Alameel,,5,2,7
Kerr,303,U.S. Senate,,Harry Kim,,1,0,1
Kerr,303,U.S. Senate,,Over Votes,,0,0,0
Kerr,303,U.S. Senate,,Under Votes,,0,0,0
Kerr,303,Governor,,Wendy R.Davis,,7,2,9
Kerr,303,Governor,,"Reynaldo ""Ray"" Madrigal",,0,0,0
Kerr,303,Governor,,Over Votes,,0,0,0
Kerr,303,Governor,,Under Votes,,0,0,0
Kerr,303,Lieutenant Governor,,Leticia Van de Putte,,5,2,7
Kerr,303,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,303,Lieutenant Governor,,Under Votes,,2,0,2
Kerr,303,Attorney General,,Sam Houston,,6,1,7
Kerr,303,Attorney General,,Over Votes,,0,0,0
Kerr,303,Attorney General,,Under Votes,,1,1,2
Kerr,303,Comptroller of Public Accounts,,Mike Collier,,6,1,7
Kerr,303,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,303,Comptroller of Public Accounts,,Under Votes,,1,1,2
Kerr,303,Commissioner of the General Land Office,,John Cook,,5,1,6
Kerr,303,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,303,Commissioner of the General Land Office,,Under Votes,,2,1,3
Kerr,303,Ballots Cast,,,,,,9
Kerr,303,Commissioner of Agriculture,,Hugh Asa Fitzsimons III,,1,1,2
Kerr,303,Commissioner of Agriculture,,"Richard ""Kinky"" Friedman",,6,1,7
Kerr,303,Commissioner of Agriculture,,Jim Hogan,,0,0,0
Kerr,303,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,303,Commissioner of Agriculture,,Under Votes,,0,0,0
Kerr,303,Railroad Commissioner,,Steve Brown,,5,1,6
Kerr,303,Railroad Commissioner,,Dale Henry,,1,0,1
Kerr,303,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,303,Railroad Commissioner,,Under Votes,,1,1,2
Kerr,303,Ballots Cast,,,,,,9
Kerr,308,Ballots Cast,,,,,,7
Kerr,308,U.S. Senate,,Kesha Rogers,,0,1,1
Kerr,308,U.S. Senate,,"Michael ""Fjet"" Fjetland",,0,0,0
Kerr,308,U.S. Senate,,Maxey Marie Scherr,,0,0,0
Kerr,308,U.S. Senate,,David M. Alameel,,0,3,3
Kerr,308,U.S. Senate,,Harry Kim,,2,0,2
Kerr,308,U.S. Senate,,Over Votes,,0,0,0
Kerr,308,U.S. Senate,,Under Votes,,0,1,1
Kerr,308,Governor,,Wendy R.Davis,,2,5,7
Kerr,308,Governor,,"Reynaldo ""Ray"" Madrigal",,0,0,0
Kerr,308,Governor,,Over Votes,,0,0,0
Kerr,308,Governor,,Under Votes,,0,0,0
Kerr,308,Lieutenant Governor,,Leticia Van de Putte,,2,4,6
Kerr,308,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,308,Lieutenant Governor,,Under Votes,,0,1,1
Kerr,308,Attorney General,,Sam Houston,,2,4,6
Kerr,308,Attorney General,,Over Votes,,0,0,0
Kerr,308,Attorney General,,Under Votes,,0,1,1
Kerr,308,Comptroller of Public Accounts,,Mike Collier,,2,3,5
Kerr,308,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,308,Comptroller of Public Accounts,,Under Votes,,0,2,2
Kerr,308,Commissioner of the General Land Office,,John Cook,,2,4,6
Kerr,308,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,308,Commissioner of the General Land Office,,Under Votes,,0,1,1
Kerr,308,Ballots Cast,,,,,,7
Kerr,308,Commissioner of Agriculture,,Hugh Asa Fitzsimons III,,0,2,2
Kerr,308,Commissioner of Agriculture,,"Richard ""Kinky"" Friedman",,1,1,2
Kerr,308,Commissioner of Agriculture,,Jim Hogan,,1,0,1
Kerr,308,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,308,Commissioner of Agriculture,,Under Votes,,0,2,2
Kerr,308,Railroad Commissioner,,Steve Brown,,1,2,3
Kerr,308,Railroad Commissioner,,Dale Henry,,1,1,2
Kerr,308,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,308,Railroad Commissioner,,Under Votes,,0,2,2
Kerr,308,Ballots Cast,,,,,,7
Kerr,312,Ballots Cast,,,,,,59
Kerr,312,U.S. Senate,,Kesha Rogers,,3,9,12
Kerr,312,U.S. Senate,,"Michael ""Fjet"" Fjetland",,3,1,4
Kerr,312,U.S. Senate,,Maxey Marie Scherr,,6,1,7
Kerr,312,U.S. Senate,,David M. Alameel,,13,10,23
Kerr,312,U.S. Senate,,Harry Kim,,3,3,6
Kerr,312,U.S. Senate,,Over Votes,,0,0,0
Kerr,312,U.S. Senate,,Under Votes,,6,1,7
Kerr,312,Governor,,Wendy R.Davis,,32,22,54
Kerr,312,Governor,,"Reynaldo ""Ray"" Madrigal",,1,3,4
Kerr,312,Governor,,Over Votes,,0,0,0
Kerr,312,Governor,,Under Votes,,1,0,1
Kerr,312,Lieutenant Governor,,Leticia Van de Putte,,32,24,56
Kerr,312,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,312,Lieutenant Governor,,Under Votes,,2,1,3
Kerr,312,Attorney General,,Sam Houston,,27,24,51
Kerr,312,Attorney General,,Over Votes,,0,0,0
Kerr,312,Attorney General,,Under Votes,,7,1,8
Kerr,312,Comptroller of Public Accounts,,Mike Collier,,27,23,50
Kerr,312,Comptroller of Public Accounts,,Over Votes,,0,0,0
