county,precinct,office,district,party,candidate,votes,early_votes,election_day
Taylor,101-0,Lieutenant Governor,,DEM,Leticia Van de Putte,233,135,98
Taylor,101-0,Lieutenant Governor,,LIB,Robert D. Butler,33,13,20
Taylor,101-0,Lieutenant Governor,,GRN,Chandrakantha Courtney,5,0,5
Taylor,101-0,Attorney General,,REP,Ken Paxton,897,537,360
Taylor,101-0,Attorney General,,,Over Votes,0,0,0
Taylor,101-0,Attorney General,,,Under Votes,26,14,12
Taylor,101-0,Attorney General,,DEM,Sam Houston,274,157,117
Taylor,101-0,Attorney General,,LIB,Jamie Balagia,28,9,19
Taylor,101-0,Attorney General,,GRN,Jamar Osborne,4,0,4
Taylor,101-0,Comptroller of Public Accounts,,REP,Glenn Hegar,880,521,359
Taylor,101-0,Comptroller of Public Accounts,,,Over Votes,0,0,0
Taylor,101-0,Comptroller of Public Accounts,,,Under Votes,38,24,14
Taylor,101-0,Comptroller of Public Accounts,,DEM,Mike Collier,259,154,105
Taylor,101-0,Comptroller of Public Accounts,,LIB,Ben Sanders,40,14,26
Taylor,101-0,Comptroller of Public Accounts,,GRN,Deb Shafto,12,4,8
Taylor,101-0,Commissioner of the General Land Office,,REP,George P. Bush,916,539,377
Taylor,101-0,Commissioner of the General Land Office,,,Over Votes,0,0,0
Taylor,101-0,Commissioner of the General Land Office,,,Under Votes,23,13,10
Taylor,101-0,Commissioner of the General Land Office,,DEM,John Cook,240,141,99
Taylor,101-0,Commissioner of the General Land Office,,LIB,Justin Knight,37,17,20
Taylor,101-0,Commissioner of the General Land Office,,GRN,Valerie Alessi,13,7,6
Taylor,101-0,Commissioner of Agriculture,,REP,Sid Miller,869,514,355
Taylor,101-0,Commissioner of Agriculture,,,Over Votes,0,0,0
Taylor,101-0,Commissioner of Agriculture,,,Under Votes,39,23,16
Taylor,101-0,Commissioner of Agriculture,,DEM,Jim Hogan,261,151,110
Taylor,101-0,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,40,17,23
Taylor,101-0,Commissioner of Agriculture,,GRN,Kenneth Kendrick,20,12,8
Taylor,101-0,Railroad Commissioner,,REP,Ryan Sitton,868,514,354
Taylor,101-0,Railroad Commissioner,,,Over Votes,0,0,0
Taylor,101-0,Railroad Commissioner,,,Under Votes,38,22,16
Taylor,101-0,Railroad Commissioner,,DEM,Steve Brown,251,146,105
Taylor,101-0,Railroad Commissioner,,LIB,Mark A. Miller,50,22,28
Taylor,101-0,Railroad Commissioner,,GRN,Martina Salinas,22,13,9
Taylor,101-0,"Chief Justice, Supreme Court",,REP,Nathan Hecht,893,529,364
Taylor,101-0,"Chief Justice, Supreme Court",,,Over Votes,0,0,0
Taylor,101-0,"Chief Justice, Supreme Court",,,Under Votes,40,21,19
Taylor,101-0,"Chief Justice, Supreme Court",,DEM,William Moody,252,148,104
Taylor,101-0,"Chief Justice, Supreme Court",,LIB,Tom Oxford,44,19,25
Taylor,101-0,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,908,541,367
Taylor,101-0,"Justice, Supreme Court, Place 6, Unexpired Term",,,Over Votes,0,0,0
Taylor,101-0,"Justice, Supreme Court, Place 6, Unexpired Term",,,Under Votes,41,23,18
Taylor,101-0,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,243,140,103
Taylor,101-0,"Justice, Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,37,13,24
Taylor,101-0,"Justice, Supreme Court,  Place 7",,REP,Jeff Boyd,881,525,356
Taylor,101-0,"Justice, Supreme Court,  Place 7",,,Over Votes,0,0,0
Taylor,101-0,"Justice, Supreme Court,  Place 7",,,Under Votes,42,24,18
Taylor,101-0,"Justice, Supreme Court,  Place 7",,DEM,Gina Benavides,261,151,110
Taylor,101-0,"Justice, Supreme Court,  Place 7",,LIB,Don Fulton,34,13,21
Taylor,101-0,"Justice, Supreme Court,  Place 7",,GRN,Charles E. Waterbury,11,4,7
Taylor,101-0,"Justice, Supreme Court,  Place 8",,REP,Phil Johnson,937,546,391
Taylor,101-0,"Justice, Supreme Court,  Place 8",,,Over Votes,0,0,0
Taylor,101-0,"Justice, Supreme Court,  Place 8",,,Under Votes,163,106,57
Taylor,101-0,"Justice, Supreme Court,  Place 8",,LIB,RS Roberto Koelsch,76,37,39
Taylor,101-0,"Justice, Supreme Court,  Place 8",,GRN,Jim Chisolm,53,28,25
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,876,522,354
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 3",,,Over Votes,0,0,0
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 3",,,Under Votes,49,29,20
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,254,146,108
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 3",,LIB,Mark W. Bennett,50,20,30
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,887,526,361
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 4",,,Over Votes,0,0,0
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 4",,,Under Votes,147,94,53
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 4",,LIB,Quanah Parker,149,78,71
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 4",,GRN,Judith Sanders-Castro,46,19,27
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,941,551,390
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 9",,,Over Votes,0,0,0
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 9",,,Under Votes,167,109,58
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 9",,LIB,"William Bryan Strange, III",90,40,50
Taylor,101-0,"Judge, Court of Criminal Appeals, Place 9",,GRN,George Joseph Altgelt,31,17,14
Taylor,101-0,"State Representative,  District 71",,REP,Susan L. King,1017,582,435
Taylor,101-0,"State Representative,  District 71",,,Over Votes,0,0,0
Taylor,101-0,"State Representative,  District 71",,,Under Votes,212,135,77
Taylor,101-0,"Justice, 11th Court of Appeals District, Place 2",,REP,Mike Willson,1002,578,424
Taylor,101-0,"Justice, 11th Court of Appeals District, Place 2",,,Over Votes,0,0,0
Taylor,101-0,"Justice, 11th Court of Appeals District, Place 2",,,Under Votes,227,139,88
Taylor,101-0,"Justice, 11th Court of Appeals District, Place 3, Unexpired Term",,REP,John Bailey,999,574,425
Taylor,101-0,"Justice, 11th Court of Appeals District, Place 3, Unexpired Term",,,Over Votes,0,0,0
Taylor,101-0,"Justice, 11th Court of Appeals District, Place 3, Unexpired Term",,,Under Votes,230,143,87
Taylor,101-0,"Family District Judge, 326th Judicial District",,REP,Paul Rotenberry,1012,578,434
Taylor,101-0,"Family District Judge, 326th Judicial District",,,Over Votes,0,0,0
Taylor,101-0,"Family District Judge, 326th Judicial District",,,Under Votes,217,139,78
Taylor,101-0,Criminal District Attorney,,REP,James Eidson,1015,581,434
Taylor,101-0,Criminal District Attorney,,,Over Votes,0,0,0
Taylor,101-0,Criminal District Attorney,,,Under Votes,214,136,78
Taylor,101-0,County Judge,,REP,"Downing A. Bolls, Jr.",1042,598,444
Taylor,101-0,County Judge,,,Over Votes,0,0,0
Taylor,101-0,County Judge,,,Under Votes,187,119,68
Taylor,101-0,"Judge, County Court at Law No. 1",,REP,Robert Harper,1009,579,430
Taylor,101-0,"Judge, County Court at Law No. 1",,,Over Votes,0,0,0
Taylor,101-0,"Judge, County Court at Law No. 1",,,Under Votes,220,138,82
Taylor,101-0,"Judge, County Court at Law No. 2",,REP,Sam Carroll,1019,583,436
Taylor,101-0,"Judge, County Court at Law No. 2",,,Over Votes,0,0,0
Taylor,101-0,"Judge, County Court at Law No. 2",,,Under Votes,210,134,76
Taylor,101-0,District Clerk,,REP,Patricia Henderson,999,579,420
Taylor,101-0,District Clerk,,,Over Votes,0,0,0
Taylor,101-0,District Clerk,,,Under Votes,230,138,92
Taylor,101-0,County Clerk,,REP,Larry G. Bevill,1007,571,436
Taylor,101-0,County Clerk,,,Over Votes,0,0,0
Taylor,101-0,County Clerk,,,Under Votes,222,146,76
Taylor,101-0,County Treasurer,,REP,Lesa Hart Crosswhite,1007,578,429
Taylor,101-0,County Treasurer,,,Over Votes,0,0,0
Taylor,101-0,County Treasurer,,,Under Votes,222,139,83
Taylor,101-0,"Justice of the Peace, Precinct No. 1, Place 2",,REP,Sparky Dean,1035,594,441
Taylor,101-0,"Justice of the Peace, Precinct No. 1, Place 2",,,Over Votes,0,0,0
Taylor,101-0,"Justice of the Peace, Precinct No. 1, Place 2",,,Under Votes,194,123,71
Taylor,101-0,Proposed Constitutional Amendment,,"",IN FAVOR,811,469,342
Taylor,101-0,Proposed Constitutional Amendment,,,Over Votes,0,0,0
Taylor,101-0,Proposed Constitutional Amendment,,,Under Votes,198,119,79
Taylor,101-0,Proposed Constitutional Amendment,,"",AGAINST,220,129,91
Taylor,102-0,Straight-Party Vote,,REP,Republican,363,179,184
Taylor,102-0,Straight-Party Vote,,,Over Votes,0,0,0
Taylor,102-0,Straight-Party Vote,,,Under Votes,369,179,190
Taylor,102-0,Straight-Party Vote,,DEM,Democratic,68,37,31
Taylor,102-0,Straight-Party Vote,,LIB,Libertarian,3,1,2
Taylor,102-0,Straight-Party Vote,,GRN,Green,1,1,0
Taylor,102-0,United States Senator,,REP,John Cornyn,623,307,316
Taylor,102-0,United States Senator,,,Over Votes,0,0,0
Taylor,102-0,United States Senator,,,Under Votes,24,9,15
Taylor,102-0,United States Senator,,DEM,David M. Alameel,122,64,58
Taylor,102-0,United States Senator,,LIB,Rebecca Paddock,25,13,12
Taylor,102-0,United States Senator,,GRN,"Emily ""Spicybrown"" Sanchez",10,4,6
Taylor,102-0,United States Senator,,"",Mohammed Tahiro,0,0,0
Taylor,102-0,United States Representative,19,REP,Randy Neugebauer,566,269,297
Taylor,102-0,United States Representative,19,,Over Votes,0,0,0
Taylor,102-0,United States Representative,19,,Under Votes,23,13,10
Taylor,102-0,United States Representative,19,DEM,Neal Marchbanks,156,86,70
Taylor,102-0,United States Representative,19,LIB,Richard (Chip) Peterson,57,27,30
Taylor,102-0,United States Representative,19,"",Donald L. Vance,2,2,0
Taylor,102-0,Governor,,REP,Greg Abbott,620,299,321
Taylor,102-0,Governor,,,Over Votes,0,0,0
Taylor,102-0,Governor,,,Under Votes,11,6,5
Taylor,102-0,Governor,,DEM,Wendy R. Davis,149,81,68
Taylor,102-0,Governor,,LIB,Kathie Glass,20,11,9
Taylor,102-0,Governor,,GRN,Brandon Parmer,4,0,4
Taylor,102-0,Governor,,"",Sarah M. Pavitt,0,0,0
Taylor,102-0,Lieutenant Governor,,REP,Dan Patrick,605,293,312
Taylor,102-0,Lieutenant Governor,,,Over Votes,0,0,0
Taylor,102-0,Lieutenant Governor,,,Under Votes,17,6,11
Taylor,102-0,Lieutenant Governor,,DEM,Leticia Van de Putte,143,80,63
Taylor,102-0,Lieutenant Governor,,LIB,Robert D. Butler,32,13,19
Taylor,102-0,Lieutenant Governor,,GRN,Chandrakantha Courtney,7,5,2
Taylor,102-0,Attorney General,,REP,Ken Paxton,604,291,313
Taylor,102-0,Attorney General,,,Over Votes,0,0,0
Taylor,102-0,Attorney General,,,Under Votes,22,11,11
Taylor,102-0,Attorney General,,DEM,Sam Houston,151,81,70
Taylor,102-0,Attorney General,,LIB,Jamie Balagia,22,11,11
Taylor,102-0,Attorney General,,GRN,Jamar Osborne,5,3,2
Taylor,102-0,Comptroller of Public Accounts,,REP,Glenn Hegar,608,294,314
Taylor,102-0,Comptroller of Public Accounts,,,Over Votes,0,0,0
Taylor,102-0,Comptroller of Public Accounts,,,Under Votes,22,10,12
Taylor,102-0,Comptroller of Public Accounts,,DEM,Mike Collier,136,77,59
Taylor,102-0,Comptroller of Public Accounts,,LIB,Ben Sanders,27,9,18
Taylor,102-0,Comptroller of Public Accounts,,GRN,Deb Shafto,11,7,4
Taylor,102-0,Commissioner of the General Land Office,,REP,George P. Bush,624,302,322
Taylor,102-0,Commissioner of the General Land Office,,,Over Votes,0,0,0
Taylor,102-0,Commissioner of the General Land Office,,,Under Votes,19,9,10
Taylor,102-0,Commissioner of the General Land Office,,DEM,John Cook,124,70,54
Taylor,102-0,Commissioner of the General Land Office,,LIB,Justin Knight,28,12,16
Taylor,102-0,Commissioner of the General Land Office,,GRN,Valerie Alessi,9,4,5
Taylor,102-0,Commissioner of Agriculture,,REP,Sid Miller,604,293,311
Taylor,102-0,Commissioner of Agriculture,,,Over Votes,0,0,0
Taylor,102-0,Commissioner of Agriculture,,,Under Votes,23,10,13
Taylor,102-0,Commissioner of Agriculture,,DEM,Jim Hogan,138,76,62
Taylor,102-0,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,28,13,15
Taylor,102-0,Commissioner of Agriculture,,GRN,Kenneth Kendrick,11,5,6
Taylor,102-0,Railroad Commissioner,,REP,Ryan Sitton,598,295,303
Taylor,102-0,Railroad Commissioner,,,Over Votes,0,0,0
Taylor,102-0,Railroad Commissioner,,,Under Votes,22,10,12
Taylor,102-0,Railroad Commissioner,,DEM,Steve Brown,134,70,64
Taylor,102-0,Railroad Commissioner,,LIB,Mark A. Miller,37,14,23
Taylor,102-0,Railroad Commissioner,,GRN,Martina Salinas,13,8,5
Taylor,102-0,"Chief Justice, Supreme Court",,REP,Nathan Hecht,618,305,313
Taylor,102-0,"Chief Justice, Supreme Court",,,Over Votes,0,0,0
Taylor,102-0,"Chief Justice, Supreme Court",,,Under Votes,23,10,13
Taylor,102-0,"Chief Justice, Supreme Court",,DEM,William Moody,137,74,63
Taylor,102-0,"Chief Justice, Supreme Court",,LIB,Tom Oxford,26,8,18
Taylor,102-0,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,618,302,316
Taylor,102-0,"Justice, Supreme Court, Place 6, Unexpired Term",,,Over Votes,0,0,0
Taylor,102-0,"Justice, Supreme Court, Place 6, Unexpired Term",,,Under Votes,25,12,13
Taylor,102-0,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,129,70,59
Taylor,102-0,"Justice, Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,32,13,19
Taylor,102-0,"Justice, Supreme Court,  Place 7",,REP,Jeff Boyd,606,295,311
Taylor,102-0,"Justice, Supreme Court,  Place 7",,,Over Votes,0,0,0
Taylor,102-0,"Justice, Supreme Court,  Place 7",,,Under Votes,27,14,13
Taylor,102-0,"Justice, Supreme Court,  Place 7",,DEM,Gina Benavides,135,73,62
Taylor,102-0,"Justice, Supreme Court,  Place 7",,LIB,Don Fulton,29,11,18
Taylor,102-0,"Justice, Supreme Court,  Place 7",,GRN,Charles E. Waterbury,7,4,3
Taylor,102-0,"Justice, Supreme Court,  Place 8",,REP,Phil Johnson,630,312,318
Taylor,102-0,"Justice, Supreme Court,  Place 8",,,Over Votes,0,0,0
Taylor,102-0,"Justice, Supreme Court,  Place 8",,,Under Votes,81,44,37
Taylor,102-0,"Justice, Supreme Court,  Place 8",,LIB,RS Roberto Koelsch,52,21,31
Taylor,102-0,"Justice, Supreme Court,  Place 8",,GRN,Jim Chisolm,41,20,21
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,603,297,306
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 3",,,Over Votes,0,0,0
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 3",,,Under Votes,30,15,15
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,134,73,61
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 3",,LIB,Mark W. Bennett,37,12,25
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,584,286,298
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 4",,,Over Votes,0,0,0
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 4",,,Under Votes,71,40,31
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 4",,LIB,Quanah Parker,114,52,62
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 4",,GRN,Judith Sanders-Castro,35,19,16
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,623,305,318
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 9",,,Over Votes,0,0,0
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 9",,,Under Votes,81,39,42
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 9",,LIB,"William Bryan Strange, III",66,37,29
Taylor,102-0,"Judge, Court of Criminal Appeals, Place 9",,GRN,George Joseph Altgelt,34,16,18
Taylor,102-0,"State Representative,  District 71",,REP,Susan L. King,670,321,349
Taylor,102-0,"State Representative,  District 71",,,Over Votes,0,0,0
Taylor,102-0,"State Representative,  District 71",,,Under Votes,134,76,58
Taylor,102-0,"Justice, 11th Court of Appeals District, Place 2",,REP,Mike Willson,659,317,342
Taylor,102-0,"Justice, 11th Court of Appeals District, Place 2",,,Over Votes,0,0,0
Taylor,102-0,"Justice, 11th Court of Appeals District, Place 2",,,Under Votes,145,80,65
Taylor,102-0,"Justice, 11th Court of Appeals District, Place 3, Unexpired Term",,REP,John Bailey,661,319,342
Taylor,102-0,"Justice, 11th Court of Appeals District, Place 3, Unexpired Term",,,Over Votes,0,0,0
Taylor,102-0,"Justice, 11th Court of Appeals District, Place 3, Unexpired Term",,,Under Votes,143,78,65
Taylor,102-0,"Family District Judge, 326th Judicial District",,REP,Paul Rotenberry,658,317,341
Taylor,102-0,"Family District Judge, 326th Judicial District",,,Over Votes,0,0,0
Taylor,102-0,"Family District Judge, 326th Judicial District",,,Under Votes,146,80,66
Taylor,102-0,Criminal District Attorney,,REP,James Eidson,665,315,350
Taylor,102-0,Criminal District Attorney,,,Over Votes,0,0,0
Taylor,102-0,Criminal District Attorney,,,Under Votes,139,82,57
Taylor,102-0,County Judge,,REP,"Downing A. Bolls, Jr.",678,330,348
Taylor,102-0,County Judge,,,Over Votes,0,0,0
Taylor,102-0,County Judge,,,Under Votes,126,67,59
Taylor,102-0,"Judge, County Court at Law No. 1",,REP,Robert Harper,662,316,346
Taylor,102-0,"Judge, County Court at Law No. 1",,,Over Votes,0,0,0
Taylor,102-0,"Judge, County Court at Law No. 1",,,Under Votes,142,81,61
Taylor,102-0,"Judge, County Court at Law No. 2",,REP,Sam Carroll,669,321,348
Taylor,102-0,"Judge, County Court at Law No. 2",,,Over Votes,0,0,0
Taylor,102-0,"Judge, County Court at Law No. 2",,,Under Votes,135,76,59
Taylor,102-0,District Clerk,,REP,Patricia Henderson,662,322,340
Taylor,102-0,District Clerk,,,Over Votes,0,0,0
Taylor,102-0,District Clerk,,,Under Votes,142,75,67
Taylor,102-0,County Clerk,,REP,Larry G. Bevill,656,318,338
Taylor,102-0,County Clerk,,,Over Votes,0,0,0
Taylor,102-0,County Clerk,,,Under Votes,148,79,69
Taylor,102-0,County Treasurer,,REP,Lesa Hart Crosswhite,666,321,345
Taylor,102-0,County Treasurer,,,Over Votes,0,0,0
Taylor,102-0,County Treasurer,,,Under Votes,138,76,62
Taylor,102-0,"Justice of the Peace, Precinct No. 1, Place 2",,REP,Sparky Dean,681,331,350
Taylor,102-0,"Justice of the Peace, Precinct No. 1, Place 2",,,Over Votes,0,0,0
Taylor,102-0,"Justice of the Peace, Precinct No. 1, Place 2",,,Under Votes,123,66,57
Taylor,102-0,Proposed Constitutional Amendment,,"",IN FAVOR,532,259,273
Taylor,102-0,Proposed Constitutional Amendment,,,Over Votes,0,0,0
Taylor,102-0,Proposed Constitutional Amendment,,,Under Votes,137,75,62
Taylor,102-0,Proposed Constitutional Amendment,,"",AGAINST,135,63,72
Taylor,103-0,Straight-Party Vote,,REP,Republican,367,226,141
Taylor,103-0,Straight-Party Vote,,,Over Votes,0,0,0
Taylor,103-0,Straight-Party Vote,,,Under Votes,342,177,165
Taylor,103-0,Straight-Party Vote,,DEM,Democratic,76,45,31
Taylor,103-0,Straight-Party Vote,,LIB,Libertarian,4,2,2
Taylor,103-0,Straight-Party Vote,,GRN,Green,2,0,2
Taylor,103-0,United States Senator,,REP,John Cornyn,616,358,258
Taylor,103-0,United States Senator,,,Over Votes,0,0,0
Taylor,103-0,United States Senator,,,Under Votes,20,10,10
Taylor,103-0,United States Senator,,DEM,David M. Alameel,125,67,58
Taylor,103-0,United States Senator,,LIB,Rebecca Paddock,21,10,11
Taylor,103-0,United States Senator,,GRN,"Emily ""Spicybrown"" Sanchez",9,5,4
Taylor,103-0,United States Senator,,"",Mohammed Tahiro,0,0,0
Taylor,103-0,United States Representative,19,REP,Randy Neugebauer,582,338,244
Taylor,103-0,United States Representative,19,,Over Votes,0,0,0
Taylor,103-0,United States Representative,19,,Under Votes,18,8,10
Taylor,103-0,United States Representative,19,DEM,Neal Marchbanks,152,83,69
Taylor,103-0,United States Representative,19,LIB,Richard (Chip) Peterson,38,20,18
Taylor,103-0,United States Representative,19,"",Donald L. Vance,1,1,0
Taylor,103-0,Governor,,REP,Greg Abbott,608,357,251
Taylor,103-0,Governor,,,Over Votes,0,0,0
Taylor,103-0,Governor,,,Under Votes,13,6,7
Taylor,103-0,Governor,,DEM,Wendy R. Davis,153,84,69
Taylor,103-0,Governor,,LIB,Kathie Glass,12,2,10
Taylor,103-0,Governor,,GRN,Brandon Parmer,5,1,4
Taylor,103-0,Governor,,"",Sarah M. Pavitt,0,0,0
Taylor,103-0,Lieutenant Governor,,REP,Dan Patrick,617,359,258
Taylor,103-0,Lieutenant Governor,,,Over Votes,0,0,0
Taylor,103-0,Lieutenant Governor,,,Under Votes,10,3,7
Taylor,103-0,Lieutenant Governor,,DEM,Leticia Van de Putte,144,80,64
Taylor,103-0,Lieutenant Governor,,LIB,Robert D. Butler,17,8,9
Taylor,103-0,Lieutenant Governor,,GRN,Chandrakantha Courtney,3,0,3
Taylor,103-0,Attorney General,,REP,Ken Paxton,597,344,253
Taylor,103-0,Attorney General,,,Over Votes,0,0,0
Taylor,103-0,Attorney General,,,Under Votes,14,6,8
Taylor,103-0,Attorney General,,DEM,Sam Houston,166,97,69
Taylor,103-0,Attorney General,,LIB,Jamie Balagia,11,3,8
Taylor,103-0,Attorney General,,GRN,Jamar Osborne,3,0,3
Taylor,103-0,Comptroller of Public Accounts,,REP,Glenn Hegar,583,344,239
Taylor,103-0,Comptroller of Public Accounts,,,Over Votes,0,0,0
Taylor,103-0,Comptroller of Public Accounts,,,Under Votes,17,7,10
Taylor,103-0,Comptroller of Public Accounts,,DEM,Mike Collier,160,89,71
Taylor,103-0,Comptroller of Public Accounts,,LIB,Ben Sanders,26,9,17
Taylor,103-0,Comptroller of Public Accounts,,GRN,Deb Shafto,5,1,4
Taylor,103-0,Commissioner of the General Land Office,,REP,George P. Bush,600,347,253
Taylor,103-0,Commissioner of the General Land Office,,,Over Votes,0,0,0
Taylor,103-0,Commissioner of the General Land Office,,,Under Votes,16,6,10
Taylor,103-0,Commissioner of the General Land Office,,DEM,John Cook,143,82,61
Taylor,103-0,Commissioner of the General Land Office,,LIB,Justin Knight,25,12,13
Taylor,103-0,Commissioner of the General Land Office,,GRN,Valerie Alessi,7,3,4
Taylor,103-0,Commissioner of Agriculture,,REP,Sid Miller,578,339,239
Taylor,103-0,Commissioner of Agriculture,,,Over Votes,0,0,0
Taylor,103-0,Commissioner of Agriculture,,,Under Votes,26,11,15
Taylor,103-0,Commissioner of Agriculture,,DEM,Jim Hogan,151,89,62
Taylor,103-0,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,23,6,17
Taylor,103-0,Commissioner of Agriculture,,GRN,Kenneth Kendrick,13,5,8
Taylor,103-0,Railroad Commissioner,,REP,Ryan Sitton,573,340,233
Taylor,103-0,Railroad Commissioner,,,Over Votes,0,0,0
Taylor,103-0,Railroad Commissioner,,,Under Votes,24,9,15
Taylor,103-0,Railroad Commissioner,,DEM,Steve Brown,153,84,69
Taylor,103-0,Railroad Commissioner,,LIB,Mark A. Miller,26,10,16
Taylor,103-0,Railroad Commissioner,,GRN,Martina Salinas,15,7,8
Taylor,103-0,"Chief Justice, Supreme Court",,REP,Nathan Hecht,594,347,247
Taylor,103-0,"Chief Justice, Supreme Court",,,Over Votes,0,0,0
Taylor,103-0,"Chief Justice, Supreme Court",,,Under Votes,20,11,9
Taylor,103-0,"Chief Justice, Supreme Court",,DEM,William Moody,149,84,65
Taylor,103-0,"Chief Justice, Supreme Court",,LIB,Tom Oxford,28,8,20
Taylor,103-0,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,590,345,245
Taylor,103-0,"Justice, Supreme Court, Place 6, Unexpired Term",,,Over Votes,0,0,0
Taylor,103-0,"Justice, Supreme Court, Place 6, Unexpired Term",,,Under Votes,23,13,10
Taylor,103-0,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,151,81,70
Taylor,103-0,"Justice, Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,27,11,16
Taylor,103-0,"Justice, Supreme Court,  Place 7",,REP,Jeff Boyd,593,344,249
Taylor,103-0,"Justice, Supreme Court,  Place 7",,,Over Votes,0,0,0
Taylor,103-0,"Justice, Supreme Court,  Place 7",,,Under Votes,23,13,10
Taylor,103-0,"Justice, Supreme Court,  Place 7",,DEM,Gina Benavides,148,80,68
Taylor,103-0,"Justice, Supreme Court,  Place 7",,LIB,Don Fulton,23,11,12
Taylor,103-0,"Justice, Supreme Court,  Place 7",,GRN,Charles E. Waterbury,4,2,2
Taylor,103-0,"Justice, Supreme Court,  Place 8",,REP,Phil Johnson,618,358,260
Taylor,103-0,"Justice, Supreme Court,  Place 8",,,Over Votes,0,0,0
