county,precinct,office,district,party,candidate,votes,early_votes,election_day
Gaines,2,Straight Party,,,Over Votes,0,0,0
Gaines,2,Straight Party,,,Under Votes,57,26,31
Gaines,2,Registered Voters,,,,1629,,
Gaines,2,Ballots Cast,,,,163,68,95
Gaines,2,Straight Party,,REP,Republican Party,96,37,95
Gaines,2,Straight Party,,,Over Votes,0,0,0
Gaines,2,Straight Party,,,Under Votes,57,26,31
Gaines,2,Straight Party,,DEM,Democratic Party,6,3,95
Gaines,2,Straight Party,,LIB,Libertarian Party,2,0,95
Gaines,2,Straight Party,,GRN,Green Party,2,2,95
Gaines,2,U.S. Senate,,REP,John Cornyn,139,55,95
Gaines,2,U.S. Senate,,,Over Votes,0,0,0
Gaines,2,U.S. Senate,,,Under Votes,9,7,2
Gaines,2,U.S. Senate,,DEM,David M. Alameel,7,3,95
Gaines,2,U.S. Senate,,LIB,Rebecca Paddock,6,2,95
Gaines,2,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,1,95
Gaines,2,United States Representative,19,REP,Randy Neugebauer,145,60,95
Gaines,2,United States Representative,19,,Over Votes,0,0,0
Gaines,2,United States Representative,19,,Under Votes,4,1,3
Gaines,2,United States Representative,19,DEM,Neal Marchbanks,9,4,95
Gaines,2,United States Representative,19,LIB,Richard (Chip) Peterson,5,3,95
Gaines,2,Governor,,REP,Greg Abbott,147,60,95
Gaines,2,Governor,,,Over Votes,0,0,0
Gaines,2,Governor,,,Under Votes,2,0,2
Gaines,2,Governor,,DEM,Wendy R. Davis,9,5,95
Gaines,2,Governor,,LIB,Kathie Glass,3,1,95
Gaines,2,Governor,,GRN,Brandon Parmer,2,2,95
Gaines,2,Lieutenant Governor,,REP,Dan Patrick,147,62,95
Gaines,2,Lieutenant Governor,,,Over Votes,0,0,0
Gaines,2,Lieutenant Governor,,,Under Votes,2,0,2
Gaines,2,Lieutenant Governor,,DEM,Leticia Van de Putte,9,4,95
Gaines,2,Lieutenant Governor,,LIB,Robert D. Butler,3,1,95
Gaines,2,Lieutenant Governor,,GRN,Chandrakantha Courtney,2,1,95
Gaines,2,Attorney General,,REP,Ken Paxton,144,60,95
Gaines,2,Attorney General,,,Over Votes,0,0,0
Gaines,2,Attorney General,,,Under Votes,3,1,2
Gaines,2,Attorney General,,DEM,Sam Houston,11,5,95
Gaines,2,Attorney General,,LIB,Jamie Balagia,4,1,95
Gaines,2,Attorney General,,GRN,Jamar Osborne,1,1,95
Gaines,2,Comptroller of Public Accounts,,REP,Glenn Hegar,143,59,95
Gaines,2,Comptroller of Public Accounts,,,Over Votes,0,0,0
Gaines,2,Comptroller of Public Accounts,,,Under Votes,3,0,3
Gaines,2,Comptroller of Public Accounts,,DEM,Mike Collier,10,6,95
