county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Leon,PRECINCT 1,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1475,,,
Leon,PRECINCT 1A,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,178,,,
Leon,PRECINCT 2,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,316,,,
Leon,PRECINCT 3,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,569,,,
Leon,PRECINCT 4,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,845,,,
Leon,PRECINCT 5,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,481,,,
Leon,PRECINCT 5A,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,53,,,
Leon,PRECINCT 6,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,950,,,
Leon,PRECINCT 7,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,605,,,
Leon,PRECINCT 8,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1044,,,
Leon,PRECINCT 9,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,335,,,
Leon,PRECINCT 10,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1021,,,
Leon,PRECINCT 11,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,975,,,
Leon,PRECINCT 12,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,834,,,
Leon,PRECINCT 13,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,656,,,
Leon,PRECINCT 14,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,218,,,
Leon,PRECINCT 14A,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,200,,,
Leon,PRECINCT 1,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,411,,,
Leon,PRECINCT 1A,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,51,,,
Leon,PRECINCT 2,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,106,,,
Leon,PRECINCT 3,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,151,,,
Leon,PRECINCT 4,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,169,,,
Leon,PRECINCT 5,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,143,,,
Leon,PRECINCT 5A,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,4,,,
Leon,PRECINCT 6,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,333,,,
Leon,PRECINCT 7,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,141,,,
Leon,PRECINCT 8,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,213,,,
Leon,PRECINCT 9,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,67,,,
Leon,PRECINCT 10,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,269,,,
Leon,PRECINCT 11,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,339,,,
Leon,PRECINCT 12,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,236,,,
Leon,PRECINCT 13,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,287,,,
Leon,PRECINCT 14,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,47,,,
Leon,PRECINCT 14A,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,53,,,
Leon,PRECINCT 1,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,384,,,
Leon,PRECINCT 1A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,50,,,
Leon,PRECINCT 2,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,102,,,
Leon,PRECINCT 3,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,145,,,
Leon,PRECINCT 4,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,150,,,
Leon,PRECINCT 5,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,136,,,
Leon,PRECINCT 5A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,4,,,
Leon,PRECINCT 6,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,323,,,
Leon,PRECINCT 7,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,137,,,
Leon,PRECINCT 8,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,197,,,
Leon,PRECINCT 9,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,66,,,
Leon,PRECINCT 10,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,257,,,
Leon,PRECINCT 11,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,335,,,
Leon,PRECINCT 12,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,217,,,
Leon,PRECINCT 13,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,277,,,
Leon,PRECINCT 14,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,42,,,
Leon,PRECINCT 14A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,52,,,
Leon,PRECINCT 1,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,27,,,
Leon,PRECINCT 1A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,1,,,
Leon,PRECINCT 2,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,4,,,
Leon,PRECINCT 3,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,6,,,
Leon,PRECINCT 4,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,19,,,
Leon,PRECINCT 5,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,7,,,
Leon,PRECINCT 5A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,0,,,
Leon,PRECINCT 6,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,10,,,
Leon,PRECINCT 7,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,4,,,
Leon,PRECINCT 8,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,16,,,
Leon,PRECINCT 9,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,1,,,
Leon,PRECINCT 10,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,12,,,
Leon,PRECINCT 11,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,4,,,
Leon,PRECINCT 12,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,19,,,
Leon,PRECINCT 13,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,10,,,
Leon,PRECINCT 14,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,5,,,
Leon,PRECINCT 14A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,1,,,
Leon,PRECINCT 1,United States Senator,,REP,Chris Mapp,7,,,
Leon,PRECINCT 1A,United States Senator,,REP,Chris Mapp,2,,,
Leon,PRECINCT 2,United States Senator,,REP,Chris Mapp,1,,,
Leon,PRECINCT 3,United States Senator,,REP,Chris Mapp,3,,,
Leon,PRECINCT 4,United States Senator,,REP,Chris Mapp,2,,,
Leon,PRECINCT 5,United States Senator,,REP,Chris Mapp,4,,,
Leon,PRECINCT 5A,United States Senator,,REP,Chris Mapp,0,,,
Leon,PRECINCT 6,United States Senator,,REP,Chris Mapp,7,,,
Leon,PRECINCT 7,United States Senator,,REP,Chris Mapp,4,,,
Leon,PRECINCT 8,United States Senator,,REP,Chris Mapp,7,,,
Leon,PRECINCT 9,United States Senator,,REP,Chris Mapp,2,,,
Leon,PRECINCT 10,United States Senator,,REP,Chris Mapp,10,,,
Leon,PRECINCT 11,United States Senator,,REP,Chris Mapp,5,,,
Leon,PRECINCT 12,United States Senator,,REP,Chris Mapp,5,,,
Leon,PRECINCT 13,United States Senator,,REP,Chris Mapp,7,,,
Leon,PRECINCT 14,United States Senator,,REP,Chris Mapp,1,,,
Leon,PRECINCT 14A,United States Senator,,REP,Chris Mapp,0,,,
Leon,PRECINCT 1,United States Senator,,REP,Ken Cope,8,,,
Leon,PRECINCT 1A,United States Senator,,REP,Ken Cope,1,,,
Leon,PRECINCT 2,United States Senator,,REP,Ken Cope,6,,,
Leon,PRECINCT 3,United States Senator,,REP,Ken Cope,2,,,
Leon,PRECINCT 4,United States Senator,,REP,Ken Cope,4,,,
Leon,PRECINCT 5,United States Senator,,REP,Ken Cope,5,,,
Leon,PRECINCT 5A,United States Senator,,REP,Ken Cope,0,,,
Leon,PRECINCT 6,United States Senator,,REP,Ken Cope,11,,,
Leon,PRECINCT 7,United States Senator,,REP,Ken Cope,3,,,
Leon,PRECINCT 8,United States Senator,,REP,Ken Cope,7,,,
Leon,PRECINCT 9,United States Senator,,REP,Ken Cope,1,,,
Leon,PRECINCT 10,United States Senator,,REP,Ken Cope,6,,,
Leon,PRECINCT 11,United States Senator,,REP,Ken Cope,8,,,
Leon,PRECINCT 12,United States Senator,,REP,Ken Cope,4,,,
Leon,PRECINCT 13,United States Senator,,REP,Ken Cope,5,,,
Leon,PRECINCT 14,United States Senator,,REP,Ken Cope,0,,,
Leon,PRECINCT 14A,United States Senator,,REP,Ken Cope,0,,,
Leon,PRECINCT 1,United States Senator,,REP,Reid Reasor,2,,,
Leon,PRECINCT 1A,United States Senator,,REP,Reid Reasor,0,,,
Leon,PRECINCT 2,United States Senator,,REP,Reid Reasor,2,,,
Leon,PRECINCT 3,United States Senator,,REP,Reid Reasor,2,,,
Leon,PRECINCT 4,United States Senator,,REP,Reid Reasor,1,,,
Leon,PRECINCT 5,United States Senator,,REP,Reid Reasor,2,,,
Leon,PRECINCT 5A,United States Senator,,REP,Reid Reasor,0,,,
Leon,PRECINCT 6,United States Senator,,REP,Reid Reasor,3,,,
Leon,PRECINCT 7,United States Senator,,REP,Reid Reasor,0,,,
Leon,PRECINCT 8,United States Senator,,REP,Reid Reasor,2,,,
Leon,PRECINCT 9,United States Senator,,REP,Reid Reasor,0,,,
Leon,PRECINCT 10,United States Senator,,REP,Reid Reasor,2,,,
Leon,PRECINCT 11,United States Senator,,REP,Reid Reasor,8,,,
Leon,PRECINCT 12,United States Senator,,REP,Reid Reasor,4,,,
Leon,PRECINCT 13,United States Senator,,REP,Reid Reasor,0,,,
Leon,PRECINCT 14,United States Senator,,REP,Reid Reasor,1,,,
Leon,PRECINCT 14A,United States Senator,,REP,Reid Reasor,3,,,
Leon,PRECINCT 1,United States Senator,,REP,Linda Vega,17,,,
Leon,PRECINCT 1A,United States Senator,,REP,Linda Vega,2,,,
Leon,PRECINCT 2,United States Senator,,REP,Linda Vega,3,,,
Leon,PRECINCT 3,United States Senator,,REP,Linda Vega,4,,,
Leon,PRECINCT 4,United States Senator,,REP,Linda Vega,9,,,
Leon,PRECINCT 5,United States Senator,,REP,Linda Vega,5,,,
Leon,PRECINCT 5A,United States Senator,,REP,Linda Vega,1,,,
Leon,PRECINCT 6,United States Senator,,REP,Linda Vega,10,,,
Leon,PRECINCT 7,United States Senator,,REP,Linda Vega,2,,,
Leon,PRECINCT 8,United States Senator,,REP,Linda Vega,3,,,
Leon,PRECINCT 9,United States Senator,,REP,Linda Vega,0,,,
Leon,PRECINCT 10,United States Senator,,REP,Linda Vega,9,,,
Leon,PRECINCT 11,United States Senator,,REP,Linda Vega,22,,,
Leon,PRECINCT 12,United States Senator,,REP,Linda Vega,4,,,
Leon,PRECINCT 13,United States Senator,,REP,Linda Vega,7,,,
Leon,PRECINCT 14,United States Senator,,REP,Linda Vega,2,,,
Leon,PRECINCT 14A,United States Senator,,REP,Linda Vega,1,,,
Leon,PRECINCT 1,United States Senator,,REP,John Cornyn,211,,,
Leon,PRECINCT 1A,United States Senator,,REP,John Cornyn,25,,,
Leon,PRECINCT 2,United States Senator,,REP,John Cornyn,38,,,
Leon,PRECINCT 3,United States Senator,,REP,John Cornyn,81,,,
Leon,PRECINCT 4,United States Senator,,REP,John Cornyn,67,,,
Leon,PRECINCT 5,United States Senator,,REP,John Cornyn,58,,,
Leon,PRECINCT 5A,United States Senator,,REP,John Cornyn,0,,,
Leon,PRECINCT 6,United States Senator,,REP,John Cornyn,182,,,
Leon,PRECINCT 7,United States Senator,,REP,John Cornyn,67,,,
Leon,PRECINCT 8,United States Senator,,REP,John Cornyn,106,,,
Leon,PRECINCT 9,United States Senator,,REP,John Cornyn,32,,,
Leon,PRECINCT 10,United States Senator,,REP,John Cornyn,144,,,
Leon,PRECINCT 11,United States Senator,,REP,John Cornyn,165,,,
