county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,JOE POOL,47,32,15,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 7",,REP,JEFF BOYD,210,142,68,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 7",,REP,Over Votes,0,0,0,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 7",,REP,Under Votes,54,31,23,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 8",,REP,PHIL JOHNSON,145,97,48,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 8",,REP,Over Votes,0,0,0,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 8",,REP,Under Votes,32,17,15,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 8",,REP,SHARON MCCALLY,87,59,28,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,BARBARA WALTHER,92,62,30,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,BERT RICHARDSON,137,93,44,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,Over Votes,0,0,0,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,Under Votes,35,18,17,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,JANI JO WOOD,55,41,14,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,Over Votes,0,0,0,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,Under Votes,34,19,15,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,KEVIN PATRICK YEARY,111,78,33,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,RICHARD DEAN DAVIS,64,35,29,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,"W. C. ""BUD"" KIRKENDALL",143,96,47,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,Over Votes,0,0,0,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,Under Votes,42,24,18,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,DAVID NEWELL,79,53,26,0
Bandera,101,STATE REPRESENTATIVE,53,REP,ROB HENNEKE,69,44,25,0
Bandera,101,STATE REPRESENTATIVE,53,REP,ANDREW S. MURR,56,39,17,0
Bandera,101,STATE REPRESENTATIVE,53,REP,KAREN HARRIS,102,70,32,0
Bandera,101,STATE REPRESENTATIVE,53,REP,TINK NATHAN,6,4,2,0
Bandera,101,STATE REPRESENTATIVE,53,REP,Over Votes,0,0,0,0
Bandera,101,STATE REPRESENTATIVE,53,REP,Under Votes,14,8,6,0
Bandera,101,STATE REPRESENTATIVE,53,REP,WAYNE RAMSAY,17,8,9,0
Bandera,101,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REP,SANDEE BRYAN MARION,204,138,66,0
Bandera,101,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REP,Over Votes,0,0,0,0
Bandera,101,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REP,Under Votes,60,35,25,0
Bandera,101,"DISTRICT JUDGE, 198TH JUDICIAL DISTRICT",,REP,REX EMERSON,204,136,68,0
Bandera,101,"DISTRICT JUDGE, 198TH JUDICIAL DISTRICT",,REP,Over Votes,0,0,0,0
Bandera,101,"DISTRICT JUDGE, 198TH JUDICIAL DISTRICT",,REP,Under Votes,60,37,23,0
Bandera,101,COUNTY JUDGE,,REP,RICHARD A. EVANS,209,135,74,0
Bandera,101,COUNTY JUDGE,,REP,Over Votes,0,0,0,0
Bandera,101,COUNTY JUDGE,,REP,Under Votes,55,38,17,0
Bandera,101,DISTRICT CLERK,,REP,TAMMY KNEUPER,211,139,72,0
Bandera,101,DISTRICT CLERK,,REP,Over Votes,0,0,0,0
Bandera,101,DISTRICT CLERK,,REP,Under Votes,53,34,19,0
Bandera,101,COUNTY CLERK,,REP,CANDY WHEELER,216,143,73,0
Bandera,101,COUNTY CLERK,,REP,Over Votes,0,0,0,0
Bandera,101,COUNTY CLERK,,REP,Under Votes,48,30,18,0
Bandera,101,COUNTY TREASURER,,REP,BILLIE J. REEVES,211,140,71,0
Bandera,101,COUNTY TREASURER,,REP,Over Votes,0,0,0,0
Bandera,101,COUNTY TREASURER,,REP,Under Votes,53,33,20,0
Bandera,101,"JUSTICE OF THE PEACE, PRECINCT NO. 1",,REP,"HERSCHEL MOORE, SR.",56,39,17,0
Bandera,101,"JUSTICE OF THE PEACE, PRECINCT NO. 1",,REP,DENNIS FITZGERALD,42,27,15,0
Bandera,101,"JUSTICE OF THE PEACE, PRECINCT NO. 1",,REP,MIKE TOWERS,148,95,53,0
Bandera,101,"JUSTICE OF THE PEACE, PRECINCT NO. 1",,REP,Over Votes,0,0,0,0
Bandera,101,"JUSTICE OF THE PEACE, PRECINCT NO. 1",,REP,Under Votes,18,12,6,0
Bandera,101,COUNTY CHAIR,,REP,EDWARD F. HODGES,200,132,68,0
Bandera,101,COUNTY CHAIR,,REP,Over Votes,0,0,0,0
Bandera,101,COUNTY CHAIR,,REP,Under Votes,64,41,23,0
Bandera,101,RELIGIOUS FREEDOM,,,YES,255,169,86,0
Bandera,101,RELIGIOUS FREEDOM,,,Over Votes,0,0,0,0
Bandera,101,RELIGIOUS FREEDOM,,,Under Votes,0,0,0,0
Bandera,101,RELIGIOUS FREEDOM,,,NO,9,4,5,0
Bandera,101,SECOND AMENDMENT,,,YES,238,153,85,0
Bandera,101,SECOND AMENDMENT,,,Over Votes,0,0,0,0
Bandera,101,SECOND AMENDMENT,,,Under Votes,2,2,0,0
Bandera,101,SECOND AMENDMENT,,,NO,24,18,6,0
Bandera,101,FRANCHISE TAX,,,YES,221,143,78,0
Bandera,101,FRANCHISE TAX,,,Over Votes,0,0,0,0
Bandera,101,FRANCHISE TAX,,,Under Votes,6,6,0,0
Bandera,101,FRANCHISE TAX,,,NO,37,24,13,0
Bandera,101,WELFARE REFORM,,,YES,248,164,84,0
Bandera,101,WELFARE REFORM,,,Over Votes,0,0,0,0
Bandera,101,WELFARE REFORM,,,Under Votes,3,0,3,0
Bandera,101,WELFARE REFORM,,,NO,13,9,4,0
Bandera,101,NO LAWMAKER EXCEPTIONS,,,YES,262,171,91,0
Bandera,101,NO LAWMAKER EXCEPTIONS,,,Over Votes,0,0,0,0
Bandera,101,NO LAWMAKER EXCEPTIONS,,,Under Votes,2,2,0,0
Bandera,101,NO LAWMAKER EXCEPTIONS,,,NO,0,0,0,0
Bandera,101,OBAMACARE,,,YES,245,161,84,0
Bandera,101,OBAMACARE,,,Over Votes,0,0,0,0
Bandera,101,OBAMACARE,,,Under Votes,2,1,1,0
Bandera,101,OBAMACARE,,,NO,17,11,6,0
Bandera,101,U. S. SENATOR,,DEM,"MICHAEL ""FJET"" FJETLAND",1,0,1,0
Bandera,101,U. S. SENATOR,,DEM,Over Votes,0,0,0,0
Bandera,101,U. S. SENATOR,,DEM,Under Votes,0,0,0,0
Bandera,101,U. S. SENATOR,,DEM,MAXEY MARIE SCHERR,4,3,1,0
Bandera,101,U. S. SENATOR,,DEM,DAVID M. ALAMEEL,13,9,4,0
Bandera,101,U. S. SENATOR,,DEM,HARRY KIM,0,0,0,0
Bandera,101,U. S. SENATOR,,DEM,KESHA ROGERS,4,2,2,0
Bandera,101,GOVERNOR,,DEM,WENDY R. DAVIS,21,14,7,0
Bandera,101,GOVERNOR,,DEM,"REYNALDO ""RAY"" MADRIGAL",1,0,1,0
Bandera,101,GOVERNOR,,DEM,Over Votes,0,0,0,0
Bandera,101,GOVERNOR,,DEM,Under Votes,0,0,0,0
Bandera,101,LIEUTENANT GOVERNOR,,DEM,LETICIA VAN DE PUTTE,22,14,8,0
Bandera,101,LIEUTENANT GOVERNOR,,DEM,Over Votes,0,0,0,0
Bandera,101,LIEUTENANT GOVERNOR,,DEM,Under Votes,0,0,0,0
Bandera,101,ATTORNEY GENERAL,,DEM,SAM HOUSTON,22,14,8,0
Bandera,101,ATTORNEY GENERAL,,DEM,Over Votes,0,0,0,0
Bandera,101,ATTORNEY GENERAL,,DEM,Under Votes,0,0,0,0
Bandera,101,COMPTROLLER OF PUBLIC ACCOUNTS,,DEM,MIKE COLLIER,22,14,8,0
Bandera,101,COMPTROLLER OF PUBLIC ACCOUNTS,,DEM,Over Votes,0,0,0,0
Bandera,101,COMPTROLLER OF PUBLIC ACCOUNTS,,DEM,Under Votes,0,0,0,0
Bandera,101,COMMISSIONER OF THE GENERAL LAND OFFICE,,DEM,JOHN COOK,16,11,5,0
Bandera,101,COMMISSIONER OF THE GENERAL LAND OFFICE,,DEM,Over Votes,0,0,0,0
Bandera,101,COMMISSIONER OF THE GENERAL LAND OFFICE,,DEM,Under Votes,6,3,3,0
Bandera,101,COMMISSIONER OF AGRICULTURE,,DEM,JIM HOGAN,3,1,2,0
Bandera,101,COMMISSIONER OF AGRICULTURE,,DEM,Over Votes,0,0,0,0
Bandera,101,COMMISSIONER OF AGRICULTURE,,DEM,Under Votes,0,0,0,0
Bandera,101,COMMISSIONER OF AGRICULTURE,,DEM,HUGH ASA FITZSIMONS III,6,4,2,0
Bandera,101,COMMISSIONER OF AGRICULTURE,,DEM,"RICHARD ""KINKY"" FRIEDMAN",13,9,4,0
Bandera,101,RAILROAD COMMISSIONER,,DEM,STEVE BROWN,10,4,6,0
Bandera,101,RAILROAD COMMISSIONER,,DEM,Over Votes,0,0,0,0
Bandera,101,RAILROAD COMMISSIONER,,DEM,Under Votes,1,1,0,0
Bandera,101,RAILROAD COMMISSIONER,,DEM,DALE HENRY,11,9,2,0
Bandera,101,"CHIEF JUSTICE, SUPREME COURT",,DEM,WILLIAM MOODY,21,14,7,0
Bandera,101,"CHIEF JUSTICE, SUPREME COURT",,DEM,Over Votes,0,0,0,0
Bandera,101,"CHIEF JUSTICE, SUPREME COURT",,DEM,Under Votes,1,0,1,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 6 UNEXPIRED TERM",,DEM,LAWRENCE EDWARD MEYERS,20,13,7,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 6 UNEXPIRED TERM",,DEM,Over Votes,0,0,0,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 6 UNEXPIRED TERM",,DEM,Under Votes,2,1,1,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 7",,DEM,GINA BENAVIDES,20,13,7,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 7",,DEM,Over Votes,0,0,0,0
Bandera,101,"JUSTICE, SUPREME COURT, PLACE 7",,DEM,Under Votes,2,1,1,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,DEM,JOHN GRANBERG,19,12,7,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,DEM,Over Votes,0,0,0,0
Bandera,101,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,DEM,Under Votes,3,2,1,0
Bandera,101,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,,IRENE RIOS,19,13,6,0
Bandera,101,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,,Over Votes,0,0,0,0
Bandera,101,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,,Under Votes,3,1,2,0
Bandera,101,COUNTY CHAIR,,DEM,FRED MABRY,20,13,7,0
Bandera,101,COUNTY CHAIR,,DEM,Over Votes,0,0,0,0
Bandera,101,COUNTY CHAIR,,DEM,Under Votes,2,1,1,0
Bandera,101,ON IMMIGRATION REFORM,,,FOR,20,13,7,0
Bandera,101,ON IMMIGRATION REFORM,,,Over Votes,0,0,0,0
Bandera,101,ON IMMIGRATION REFORM,,,Under Votes,0,0,0,0
Bandera,101,ON IMMIGRATION REFORM,,,AGAINST,2,1,1,0
Bandera,101,A LIVING WAGE FOR ALL TEXANS,,,FOR,19,12,7,0
Bandera,101,A LIVING WAGE FOR ALL TEXANS,,,Over Votes,0,0,0,0
Bandera,101,A LIVING WAGE FOR ALL TEXANS,,,Under Votes,0,0,0,0
Bandera,101,A LIVING WAGE FOR ALL TEXANS,,,AGAINST,3,2,1,0
Bandera,101,MEDICAID EXPANSION,,,FOR,20,13,7,0
Bandera,101,MEDICAID EXPANSION,,,Over Votes,0,0,0,0
Bandera,101,MEDICAID EXPANSION,,,Under Votes,0,0,0,0
Bandera,101,MEDICAID EXPANSION,,,AGAINST,2,1,1,0
Bandera,101,ON NON-DISCRIMINATION LEGISLATION,,,FOR,22,14,8,0
Bandera,101,ON NON-DISCRIMINATION LEGISLATION,,,Over Votes,0,0,0,0
Bandera,101,ON NON-DISCRIMINATION LEGISLATION,,,Under Votes,0,0,0,0
Bandera,101,ON NON-DISCRIMINATION LEGISLATION,,,AGAINST,0,0,0,0
Bandera,102,U.S. Senate,,REP,CURT CLEAVER,5,4,1,0
Bandera,102,U.S. Senate,,REP,DWAYNE STOVALL,40,13,27,0
Bandera,102,U.S. Senate,,REP,LINDA VEGA,28,10,18,0
Bandera,102,U.S. Senate,,REP,STEVE STOCKMAN,96,42,54,0
Bandera,102,U.S. Senate,,REP,JOHN CORNYN,253,112,141,0
Bandera,102,U.S. Senate,,REP,REID REASOR,13,7,6,0
Bandera,102,U.S. Senate,,REP,Over Votes,0,0,0,0
Bandera,102,U.S. Senate,,REP,Under Votes,20,10,10,0
Bandera,102,Registered Voters,,REP,,2324,,,
Bandera,102,Ballots Cast,,REP,,509,227,282,0
Bandera,102,U.S. Senate,,REP,CHRIS MAPP,12,9,3,0
Bandera,102,U.S. Senate,,REP,Over Votes,0,0,0,0
Bandera,102,U.S. Senate,,REP,Under Votes,20,10,10,0
Bandera,102,U.S. Senate,,REP,KEN COPE,8,4,4,0
Bandera,102,U.S. REPRESENTATIVE,21,REP,LAMAR SMITH,247,117,130,0
Bandera,102,U.S. REPRESENTATIVE,21,REP,MATT MCCALL,186,79,107,0
Bandera,102,U.S. REPRESENTATIVE,21,REP,Over Votes,0,0,0,0
Bandera,102,U.S. REPRESENTATIVE,21,REP,Under Votes,12,7,5,0
Bandera,102,U.S. REPRESENTATIVE,21,REP,MICHAEL J. SMITH,30,8,22,0
Bandera,102,GOVERNOR,,REP,SECEDE KILGORE,13,7,6,0
Bandera,102,GOVERNOR,,REP,Over Votes,0,0,0,0
Bandera,102,GOVERNOR,,REP,Under Votes,19,11,8,0
Bandera,102,GOVERNOR,,REP,LISA FRITSCH,23,8,15,0
Bandera,102,GOVERNOR,,REP,MIRIAM MARTINEZ,14,6,8,0
Bandera,102,GOVERNOR,,REP,GREG ABBOTT,406,179,227,0
Bandera,102,LIEUTENANT GOVERNOR,,REP,DAVID DEWHURST,126,60,66,0
Bandera,102,LIEUTENANT GOVERNOR,,REP,JERRY PATTERSON,57,24,33,0
Bandera,102,LIEUTENANT GOVERNOR,,REP,DAN PATRICK,202,86,116,0
Bandera,102,LIEUTENANT GOVERNOR,,REP,TODD STAPLES,69,30,39,0
Bandera,102,LIEUTENANT GOVERNOR,,REP,Over Votes,0,0,0,0
Bandera,102,LIEUTENANT GOVERNOR,,REP,Under Votes,21,11,10,0
Bandera,102,ATTORNEY GENERAL,,REP,BARRY SMITHERMAN,89,51,38,0
Bandera,102,ATTORNEY GENERAL,,REP,Over Votes,0,0,0,0
Bandera,102,ATTORNEY GENERAL,,REP,Under Votes,37,17,20,0
Bandera,102,ATTORNEY GENERAL,,REP,KEN PAXTON,191,83,108,0
Bandera,102,ATTORNEY GENERAL,,REP,DAN BRANCH,158,60,98,0
Bandera,102,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,GLENN HEGAR,149,70,79,0
Bandera,102,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,DEBRA MEDINA,88,29,59,0
Bandera,102,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,HARVEY HILDERBRAN,187,86,101,0
Bandera,102,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,Over Votes,0,0,0,0
Bandera,102,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,Under Votes,40,22,18,0
Bandera,102,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,RAUL TORRES,11,4,7,0
Bandera,102,COMMISSIONER OF THE GENERAL LAND OFFICE,,REP,DAVID WATTS,139,65,74,0
Bandera,102,COMMISSIONER OF THE GENERAL LAND OFFICE,,REP,GEORGE P. BUSH,301,129,172,0
Bandera,102,COMMISSIONER OF THE GENERAL LAND OFFICE,,REP,Over Votes,0,0,0,0
Bandera,102,COMMISSIONER OF THE GENERAL LAND OFFICE,,REP,Under Votes,35,17,18,0
Bandera,102,COMMISSIONER OF AGRICULTURE,,REP,J. ALLEN CARNES,62,28,34,0
Bandera,102,COMMISSIONER OF AGRICULTURE,,REP,TOMMY MERRITT,124,55,69,0
Bandera,102,COMMISSIONER OF AGRICULTURE,,REP,SID MILLER,96,57,39,0
Bandera,102,COMMISSIONER OF AGRICULTURE,,REP,JOE COTTEN,52,24,28,0
Bandera,102,COMMISSIONER OF AGRICULTURE,,REP,Over Votes,0,0,0,0
Bandera,102,COMMISSIONER OF AGRICULTURE,,REP,Under Votes,51,22,29,0
Bandera,102,COMMISSIONER OF AGRICULTURE,,REP,ERIC OPIELA,90,25,65,0
Bandera,102,RAILROAD COMMISSIONER,,REP,RYAN SITTON,95,55,40,0
Bandera,102,RAILROAD COMMISSIONER,,REP,BECKY BERGER,97,40,57,0
Bandera,102,RAILROAD COMMISSIONER,,REP,WAYNE CHRISTIAN,176,72,104,0
Bandera,102,RAILROAD COMMISSIONER,,REP,Over Votes,0,0,0,0
Bandera,102,RAILROAD COMMISSIONER,,REP,Under Votes,65,30,35,0
Bandera,102,RAILROAD COMMISSIONER,,REP,MALACHI BOYULS,42,14,28,0
Bandera,102,"CHIEF JUSTICE, SUPREME COURT",,REP,NATHAN HECHT,260,109,151,0
Bandera,102,"CHIEF JUSTICE, SUPREME COURT",,REP,Over Votes,0,0,0,0
Bandera,102,"CHIEF JUSTICE, SUPREME COURT",,REP,Under Votes,63,28,35,0
Bandera,102,"CHIEF JUSTICE, SUPREME COURT",,REP,ROBERT TALTON,152,74,78,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,JEFF BROWN,308,149,159,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,Over Votes,0,0,0,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,Under Votes,86,35,51,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,JOE POOL,81,27,54,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 7",,REP,JEFF BOYD,355,164,191,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 7",,REP,Over Votes,0,0,0,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 7",,REP,Under Votes,120,47,73,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 8",,REP,PHIL JOHNSON,216,103,113,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 8",,REP,Over Votes,0,0,0,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 8",,REP,Under Votes,87,36,51,0
Bandera,102,"JUSTICE, SUPREME COURT, PLACE 8",,REP,SHARON MCCALLY,172,72,100,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,BARBARA WALTHER,167,76,91,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,BERT RICHARDSON,216,98,118,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,Over Votes,0,0,0,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,Under Votes,92,37,55,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,JANI JO WOOD,91,36,55,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,Over Votes,0,0,0,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,Under Votes,103,44,59,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,KEVIN PATRICK YEARY,182,90,92,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,RICHARD DEAN DAVIS,99,41,58,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,"W. C. ""BUD"" KIRKENDALL",213,104,109,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,Over Votes,0,0,0,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,Under Votes,95,37,58,0
Bandera,102,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,DAVID NEWELL,167,70,97,0
Bandera,102,STATE REPRESENTATIVE,53,REP,ROB HENNEKE,99,55,44,0
Bandera,102,STATE REPRESENTATIVE,53,REP,ANDREW S. MURR,90,40,50,0
Bandera,102,STATE REPRESENTATIVE,53,REP,KAREN HARRIS,205,87,118,0
Bandera,102,STATE REPRESENTATIVE,53,REP,TINK NATHAN,15,6,9,0
Bandera,102,STATE REPRESENTATIVE,53,REP,Over Votes,0,0,0,0
Bandera,102,STATE REPRESENTATIVE,53,REP,Under Votes,33,13,20,0
Bandera,102,STATE REPRESENTATIVE,53,REP,WAYNE RAMSAY,33,10,23,0
Bandera,102,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REP,SANDEE BRYAN MARION,358,167,191,0
