office,district,candidate,incumbent,party,votes,pct
Commissioner of Agriculture,,Kenneth Kendrick,False,GRN,77557,1.68
Commissioner of Agriculture,,Total,,,4606810,
Railroad Commissioner,,Ryan Sitton,False,REP,2691417,58.34
Railroad Commissioner,,Steve Brown,False,DEM,1682796,36.48
Railroad Commissioner,,Mark A. Miller,False,LIB,145381,3.15
Railroad Commissioner,,Martina Salinas,False,GRN,93813,2.03
Railroad Commissioner,,Total,,,4613407,
"Chief Justice, Supreme Court",,Nathan Hecht,True,REP,2757218,59.69
"Chief Justice, Supreme Court",,William Moody,False,DEM,1720343,37.25
"Chief Justice, Supreme Court",,Tom Oxford,False,LIB,141338,3.06
"Chief Justice, Supreme Court",,Total,,,4618899,
Justice Supreme Court,6 Unexpired Term,Jeff Brown,True,REP,2772824,60.32
Justice Supreme Court,6 Unexpired Term,Lawrence Edward Meyers,False,DEM,1677478,36.49
Justice Supreme Court,6 Unexpired Term,Mark Ash,False,LIB,146530,3.19
Justice Supreme Court,6 Unexpired Term,Total,,,4596832,
Justice Supreme Court,7,Jeff Boyd,True,REP,2711363,58.90
Justice Supreme Court,7,Gina Benavides,False,DEM,1731031,37.60
Justice Supreme Court,7,Don Fulton,False,LIB,126725,2.75
Justice Supreme Court,7,Charles E. Waterbury,False,GRN,34493,0.75
Justice Supreme Court,7,Total,,,4603612,
Justice Supreme Court,8,Phil Johnson,True,REP,2948052,78.80
Justice Supreme Court,8,RS Roberto Koelsch,False,LIB,447522,11.96
Justice Supreme Court,8,Jim Chisolm,False,GRN,345675,9.24
Justice Supreme Court,8,Total,,,3741249,
Judge Court of Criminal Appeals,3,Bert Richardson,False,REP,2738412,59.85
Judge Court of Criminal Appeals,3,John Granberg,False,DEM,1671921,36.54
Judge Court of Criminal Appeals,3,Mark W. Bennett,False,LIB,165327,3.61
Judge Court of Criminal Appeals,3,Total,,,4575660,
Judge Court of Criminal Appeals,4,Kevin Patrick Yeary,False,REP,2876256,76.22
Judge Court of Criminal Appeals,4,Quanah Parker,False,LIB,503492,13.34
Judge Court of Criminal Appeals,4,Judith SandersCastro,False,GRN,394015,10.44
Judge Court of Criminal Appeals,4,Total,,,3773763,
Judge Court of Criminal Appeals,9,David Newell,False,REP,2929963,78.29
Judge Court of Criminal Appeals,9,"William Bryan Strange, III",False,LIB,492026,13.15
Judge Court of Criminal Appeals,9,George Joseph Altgelt,False,GRN,320520,8.56
Judge Court of Criminal Appeals,9,Total,,,3742509,
Member State Board of Education,2,Ruben Cortez Jr.,True,DEM,131275,100.00
Member State Board of Education,2,Total,,,131275,
Member State Board of Education,3,Dave Mundy,False,REP,81295,37.30
Member State Board of Education,3,Marisa B. Perez,True,DEM,129840,59.57
Member State Board of Education,3,Josh Morales,False,LIB,6827,3.13
Member State Board of Education,3,Total,,,217962,
Member State Board of Education,4,Dorothy Olmos,False,REP,48804,23.54
Member State Board of Education,4,Lawrence A. Allen Jr.,True,DEM,158506,76.46
Member State Board of Education,4,Total,,,207310,
Member State Board of Education,7,David Bradley,True,REP,226856,63.89
Member State Board of Education,7,Kathy King,False,DEM,120212,33.85
Member State Board of Education,7,Megan DaGata,False,LIB,8021,2.26
Member State Board of Education,7,Total,,,355089,
Member State Board of Education,11,"Patricia ""Pat"" Hardy",True,REP,242165,65.12
Member State Board of Education,11,Nancy Bean,False,DEM,116674,31.37
Member State Board of Education,11,Craig Sanders,False,LIB,13044,3.51
Member State Board of Education,11,Total,,,371883,
Member State Board of Education,12,"Geraldine ""Tincy"" Miller",True,REP,222347,61.39
Member State Board of Education,12,Lois Parrott,False,DEM,127616,35.24
Member State Board of Education,12,Mark Wester,False,LIB,12210,3.37
Member State Board of Education,12,Total,,,362173,
Member State Board of Education,13,Erika Beltran,False,DEM,172404,89.83
Member State Board of Education,13,Junart Sodoy,False,LIB,19520,10.17
Member State Board of Education,13,Total,,,191924,
State Senate,2,Bob Hall,False,REP,99925,83.58
State Senate,2,Don Bates,False,LIB,19626,16.42
State Senate,2,Total,,,119551,
State Senate,3,Robert Nichols,True,REP,140069,90.56
State Senate,3,J. Tyler Lindsey,False,LIB,14605,9.44
State Senate,3,Total,,,154674,
State Senate,5,Charles Schwertner,True,REP,112930,64.97
State Senate,5,Joel Shapiro,False,DEM,54286,31.23
State Senate,5,Matthew Whittington,False,LIB,6595,3.79
State Senate,5,Total,,,173811,
State Senate,7,Paul Bettencourt,False,REP,123551,71.82
State Senate,7,Jim Davis,False,DEM,45230,26.29
State Senate,7,Whitney Bilyeu,False,LIB,3244,1.89
State Senate,7,Total,,,172025,
State Senate,8,Van Taylor,False,REP,114498,79.07
State Senate,8,Scott Jameson,False,LIB,30312,20.93
State Senate,8,Total,,,144810,
State Senate,9,Kelly Hancock,True,REP,89331,65.06
State Senate,9,Gregory R. Perry,False,DEM,47965,34.94
State Senate,9,Total,,,137296,
State Senate,10,Konni Burton,False,REP,95532,52.83
State Senate,10,Libby Willis,False,DEM,80872,44.72
State Senate,10,Gene Lord,False,LIB,3340,1.85
State Senate,10,John Tunmire,False,GRN,1094,0.60
State Senate,10,Total,,,180838,
State Senate,14,Kirk Watson,True,DEM,154391,79.98
State Senate,14,James Arthur Strohm,False,LIB,38648,20.02
State Senate,14,Total,,,193039,
State Senate,15,Ron Hale,False,REP,48249,38.48
State Senate,15,John Whitmire,True,DEM,74192,59.17
State Senate,15,"Gilberto Velasquez, Jr.",False,LIB,2947,2.35
State Senate,15,Total,,,125388,
State Senate,16,Don Huffines,False,REP,106546,100.00
State Senate,16,Total,,,106546,
State Senate,17,Joan Huffman,True,REP,113817,63.34
State Senate,17,Rita Lucido,False,DEM,60934,33.91
State Senate,17,George Hardy,False,LIB,3642,2.03
State Senate,17,David Courtney,False,GRN,1303,0.73
State Senate,17,Total,,,179696,
State Senate,23,John Lawson,False,REP,23520,18.84
State Senate,23,Royce West,True,DEM,99102,79.39
State Senate,23,Jonathan F. Erhardt,False,LIB,2204,1.77
State Senate,23,Total,,,124826,
State Senate,25,Donna Campbell,True,REP,153536,65.15
State Senate,25,Daniel Boone,False,DEM,75012,31.83
State Senate,25,Brandin P. Lea,False,LIB,7106,3.02
State Senate,25,Total,,,235654,
State Senate,30,Craig Estes,True,REP,140240,86.65
State Senate,30,Cory Lane,False,LIB,21599,13.35
State Senate,30,Total,,,161839,
State Senate,31,Kel Seliger,True,REP,107885,90.43
State Senate,31,Steven Gibson,False,LIB,11416,9.57
State Senate,31,Total,,,119301,
State Representative,1,Gary VanDeaver,False,REP,29585,100.00
State Representative,1,Total,,,29585,
State Representative,2,Dan Flynn,True,REP,28847,100.00
State Representative,2,Total,,,28847,
State Representative,3,Cecil Bell Jr.,True,REP,28760,91.08
State Representative,3,B. Larry Parr,False,LIB,2818,8.92
State Representative,3,Total,,,31578,
State Representative,4,Stuart Spitzer,False,REP,26660,89.13
State Representative,4,Frederick (Rick) Stralow,False,LIB,3253,10.87
State Representative,4,Total,,,29913,
State Representative,5,Bryan Hughes,True,REP,30779,92.34
State Representative,5,Ron Walenta,False,LIB,2552,7.66
State Representative,5,Total,,,33331,
State Representative,6,Matt Schaefer,True,REP,26684,87.84
State Representative,6,Joel Gardner,False,LIB,3695,12.16
State Representative,6,Total,,,30379,
State Representative,7,David Simpson,True,REP,25342,100.00
State Representative,7,Total,,,25342,
State Representative,8,Byron Cook,True,REP,25897,87.85
State Representative,8,John Wilford,False,LIB,3581,12.15
State Representative,8,Total,,,29478,
State Representative,9,Chris Paddie,True,REP,29412,100.00
State Representative,9,Total,,,29412,
State Representative,10,John Wray,False,REP,27319,100.00
State Representative,10,Total,,,27319,
State Representative,11,Travis Clardy,True,REP,25980,100.00
State Representative,11,Total,,,25980,
State Representative,12,Kyle Kacal,True,REP,22617,100.00
State Representative,12,Total,,,22617,
State Representative,13,Lois W. Kolkhorst,True,REP,35589,100.00
State Representative,13,Total,,,35589,
State Representative,14,John Raney,True,REP,15193,68.08
State Representative,14,Andrew Metscher,False,DEM,6358,28.49
State Representative,14,Bruce L. Pugh,False,LIB,765,3.43
State Representative,14,Total,,,22316,
State Representative,15,Mark Keough,False,REP,36260,100.00
State Representative,15,Total,,,36260,
State Representative,16,Will Metcalf,False,REP,29132,83.79
State Representative,16,"Michael Hayles, Sr.",False,DEM,4748,13.66
State Representative,16,Bob Townsend,False,LIB,887,2.55
State Representative,16,Total,,,34767,
State Representative,17,Tim Kleinschmidt,True,REP,22737,64.60
State Representative,17,Carolyn Banks,False,DEM,12459,35.40
State Representative,17,Total,,,35196,
State Representative,18,John Otto,True,REP,23808,100.00
State Representative,18,Total,,,23808,
State Representative,19,James E. White,True,REP,30543,100.00
State Representative,19,Total,,,30543,
State Representative,20,Marsha Farney,True,REP,35110,73.33
State Representative,20,Stephen M. Wyman,False,DEM,10883,22.73
State Representative,20,Jarrod Weaver,False,LIB,1884,3.94
State Representative,20,Total,,,47877,
State Representative,21,Dade Phelan,False,REP,28283,74.39
State Representative,21,Gavin Bruney,False,DEM,9739,25.61
State Representative,21,Total,,,38022,
State Representative,22,Joe Deshotel,True,DEM,24203,100.00
State Representative,22,Total,,,24203,
State Representative,23,Wayne Faircloth,False,REP,17784,54.64
State Representative,23,Susan Criss,False,DEM,14763,45.36
State Representative,23,Total,,,32547,
State Representative,24,Greg Bonnen,True,REP,31757,100.00
State Representative,24,Total,,,31757,
State Representative,25,Dennis Bonnen,True,REP,25927,100.00
State Representative,25,Total,,,25927,
State Representative,26,"D.F. ""Rick"" Miller",True,REP,25458,69.68
State Representative,26,Amber C. Paaso,False,DEM,11080,30.32
State Representative,26,Total,,,36538,
State Representative,27,David Hamilton,False,REP,11990,33.02
State Representative,27,Ron Reynolds,True,DEM,24326,66.98
State Representative,27,Total,,,36316,
State Representative,28,John Zerwas,True,REP,30122,100.00
State Representative,28,Total,,,30122,
State Representative,29,Ed Thompson,True,REP,25777,100.00
State Representative,29,Total,,,25777,
State Representative,30,Geanie W. Morrison,True,REP,28224,100.00
State Representative,30,Total,,,28224,
State Representative,31,Ryan Guillen,True,DEM,16396,100.00
State Representative,31,Total,,,16396,
State Representative,32,Todd Hunter,True,REP,23348,100.00
State Representative,32,Total,,,23348,
State Representative,33,Scott Turner,True,REP,32013,100.00
State Representative,33,Total,,,32013,
State Representative,34,Abel Herrero,True,DEM,16241,100.00
State Representative,34,Total,,,16241,
State Representative,35,Oscar Longoria,True,DEM,11431,100.00
State Representative,35,Total,,,11431,
State Representative,36,"Sergio Munoz, Jr.",True,DEM,12055,100.00
State Representative,36,Total,,,12055,
State Representative,37,Rene O. Oliveira,True,DEM,10504,100.00
State Representative,37,Total,,,10504,
State Representative,38,Eddie Lucio III,True,DEM,11718,100.00
State Representative,38,Total,,,11718,
State Representative,39,"Armando ""Mando"" Martinez",True,DEM,14409,100.00
State Representative,39,Total,,,14409,
State Representative,40,Terry Canales,True,DEM,11998,100.00
State Representative,40,Total,,,11998,
State Representative,41,Elijah Israel Casas,False,REP,8539,42.54
State Representative,41,Bobby Guerra,True,DEM,11532,57.46
State Representative,41,Total,,,20071,
State Representative,42,Richard Pena Raymond,True,DEM,16103,88.44
State Representative,42,Nicolas Serna III,False,GRN,2104,11.56
State Representative,42,Total,,,18207,
State Representative,43,J.M. Lozano,True,REP,17294,61.41
State Representative,43,Kim Gonzalez,False,DEM,10869,38.59
State Representative,43,Total,,,28163,
State Representative,44,John Kuempel,True,REP,30558,75.68
State Representative,44,Robert M. Bohmfalk,False,DEM,9821,24.32
State Representative,44,Total,,,40379,
State Representative,45,Jason A. Isaac,True,REP,25739,72.64
State Representative,45,Jim Duke,False,LIB,9696,27.36
State Representative,45,Total,,,35435,
State Representative,46,Dawnna Dukes,True,DEM,23959,84.03
State Representative,46,Kevin Ludlow,False,LIB,4552,15.97
State Representative,46,Total,,,28511,
State Representative,47,Paul D. Workman,True,REP,37455,73.04
State Representative,47,Scott G. McKinlay,False,LIB,13822,26.96
State Representative,47,Total,,,51277,
State Representative,48,Donna Howard,True,DEM,39668,78.10
State Representative,48,Ben Easton,False,LIB,11126,21.90
State Representative,48,Total,,,50794,
State Representative,49,Elliott Naishtat,True,DEM,38548,85.08
State Representative,49,Daniel Krawisz,False,LIB,6759,14.92
State Representative,49,Total,,,45307,
State Representative,50,Mike VanDeWalle,False,REP,14359,37.13
State Representative,50,Celia Israel,False,DEM,22690,58.68
State Representative,50,David Dreesen,False,LIB,1620,4.19
State Representative,50,Total,,,38669,
State Representative,51,Eddie Rodriguez,True,DEM,21467,87.36
State Representative,51,Arthur DiBianca,False,LIB,3105,12.64
State Representative,51,Total,,,24572,
State Representative,52,Larry Gonzales,True,REP,18235,56.42
State Representative,52,Chris Osborn,False,DEM,12452,38.53
State Representative,52,Irene Johnson,False,LIB,1633,5.05
State Representative,52,Total,,,32320,
State Representative,53,Andrew S. Murr,False,REP,36878,89.91
State Representative,53,Maximilian Martin,False,LIB,4139,10.09
State Representative,53,Total,,,41017,
State Representative,54,Jimmie Don Aycock,True,REP,17190,100.00
State Representative,54,Total,,,17190,
State Representative,55,Molly S. White,False,REP,18278,100.00
State Representative,55,Total,,,18278,
State Representative,56,"Charles ""Doc"" Anderson",True,REP,25654,83.35
State Representative,56,Clif Deuvall,False,LIB,5125,16.65
State Representative,56,Total,,,30779,
State Representative,57,Trent Ashby,True,REP,28174,100.00
State Representative,57,Total,,,28174,
State Representative,58,DeWayne Burns,False,REP,26866,80.44
State Representative,58,Greg A. Kauffman,False,DEM,6532,19.56
State Representative,58,Total,,,33398,
State Representative,59,J.D. Sheffield,True,REP,22586,100.00
State Representative,59,Total,,,22586,
State Representative,60,"James L. ""Jim"" Keffer",True,REP,33878,100.00
State Representative,60,Total,,,33878,
State Representative,61,Phil King,True,REP,36504,83.04
State Representative,61,Matthew Britt,False,DEM,7458,16.96
State Representative,61,Total,,,43962,
State Representative,62,Larry Phillips,True,REP,24501,100.00
State Representative,62,Total,,,24501,
State Representative,63,Tan Parker,True,REP,30809,77.34
State Representative,63,Daniel Moran,False,DEM,9026,22.66
State Representative,63,Total,,,39835,
State Representative,64,Myra Crownover,True,REP,23674,63.39
State Representative,64,Emy Lyons,False,DEM,12611,33.77
State Representative,64,Braeden Wright,False,GRN,1059,2.84
State Representative,64,Total,,,37344,
State Representative,65,Ron Simmons,True,REP,18812,64.31
State Representative,65,Alex Mendoza,False,DEM,10440,35.69
State Representative,65,Total,,,29252,
State Representative,66,Matt Shaheen,False,REP,24751,100.00
State Representative,66,Total,,,24751,
State Representative,67,Jeff Leach,True,REP,25432,78.56
State Representative,67,Patrick Peavy,False,LIB,6941,21.44
State Representative,67,Total,,,32373,
State Representative,68,Drew Springer,True,REP,30979,100.00
State Representative,68,Total,,,30979,
State Representative,69,James Frank,True,REP,22822,100.00
State Representative,69,Total,,,22822,
State Representative,70,Scott Sanford,True,REP,29534,100.00
State Representative,70,Total,,,29534,
State Representative,71,Susan L. King,True,REP,22950,100.00
State Representative,71,Total,,,22950,
State Representative,72,Drew Darby,True,REP,24364,100.00
State Representative,72,Total,,,24364,
State Representative,73,Doug Miller,True,REP,46194,100.00
State Representative,73,Total,,,46194,
State Representative,74,Poncho Nevárez,True,DEM,15968,100.00
State Representative,74,Total,,,15968,
State Representative,75,Mary E. Gonzalez,True,DEM,8453,100.00
State Representative,75,Total,,,8453,
State Representative,76,Cesar Blanco,False,DEM,11923,87.09
State Representative,76,J. Alexandro Lozano,False,LIB,1767,12.91
State Representative,76,Total,,,13690,
State Representative,77,Marisa Marquez,True,DEM,11324,78.15
State Representative,77,Ben E. Mendoza,False,IND,3166,21.85
State Representative,77,Total,,,14490,
State Representative,78,Joe Moody,True,DEM,12880,100.00
State Representative,78,Total,,,12880,
State Representative,79,Joe C. Pickett,True,DEM,12001,100.00
State Representative,79,Total,,,12001,
State Representative,80,Tracy O. King,True,DEM,14981,89.61
State Representative,80,Marco Buentello,False,GRN,1737,10.39
State Representative,80,Total,,,16718,
State Representative,81,Brooks Landgraf,False,REP,17006,99.04
State Representative,81,Michael J. McCulloch,False,WI,165,0.96
State Representative,81,Total,,,17171,
State Representative,82,Tom Craddick,True,REP,24262,100.00
State Representative,82,Total,,,24262,
State Representative,83,Dustin Burrows,False,REP,26950,81.22
State Representative,83,Max R. Tarbox,False,DEM,6231,18.78
State Representative,83,Total,,,33181,
State Representative,84,John Frullo,True,REP,16913,72.71
State Representative,84,Ed Tishler,False,DEM,6347,27.29
State Representative,84,Total,,,23260,
State Representative,85,Phil Stephenson,True,REP,19215,66.61
State Representative,85,Cynthia Drabek,False,DEM,9630,33.39
State Representative,85,Total,,,28845,
State Representative,86,John Smithee,True,REP,31589,100.00
State Representative,86,Total,,,31589,
State Representative,87,Four Price,True,REP,19714,84.33
State Representative,87,Abel Bosquez,False,DEM,3664,15.67
State Representative,87,Total,,,23378,
State Representative,88,Ken King,True,REP,22578,93.17
State Representative,88,Kerry McKennon,False,LIB,1654,6.83
State Representative,88,Total,,,24232,
State Representative,89,Jodie Laubenberg,True,REP,28135,71.61
State Representative,89,Sameena Karmally,False,DEM,11154,28.39
State Representative,89,Total,,,39289,
State Representative,90,Ramon Romero Jr.,False,DEM,9909,100.00
State Representative,90,Total,,,9909,
State Representative,91,Stephanie Klick,True,REP,22802,68.74
State Representative,91,David L. Ragan,False,DEM,9349,28.18
State Representative,91,Felecia Whatley,False,LIB,1021,3.08
State Representative,91,Total,,,33172,
State Representative,92,Jonathan Stickland,True,REP,21976,63.62
State Representative,92,Tina Penney,False,DEM,12567,36.38
State Representative,92,Total,,,34543,
State Representative,93,Matt Krause,True,REP,20433,100.00
State Representative,93,Total,,,20433,
State Representative,94,Tony Tinderholt,False,REP,23046,56.63
State Representative,94,Cole Ballweg,False,DEM,16481,40.49
State Representative,94,Robert Harris,False,LIB,1172,2.88
State Representative,94,Total,,,40699,
State Representative,95,Albert G. McDaniel,False,REP,7002,24.22
State Representative,95,Nicole Collier,True,DEM,21908,75.78
State Representative,95,Total,,,28910,
