county,precinct,office,district,party,candidate,votes,early_voting,election_day
Hale,101.0,Straight Party,,REP,REPUBLICAN,53.0,22.0,31.0
Hale,101.0,Straight Party,,DEM,DEMOCRATIC,9.0,3.0,6.0
Hale,101.0,Straight Party,,LIB,LIBERTARIAN,0.0,0.0,0.0
Hale,101.0,Straight Party,,GRE,GREEN,1.0,1.0,0.0
Hale,101.0,U.S. Senate,,REP,JOHN CORNYN,88.0,39.0,49.0
Hale,101.0,U.S. Senate,,DEM,DAVID M. ALAMEEL,15.0,8.0,7.0
Hale,101.0,U.S. Senate,,LIB,REBECCA PADDOCK,3.0,2.0,1.0
Hale,101.0,U.S. Senate,,GRE,"EMILY ""SPICYBROWN"" SANCHEZ",1.0,1.0,0.0
Hale,101.0,U. S. REPRESENTATIVE DISTRICT 19,,REP,RANDY NEUGEBAUER,88.0,38.0,50.0
Hale,101.0,U. S. REPRESENTATIVE DISTRICT 19,,DEM,NEAL MARCHBANKS,19.0,13.0,6.0
Hale,101.0,U. S. REPRESENTATIVE DISTRICT 19,,LIB,RICHARD (CHIP) PETERSON,1.0,0.0,1.0
Hale,101.0,GOVERNOR,,REP,GREG ABBOTT,93.0,44.0,49.0
Hale,101.0,GOVERNOR,,DEM,WENDY R. DAVIS,14.0,6.0,8.0
Hale,101.0,GOVERNOR,,LIB,KATHIE GLASS,0.0,0.0,0.0
Hale,101.0,GOVERNOR,,GRE,BRANDON PARMER,1.0,1.0,0.0
Hale,101.0,Lieutenant Governor,,REP,DAN PATRICK,96.0,44.0,52.0
Hale,101.0,Lieutenant Governor,,DEM,LETICIA VAN DE PUTTE,11.0,5.0,6.0
Hale,101.0,Lieutenant Governor,,LIB,ROBERT D. BUTLER,1.0,1.0,0.0
Hale,101.0,Lieutenant Governor,,GRE,CHANDRAKANTHA COURTNEY,1.0,1.0,0.0
Hale,101.0,Attorney General,,REP,KEN PAXTON,90.0,40.0,50.0
Hale,101.0,Attorney General,,DEM,SAM HOUSTON,17.0,10.0,7.0
Hale,101.0,Attorney General,,LIB,JAMIE BALAGIA,0.0,0.0,0.0
Hale,101.0,Attorney General,,GRE,JAMAR OSBORNE,1.0,1.0,0.0
Hale,101.0,Comptroller	of Public Accounts,,REP,GLENN HEGAR,86.0,38.0,48.0
Hale,101.0,Comptroller	of Public Accounts,,DEM,MIKE COLLIER,20.0,11.0,9.0
Hale,101.0,Comptroller	of Public Accounts,,LIB,BEN SANDERS,0.0,0.0,0.0
Hale,101.0,Comptroller	of Public Accounts,,GRE,DEB SHAFTO,2.0,2.0,0.0
Hale,101.0,COMMISSIONER OF THE GENERAL LAND OFFICE,,REP,GEORGE P. BUSH,91.0,40.0,51.0
Hale,101.0,COMMISSIONER OF THE GENERAL LAND OFFICE,,DEM,JOHN COOK,15.0,9.0,6.0
Hale,101.0,COMMISSIONER OF THE GENERAL LAND OFFICE,,LIB,JUSTIN KNIGHT,0.0,0.0,0.0
Hale,101.0,COMMISSIONER OF THE GENERAL LAND OFFICE,,GRE,VALERIE ALESSI,2.0,2.0,0.0
Hale,101.0,Commissioner of Agriculture,,REP,SID MILLER,87.0,39.0,48.0
Hale,101.0,Commissioner of Agriculture,,DEM,JIM HOGAN,19.0,10.0,9.0
Hale,101.0,Commissioner of Agriculture,,LIB,DAVID (ROCKY) PALMQUIST,2.0,1.0,1.0
Hale,101.0,Commissioner of Agriculture,,GRE,KENNETH KENDRICK,1.0,1.0,0.0
Hale,101.0,Railroad Commissioner,,REP,RYAN SITTON,89.0,41.0,48.0
Hale,101.0,Railroad Commissioner,,DEM,STEVE BROWN,15.0,8.0,7.0
Hale,101.0,Railroad Commissioner,,LIB,MARK A. MILLER,1.0,1.0,0.0
