county,precinct,office,district,party,candidate,votes,early_voting,election_day
La Salle,1.0,Straight Party,,,Over Votes,0.0,0.0,0.0
La Salle,1.0,Straight Party,,,Under Votes,183.0,92.0,91.0
La Salle,1.0,Registered Voters,,,,967.0,,
La Salle,1.0,Ballots Cast,,,,316.0,136.0,47.0
La Salle,1.0,Straight Party,,REP,Republican Party,66.0,19.0,47.0
La Salle,1.0,Straight Party,,DEM,Democratic Party,65.0,25.0,40.0
La Salle,1.0,Straight Party,,LIB,Libertarian Party,2.0,0.0,2.0
La Salle,1.0,Straight Party,,GRN,Green Party,0.0,0.0,0.0
La Salle,1.0,U.S. Senate,,REP,John Cornyn,185.0,86.0,99.0
La Salle,1.0,U.S. Senate,,DEM,David M. Alameel,95.0,38.0,57.0
La Salle,1.0,U.S. Senate,,LIB,Rebecca Paddock,8.0,1.0,7.0
La Salle,1.0,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",6.0,1.0,5.0
La Salle,1.0,U.S. House,23,REP,Will Hurd,164.0,70.0,94.0
La Salle,1.0,U.S. House,23,DEM,Pete P. Gallego,130.0,55.0,75.0
La Salle,1.0,U.S. House,23,LIB,Ruben Corvalan,10.0,3.0,7.0
La Salle,1.0,Governor,,REP,Greg Abbott,199.0,88.0,111.0
La Salle,1.0,Governor,,DEM,Wendy R. Davis,109.0,46.0,63.0
La Salle,1.0,Governor,,LIB,Kathie Glass,4.0,0.0,4.0
La Salle,1.0,Governor,,GRN,Brandon Parmer,1.0,1.0,0.0
La Salle,1.0,Lieutenant Governor,,REP,Dan Patrick,179.0,79.0,100.0
La Salle,1.0,Lieutenant Governor,,DEM,Leticia Van de Putte,126.0,53.0,73.0
La Salle,1.0,Lieutenant Governor,,LIB,Robert D. Butler,2.0,0.0,2.0
La Salle,1.0,Lieutenant Governor,,GRN,Chandrakantha Courtney,2.0,1.0,1.0
La Salle,1.0,Attorney General,,REP,Ken Paxton,180.0,81.0,99.0
La Salle,1.0,Attorney General,,DEM,Sam Houston,109.0,41.0,68.0
La Salle,1.0,Attorney General,,LIB,Jamie Balagia,3.0,0.0,3.0
La Salle,1.0,Attorney General,,GRN,Jamar Osborne,3.0,2.0,1.0
La Salle,1.0,Comptroller of Public Accounts,,REP,Glenn Hegar,173.0,77.0,96.0
La Salle,1.0,Comptroller of Public Accounts,,DEM,Mike Collier,110.0,43.0,67.0
La Salle,1.0,Comptroller of Public Accounts,,LIB,Ben Sanders,7.0,3.0,4.0
La Salle,1.0,Comptroller of Public Accounts,,GRN,Deb Shafto,3.0,1.0,2.0
La Salle,1.0,Commissioner of the General Land Office,,REP,George P. Bush,179.0,81.0,98.0
La Salle,1.0,Commissioner of the General Land Office,,DEM,John Cook,102.0,39.0,63.0
La Salle,1.0,Commissioner of the General Land Office,,LIB,Justin Knight,12.0,5.0,7.0
La Salle,1.0,Commissioner of the General Land Office,,GRN,Valerie Alessi,4.0,2.0,2.0
La Salle,1.0,Commissioner of Agriculture,,REP,Sid Miller,166.0,69.0,97.0
La Salle,1.0,Commissioner of Agriculture,,DEM,Jim Hogan,117.0,53.0,64.0
La Salle,1.0,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,5.0,2.0,3.0
La Salle,1.0,Commissioner of Agriculture,,GRN,Kenneth Kendrick,3.0,1.0,2.0
La Salle,1.0,Railroad Commissioner,,REP,Ryan Sitton,167.0,75.0,92.0
La Salle,1.0,Railroad Commissioner,,DEM,Steve Brown,107.0,44.0,63.0
La Salle,1.0,Railroad Commissioner,,LIB,Mark A. Miller,8.0,3.0,5.0
La Salle,1.0,Railroad Commissioner,,GRN,Martina Salinas,7.0,3.0,4.0
La Salle,1.0,"Chief Justice, Supreme Court",,REP,Nathan Hecht,175.0,76.0,99.0
La Salle,1.0,"Chief Justice, Supreme Court",,DEM,William Moody,106.0,43.0,63.0
La Salle,1.0,"Chief Justice, Supreme Court",,LIB,Tom Oxford,9.0,4.0,5.0
La Salle,1.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jeff Brown,169.0,72.0,97.0
La Salle,1.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,107.0,43.0,64.0
La Salle,1.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,LIB,Mark Ash,14.0,5.0,9.0
La Salle,1.0,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,165.0,70.0,95.0
La Salle,1.0,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,116.0,48.0,68.0
La Salle,1.0,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,7.0,3.0,4.0
La Salle,1.0,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,2.0,0.0,2.0
La Salle,1.0,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,189.0,84.0,105.0
La Salle,1.0,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,18.0,5.0,13.0
La Salle,1.0,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,15.0,6.0,9.0
La Salle,1.0,"Judge, Court of Criminal Appeals Place 3",,REP,Bert Richardson,164.0,66.0,98.0
La Salle,1.0,"Judge, Court of Criminal Appeals Place 3",,DEM,John Granberg,105.0,45.0,60.0
La Salle,1.0,"Judge, Court of Criminal Appeals Place 3",,LIB,Mark W. Bennett,13.0,7.0,6.0
La Salle,1.0,"Judge, Court of Criminal Appeals Place 4",,REP,Kevin Patrick Yeary,185.0,81.0,104.0
