county,precinct,office,district,party,candidate,election_day,early_voting,absentee,votes
Bastrop,4018,United States Senator,,,John Cornyn,101.0,91.0,1.0,193.0
Bastrop,4018,United States Senator,,,David M. Alameel,34.0,34.0,0.0,68.0
Bastrop,4018,United States Senator,,,Rebecca Paddock,6.0,9.0,0.0,15.0
Bastrop,4018,United States Senator,,,"Emily ""Spicybrown"" Sanchez",2.0,3.0,0.0,5.0
Bastrop,4019,United States Senator,,,John Cornyn,256.0,290.0,1.0,547.0
Bastrop,4019,United States Senator,,,David M. Alameel,169.0,170.0,0.0,339.0
Bastrop,4019,United States Senator,,,Rebecca Paddock,27.0,41.0,0.0,68.0
Bastrop,4019,United States Senator,,,"Emily ""Spicybrown"" Sanchez",7.0,10.0,0.0,17.0
Bastrop,4020,United States Senator,,,John Cornyn,423.0,222.0,0.0,645.0
Bastrop,4020,United States Senator,,,David M. Alameel,327.0,192.0,1.0,520.0
Bastrop,4020,United States Senator,,,Rebecca Paddock,44.0,36.0,0.0,80.0
Bastrop,4020,United States Senator,,,"Emily ""Spicybrown"" Sanchez",8.0,10.0,1.0,19.0
Bastrop,4021,United States Senator,,,John Cornyn,98.0,205.0,0.0,303.0
Bastrop,4021,United States Senator,,,David M. Alameel,68.0,81.0,0.0,149.0
Bastrop,4021,United States Senator,,,Rebecca Paddock,15.0,23.0,0.0,38.0
Bastrop,4021,United States Senator,,,"Emily ""Spicybrown"" Sanchez",4.0,8.0,0.0,12.0
Bastrop,Totals:,United States Senator,,,John Cornyn,5191.0,4827.0,9.0,10027.0
Bastrop,Totals:,United States Senator,,,David M. Alameel,3230.0,2338.0,12.0,5580.0
Bastrop,Totals:,United States Senator,,,Rebecca Paddock,390.0,511.0,0.0,901.0
Bastrop,Totals:,United States Senator,,,"Emily ""Spicybrown"" Sanchez",109.0,144.0,1.0,254.0
Bastrop,1001,"United States Representative, Dist 10",,,Michael McCaul,399.0,343.0,0.0,742.0
Bastrop,1001,"United States Representative, Dist 10",,,Tawana Walter-Cadien,184.0,162.0,0.0,346.0
Bastrop,1001,"United States Representative, Dist 10",,,Bill Kelsey,25.0,38.0,0.0,63.0
Bastrop,1002,"United States Representative, Dist 10",,,Michael McCaul,313.0,197.0,1.0,511.0
Bastrop,1002,"United States Representative, Dist 10",,,Tawana Walter-Cadien,325.0,130.0,1.0,456.0
Bastrop,1002,"United States Representative, Dist 10",,,Bill Kelsey,25.0,22.0,0.0,47.0
Bastrop,1004,"United States Representative, Dist 10",,,Michael McCaul,171.0,185.0,0.0,356.0
Bastrop,1004,"United States Representative, Dist 10",,,Tawana Walter-Cadien,119.0,118.0,0.0,237.0
Bastrop,1004,"United States Representative, Dist 10",,,Bill Kelsey,15.0,24.0,0.0,39.0
Bastrop,2005,"United States Representative, Dist 10",,,Michael McCaul,388.0,264.0,1.0,653.0
Bastrop,2005,"United States Representative, Dist 10",,,Tawana Walter-Cadien,231.0,162.0,1.0,394.0
Bastrop,2005,"United States Representative, Dist 10",,,Bill Kelsey,19.0,18.0,0.0,37.0
Bastrop,2006,"United States Representative, Dist 10",,,Michael McCaul,155.0,200.0,0.0,355.0
Bastrop,2006,"United States Representative, Dist 10",,,Tawana Walter-Cadien,86.0,73.0,0.0,159.0
Bastrop,2006,"United States Representative, Dist 10",,,Bill Kelsey,7.0,24.0,0.0,31.0
Bastrop,2009,"United States Representative, Dist 10",,,Michael McCaul,149.0,112.0,0.0,261.0
Bastrop,2009,"United States Representative, Dist 10",,,Tawana Walter-Cadien,93.0,47.0,0.0,140.0
Bastrop,2009,"United States Representative, Dist 10",,,Bill Kelsey,5.0,14.0,0.0,19.0
Bastrop,2010,"United States Representative, Dist 10",,,Michael McCaul,110.0,213.0,0.0,323.0
Bastrop,2010,"United States Representative, Dist 10",,,Tawana Walter-Cadien,57.0,37.0,0.0,94.0
Bastrop,2010,"United States Representative, Dist 10",,,Bill Kelsey,6.0,22.0,0.0,28.0
Bastrop,2011,"United States Representative, Dist 10",,,Michael McCaul,283.0,233.0,0.0,516.0
Bastrop,2011,"United States Representative, Dist 10",,,Tawana Walter-Cadien,159.0,119.0,0.0,278.0
Bastrop,2011,"United States Representative, Dist 10",,,Bill Kelsey,23.0,20.0,0.0,43.0
Bastrop,4017,"United States Representative, Dist 10",,,Michael McCaul,280.0,201.0,0.0,481.0
Bastrop,4017,"United States Representative, Dist 10",,,Tawana Walter-Cadien,233.0,141.0,1.0,375.0
Bastrop,4017,"United States Representative, Dist 10",,,Bill Kelsey,14.0,23.0,0.0,37.0
Bastrop,4019,"United States Representative, Dist 10",,,Michael McCaul,273.0,303.0,1.0,577.0
Bastrop,4019,"United States Representative, Dist 10",,,Tawana Walter-Cadien,171.0,161.0,0.0,332.0
Bastrop,4019,"United States Representative, Dist 10",,,Bill Kelsey,16.0,45.0,0.0,61.0
Bastrop,4020,"United States Representative, Dist 10",,,Michael McCaul,445.0,246.0,0.0,691.0
Bastrop,4020,"United States Representative, Dist 10",,,Tawana Walter-Cadien,321.0,191.0,2.0,514.0
Bastrop,4020,"United States Representative, Dist 10",,,Bill Kelsey,34.0,26.0,0.0,60.0
Bastrop,4021,"United States Representative, Dist 10",,,Michael McCaul,106.0,216.0,0.0,322.0
Bastrop,4021,"United States Representative, Dist 10",,,Tawana Walter-Cadien,69.0,78.0,0.0,147.0
Bastrop,4021,"United States Representative, Dist 10",,,Bill Kelsey,12.0,22.0,0.0,34.0
Bastrop,Totals:,"United States Representative, Dist 10",,,Michael McCaul,3072.0,2713.0,3.0,5788.0
Bastrop,Totals:,"United States Representative, Dist 10",,,Tawana Walter-Cadien,2048.0,1419.0,5.0,3472.0
Bastrop,Totals:,"United States Representative, Dist 10",,,Bill Kelsey,201.0,298.0,0.0,499.0
Bastrop,4018,"United States Representative, Dist 17",,,Bill Flores,94.0,78.0,0.0,172.0
Bastrop,4018,"United States Representative, Dist 17",,,Nick Haynes,41.0,44.0,1.0,86.0
Bastrop,4018,"United States Representative, Dist 17",,,Shawn Michael Hamilton,9.0,12.0,0.0,21.0
Bastrop,Totals:,"United States Representative, Dist 17",,,Bill Flores,94.0,78.0,0.0,172.0
Bastrop,Totals:,"United States Representative, Dist 17",,,Nick Haynes,41.0,44.0,1.0,86.0
Bastrop,Totals:,"United States Representative, Dist 17",,,Shawn Michael Hamilton,9.0,12.0,0.0,21.0
Bastrop,1003,"United States Representative, Dist 27",,,Blake Farenthold,726.0,532.0,2.0,1260.0
Bastrop,1003,"United States Representative, Dist 27",,,Wesley Reed,463.0,270.0,1.0,734.0
Bastrop,1003,"United States Representative, Dist 27",,,Roxanne Simonson,50.0,47.0,0.0,97.0
Bastrop,2007,"United States Representative, Dist 27",,,Blake Farenthold,266.0,308.0,2.0,576.0
Bastrop,2007,"United States Representative, Dist 27",,,Wesley Reed,92.0,100.0,0.0,192.0
Bastrop,2007,"United States Representative, Dist 27",,,Roxanne Simonson,19.0,30.0,0.0,49.0
Bastrop,2008,"United States Representative, Dist 27",,,Blake Farenthold,149.0,108.0,0.0,257.0
Bastrop,2008,"United States Representative, Dist 27",,,Wesley Reed,78.0,46.0,0.0,124.0
Bastrop,2008,"United States Representative, Dist 27",,,Roxanne Simonson,9.0,8.0,0.0,17.0
Bastrop,3012,"United States Representative, Dist 27",,,Blake Farenthold,144.0,117.0,0.0,261.0
Bastrop,3012,"United States Representative, Dist 27",,,Wesley Reed,39.0,45.0,2.0,86.0
Bastrop,3012,"United States Representative, Dist 27",,,Roxanne Simonson,5.0,12.0,0.0,17.0
Bastrop,3013,"United States Representative, Dist 27",,,Blake Farenthold,102.0,263.0,0.0,365.0
Bastrop,3013,"United States Representative, Dist 27",,,Wesley Reed,65.0,121.0,0.0,186.0
Bastrop,3013,"United States Representative, Dist 27",,,Roxanne Simonson,6.0,26.0,0.0,32.0
Bastrop,3014,"United States Representative, Dist 27",,,Blake Farenthold,181.0,218.0,0.0,399.0
Bastrop,3014,"United States Representative, Dist 27",,,Wesley Reed,148.0,128.0,1.0,277.0
Bastrop,3014,"United States Representative, Dist 27",,,Roxanne Simonson,13.0,27.0,0.0,40.0
Bastrop,3015,"United States Representative, Dist 27",,,Blake Farenthold,199.0,149.0,1.0,349.0
Bastrop,3015,"United States Representative, Dist 27",,,Wesley Reed,159.0,154.0,3.0,316.0
Bastrop,3015,"United States Representative, Dist 27",,,Roxanne Simonson,14.0,25.0,0.0,39.0
Bastrop,3016,"United States Representative, Dist 27",,,Blake Farenthold,269.0,291.0,0.0,560.0
Bastrop,3016,"United States Representative, Dist 27",,,Wesley Reed,192.0,150.0,1.0,343.0
Bastrop,3016,"United States Representative, Dist 27",,,Roxanne Simonson,22.0,36.0,0.0,58.0
Bastrop,Totals:,"United States Representative, Dist 27",,,Blake Farenthold,2036.0,1986.0,5.0,4027.0
Bastrop,Totals:,"United States Representative, Dist 27",,,Wesley Reed,1236.0,1014.0,8.0,2258.0
Bastrop,Totals:,"United States Representative, Dist 27",,,Roxanne Simonson,138.0,211.0,0.0,349.0
Bastrop,1001,Governor,,,Greg Abbott,378.0,335.0,0.0,713.0
Bastrop,1001,Governor,,,Wendy R. Davis,224.0,196.0,0.0,420.0
Bastrop,1001,Governor,,,Kathie Glass,22.0,12.0,0.0,34.0
Bastrop,1001,Governor,,,Brandon Parmer,2.0,5.0,0.0,7.0
Bastrop,1002,Governor,,,Greg Abbott,286.0,186.0,1.0,473.0
Bastrop,1002,Governor,,,Wendy R. Davis,377.0,151.0,1.0,529.0
Bastrop,1002,Governor,,,Kathie Glass,12.0,17.0,0.0,29.0
Bastrop,1002,Governor,,,Brandon Parmer,0.0,1.0,0.0,1.0
Bastrop,1003,Governor,,,Greg Abbott,741.0,532.0,2.0,1275.0
Bastrop,1003,Governor,,,Wendy R. Davis,499.0,292.0,1.0,792.0
Bastrop,1003,Governor,,,Kathie Glass,17.0,34.0,0.0,51.0
Bastrop,1003,Governor,,,Brandon Parmer,7.0,4.0,0.0,11.0
Bastrop,1004,Governor,,,Greg Abbott,164.0,173.0,0.0,337.0
Bastrop,1004,Governor,,,Wendy R. Davis,134.0,142.0,0.0,276.0
Bastrop,1004,Governor,,,Kathie Glass,8.0,11.0,0.0,19.0
Bastrop,1004,Governor,,,Brandon Parmer,2.0,3.0,0.0,5.0
Bastrop,2005,Governor,,,Greg Abbott,368.0,251.0,1.0,620.0
Bastrop,2005,Governor,,,Wendy R. Davis,266.0,193.0,1.0,460.0
Bastrop,2005,Governor,,,Kathie Glass,10.0,6.0,0.0,16.0
Bastrop,2005,Governor,,,Brandon Parmer,3.0,1.0,0.0,4.0
Bastrop,2006,Governor,,,Greg Abbott,149.0,200.0,0.0,349.0
Bastrop,2006,Governor,,,Wendy R. Davis,95.0,91.0,0.0,186.0
Bastrop,2006,Governor,,,Kathie Glass,5.0,8.0,0.0,13.0
Bastrop,2006,Governor,,,Brandon Parmer,2.0,2.0,0.0,4.0
Bastrop,2007,Governor,,,Greg Abbott,274.0,325.0,2.0,601.0
Bastrop,2007,Governor,,,Wendy R. Davis,98.0,111.0,0.0,209.0
Bastrop,2007,Governor,,,Kathie Glass,9.0,13.0,0.0,22.0
Bastrop,2007,Governor,,,Brandon Parmer,4.0,1.0,0.0,5.0
Bastrop,2008,Governor,,,Greg Abbott,147.0,105.0,0.0,252.0
Bastrop,2008,Governor,,,Wendy R. Davis,83.0,55.0,0.0,138.0
Bastrop,2008,Governor,,,Kathie Glass,10.0,4.0,0.0,14.0
Bastrop,2008,Governor,,,Brandon Parmer,2.0,0.0,0.0,2.0
Bastrop,2009,Governor,,,Greg Abbott,143.0,113.0,0.0,256.0
Bastrop,2009,Governor,,,Wendy R. Davis,104.0,54.0,0.0,158.0
Bastrop,2009,Governor,,,Kathie Glass,2.0,9.0,0.0,11.0
Bastrop,2009,Governor,,,Brandon Parmer,1.0,1.0,0.0,2.0
Bastrop,2010,Governor,,,Greg Abbott,100.0,202.0,0.0,302.0
Bastrop,2010,Governor,,,Wendy R. Davis,64.0,47.0,0.0,111.0
Bastrop,2010,Governor,,,Kathie Glass,8.0,22.0,0.0,30.0
Bastrop,2010,Governor,,,Brandon Parmer,3.0,4.0,0.0,7.0
Bastrop,2011,Governor,,,Greg Abbott,272.0,221.0,0.0,493.0
Bastrop,2011,Governor,,,Wendy R. Davis,186.0,146.0,0.0,332.0
Bastrop,2011,Governor,,,Kathie Glass,12.0,10.0,0.0,22.0
