county,precinct,office,district,party,candidate,votes,early_voting,election_day
DeWitt,101,U.S. Senate,,DEM,David M. Alameel,6,3,3
DeWitt,101,U.S. Senate,,DEM,Maxey Marie Scherr,6,3,3
DeWitt,101,U.S. Senate,,DEM,"Michael ""Fjet"" Fjetland",1,0,1
DeWitt,101,U.S. Senate,,DEM,Harry Kim,1,1,0
DeWitt,101,U.S. Senate,,DEM,Kesha Rogers,3,1,2
DeWitt,101,U.S. Senate,,DEM,Over Votes,0,0,0
DeWitt,101,U.S. Senate,,DEM,Under Votes,2,1,1
DeWitt,101,U.S. House,34,DEM,Filemon B Vela,16,9,7
DeWitt,101,U.S. House,34,DEM,Over Votes,0,0,0
DeWitt,101,U.S. House,34,DEM,Under Votes,3,0,3
DeWitt,101,Governor,,DEM,Wendy R. Davis,17,8,9
DeWitt,101,Governor,,DEM,"Reynaldo ""Ray"" Madrigal",2,1,1
DeWitt,101,Governor,,DEM,Over Votes,0,0,0
DeWitt,101,Governor,,DEM,Under Votes,0,0,0
DeWitt,101,Lieutenant Governor,,DEM,Leticia Van de Putte,18,9,9
DeWitt,101,Lieutenant Governor,,DEM,Over Votes,0,0,0
DeWitt,101,Lieutenant Governor,,DEM,Under Votes,1,0,1
DeWitt,101,Attorney General,,DEM,Sam Houston,17,9,8
DeWitt,101,Attorney General,,DEM,Over Votes,0,0,0
DeWitt,101,Attorney General,,DEM,Under Votes,2,0,2
DeWitt,101,Comptroller of Public Accounts,,DEM,Mike Collier,17,9,8
DeWitt,101,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0
DeWitt,101,Comptroller of Public Accounts,,DEM,Under Votes,2,0,2
DeWitt,101,Commissioner of the General Land Office,,DEM,John Cook,17,9,8
DeWitt,101,Commissioner of the General Land Office,,DEM,Over Votes,0,0,0
DeWitt,101,Commissioner of the General Land Office,,DEM,Under Votes,2,0,2
DeWitt,101,Commissioner of Agriculture,,DEM,"Richard ""Kinky"" Friedman",7,3,4
DeWitt,101,Commissioner of Agriculture,,DEM,Jim Hogan,8,5,3
DeWitt,101,Commissioner of Agriculture,,DEM,Hugh Asa Fitzsimons III,1,0,1
DeWitt,101,Commissioner of Agriculture,,DEM,Over Votes,0,0,0
DeWitt,101,Commissioner of Agriculture,,DEM,Under Votes,3,1,2
DeWitt,101,Railroad Commissioner,,DEM,Steve Brown,14,7,7
DeWitt,101,Railroad Commissioner,,DEM,Dale Henry,4,2,2
DeWitt,101,Railroad Commissioner,,DEM,Over Votes,0,0,0
DeWitt,101,Railroad Commissioner,,DEM,Under Votes,1,0,1
DeWitt,101,"Chief Justice, Supreme Court",,DEM,William Moody,17,9,8
DeWitt,101,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0
DeWitt,101,"Chief Justice, Supreme Court",,DEM,Under Votes,2,0,2
DeWitt,101,"Justice, Supreme Court, Place 6",,DEM,Lawrence Edward Meyers,15,9,6
DeWitt,101,"Justice, Supreme Court, Place 6",,DEM,Over Votes,0,0,0
DeWitt,101,"Justice, Supreme Court, Place 6",,DEM,Under Votes,4,0,4
DeWitt,101,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,18,9,9
DeWitt,101,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0
DeWitt,101,"Justice, Supreme Court, Place 7",,DEM,Under Votes,1,0,1
DeWitt,101,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,17,9,8
DeWitt,101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0
DeWitt,101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,2,0,2
DeWitt,101,"Member, State Board of Education, District 2",,DEM,Ruben Cortez Jr.,17,9,8
DeWitt,101,"Member, State Board of Education, District 2",,DEM,Over Votes,0,0,0
DeWitt,101,"Member, State Board of Education, District 2",,DEM,Under Votes,2,0,2
DeWitt,101,"Justice, 13th Court of Appeals District, Place 6",,DEM,Dori Contreras Garza,17,9,8
DeWitt,101,"Justice, 13th Court of Appeals District, Place 6",,DEM,Over Votes,0,0,0
DeWitt,101,"Justice, 13th Court of Appeals District, Place 6",,DEM,Under Votes,2,0,2
DeWitt,101,ON IMMIGRATION REFORM,,DEM,FOR,15,6,9
DeWitt,101,ON IMMIGRATION REFORM,,DEM,AGAINST,4,3,1
DeWitt,101,ON IMMIGRATION REFORM,,DEM,Over Votes,0,0,0
DeWitt,101,ON IMMIGRATION REFORM,,DEM,Under Votes,0,0,0
DeWitt,101,A LIVING WAGE FOR ALL TEXANS,,DEM,FOR,11,4,7
