county,precinct,office,district,party,candidate,votes,early_votes,election_day
Hale,101 R,U.S. Senate,,REP,Over Votes,0.0,0.0,0.0
Hale,101 R,U.S. Senate,,REP,Under Votes,8.0,2.0,6.0
Hale,101 R,Registered Voters,,REP,,252.0,,
Hale,101 R,Ballots Cast,,REP,,70.0,32.0,1.0
Hale,101 R,U.S. Senate,,REP,Curt Cleaver,3.0,2.0,1.0
Hale,101 R,U.S. Senate,,REP,Steve Stockman,11.0,6.0,5.0
Hale,101 R,U.S. Senate,,REP,John Cornyn,33.0,16.0,17.0
Hale,101 R,U.S. Senate,,REP,Linda Vega,7.0,5.0,2.0
Hale,101 R,U.S. Senate,,REP,Ken Cope,2.0,0.0,2.0
Hale,101 R,U.S. Senate,,REP,Dwayne Stovall,5.0,0.0,5.0
Hale,101 R,U.S. Senate,,REP,Reid Reasor,0.0,0.0,0.0
Hale,101 R,U.S. Senate,,REP,Chris Mapp,1.0,1.0,0.0
Hale,101 R,U. S. Representative District 19,,REP,Donald R. May,10.0,5.0,5.0
Hale,101 R,U. S. Representative District 19,,REP,Randy Neugebauer,49.0,25.0,24.0
Hale,101 R,U. S. Representative District 19,,REP,Chris Winn,6.0,1.0,5.0
Hale,101 R,Governor,,REP,SECEDE Kilgore,0.0,0.0,0.0
Hale,101 R,Governor,,REP,Greg Abbott,60.0,27.0,33.0
Hale,101 R,Governor,,REP,Miriam Martinez,2.0,2.0,0.0
Hale,101 R,Governor,,REP,Lisa Fritsch,3.0,2.0,1.0
Hale,101 R,Lieutenant Governor,,REP,Todd Staples,12.0,7.0,5.0
Hale,101 R,Lieutenant Governor,,REP,Dan Patrick,22.0,10.0,12.0
Hale,101 R,Lieutenant Governor,,REP,Jerry Patterson,7.0,3.0,4.0
Hale,101 R,Lieutenant Governor,,REP,David Dewhurst,22.0,10.0,12.0
Hale,101 R,Attorney General,,REP,Barry Smitherman,9.0,6.0,3.0
Hale,101 R,Attorney General,,REP,Ken Paxton,29.0,13.0,16.0
Hale,101 R,Attorney General,,REP,Dan Branch,23.0,11.0,12.0
Hale,101 R,Comptroller of Public Accounts,,REP,Debra Medina,14.0,8.0,6.0
Hale,101 R,Comptroller of Public Accounts,,REP,Harvey Hilderbran,26.0,15.0,11.0
