county,precinct,office,district,party,candidate,votes,early_voting,election_day
Dallam,1,Ballots Cast,,,,143,37,106
Dallam,1,Straight Party,,,Republican,50,11,39
Dallam,1,Straight Party,,,Democratic,6,2,4
Dallam,1,Straight Party,,,Libertarian,0,0,0
Dallam,1,Straight Party,,,Green,0,0,0
Dallam,1,U.S. Senate,,REP,John Cornyn,121,32,89
Dallam,1,U.S. Senate,,DEM,David M. Alameel,11,2,9
Dallam,1,U.S. Senate,,LIB,Rebecca Paddock,4,2,2
Dallam,1,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,0,2
Dallam,1,U.S. Senate,,,Write-ins,0,0,0
Dallam,1,U.S. House,13,REP,Mac Thornberry,125,32,93
Dallam,1,U.S. House,13,DEM,Mike Minter,12,4,8
Dallam,1,U.S. House,13,LIB,Emily Pivoda,1,0,1
Dallam,1,U.S. House,13,GRN,Don Cook,0,0,0
Dallam,1,Governor,,REP,Greg Abbott,123,32,91
Dallam,1,Governor,,DEM,Wendy R. Davis,18,5,13
Dallam,1,Governor,,LIB,Kathie Glass,1,0,1
Dallam,1,Governor,,GRN,Brandon Parmer,0,0,0
Dallam,1,Governor,,,Write-ins,0,0,0
Dallam,1,Lieutenant Governor,,REP,Dan Patrick,118,31,87
Dallam,1,Lieutenant Governor,,DEM,Leticia Van de Putte,14,3,11
Dallam,1,Lieutenant Governor,,LIB,Robert D. Butler,5,1,4
Dallam,1,Lieutenant Governor,,GRN,Chandrakantha Courtney,1,0,1
Dallam,1,Attorney General,,REP,Ken Paxton,121,31,90
Dallam,1,Attorney General,,DEM,Sam Houston,13,4,9
Dallam,1,Attorney General,,LIB,Jamie Balagia,3,0,3
Dallam,1,Attorney General,,GRN,Jamar Osborne,0,0,0
Dallam,1,Comptroller of Public Accounts,,REP,Glenn Hegar,113,30,83
Dallam,1,Comptroller of Public Accounts,,DEM,Mike Collier,13,4,9
Dallam,1,Comptroller of Public Accounts,,LIB,Ben Sanders,5,0,5
Dallam,1,Comptroller of Public Accounts,,GRN,Deb Shafto,1,0,1
Dallam,1,Commissioner of the General Land Office,,REP,George P. Bush,116,29,87
Dallam,1,Commissioner of the General Land Office,,DEM,John Cook,15,4,11
Dallam,1,Commissioner of the General Land Office,,LIB,Justin Knight,3,1,2
Dallam,1,Commissioner of the General Land Office,,GRN,Valerie Alessi,1,0,1
Dallam,1,Commissioner of Agriculture,,REP,Sid Miller,112,29,83
Dallam,1,Commissioner of Agriculture,,DEM,Jim Hogan,16,5,11
Dallam,1,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,3,0,3
Dallam,1,Commissioner of Agriculture,,GRN,Kenneth Kendrick,1,0,1
Dallam,1,Railroad Commissioner,,REP,Ryan Sitton,115,31,84
Dallam,1,Railroad Commissioner,,DEM,Steve Brown,12,3,9
Dallam,1,Railroad Commissioner,,LIB,Mark A. Miller,3,1,2
Dallam,1,Railroad Commissioner,,GRN,Martina Salinas,3,0,3
Dallam,1,State Senate,31,REP,Kel Selinger,121,28,93
Dallam,1,State Senate,31,LIB,Steven Gibson,15,5,10
Dallam,1,State Representative,31,REP,John Smithee,119,28,91
Dallam,2 & 8,Ballots Cast,,,,271,92,179
Dallam,2 & 8,Straight Party,,,Republican,106,33,73
Dallam,2 & 8,Straight Party,,,Democratic,8,0,8
Dallam,2 & 8,Straight Party,,,Libertarian,0,0,0
Dallam,2 & 8,Straight Party,,,Green,1,0,1
Dallam,2 & 8,U.S. Senate,,REP,John Cornyn,235,81,154
Dallam,2 & 8,U.S. Senate,,DEM,David M. Alameel,19,4,15
