county,precinct,office,district,party,candidate,votes,early_votes,election_day
Fisher,,"11th Court of Appeals District, Place 2",,Rep,Mike Wilson,32,19,13
Fisher,,"11th Court of Appeals District, Place 2",,Rep,Mike Wilson,72,27,45
Fisher,,"11th Court of Appeals District, Place 2",,Rep,Mike Wilson,147,83,64
Fisher,,"11th Court of Appeals District, Place 2",,Rep,Mike Wilson,39,10,29
Fisher,,"11th Court of Appeals District, Place 2",,Rep,Mike Wilson,140,39,101
Fisher,,"11th Court of Appeals District, Place 2",,Rep,Mike Wilson,156,68,88
Fisher,,"11th Court of Appeals District, Place 2",,Rep,Mike Wilson,22,4,18
Fisher,,"11th Court of Appeals District, Place 2",,Rep,Mike Wilson,58,19,39
Fisher,,"11th Court of Appeals District, Place 2",,Rep,Mike Wilson,42,15,27
Fisher,,"11th Court of Appeals District, Place 2",,Rep,Mike Wilson,70,23,47
Fisher,,"11th Court of Appeals District, Place 3",,Rep,John Bailey,31,18,13
Fisher,,"11th Court of Appeals District, Place 3",,Rep,John Bailey,72,26,46
Fisher,,"11th Court of Appeals District, Place 3",,Rep,John Bailey,144,82,62
Fisher,,"11th Court of Appeals District, Place 3",,Rep,John Bailey,39,10,29
Fisher,,"11th Court of Appeals District, Place 3",,Rep,John Bailey,142,42,100
Fisher,,"11th Court of Appeals District, Place 3",,Rep,John Bailey,156,67,89
Fisher,,"11th Court of Appeals District, Place 3",,Rep,John Bailey,21,3,18
Fisher,,"11th Court of Appeals District, Place 3",,Rep,John Bailey,57,19,38
Fisher,,"11th Court of Appeals District, Place 3",,Rep,John Bailey,42,16,26
Fisher,,"11th Court of Appeals District, Place 3",,Rep,John Bailey,68,22,46
Fisher,,1st Multicounty Court at Law Judge,,Rep,David Hall,34,21,13
Fisher,,1st Multicounty Court at Law Judge,,Rep,David Hall,68,25,43
Fisher,,1st Multicounty Court at Law Judge,,Rep,David Hall,151,88,63
Fisher,,1st Multicounty Court at Law Judge,,Rep,David Hall,38,10,28
Fisher,,1st Multicounty Court at Law Judge,,Rep,David Hall,141,45,96
Fisher,,1st Multicounty Court at Law Judge,,Rep,David Hall,154,68,86
Fisher,,1st Multicounty Court at Law Judge,,Rep,David Hall,20,3,17
Fisher,,1st Multicounty Court at Law Judge,,Rep,David Hall,57,19,38
Fisher,,1st Multicounty Court at Law Judge,,Rep,David Hall,48,20,28
Fisher,,1st Multicounty Court at Law Judge,,Rep,David Hall,66,21,45
Fisher,,Attorney General,,Rep,Ken Paxton,35,23,12
Fisher,,Attorney General,,Dem,Sam Houston,18,14,4
Fisher,,Attorney General,,Lib,Jamie Balagia,0,0,0
Fisher,,Attorney General,,Grn,Jamar Osborne,0,0,0
Fisher,,Attorney General,,Rep,Ken Paxton,64,25,39
Fisher,,Attorney General,,Dem,Sam Houston,35,9,26
Fisher,,Attorney General,,Lib,Jamie Balagia,1,1,0
Fisher,,Attorney General,,Grn,Jamar Osborne,1,1,0
Fisher,,Attorney General,,Rep,Ken Paxton,150,88,62
Fisher,,Attorney General,,Dem,Sam Houston,107,76,31
Fisher,,Attorney General,,Lib,Jamie Balagia,4,3,1
Fisher,,Attorney General,,Grn,Jamar Osborne,0,0,0
Fisher,,Attorney General,,Rep,Ken Paxton,36,11,25
Fisher,,Attorney General,,Dem,Sam Houston,28,8,20
Fisher,,Attorney General,,Lib,Jamie Balagia,0,0,0
Fisher,,Attorney General,,Grn,Jamar Osborne,1,0,1
Fisher,,Attorney General,,Rep,Ken Paxton,128,40,88
Fisher,,Attorney General,,Dem,Sam Houston,83,26,57
Fisher,,Attorney General,,Lib,Jamie Balagia,4,2,2
Fisher,,Attorney General,,Grn,Jamar Osborne,1,0,1
Fisher,,Attorney General,,Rep,Ken Paxton,142,63,79
Fisher,,Attorney General,,Dem,Sam Houston,104,42,62
Fisher,,Attorney General,,Lib,Jamie Balagia,1,0,1
Fisher,,Attorney General,,Grn,Jamar Osborne,1,0,1
Fisher,,Attorney General,,Rep,Ken Paxton,17,3,14
Fisher,,Attorney General,,Dem,Sam Houston,12,4,8
Fisher,,Attorney General,,Lib,Jamie Balagia,1,0,1
Fisher,,Attorney General,,Grn,Jamar Osborne,0,0,0
Fisher,,Attorney General,,Rep,Ken Paxton,57,18,39
Fisher,,Attorney General,,Dem,Sam Houston,11,2,9
Fisher,,Attorney General,,Lib,Jamie Balagia,1,0,1
Fisher,,Attorney General,,Grn,Jamar Osborne,0,0,0
Fisher,,Attorney General,,Rep,Ken Paxton,40,14,26
Fisher,,Attorney General,,Dem,Sam Houston,18,9,9
Fisher,,Attorney General,,Lib,Jamie Balagia,0,0,0
Fisher,,Attorney General,,Grn,Jamar Osborne,2,0,2
Fisher,,Attorney General,,Rep,Ken Paxton,73,20,53
Fisher,,Attorney General,,Dem,Sam Houston,13,8,5
Fisher,,Attorney General,,Lib,Jamie Balagia,2,2,0
Fisher,,Attorney General,,Grn,Jamar Osborne,0,0,0
Fisher,,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,31,20,11
Fisher,,"Chief Justice, Supreme Court",,Dem,William Moody,17,12,5
Fisher,,"Chief Justice, Supreme Court",,Lib,Tom Oxford,0,0,0
Fisher,,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,62,24,38
Fisher,,"Chief Justice, Supreme Court",,Dem,William Moody,36,10,26
Fisher,,"Chief Justice, Supreme Court",,Lib,Tom Oxford,2,2,0
Fisher,,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,135,83,52
Fisher,,"Chief Justice, Supreme Court",,Dem,William Moody,99,69,30
Fisher,,"Chief Justice, Supreme Court",,Lib,Tom Oxford,14,10,4
Fisher,,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,31,10,21
Fisher,,"Chief Justice, Supreme Court",,Dem,William Moody,32,8,24
Fisher,,"Chief Justice, Supreme Court",,Lib,Tom Oxford,0,0,0
Fisher,,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,120,36,84
Fisher,,"Chief Justice, Supreme Court",,Dem,William Moody,77,25,52
Fisher,,"Chief Justice, Supreme Court",,Lib,Tom Oxford,9,2,7
Fisher,,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,138,63,75
Fisher,,"Chief Justice, Supreme Court",,Dem,William Moody,101,39,62
Fisher,,"Chief Justice, Supreme Court",,Lib,Tom Oxford,3,1,2
Fisher,,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,17,2,15
Fisher,,"Chief Justice, Supreme Court",,Dem,William Moody,11,4,7
Fisher,,"Chief Justice, Supreme Court",,Lib,Tom Oxford,1,0,1
Fisher,,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,55,18,37
Fisher,,"Chief Justice, Supreme Court",,Dem,William Moody,9,0,9
Fisher,,"Chief Justice, Supreme Court",,Lib,Tom Oxford,3,1,2
Fisher,,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,40,14,26
Fisher,,"Chief Justice, Supreme Court",,Dem,William Moody,16,8,8
Fisher,,"Chief Justice, Supreme Court",,Lib,Tom Oxford,1,0,1
Fisher,,"Chief Justice, Supreme Court",,Rep,Nathan Hecht,70,23,47
Fisher,,"Chief Justice, Supreme Court",,Dem,William Moody,12,7,5
Fisher,,"Chief Justice, Supreme Court",,Lib,Tom Oxford,4,2,2
Fisher,,Commissioner of the General Land Office,,Rep,George P Bush,31,20,11
Fisher,,Commissioner of the General Land Office,,Dem,John Cook,17,12,5
Fisher,,Commissioner of the General Land Office,,Lib,Justin Knight,1,1,0
Fisher,,Commissioner of the General Land Office,,Grn,Valerie Alessi,0,0,0
Fisher,,Commissioner of the General Land Office,,Rep,George P Bush,66,25,41
Fisher,,Commissioner of the General Land Office,,Dem,John Cook,31,9,22
Fisher,,Commissioner of the General Land Office,,Lib,Justin Knight,4,1,3
Fisher,,Commissioner of the General Land Office,,Grn,Valerie Alessi,1,1,0
Fisher,,Commissioner of the General Land Office,,Rep,George P Bush,152,88,64
Fisher,,Commissioner of the General Land Office,,Dem,John Cook,98,72,26
Fisher,,Commissioner of the General Land Office,,Lib,Justin Knight,12,9,3
Fisher,,Commissioner of the General Land Office,,Grn,Valerie Alessi,2,0,2
Fisher,,Commissioner of the General Land Office,,Rep,George P Bush,33,10,23
Fisher,,Commissioner of the General Land Office,,Dem,John Cook,31,8,23
Fisher,,Commissioner of the General Land Office,,Lib,Justin Knight,0,0,0
Fisher,,Commissioner of the General Land Office,,Grn,Valerie Alessi,1,0,1
Fisher,,Commissioner of the General Land Office,,Rep,George P Bush,126,36,90
Fisher,,Commissioner of the General Land Office,,Dem,John Cook,76,27,49
Fisher,,Commissioner of the General Land Office,,Lib,Justin Knight,7,3,4
Fisher,,Commissioner of the General Land Office,,Grn,Valerie Alessi,3,1,2
Fisher,,Commissioner of the General Land Office,,Rep,George P Bush,144,60,84
Fisher,,Commissioner of the General Land Office,,Dem,John Cook,101,43,58
Fisher,,Commissioner of the General Land Office,,Lib,Justin Knight,5,2,3
Fisher,,Commissioner of the General Land Office,,Grn,Valerie Alessi,0,0,0
Fisher,,Commissioner of the General Land Office,,Rep,George P Bush,19,5,14
Fisher,,Commissioner of the General Land Office,,Dem,John Cook,10,3,7
Fisher,,Commissioner of the General Land Office,,Lib,Justin Knight,0,0,0
Fisher,,Commissioner of the General Land Office,,Grn,Valerie Alessi,1,0,1
Fisher,,Commissioner of the General Land Office,,Rep,George P Bush,61,21,40
Fisher,,Commissioner of the General Land Office,,Dem,John Cook,8,0,8
Fisher,,Commissioner of the General Land Office,,Lib,Justin Knight,2,1,1
Fisher,,Commissioner of the General Land Office,,Grn,Valerie Alessi,0,0,0
Fisher,,Commissioner of the General Land Office,,Rep,George P Bush,42,15,27
Fisher,,Commissioner of the General Land Office,,Dem,John Cook,16,9,7
Fisher,,Commissioner of the General Land Office,,Lib,Justin Knight,1,0,1
Fisher,,Commissioner of the General Land Office,,Grn,Valerie Alessi,2,0,2
Fisher,,Commissioner of the General Land Office,,Rep,George P Bush,71,20,51
Fisher,,Commissioner of the General Land Office,,Dem,John Cook,13,8,5
Fisher,,Commissioner of the General Land Office,,Lib,Justin Knight,3,3,0
Fisher,,Commissioner of the General Land Office,,Grn,Valerie Alessi,0,0,0
Fisher,,Commissoner of Agriculture,,Rep,Sid Miller,30,18,12
Fisher,,Commissoner of Agriculture,,Dem,Jim Hogan,18,14,4
Fisher,,Commissoner of Agriculture,,Lib,David (Rocky) Palmquist,0,0,0
Fisher,,Commissoner of Agriculture,,Grn,Kenneth Kendrick,0,0,0
Fisher,,Commissoner of Agriculture,,Rep,Sid Miller,62,24,38
Fisher,,Commissoner of Agriculture,,Dem,Jim Hogan,34,9,25
Fisher,,Commissoner of Agriculture,,Lib,David (Rocky) Palmquist,1,1,0
Fisher,,Commissoner of Agriculture,,Grn,Kenneth Kendrick,2,2,0
Fisher,,Commissoner of Agriculture,,Rep,Sid Miller,146,87,59
Fisher,,Commissoner of Agriculture,,Dem,Jim Hogan,104,73,31
Fisher,,Commissoner of Agriculture,,Lib,David (Rocky) Palmquist,76,74,2
Fisher,,Commissoner of Agriculture,,Grn,Kenneth Kendrick,5,4,1
Fisher,,Commissoner of Agriculture,,Rep,Sid Miller,34,12,22
Fisher,,Commissoner of Agriculture,,Dem,Jim Hogan,28,6,22
Fisher,,Commissoner of Agriculture,,Lib,David (Rocky) Palmquist,2,0,2
