county,precinct,office,district,party,candidate,votes,early_votes,election_day
Eastland,1.0,Straight Party,,,Over Votes,0.0,0.0,0.0
Eastland,1.0,Straight Party,,,Under Votes,439.0,253.0,186.0
Eastland,1.0,Registered Voters,,,,54060.0,,
Eastland,1.0,Ballots Cast,,,,901.0,521.0,171.0
Eastland,1.0,Straight Party,,REP,Republican Party,422.0,251.0,171.0
Eastland,1.0,Straight Party,,DEM,Democrat Party,38.0,15.0,23.0
Eastland,1.0,Straight Party,,LIB,Libertarian Party,0.0,0.0,0.0
Eastland,1.0,Straight Party,,GRN,Green Party,2.0,2.0,0.0
Eastland,1.0,U. S. Senator,,REP,John Cornyn,781.0,460.0,321.0
Eastland,1.0,U. S. Senator,,DEM,David M. Alameel,77.0,38.0,39.0
Eastland,1.0,U. S. Senator,,LIB,Rebecca Paddock,18.0,8.0,10.0
Eastland,1.0,U. S. Senator,,GRN,"Emily ""Spicybrown"" Sanchez",7.0,3.0,4.0
Eastland,1.0,U. S. Senator,,"",Mohammed Tahiro,0.0,0.0,0.0
Eastland,1.0,U. S. Representative District 11,,REP,Mike Conaway,800.0,477.0,323.0
Eastland,1.0,U. S. Representative District 11,,LIB,Ryan T. Lange,50.0,21.0,29.0
Eastland,1.0,Governor,,REP,Greg Abbott,804.0,478.0,326.0
Eastland,1.0,Governor,,DEM,Wendy R. Davis,78.0,37.0,41.0
Eastland,1.0,Governor,,LIB,Kathie Glass,4.0,0.0,4.0
Eastland,1.0,Governor,,GRN,Brandon Parmer,2.0,0.0,2.0
Eastland,1.0,Governor,,"",Sarah M Pavitt,0.0,0.0,0.0
Eastland,1.0,Lieutenant Governor,,REP,Dan Patrick,789.0,467.0,322.0
Eastland,1.0,Lieutenant Governor,,DEM,Leticia Van de Putte,73.0,32.0,41.0
Eastland,1.0,Lieutenant Governor,,LIB,Robert D. Butler,18.0,9.0,9.0
Eastland,1.0,Lieutenant Governor,,GRN,Chandrakantha Courtney,2.0,1.0,1.0
Eastland,1.0,Attorney General,,REP,Ken Paxton,779.0,465.0,314.0
Eastland,1.0,Attorney General,,DEM,Sam Houston,92.0,47.0,45.0
Eastland,1.0,Attorney General,,LIB,Jamie Balagia,14.0,2.0,12.0
Eastland,1.0,Attorney General,,GRN,Jamar Osborne,2.0,1.0,1.0
Eastland,1.0,Comptroller of Public Accounts,,REP,Glenn Hegar,759.0,451.0,308.0
Eastland,1.0,Comptroller of Public Accounts,,DEM,Mike Collier,100.0,53.0,47.0
Eastland,1.0,Comptroller of Public Accounts,,LIB,Ben Sanders,19.0,7.0,12.0
Eastland,1.0,Comptroller of Public Accounts,,GRN,Deb Shafto,4.0,1.0,3.0
Eastland,1.0,Commissioner of the General Land Office,,REP,George P. Bush,764.0,454.0,310.0
Eastland,1.0,Commissioner of the General Land Office,,DEM,John Cook,88.0,46.0,42.0
Eastland,1.0,Commissioner of the General Land Office,,LIB,Justin Knight,24.0,11.0,13.0
Eastland,1.0,Commissioner of the General Land Office,,GRN,Valerie Alessi,4.0,1.0,3.0
Eastland,1.0,Commissioner of Agriculture,,REP,Sid Miller,751.0,443.0,308.0
Eastland,1.0,Commissioner of Agriculture,,DEM,Jim Hogan,101.0,55.0,46.0
Eastland,1.0,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,15.0,6.0,9.0
Eastland,1.0,Commissioner of Agriculture,,GRN,Kenneth Kendrick,6.0,3.0,3.0
Eastland,1.0,Railroad Commissioner,,REP,Ryan Sitton,751.0,449.0,302.0
Eastland,1.0,Railroad Commissioner,,DEM,Steve Brown,95.0,46.0,49.0
Eastland,1.0,Railroad Commissioner,,LIB,Mark A. Miller,24.0,11.0,13.0
Eastland,1.0,Railroad Commissioner,,GRN,Martina Salinas,4.0,1.0,3.0
Eastland,1.0,"Chief Justice, Supreme Court",,REP,Nathan Hecht,765.0,451.0,314.0
Eastland,1.0,"Chief Justice, Supreme Court",,DEM,William Moody,87.0,47.0,40.0
Eastland,1.0,"Chief Justice, Supreme Court",,LIB,Tom Oxford,23.0,10.0,13.0
Eastland,1.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jeff Brown,771.0,454.0,317.0
Eastland,1.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,75.0,38.0,37.0
Eastland,1.0,"Justice, Supreme Court, Place 6 - Unexpired Term",,LIB,Mark Ash,24.0,13.0,11.0
Eastland,1.0,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,768.0,454.0,314.0
Eastland,1.0,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,76.0,38.0,38.0
Eastland,1.0,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,25.0,11.0,14.0
Eastland,1.0,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,3.0,2.0,1.0
Eastland,1.0,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,781.0,460.0,321.0
