county,precinct,office,district,party,candidate,early_voting,election_day,votes
Franklin,101,U.S. Senate,,REP,John Cornyn,188,157,345
Franklin,101,U.S. Senate,,DEM,David M. Alameel,30,22,52
Franklin,101,U.S. Senate,,LIB,Rebecca Paddock,2,3,5
Franklin,101,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,4,5
Franklin,101,U.S. Senate,,,Mohammed Tahiro,0,0,0
Franklin,102,U.S. Senate,,REP,John Cornyn,43,126,169
Franklin,102,U.S. Senate,,DEM,David M. Alameel,3,18,21
Franklin,102,U.S. Senate,,LIB,Rebecca Paddock,1,3,4
Franklin,102,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,0,1
Franklin,102,U.S. Senate,,,Mohammed Tahiro,0,0,0
Franklin,201,U.S. Senate,,REP,John Cornyn,116,111,227
Franklin,201,U.S. Senate,,DEM,David M. Alameel,7,13,20
Franklin,201,U.S. Senate,,LIB,Rebecca Paddock,1,5,6
Franklin,201,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,1,1
Franklin,201,U.S. Senate,,,Mohammed Tahiro,0,0,0
Franklin,202,U.S. Senate,,REP,John Cornyn,141,110,251
Franklin,202,U.S. Senate,,DEM,David M. Alameel,26,41,67
Franklin,202,U.S. Senate,,LIB,Rebecca Paddock,3,6,9
Franklin,202,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,3,4
Franklin,202,U.S. Senate,,,Mohammed Tahiro,0,0,0
Franklin,301,U.S. Senate,,REP,John Cornyn,113,137,250
Franklin,301,U.S. Senate,,DEM,David M. Alameel,7,19,26
Franklin,301,U.S. Senate,,LIB,Rebecca Paddock,0,7,7
Franklin,301,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Franklin,301,U.S. Senate,,,Mohammed Tahiro,0,0,0
Franklin,302,U.S. Senate,,REP,John Cornyn,46,158,204
Franklin,302,U.S. Senate,,DEM,David M. Alameel,8,14,22
Franklin,302,U.S. Senate,,LIB,Rebecca Paddock,3,5,8
Franklin,302,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Franklin,302,U.S. Senate,,,Mohammed Tahiro,1,0,1
Franklin,401,U.S. Senate,,REP,John Cornyn,254,190,444
Franklin,401,U.S. Senate,,DEM,David M. Alameel,33,22,55
Franklin,401,U.S. Senate,,LIB,Rebecca Paddock,1,5,6
Franklin,401,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,2,3
Franklin,401,U.S. Senate,,,Mohammed Tahiro,1,0,1
Franklin,402,U.S. Senate,,REP,John Cornyn,111,188,299
Franklin,402,U.S. Senate,,DEM,David M. Alameel,12,20,32
Franklin,402,U.S. Senate,,LIB,Rebecca Paddock,2,8,10
Franklin,402,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,1,1
Franklin,402,U.S. Senate,,,Mohammed Tahiro,0,0,0
Franklin,101,U.S. House,4,REP,John Ratcliffe,188,158,346
Franklin,102,U.S. House,4,REP,John Ratcliffe,43,120,163
Franklin,201,U.S. House,4,REP,John Ratcliffe,118,110,228
Franklin,202,U.S. House,4,REP,John Ratcliffe,142,123,265
Franklin,301,U.S. House,4,REP,John Ratcliffe,113,140,253
Franklin,302,U.S. House,4,REP,John Ratcliffe,44,161,205
Franklin,401,U.S. House,4,REP,John Ratcliffe,256,200,456
Franklin,402,U.S. House,4,REP,John Ratcliffe,113,192,305
Franklin,101,Governor,,REP,Greg Abbott,189,159,348
Franklin,101,Governor,,DEM,Wendy R. Davis,37,25,62
Franklin,101,Governor,,LIB,Kathie Glass,1,4,5
Franklin,101,Governor,,GRN,Brandon Parmer,0,0,0
Franklin,101,Governor,,,Sarah M. Pavitt,0,0,0
Franklin,102,Governor,,REP,Greg Abbott,44,124,168
Franklin,102,Governor,,DEM,Wendy R. Davis,4,21,25
Franklin,102,Governor,,LIB,Kathie Glass,0,4,4
Franklin,102,Governor,,GRN,Brandon Parmer,0,1,1
Franklin,102,Governor,,,Sarah M. Pavitt,0,0,0
Franklin,201,Governor,,REP,Greg Abbott,112,112,224
Franklin,201,Governor,,DEM,Wendy R. Davis,11,17,28
Franklin,201,Governor,,LIB,Kathie Glass,0,3,3
Franklin,201,Governor,,GRN,Brandon Parmer,1,1,2
Franklin,201,Governor,,,Sarah M. Pavitt,1,0,1
Franklin,202,Governor,,REP,Greg Abbott,140,118,258
Franklin,202,Governor,,DEM,Wendy R. Davis,30,44,74
Franklin,202,Governor,,LIB,Kathie Glass,5,0,5
Franklin,202,Governor,,GRN,Brandon Parmer,0,1,1
Franklin,202,Governor,,,Sarah M. Pavitt,0,0,0
Franklin,301,Governor,,REP,Greg Abbott,113,136,249
Franklin,301,Governor,,DEM,Wendy R. Davis,11,28,39
Franklin,301,Governor,,LIB,Kathie Glass,0,2,2
Franklin,301,Governor,,GRN,Brandon Parmer,0,1,1
Franklin,301,Governor,,,Sarah M. Pavitt,0,0,0
Franklin,302,Governor,,REP,Greg Abbott,45,159,204
Franklin,302,Governor,,DEM,Wendy R. Davis,8,16,24
Franklin,302,Governor,,LIB,Kathie Glass,5,3,8
Franklin,302,Governor,,GRN,Brandon Parmer,0,0,0
Franklin,302,Governor,,,Sarah M. Pavitt,0,0,0
Franklin,401,Governor,,REP,Greg Abbott,254,188,442
Franklin,401,Governor,,DEM,Wendy R. Davis,38,26,64
Franklin,401,Governor,,LIB,Kathie Glass,0,3,3
Franklin,401,Governor,,GRN,Brandon Parmer,2,0,2
Franklin,401,Governor,,,Sarah M. Pavitt,0,1,1
Franklin,402,Governor,,REP,Greg Abbott,111,193,304
Franklin,402,Governor,,DEM,Wendy R. Davis,16,21,37
Franklin,402,Governor,,LIB,Kathie Glass,0,4,4
Franklin,402,Governor,,GRN,Brandon Parmer,0,1,1
Franklin,402,Governor,,,Sarah M. Pavitt,0,0,0
Franklin,101,Lieutenant Governor,,REP,Dan Patrick,180,157,337
Franklin,101,Lieutenant Governor,,DEM,Leticia Van de Putte,38,23,61
Franklin,101,Lieutenant Governor,,LIB,Robert D. Butler,3,6,9
Franklin,101,Lieutenant Governor,,GRN,Chandrakantha Courtney,1,0,1
Franklin,102,Lieutenant Governor,,REP,Dan Patrick,43,124,167
Franklin,102,Lieutenant Governor,,DEM,Leticia Van de Putte,3,19,22
Franklin,102,Lieutenant Governor,,LIB,Robert D. Butler,2,5,7
Franklin,102,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Franklin,201,Lieutenant Governor,,REP,Dan Patrick,115,109,224
Franklin,201,Lieutenant Governor,,DEM,Leticia Van de Putte,9,17,26
Franklin,201,Lieutenant Governor,,LIB,Robert D. Butler,0,2,2
Franklin,201,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,2,2
Franklin,202,Lieutenant Governor,,REP,Dan Patrick,138,114,252
Franklin,202,Lieutenant Governor,,DEM,Leticia Van de Putte,33,46,79
Franklin,202,Lieutenant Governor,,LIB,Robert D. Butler,3,1,4
Franklin,202,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Franklin,301,Lieutenant Governor,,REP,Dan Patrick,114,139,253
Franklin,301,Lieutenant Governor,,DEM,Leticia Van de Putte,8,20,28
Franklin,301,Lieutenant Governor,,LIB,Robert D. Butler,0,4,4
Franklin,301,Lieutenant Governor,,GRN,Chandrakantha Courtney,1,1,2
Franklin,302,Lieutenant Governor,,REP,Dan Patrick,47,158,205
Franklin,302,Lieutenant Governor,,DEM,Leticia Van de Putte,8,15,23
Franklin,302,Lieutenant Governor,,LIB,Robert D. Butler,2,5,7
Franklin,302,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Franklin,401,Lieutenant Governor,,REP,Dan Patrick,244,185,429
Franklin,401,Lieutenant Governor,,DEM,Leticia Van de Putte,43,30,73
Franklin,401,Lieutenant Governor,,LIB,Robert D. Butler,6,4,10
Franklin,401,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Franklin,402,Lieutenant Governor,,REP,Dan Patrick,109,185,294
Franklin,402,Lieutenant Governor,,DEM,Leticia Van de Putte,16,25,41
Franklin,402,Lieutenant Governor,,LIB,Robert D. Butler,2,7,9
Franklin,402,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,1,1
Franklin,101,Attorney General,,REP,Ken Paxton,182,151,333
Franklin,101,Attorney General,,DEM,Sam Houston,35,28,63
Franklin,101,Attorney General,,LIB,Jamie Balagia,2,3,5
Franklin,101,Attorney General,,GRN,Jamar Osborne,0,2,2
Franklin,102,Attorney General,,REP,Ken Paxton,42,115,157
Franklin,102,Attorney General,,DEM,Sam Houston,5,28,33
Franklin,102,Attorney General,,LIB,Jamie Balagia,1,4,5
Franklin,102,Attorney General,,GRN,Jamar Osborne,0,0,0
Franklin,201,Attorney General,,REP,Ken Paxton,114,108,222
Franklin,201,Attorney General,,DEM,Sam Houston,11,17,28
Franklin,201,Attorney General,,LIB,Jamie Balagia,0,4,4
Franklin,201,Attorney General,,GRN,Jamar Osborne,0,0,0
Franklin,202,Attorney General,,REP,Ken Paxton,138,102,240
Franklin,202,Attorney General,,DEM,Sam Houston,31,55,86
Franklin,202,Attorney General,,LIB,Jamie Balagia,4,2,6
Franklin,202,Attorney General,,GRN,Jamar Osborne,0,1,1
Franklin,301,Attorney General,,REP,Ken Paxton,107,135,242
Franklin,301,Attorney General,,DEM,Sam Houston,15,26,41
Franklin,301,Attorney General,,LIB,Jamie Balagia,0,3,3
Franklin,301,Attorney General,,GRN,Jamar Osborne,0,0,0
Franklin,302,Attorney General,,REP,Ken Paxton,46,156,202
Franklin,302,Attorney General,,DEM,Sam Houston,8,17,25
Franklin,302,Attorney General,,LIB,Jamie Balagia,2,5,7
Franklin,302,Attorney General,,GRN,Jamar Osborne,0,0,0
Franklin,401,Attorney General,,REP,Ken Paxton,246,184,430
Franklin,401,Attorney General,,DEM,Sam Houston,42,29,71
Franklin,401,Attorney General,,LIB,Jamie Balagia,1,5,6
Franklin,401,Attorney General,,GRN,Jamar Osborne,0,0,0
Franklin,402,Attorney General,,REP,Ken Paxton,109,181,290
Franklin,402,Attorney General,,DEM,Sam Houston,17,29,46
Franklin,402,Attorney General,,LIB,Jamie Balagia,1,6,7
Franklin,402,Attorney General,,GRN,Jamar Osborne,0,1,1
Franklin,101,Comptroller of Public Accounts,,REP,Glenn Hegar,175,148,323
Franklin,101,Comptroller of Public Accounts,,DEM,Mike Collier,39,27,66
Franklin,101,Comptroller of Public Accounts,,LIB,Ben Sanders,1,3,4
Franklin,101,Comptroller of Public Accounts,,GRN,Deb Shafto,2,2,4
Franklin,102,Comptroller of Public Accounts,,REP,Glenn Hegar,42,111,153
Franklin,102,Comptroller of Public Accounts,,DEM,Mike Collier,4,25,29
Franklin,102,Comptroller of Public Accounts,,LIB,Ben Sanders,2,8,10
Franklin,102,Comptroller of Public Accounts,,GRN,Deb Shafto,0,1,1
Franklin,201,Comptroller of Public Accounts,,REP,Glenn Hegar,111,106,217
Franklin,201,Comptroller of Public Accounts,,DEM,Mike Collier,11,18,29
Franklin,201,Comptroller of Public Accounts,,LIB,Ben Sanders,1,2,3
Franklin,201,Comptroller of Public Accounts,,GRN,Deb Shafto,0,0,0
Franklin,202,Comptroller of Public Accounts,,REP,Glenn Hegar,127,102,229
Franklin,202,Comptroller of Public Accounts,,DEM,Mike Collier,34,52,86
Franklin,202,Comptroller of Public Accounts,,LIB,Ben Sanders,6,6,12
Franklin,202,Comptroller of Public Accounts,,GRN,Deb Shafto,0,0,0
Franklin,301,Comptroller of Public Accounts,,REP,Glenn Hegar,106,129,235
Franklin,301,Comptroller of Public Accounts,,DEM,Mike Collier,11,25,36
Franklin,301,Comptroller of Public Accounts,,LIB,Ben Sanders,2,5,7
Franklin,301,Comptroller of Public Accounts,,GRN,Deb Shafto,1,0,1
Franklin,302,Comptroller of Public Accounts,,REP,Glenn Hegar,43,155,198
Franklin,302,Comptroller of Public Accounts,,DEM,Mike Collier,8,15,23
Franklin,302,Comptroller of Public Accounts,,LIB,Ben Sanders,4,8,12
Franklin,302,Comptroller of Public Accounts,,GRN,Deb Shafto,0,0,0
Franklin,401,Comptroller of Public Accounts,,REP,Glenn Hegar,247,180,427
Franklin,401,Comptroller of Public Accounts,,DEM,Mike Collier,38,25,63
Franklin,401,Comptroller of Public Accounts,,LIB,Ben Sanders,5,8,13
Franklin,401,Comptroller of Public Accounts,,GRN,Deb Shafto,2,2,4
Franklin,402,Comptroller of Public Accounts,,REP,Glenn Hegar,109,180,289
Franklin,402,Comptroller of Public Accounts,,DEM,Mike Collier,16,23,39
Franklin,402,Comptroller of Public Accounts,,LIB,Ben Sanders,2,9,11
Franklin,402,Comptroller of Public Accounts,,GRN,Deb Shafto,0,2,2
Franklin,101,Commissioner of the General Land Office,,REP,George P. Bush,179,150,329
Franklin,101,Commissioner of the General Land Office,,DEM,John Cook,36,31,67
