county,precinct,office,district,candidate,party,early_voting,election day,votes
Archer,2,Governor,,Greg Abbott,,70,228,298
Archer,2,Governor,,Wendy R. Davis,,13,21,34
Archer,2,Governor,,Kathie Glass,,0,6,6
Archer,2,Governor,,Brandon Parmer,,0,1,1
Archer,2,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,2,Lieutenant Governor,,Dan Patrick,,70,230,300
Archer,2,Lieutenant Governor,,Leticia Van de Putte,,13,19,32
Archer,2,Lieutenant Governor,,Robert D. Butler,,0,7,7
Archer,2,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,2,Attorney General,,Ken Paxton,,67,222,289
Archer,2,Attorney General,,Sam Houston,,15,25,40
Archer,2,Attorney General,,Jamie Balagia,,0,5,5
Archer,2,Attorney General,,Jamar Osborne,,0,0,0
Archer,2,Comptroller of Public Accounts,,Glenn Hegar,,69,217,286
Archer,2,Comptroller of Public Accounts,,Mike Collier,,11,28,39
Archer,2,Comptroller of Public Accounts,,Ben Sanders,,0,8,8
Archer,2,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,2,Ballots Cast,,,,,,342
Archer,2,Commissioner of the General Land Office,,George P. Bush,,62,221,283
Archer,2,Commissioner of the General Land Office,,John Cook,,13,23,36
Archer,2,Commissioner of the General Land Office,,Justin Knight,,4,10,14
Archer,2,Commissioner of the General Land Office,,Valerie Alessi,,1,0,1
Archer,2,Commissioner of Agriculture,,Sid Miller,,69,217,286
Archer,2,Commissioner of Agriculture,,Jim Hogan,,11,27,38
Archer,2,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,7,7
Archer,2,Commissioner of Agriculture,,Kenneth Kendrick,,1,0,1
Archer,2,Railroad Commissioner,,Ryan Sitton,,65,218,283
Archer,2,Railroad Commissioner,,Steve Brown,,13,26,39
Archer,2,Railroad Commissioner,,Mark A. Miller,,3,7,10
Archer,2,Railroad Commissioner,,Martina Salinas,,1,0,1
Archer,2,Ballots Cast,,,,,,342
Archer,2,State Senate,30,Craig Estes,,70,227,297
Archer,2,State Senate,30,Cory Lane,,12,27,39
Archer,2,State Representative,69,James Frank,,74,233,307
Archer,3,Ballots Cast,,,,,,87
Archer,3,Straight Party,,,REP,1,25,26
Archer,3,Straight Party,,,DEM,0,0,0
Archer,3,Straight Party,,,LIB,0,0,0
Archer,3,Straight Party,,,GRN,0,0,0
Archer,3,U.S. Senate,,John Cornyn,,8,69,77
Archer,3,U.S. Senate,,David M. Alameel,,0,3,3
Archer,3,U.S. Senate,,Rebecca Paddock,,0,1,1
Archer,3,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,3,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,3,U.S. House,13,Mac Thornberry,,8,73,81
Archer,3,U.S. House,13,Mike Minter,,0,3,3
Archer,3,U.S. House,13,Emily Pivoda,,1,0,1
Archer,3,U.S. House,13,Don Cook,,0,0,0
Archer,3,Governor,,Greg Abbott,,10,69,79
Archer,3,Governor,,Wendy R. Davis,,0,5,5
Archer,3,Governor,,Kathie Glass,,0,0,0
Archer,3,Governor,,Brandon Parmer,,0,0,0
Archer,3,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,3,Lieutenant Governor,,Dan Patrick,,10,69,79
Archer,3,Lieutenant Governor,,Leticia Van de Putte,,0,6,6
Archer,3,Lieutenant Governor,,Robert D. Butler,,0,0,0
Archer,3,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,3,Attorney General,,Ken Paxton,,9,70,79
Archer,3,Attorney General,,Sam Houston,,1,3,4
Archer,3,Attorney General,,Jamie Balagia,,0,0,0
Archer,3,Attorney General,,Jamar Osborne,,0,1,1
Archer,3,Comptroller of Public Accounts,,Glenn Hegar,,10,68,78
Archer,3,Comptroller of Public Accounts,,Mike Collier,,0,5,5
Archer,3,Comptroller of Public Accounts,,Ben Sanders,,0,0,0
Archer,3,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,3,Ballots Cast,,,,,,87
Archer,3,Commissioner of the General Land Office,,George P. Bush,,10,70,80
Archer,3,Commissioner of the General Land Office,,John Cook,,0,3,3
Archer,3,Commissioner of the General Land Office,,Justin Knight,,0,0,0
Archer,3,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,3,Commissioner of Agriculture,,Sid Miller,,9,69,78
Archer,3,Commissioner of Agriculture,,Jim Hogan,,1,5,6
Archer,3,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,0,0
Archer,3,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0
Archer,3,Railroad Commissioner,,Ryan Sitton,,8,67,75
Archer,3,Railroad Commissioner,,Steve Brown,,1,5,6
Archer,3,Railroad Commissioner,,Mark A. Miller,,1,1,2
Archer,3,Railroad Commissioner,,Martina Salinas,,0,0,0
Archer,3,Ballots Cast,,,,,,87
Archer,3,State Senate,30,Craig Estes,,9,70,79
Archer,3,State Senate,30,Cory Lane,,1,5,6
Archer,3,State Representative,69,James Frank,,10,70,80
Archer,4,Ballots Cast,,,,,,232
Archer,4,Straight Party,,,REP,13,40,53
Archer,4,Straight Party,,,DEM,0,2,2
Archer,4,Straight Party,,,LIB,0,0,0
Archer,4,Straight Party,,,GRN,0,0,0
Archer,4,U.S. Senate,,John Cornyn,,31,175,206
Archer,4,U.S. Senate,,David M. Alameel,,1,6,7
Archer,4,U.S. Senate,,Rebecca Paddock,,0,5,5
Archer,4,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,2,2
Archer,4,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,4,U.S. House,13,Mac Thornberry,,32,181,213
Archer,4,U.S. House,13,Mike Minter,,1,10,11
Archer,4,U.S. House,13,Emily Pivoda,,0,2,2
Archer,4,U.S. House,13,Don Cook,,0,2,2
Archer,4,Governor,,Greg Abbott,,31,184,215
Archer,4,Governor,,Wendy R. Davis,,2,8,10
Archer,4,Governor,,Kathie Glass,,0,2,2
Archer,4,Governor,,Brandon Parmer,,0,1,1
Archer,4,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,4,Lieutenant Governor,,Dan Patrick,,29,180,209
Archer,4,Lieutenant Governor,,Leticia Van de Putte,,3,12,15
Archer,4,Lieutenant Governor,,Robert D. Butler,,0,2,2
Archer,4,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,4,Attorney General,,Ken Paxton,,26,167,193
Archer,4,Attorney General,,Sam Houston,,4,18,22
Archer,4,Attorney General,,Jamie Balagia,,1,4,5
Archer,4,Attorney General,,Jamar Osborne,,0,1,1
Archer,4,Comptroller of Public Accounts,,Glenn Hegar,,25,167,192
Archer,4,Comptroller of Public Accounts,,Mike Collier,,5,15,20
Archer,4,Comptroller of Public Accounts,,Ben Sanders,,1,4,5
Archer,4,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,4,Ballots Cast,,,,,,232
Archer,4,Commissioner of the General Land Office,,George P. Bush,,29,181,210
Archer,4,Commissioner of the General Land Office,,John Cook,,2,10,12
Archer,4,Commissioner of the General Land Office,,Justin Knight,,2,4,6
Archer,4,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,4,Commissioner of Agriculture,,Sid Miller,,28,162,190
Archer,4,Commissioner of Agriculture,,Jim Hogan,,4,22,26
Archer,4,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,3,3
Archer,4,Commissioner of Agriculture,,Kenneth Kendrick,,0,1,1
Archer,4,Railroad Commissioner,,Ryan Sitton,,28,165,193
Archer,4,Railroad Commissioner,,Steve Brown,,3,17,20
Archer,4,Railroad Commissioner,,Mark A. Miller,,0,3,3
Archer,4,Railroad Commissioner,,Martina Salinas,,0,0,0
Archer,4,Ballots Cast,,,,,,232
Archer,4,State Senate,30,Craig Estes,,30,178,208
Archer,4,State Senate,30,Cory Lane,,3,15,18
Archer,4,State Representative,69,James Frank,,30,185,215
Archer,6,Ballots Cast,,,,,,16
Archer,6,Straight Party,,,REP,4,1,5
Archer,6,Straight Party,,,DEM,0,0,0
Archer,6,Straight Party,,,LIB,0,0,0
Archer,6,Straight Party,,,GRN,0,0,0
Archer,6,U.S. Senate,,John Cornyn,,9,7,16
Archer,6,U.S. Senate,,David M. Alameel,,0,0,0
Archer,6,U.S. Senate,,Rebecca Paddock,,0,0,0
Archer,6,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,6,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,6,U.S. House,13,Mac Thornberry,,9,7,16
Archer,6,U.S. House,13,Mike Minter,,0,0,0
Archer,6,U.S. House,13,Emily Pivoda,,0,0,0
Archer,6,U.S. House,13,Don Cook,,0,0,0
Archer,6,Governor,,Greg Abbott,,9,7,16
Archer,6,Governor,,Wendy R. Davis,,0,0,0
Archer,6,Governor,,Kathie Glass,,0,0,0
Archer,6,Governor,,Brandon Parmer,,0,0,0
Archer,6,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,6,Lieutenant Governor,,Dan Patrick,,9,7,16
Archer,6,Lieutenant Governor,,Leticia Van de Putte,,0,0,0
Archer,6,Lieutenant Governor,,Robert D. Butler,,0,0,0
Archer,6,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,6,Attorney General,,Ken Paxton,,9,7,16
Archer,6,Attorney General,,Sam Houston,,0,0,0
Archer,6,Attorney General,,Jamie Balagia,,0,0,0
Archer,6,Attorney General,,Jamar Osborne,,0,0,0
Archer,6,Comptroller of Public Accounts,,Glenn Hegar,,8,7,15
Archer,6,Comptroller of Public Accounts,,Mike Collier,,0,0,0
Archer,6,Comptroller of Public Accounts,,Ben Sanders,,0,0,0
Archer,6,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,6,Ballots Cast,,,,,,16
Archer,6,Commissioner of the General Land Office,,George P. Bush,,8,7,15
Archer,6,Commissioner of the General Land Office,,John Cook,,0,0,0
Archer,6,Commissioner of the General Land Office,,Justin Knight,,1,0,1
Archer,6,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,6,Commissioner of Agriculture,,Sid Miller,,9,7,16
Archer,6,Commissioner of Agriculture,,Jim Hogan,,0,0,0
Archer,6,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,0,0
Archer,6,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0
Archer,6,Railroad Commissioner,,Ryan Sitton,,9,7,16
Archer,6,Railroad Commissioner,,Steve Brown,,0,0,0
Archer,6,Railroad Commissioner,,Mark A. Miller,,0,0,0
Archer,6,Railroad Commissioner,,Martina Salinas,,0,0,0
Archer,6,Ballots Cast,,,,,,16
Archer,6,State Senate,30,Craig Estes,,8,7,15
Archer,6,State Senate,30,Cory Lane,,0,0,0
Archer,6,State Representative,69,James Frank,,9,7,16
Archer,7,Ballots Cast,,,,,,97
Archer,7,Straight Party,,,REP,2,9,11
Archer,7,Straight Party,,,DEM,0,2,2
Archer,7,Straight Party,,,LIB,0,0,0
Archer,7,Straight Party,,,GRN,0,0,0
Archer,7,U.S. Senate,,John Cornyn,,15,56,71
Archer,7,U.S. Senate,,David M. Alameel,,0,11,11
Archer,7,U.S. Senate,,Rebecca Paddock,,0,1,1
Archer,7,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,1
Archer,7,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,7,U.S. House,13,Mac Thornberry,,15,61,76
Archer,7,U.S. House,13,Mike Minter,,0,14,14
Archer,7,U.S. House,13,Emily Pivoda,,0,1,1
Archer,7,U.S. House,13,Don Cook,,0,0,0
Archer,7,Governor,,Greg Abbott,,15,62,77
Archer,7,Governor,,Wendy R. Davis,,0,17,17
Archer,7,Governor,,Kathie Glass,,0,0,0
Archer,7,Governor,,Brandon Parmer,,0,0,0
Archer,7,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,7,Lieutenant Governor,,Dan Patrick,,15,62,77
Archer,7,Lieutenant Governor,,Leticia Van de Putte,,0,12,12
Archer,7,Lieutenant Governor,,Robert D. Butler,,0,1,1
Archer,7,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,7,Attorney General,,Ken Paxton,,15,56,71
Archer,7,Attorney General,,Sam Houston,,0,16,16
Archer,7,Attorney General,,Jamie Balagia,,0,1,1
Archer,7,Attorney General,,Jamar Osborne,,0,1,1
Archer,7,Comptroller of Public Accounts,,Glenn Hegar,,15,56,71
Archer,7,Comptroller of Public Accounts,,Mike Collier,,0,13,13
Archer,7,Comptroller of Public Accounts,,Ben Sanders,,0,3,3
Archer,7,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,7,Ballots Cast,,,,,,97
Archer,7,Commissioner of the General Land Office,,George P. Bush,,15,60,75
Archer,7,Commissioner of the General Land Office,,John Cook,,0,12,12
Archer,7,Commissioner of the General Land Office,,Justin Knight,,0,3,3
Archer,7,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,7,Commissioner of Agriculture,,Sid Miller,,14,56,70
Archer,7,Commissioner of Agriculture,,Jim Hogan,,0,16,16
Archer,7,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,1,1
Archer,7,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0
Archer,7,Railroad Commissioner,,Ryan Sitton,,14,54,68
Archer,7,Railroad Commissioner,,Steve Brown,,0,17,17
Archer,7,Railroad Commissioner,,Mark A. Miller,,0,2,2
Archer,7,Railroad Commissioner,,Martina Salinas,,0,0,0
Archer,7,Ballots Cast,,,,,,97
Archer,7,State Senate,30,Craig Estes,,11,60,71
Archer,7,State Senate,30,Cory Lane,,2,10,12
Archer,7,State Representative,69,James Frank,,13,66,79
Archer,8,Ballots Cast,,,,,,36
Archer,8,Straight Party,,,REP,3,6,9
Archer,8,Straight Party,,,DEM,0,1,1
Archer,8,Straight Party,,,LIB,0,0,0
Archer,8,Straight Party,,,GRN,0,0,0
Archer,8,U.S. Senate,,John Cornyn,,9,21,30
Archer,8,U.S. Senate,,David M. Alameel,,0,3,3
Archer,8,U.S. Senate,,Rebecca Paddock,,1,0,1
Archer,8,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,8,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,8,U.S. House,13,Mac Thornberry,,8,22,30
Archer,8,U.S. House,13,Mike Minter,,0,3,3
Archer,8,U.S. House,13,Emily Pivoda,,2,0,2
Archer,8,U.S. House,13,Don Cook,,0,0,0
Archer,8,Governor,,Greg Abbott,,9,22,31
Archer,8,Governor,,Wendy R. Davis,,0,3,3
Archer,8,Governor,,Kathie Glass,,1,0,1
Archer,8,Governor,,Brandon Parmer,,0,0,0
Archer,8,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,8,Lieutenant Governor,,Dan Patrick,,10,22,32
Archer,8,Lieutenant Governor,,Leticia Van de Putte,,0,3,3
Archer,8,Lieutenant Governor,,Robert D. Butler,,0,0,0
Archer,8,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,8,Attorney General,,Ken Paxton,,9,21,30
Archer,8,Attorney General,,Sam Houston,,0,4,4
Archer,8,Attorney General,,Jamie Balagia,,1,0,1
Archer,8,Attorney General,,Jamar Osborne,,0,0,0
Archer,8,Comptroller of Public Accounts,,Glenn Hegar,,10,19,29
Archer,8,Comptroller of Public Accounts,,Mike Collier,,0,4,4
Archer,8,Comptroller of Public Accounts,,Ben Sanders,,0,0,0
Archer,8,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,8,Ballots Cast,,,,,,36
Archer,8,Commissioner of the General Land Office,,George P. Bush,,9,18,27
Archer,8,Commissioner of the General Land Office,,John Cook,,0,4,4
Archer,8,Commissioner of the General Land Office,,Justin Knight,,1,0,1
Archer,8,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,8,Commissioner of Agriculture,,Sid Miller,,10,19,29
Archer,8,Commissioner of Agriculture,,Jim Hogan,,0,3,3
Archer,8,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,1,1
Archer,8,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0
Archer,8,Railroad Commissioner,,Ryan Sitton,,10,19,29
Archer,8,Railroad Commissioner,,Steve Brown,,0,3,3
Archer,8,Railroad Commissioner,,Mark A. Miller,,0,0,0
Archer,8,Railroad Commissioner,,Martina Salinas,,0,1,1
Archer,8,Ballots Cast,,,,,,36
Archer,8,State Senate,30,Craig Estes,,9,21,30
Archer,8,State Senate,30,Cory Lane,,1,3,4
Archer,8,State Representative,69,James Frank,,10,18,28
Archer,9,Ballots Cast,,,,,,53
Archer,9,Straight Party,,,REP,2,5,7
Archer,9,Straight Party,,,DEM,0,4,4
Archer,9,Straight Party,,,LIB,0,0,0
Archer,9,Straight Party,,,GRN,0,0,0
Archer,9,U.S. Senate,,John Cornyn,,11,32,43
Archer,9,U.S. Senate,,David M. Alameel,,1,4,5
Archer,9,U.S. Senate,,Rebecca Paddock,,0,0,0
Archer,9,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,9,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,9,U.S. House,13,Mac Thornberry,,11,34,45
Archer,9,U.S. House,13,Mike Minter,,1,5,6
Archer,9,U.S. House,13,Emily Pivoda,,0,0,0
Archer,9,U.S. House,13,Don Cook,,0,0,0
Archer,9,Governor,,Greg Abbott,,10,32,42
Archer,9,Governor,,Wendy R. Davis,,2,7,9
Archer,9,Governor,,Kathie Glass,,0,0,0
Archer,9,Governor,,Brandon Parmer,,0,0,0
Archer,9,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,9,Lieutenant Governor,,Dan Patrick,,11,34,45
Archer,9,Lieutenant Governor,,Leticia Van de Putte,,1,4,5
Archer,9,Lieutenant Governor,,Robert D. Butler,,0,0,0
Archer,9,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,9,Attorney General,,Ken Paxton,,11,33,44
Archer,9,Attorney General,,Sam Houston,,1,5,6
Archer,9,Attorney General,,Jamie Balagia,,0,0,0
Archer,9,Attorney General,,Jamar Osborne,,0,0,0
Archer,9,Comptroller of Public Accounts,,Glenn Hegar,,11,32,43
Archer,9,Comptroller of Public Accounts,,Mike Collier,,1,5,6
Archer,9,Comptroller of Public Accounts,,Ben Sanders,,0,1,1
Archer,9,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,9,Ballots Cast,,,,,,53
Archer,9,Commissioner of the General Land Office,,George P. Bush,,11,32,43
Archer,9,Commissioner of the General Land Office,,John Cook,,1,4,5
Archer,9,Commissioner of the General Land Office,,Justin Knight,,0,1,1
Archer,9,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,9,Commissioner of Agriculture,,Sid Miller,,11,31,42
Archer,9,Commissioner of Agriculture,,Jim Hogan,,1,5,6
Archer,9,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,1,1
Archer,9,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0
Archer,9,Railroad Commissioner,,Ryan Sitton,,11,33,44
Archer,9,Railroad Commissioner,,Steve Brown,,1,4,5
Archer,9,Railroad Commissioner,,Mark A. Miller,,0,0,0
Archer,9,Railroad Commissioner,,Martina Salinas,,0,0,0
Archer,9,Ballots Cast,,,,,,53
Archer,9,State Senate,30,Craig Estes,,11,36,47
Archer,9,State Senate,30,Cory Lane,,1,3,4
Archer,9,State Representative,69,James Frank,,11,36,47
Archer,10,Ballots Cast,,,,,,345
Archer,10,Straight Party,,,REP,19,38,57
Archer,10,Straight Party,,,DEM,7,3,10
Archer,10,Straight Party,,,LIB,0,1,1
Archer,10,Straight Party,,,GRN,0,0,0
Archer,10,U.S. Senate,,John Cornyn,,81,186,267
Archer,10,U.S. Senate,,David M. Alameel,,25,31,56
Archer,10,U.S. Senate,,Rebecca Paddock,,0,3,3
Archer,10,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,10,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,10,U.S. House,13,Mac Thornberry,,82,198,280
Archer,10,U.S. House,13,Mike Minter,,24,29,53
Archer,10,U.S. House,13,Emily Pivoda,,0,2,2
Archer,10,U.S. House,13,Don Cook,,0,2,2
Archer,10,Governor,,Greg Abbott,,81,189,270
Archer,10,Governor,,Wendy R. Davis,,26,39,65
Archer,10,Governor,,Kathie Glass,,0,0,0
Archer,10,Governor,,Brandon Parmer,,0,2,2
Archer,10,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,10,Lieutenant Governor,,Dan Patrick,,84,192,276
Archer,10,Lieutenant Governor,,Leticia Van de Putte,,23,35,58
Archer,10,Lieutenant Governor,,Robert D. Butler,,0,3,3
Archer,10,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,10,Attorney General,,Ken Paxton,,81,187,268
Archer,10,Attorney General,,Sam Houston,,27,36,63
Archer,10,Attorney General,,Jamie Balagia,,0,4,4
Archer,10,Attorney General,,Jamar Osborne,,0,1,1
Archer,10,Comptroller of Public Accounts,,Glenn Hegar,,82,188,270
Archer,10,Comptroller of Public Accounts,,Mike Collier,,24,35,59
Archer,10,Comptroller of Public Accounts,,Ben Sanders,,2,3,5
Archer,10,Comptroller of Public Accounts,,Deb Shafto,,0,1,1
Archer,10,Ballots Cast,,,,,,345
Archer,10,Commissioner of the General Land Office,,George P. Bush,,80,190,270
Archer,10,Commissioner of the General Land Office,,John Cook,,24,32,56
Archer,10,Commissioner of the General Land Office,,Justin Knight,,2,3,5
Archer,10,Commissioner of the General Land Office,,Valerie Alessi,,1,2,3
Archer,10,Commissioner of Agriculture,,Sid Miller,,79,188,267
Archer,10,Commissioner of Agriculture,,Jim Hogan,,24,34,58
Archer,10,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,3,3
Archer,10,Commissioner of Agriculture,,Kenneth Kendrick,,4,2,6
Archer,10,Railroad Commissioner,,Ryan Sitton,,82,187,269
Archer,10,Railroad Commissioner,,Steve Brown,,23,31,54
Archer,10,Railroad Commissioner,,Mark A. Miller,,2,3,5
Archer,10,Railroad Commissioner,,Martina Salinas,,0,5,5
Archer,10,Ballots Cast,,,,,,345
Archer,10,State Senate,30,Craig Estes,,82,193,275
Archer,10,State Senate,30,Cory Lane,,17,31,48
Archer,10,State Representative,69,James Frank,,88,213,301
Archer,5 ACISD,Ballots Cast,,,,,,92
Archer,5 ACISD,Straight Party,,,REP,6,5,11
Archer,5 ACISD,Straight Party,,,DEM,1,1,2
Archer,5 ACISD,Straight Party,,,LIB,0,0,0
Archer,5 ACISD,Straight Party,,,GRN,0,0,0
Archer,5 ACISD,U.S. Senate,,John Cornyn,,39,34,73
Archer,5 ACISD,U.S. Senate,,David M. Alameel,,5,3,8
Archer,5 ACISD,U.S. Senate,,Rebecca Paddock,,2,0,2
Archer,5 ACISD,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,5 ACISD,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,5 ACISD,U.S. House,13,Mac Thornberry,,39,38,77
Archer,5 ACISD,U.S. House,13,Mike Minter,,7,1,8
Archer,5 ACISD,U.S. House,13,Emily Pivoda,,0,0,0
Archer,5 ACISD,U.S. House,13,Don Cook,,0,0,0
Archer,5 ACISD,Governor,,Greg Abbott,,39,36,75
Archer,5 ACISD,Governor,,Wendy R. Davis,,7,2,9
Archer,5 ACISD,Governor,,Kathie Glass,,0,1,1
Archer,5 ACISD,Governor,,Brandon Parmer,,1,0,1
Archer,5 ACISD,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,5 ACISD,Lieutenant Governor,,Dan Patrick,,37,35,72
Archer,5 ACISD,Lieutenant Governor,,Leticia Van de Putte,,7,4,11
Archer,5 ACISD,Lieutenant Governor,,Robert D. Butler,,3,0,3
Archer,5 ACISD,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,5 ACISD,Attorney General,,Ken Paxton,,35,36,71
