county,precinct,office,district,party,candidate,votes,early_votes,election_day
Sterling,1,Straight Party,,,Over Votes,0,0,0
Sterling,1,Straight Party,,,Under Votes,96,47,49
Sterling,1,Registered Voters,,,,219,,
Sterling,1,Ballots Cast,,,,135,63,21
Sterling,1,Straight Party,,REP,Republican Party,37,16,21
Sterling,1,Straight Party,,,Over Votes,0,0,0
Sterling,1,Straight Party,,,Under Votes,96,47,49
Sterling,1,Straight Party,,DEM,Democratic Party,2,0,2
Sterling,1,Straight Party,,LIB,Libertarian Party,0,0,0
Sterling,1,Straight Party,,GRN,Green Party,0,0,0
Sterling,1,United States Senator,,REP,John Cornyn,124,57,67
Sterling,1,United States Senator,,,Over Votes,0,0,0
Sterling,1,United States Senator,,,Under Votes,5,2,3
Sterling,1,United States Senator,,DEM,David M. Alameel,6,4,2
Sterling,1,United States Senator,,LIB,Rebecca Paddock,0,0,0
Sterling,1,United States Senator,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Sterling,1,United States Senator,,"",Mohammed Tahiro,0,0,0
Sterling,1,United States Representative,11,REP,Mike Conaway,124,56,68
Sterling,1,United States Representative,11,,Over Votes,0,0,0
Sterling,1,United States Representative,11,,Under Votes,9,5,4
Sterling,1,United States Representative,11,LIB,Ryan T. Lange,2,2,0
Sterling,1,Governor,,REP,Greg Abbott,118,52,66
Sterling,1,Governor,,,Over Votes,0,0,0
Sterling,1,Governor,,,Under Votes,6,4,2
Sterling,1,Governor,,DEM,Wendy R. Davis,8,7,1
Sterling,1,Governor,,LIB,Kathie Glass,3,0,3
Sterling,1,Governor,,GRN,Brandon Parmer,0,0,0
Sterling,1,Governor,,"",Sarah M. Pavitt,0,0,0
Sterling,1,Lieutenant Governor,,REP,Dan Patrick,114,52,62
Sterling,1,Lieutenant Governor,,,Over Votes,0,0,0
Sterling,1,Lieutenant Governor,,,Under Votes,9,4,5
Sterling,1,Lieutenant Governor,,DEM,Leticia Van de Putte,10,7,3
Sterling,1,Lieutenant Governor,,LIB,Robert D. Butler,2,0,2
Sterling,1,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Sterling,1,Attorney General,,REP,Ken Paxton,121,56,65
Sterling,1,Attorney General,,,Over Votes,0,0,0
Sterling,1,Attorney General,,,Under Votes,5,2,3
Sterling,1,Attorney General,,DEM,Sam Houston,9,5,4
Sterling,1,Attorney General,,LIB,Jamie Balagia,0,0,0
Sterling,1,Attorney General,,GRN,Jamar Osborne,0,0,0
Sterling,1,Comptroller of Public Accounts,,REP,Glenn Hegar,112,53,59
Sterling,1,Comptroller of Public Accounts,,,Over Votes,0,0,0
Sterling,1,Comptroller of Public Accounts,,,Under Votes,12,5,7
Sterling,1,Comptroller of Public Accounts,,DEM,Mike Collier,8,4,4
Sterling,1,Comptroller of Public Accounts,,LIB,Ben Sanders,1,0,1
Sterling,1,Comptroller of Public Accounts,,GRN,Deb Shafto,2,1,1
Sterling,1,Commissioner of the General Land Office,,REP,George P. Bush,115,53,62
Sterling,1,Commissioner of the General Land Office,,,Over Votes,0,0,0
Sterling,1,Commissioner of the General Land Office,,,Under Votes,11,5,6
Sterling,1,Commissioner of the General Land Office,,DEM,John Cook,8,5,3
Sterling,1,Commissioner of the General Land Office,,LIB,Justin Knight,0,0,0
Sterling,1,Commissioner of the General Land Office,,GRN,Valerie Alessi,1,0,1
Sterling,1,Commissioner of Agriculture,,REP,Sid Miller,115,56,59
Sterling,1,Commissioner of Agriculture,,,Over Votes,0,0,0
Sterling,1,Commissioner of Agriculture,,,Under Votes,8,3,5
Sterling,1,Commissioner of Agriculture,,DEM,Jim Hogan,9,4,5
Sterling,1,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,1,0,1
Sterling,1,Commissioner of Agriculture,,GRN,Kenneth Kendrick,2,0,2
Sterling,1,Railroad Commissioner,,REP,Ryan Sitton,112,54,58
Sterling,1,Railroad Commissioner,,,Over Votes,0,0,0
Sterling,1,Railroad Commissioner,,,Under Votes,11,4,7
Sterling,1,Railroad Commissioner,,DEM,Steve Brown,9,5,4
Sterling,1,Railroad Commissioner,,LIB,Mark A. Miller,2,0,2
Sterling,1,Railroad Commissioner,,GRN,Martina Salinas,1,0,1
Sterling,1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,113,54,59
Sterling,1,"Chief Justice, Supreme Court",,,Over Votes,0,0,0
Sterling,1,"Chief Justice, Supreme Court",,,Under Votes,10,4,6
Sterling,1,"Chief Justice, Supreme Court",,DEM,William Moody,10,5,5
Sterling,1,"Chief Justice, Supreme Court",,LIB,Tom Oxford,2,0,2
Sterling,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jeff Brown,118,55,63
Sterling,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,,Over Votes,0,0,0
Sterling,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,,Under Votes,9,3,6
Sterling,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,8,5,3
Sterling,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,LIB,Mark Ash,0,0,0
Sterling,1,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,115,53,62
Sterling,1,"Justice, Supreme Court, Place 7",,,Over Votes,0,0,0
Sterling,1,"Justice, Supreme Court, Place 7",,,Under Votes,10,4,6
Sterling,1,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,7,5,2
Sterling,1,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,0,0,0
Sterling,1,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,3,1,2
Sterling,1,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,116,56,60
Sterling,1,"Justice, Supreme Court, Place 8",,,Over Votes,0,0,0
Sterling,1,"Justice, Supreme Court, Place 8",,,Under Votes,12,4,8
Sterling,1,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,2,2,0
Sterling,1,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,5,1,4
Sterling,1,"Judge, Court of Criminal Appeals Place 3",,REP,Bert Richardson,114,55,59
Sterling,1,"Judge, Court of Criminal Appeals Place 3",,,Over Votes,0,0,0
Sterling,1,"Judge, Court of Criminal Appeals Place 3",,,Under Votes,11,4,7
Sterling,1,"Judge, Court of Criminal Appeals Place 3",,DEM,John Granberg,6,3,3
Sterling,1,"Judge, Court of Criminal Appeals Place 3",,LIB,Mark W. Bennett,4,1,3
Sterling,1,"Judge, Court of Criminal Appeals Place 4",,REP,Kevin Patrick Yeary,116,54,62
Sterling,1,"Judge, Court of Criminal Appeals Place 4",,,Over Votes,0,0,0
Sterling,1,"Judge, Court of Criminal Appeals Place 4",,,Under Votes,11,4,7
Sterling,1,"Judge, Court of Criminal Appeals Place 4",,LIB,Quanah Parker,7,5,2
Sterling,1,"Judge, Court of Criminal Appeals Place 4",,GRN,Judith Sanders-Castro,1,0,1
Sterling,1,"Judge, Court of Criminal Appeals Place 9",,REP,David Newell,120,57,63
Sterling,1,"Judge, Court of Criminal Appeals Place 9",,,Over Votes,0,0,0
Sterling,1,"Judge, Court of Criminal Appeals Place 9",,,Under Votes,12,4,8
Sterling,1,"Judge, Court of Criminal Appeals Place 9",,LIB,"William Bryan Strange, III",3,2,1
Sterling,1,"Judge, Court of Criminal Appeals Place 9",,GRN,George Joseph Altgelt,0,0,0
Sterling,1,State Representative,72,REP,Drew Darby,125,59,66
Sterling,1,State Representative,72,,Over Votes,0,0,0
Sterling,1,State Representative,72,,Under Votes,10,4,6
Sterling,1,"Chief Justice, 3rd Court of Appeals District",,REP,Jeff Rose,114,53,61
Sterling,1,"Chief Justice, 3rd Court of Appeals District",,,Over Votes,0,0,0
Sterling,1,"Chief Justice, 3rd Court of Appeals District",,,Under Votes,10,4,6
Sterling,1,"Chief Justice, 3rd Court of Appeals District",,DEM,Diane Henson,11,6,5
Sterling,1,County Judge,,REP,Leslie Mackie,68,23,45
Sterling,1,County Judge,,,Over Votes,0,0,0
Sterling,1,County Judge,,,Under Votes,1,0,1
Sterling,1,County Judge,,"",LaNae McClure,58,38,20
Sterling,1,County Judge,,"",George Ray Sparks,8,2,6
Sterling,1,District and County Clerk,,REP,Jerri McCutchen,127,59,68
Sterling,1,District and County Clerk,,,Over Votes,0,0,0
Sterling,1,District and County Clerk,,,Under Votes,8,4,4
Sterling,1,County Treasurer,,REP,Rhea Lea McGinnis,127,59,68
Sterling,1,County Treasurer,,,Over Votes,0,0,0
Sterling,1,County Treasurer,,,Under Votes,8,4,4
Sterling,1,Justice of the Peace,,REP,Stacy Dyer,95,43,52
Sterling,1,Justice of the Peace,,,Over Votes,0,0,0
Sterling,1,Justice of the Peace,,,Under Votes,3,2,1
Sterling,1,Justice of the Peace,,"",Kaysee Davis,37,18,19
Sterling,1,PROPOSITION 1  Amendment,,"",For,112,53,59
Sterling,1,PROPOSITION 1  Amendment,,,Over Votes,0,0,0
Sterling,1,PROPOSITION 1  Amendment,,,Under Votes,11,6,5
Sterling,1,PROPOSITION 1  Amendment,,"",Against,12,4,8
Sterling,1,Proposition  County,,"",For,79,33,46
Sterling,1,Proposition  County,,,Over Votes,0,0,0
Sterling,1,Proposition  County,,,Under Votes,4,2,2
Sterling,1,Proposition  County,,"",Against,52,28,24
Sterling,2,Straight Party,,,Over Votes,0,0,0
Sterling,2,Straight Party,,,Under Votes,70,37,33
Sterling,2,Registered Voters,,,,200,,
Sterling,2,Ballots Cast,,,,89,45,9
Sterling,2,Straight Party,,REP,Republican Party,16,7,9
Sterling,2,Straight Party,,,Over Votes,0,0,0
Sterling,2,Straight Party,,,Under Votes,70,37,33
Sterling,2,Straight Party,,DEM,Democratic Party,3,1,2
Sterling,2,Straight Party,,LIB,Libertarian Party,0,0,0
Sterling,2,Straight Party,,GRN,Green Party,0,0,0
Sterling,2,United States Senator,,REP,John Cornyn,73,40,33
Sterling,2,United States Senator,,,Over Votes,0,0,0
Sterling,2,United States Senator,,,Under Votes,6,2,4
Sterling,2,United States Senator,,DEM,David M. Alameel,4,0,4
Sterling,2,United States Senator,,LIB,Rebecca Paddock,1,0,1
Sterling,2,United States Senator,,GRN,"Emily ""Spicybrown"" Sanchez",5,3,2
Sterling,2,United States Senator,,"",Mohammed Tahiro,0,0,0
Sterling,2,United States Representative,11,REP,Mike Conaway,82,43,39
Sterling,2,United States Representative,11,,Over Votes,0,0,0
Sterling,2,United States Representative,11,,Under Votes,5,1,4
Sterling,2,United States Representative,11,LIB,Ryan T. Lange,2,1,1
Sterling,2,Governor,,REP,Greg Abbott,79,42,37
Sterling,2,Governor,,,Over Votes,0,0,0
Sterling,2,Governor,,,Under Votes,2,1,1
Sterling,2,Governor,,DEM,Wendy R. Davis,7,1,6
Sterling,2,Governor,,LIB,Kathie Glass,0,0,0
Sterling,2,Governor,,GRN,Brandon Parmer,0,0,0
Sterling,2,Governor,,"",Sarah M. Pavitt,1,1,0
Sterling,2,Lieutenant Governor,,REP,Dan Patrick,79,44,35
Sterling,2,Lieutenant Governor,,,Over Votes,0,0,0
Sterling,2,Lieutenant Governor,,,Under Votes,1,1,0
Sterling,2,Lieutenant Governor,,DEM,Leticia Van de Putte,8,0,8
Sterling,2,Lieutenant Governor,,LIB,Robert D. Butler,1,0,1
Sterling,2,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Sterling,2,Attorney General,,REP,Ken Paxton,74,41,33
