county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Comal,101,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3714,0,0,0
Comal,102,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3169,0,0,0
Comal,103,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3025,0,0,0
Comal,104,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1880,0,0,0
Comal,105,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4954,0,0,0
Comal,106,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4893,0,0,0
Comal,201,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3626,0,0,0
Comal,202,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,909,0,0,0
Comal,203,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3525,0,0,0
Comal,204,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4796,0,0,0
Comal,205,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5577,0,0,0
Comal,206,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4072,0,0,0
Comal,301,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4175,0,0,0
Comal,302,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5049,0,0,0
Comal,303,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1053,0,0,0
Comal,304,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4520,0,0,0
Comal,305,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1468,0,0,0
Comal,401,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2045,0,0,0
Comal,402,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3917,0,0,0
Comal,403,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3680,0,0,0
Comal,404,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5468,0,0,0
Comal,405,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3265,0,0,0
Comal,406,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3507,0,0,0
Comal,101,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1664,639,829,196
Comal,102,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1439,482,847,109
Comal,103,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1553,679,768,106
Comal,104,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,916,282,547,87
Comal,105,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1977,820,917,240
Comal,106,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,2362,814,1357,191
Comal,201,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1302,675,497,126
Comal,202,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,349,152,149,48
Comal,203,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1807,769,877,161
Comal,204,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,2220,831,1170,219
Comal,205,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,3016,958,1847,211
Comal,206,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1908,797,977,134
Comal,301,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,811,413,284,114
Comal,302,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1758,782,798,178
Comal,303,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,280,151,97,32
Comal,304,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1087,512,443,127
Comal,305,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,409,212,163,33
Comal,401,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,951,360,465,126
Comal,402,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1866,732,924,210
Comal,403,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1868,726,971,171
Comal,404,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,2655,1152,1294,206
Comal,405,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1239,523,585,131
Comal,406,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1495,653,621,219
Comal,101,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,691,255,355,81
Comal,102,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,846,282,501,62
Comal,103,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,790,336,397,57
Comal,104,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,455,134,293,28
Comal,105,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,1007,418,484,105
Comal,106,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,1381,465,809,107
Comal,201,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,602,315,213,70
Comal,202,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,198,86,90,22
Comal,203,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,1036,481,460,95
Comal,204,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,1205,452,652,101
Comal,205,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,1628,488,1033,107
Comal,206,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,1064,436,545,83
Comal,301,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,267,143,97,27
Comal,302,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,705,296,350,59
Comal,303,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,72,36,26,10
Comal,304,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,493,220,209,62
Comal,305,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,183,96,76,10
Comal,401,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,458,184,213,61
Comal,402,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,951,371,475,105
Comal,403,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,1031,383,557,91
Comal,404,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,1488,703,681,102
Comal,405,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,618,249,308,61
Comal,406,STRAIGHT PARTY,,REP,REPUBLICAN PARTY,721,320,295,105
