county,precinct,office,district,party,candidate,votes,early_votes,election_day
Gregg,1,UNITED STATES SENATOR,,REP,Over Votes,0,0,0
Gregg,1,UNITED STATES SENATOR,,REP,Under Votes,8,7,1
Gregg,1,Registered Voters,,REP,,1531,,
Gregg,1,Ballots Cast,,REP,,312,215,2
Gregg,1,UNITED STATES SENATOR,,REP,KEN COPE,4,2,2
Gregg,1,UNITED STATES SENATOR,,REP,Over Votes,0,0,0
Gregg,1,UNITED STATES SENATOR,,REP,Under Votes,8,7,1
Gregg,1,UNITED STATES SENATOR,,REP,CURT CLEAVER,0,0,0
Gregg,1,UNITED STATES SENATOR,,REP,REID REASOR,2,2,0
Gregg,1,UNITED STATES SENATOR,,REP,CHRIS MAPP,4,3,1
Gregg,1,UNITED STATES SENATOR,,REP,STEVE STOCKMAN,18,13,5
Gregg,1,UNITED STATES SENATOR,,REP,JOHN CORNYN,207,149,58
Gregg,1,UNITED STATES SENATOR,,REP,DWAYNE STOVALL,24,9,15
Gregg,1,UNITED STATES SENATOR,,REP,LINDA VEGA,2,2,0
Gregg,1,"UNITED STATES REPRESENTATIVE, DISTRICT 1",,REP,LOUIE GOHMERT,237,167,70
Gregg,1,"UNITED STATES REPRESENTATIVE, DISTRICT 1",,REP,Over Votes,0,0,0
Gregg,1,"UNITED STATES REPRESENTATIVE, DISTRICT 1",,REP,Under Votes,32,20,12
Gregg,1,GOVERNOR,,REP,LISA FRITSCH,6,4,2
Gregg,1,GOVERNOR,,REP,Over Votes,0,0,0
Gregg,1,GOVERNOR,,REP,Under Votes,3,2,1
Gregg,1,GOVERNOR,,REP,GREGG ABBOTT,256,179,77
Gregg,1,GOVERNOR,,REP,SECEDE KILGORE,1,1,0
Gregg,1,GOVERNOR,,REP,MIRIAM MARTINEZ,3,1,2
Gregg,1,LIEUTENANT GOVERNOR,,REP,DAVID DEWHURST,101,70,31
Gregg,1,LIEUTENANT GOVERNOR,,REP,Over Votes,0,0,0
Gregg,1,LIEUTENANT GOVERNOR,,REP,Under Votes,8,6,2
Gregg,1,LIEUTENANT GOVERNOR,,REP,TODD STAPLES,80,57,23
Gregg,1,LIEUTENANT GOVERNOR,,REP,DAN PATRICK,70,49,21
Gregg,1,LIEUTENANT GOVERNOR,,REP,JERRY PATTERSON,10,5,5
Gregg,1,ATTORNEY GENERAL,,REP,BARRY SMITHERMAN,77,62,15
Gregg,1,ATTORNEY GENERAL,,REP,Over Votes,0,0,0
Gregg,1,ATTORNEY GENERAL,,REP,Under Votes,25,16,9
Gregg,1,ATTORNEY GENERAL,,REP,KEN PAXTON,63,43,20
Gregg,1,ATTORNEY GENERAL,,REP,DAN BRANCH,104,66,38
Gregg,1,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,DEBRA MEDINA,47,35,12
Gregg,1,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,Over Votes,0,0,0
Gregg,1,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,Under Votes,38,24,14
Gregg,1,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,GLEN HEGAR,79,53,26
Gregg,1,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,HARVEY HILDEBRAN,98,70,28
Gregg,1,COMPTROLLER OF PUBLIC ACCOUNTS,,REP,RAUL TORRES,7,5,2
Gregg,1,COMMISSIONER OF THE GENERAL LAND OFFICE,,REP,DAVID WATTS,47,36,11
Gregg,1,COMMISSIONER OF THE GENERAL LAND OFFICE,,REP,Over Votes,0,0,0
Gregg,1,COMMISSIONER OF THE GENERAL LAND OFFICE,,REP,Under Votes,10,4,6
Gregg,1,COMMISSIONER OF THE GENERAL LAND OFFICE,,REP,GEORGE P. BUSH,212,147,65
Gregg,1,COMMISSIONER OF AGRICULTURE,,REP,JOE COTTEN,31,20,11
Gregg,1,COMMISSIONER OF AGRICULTURE,,REP,Over Votes,0,0,0
Gregg,1,COMMISSIONER OF AGRICULTURE,,REP,Under Votes,13,9,4
Gregg,1,COMMISSIONER OF AGRICULTURE,,REP,TOMMY MERRITT,118,78,40
Gregg,1,COMMISSIONER OF AGRICULTURE,,REP,SID MILLER,75,58,17
Gregg,1,COMMISSIONER OF AGRICULTURE,,REP,J. ALLEN KARNES,21,16,5
Gregg,1,COMMISSIONER OF AGRICULTURE,,REP,ERIC OPIELA,11,6,5
Gregg,1,RAILROAD COMMISSIONER,,REP,BECKY BERGER,30,25,5
Gregg,1,RAILROAD COMMISSIONER,,REP,Over Votes,0,0,0
Gregg,1,RAILROAD COMMISSIONER,,REP,Under Votes,44,26,18
Gregg,1,RAILROAD COMMISSIONER,,REP,RYAN SITTON,86,62,24
Gregg,1,RAILROAD COMMISSIONER,,REP,WAYNE CHRISTIAN,101,68,33
Gregg,1,RAILROAD COMMISSIONER,,REP,MALACHI BOYULS,8,6,2
Gregg,1,"CHIEF JUSTICE, SUPREME COURT",,REP,ROBERT TALTON,88,68,20
Gregg,1,"CHIEF JUSTICE, SUPREME COURT",,REP,Over Votes,0,0,0
Gregg,1,"CHIEF JUSTICE, SUPREME COURT",,REP,Under Votes,33,20,13
Gregg,1,"CHIEF JUSTICE, SUPREME COURT",,REP,NATHAN HECHT,148,99,49
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,JOE POOL,62,42,20
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,Over Votes,0,0,0
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,Under Votes,40,25,15
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,JEFF BROWN,167,120,47
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 7",,REP,JEFF BOYD,218,154,64
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 7",,REP,Over Votes,0,0,0
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 7",,REP,Under Votes,51,33,18
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 8",,REP,PHIL JOHNSON,173,117,56
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 8",,REP,Over Votes,0,0,0
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 8",,REP,Under Votes,40,27,13
Gregg,1,"JUSTICE, SUPREME COURT, PLACE 8",,REP,SHARON MCCALLY,56,43,13
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,BERT RICHARDSON,110,83,27
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,Over Votes,0,0,0
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,Under Votes,50,34,16
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,BARBARA WALTHER,109,70,39
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,JANI JO WOOD,24,19,5
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,Over Votes,0,0,0
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,Under Votes,58,40,18
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,RICHARD DEAN DAVIS,52,36,16
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,KEVIN PATRICK YEARY,135,92,43
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,"W. C. ""BUD"" KIRKENDALL",169,118,51
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,Over Votes,0,0,0
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,Under Votes,51,37,14
Gregg,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,DAVID NEWELL,49,32,17
Gregg,1,"STATE REPRESENTATIVE, DISTRICT 7",,REP,DAVID SIMPSON,238,170,68
Gregg,1,"STATE REPRESENTATIVE, DISTRICT 7",,REP,Over Votes,0,0,0
Gregg,1,"STATE REPRESENTATIVE, DISTRICT 7",,REP,Under Votes,31,17,14
Gregg,1,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",,REP,JIM WORTHEN,208,147,61
Gregg,1,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",,REP,Over Votes,0,0,0
Gregg,1,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",,REP,Under Votes,61,40,21
Gregg,1,"JUSTICE, 6TH COURT OF APPEALS DISTRICT, PLACE 3",,REP,RALPH K. BURGESS,205,145,60
Gregg,1,"JUSTICE, 6TH COURT OF APPEALS DISTRICT, PLACE 3",,REP,Over Votes,0,0,0
Gregg,1,"JUSTICE, 6TH COURT OF APPEALS DISTRICT, PLACE 3",,REP,Under Votes,64,42,22
Gregg,1,"DISTRICT JUDGE, 188TH JUDICIAL DISTRICT",,REP,DAVID BRABHAM,242,174,68
Gregg,1,"DISTRICT JUDGE, 188TH JUDICIAL DISTRICT",,REP,Over Votes,0,0,0
Gregg,1,"DISTRICT JUDGE, 188TH JUDICIAL DISTRICT",,REP,Under Votes,27,13,14
Gregg,1,"FAMILY DISTRICT JUDGE, 307TH JUDICIAL DISTRICT",,REP,TIM WOMACK,221,155,66
Gregg,1,"FAMILY DISTRICT JUDGE, 307TH JUDICIAL DISTRICT",,REP,Over Votes,0,0,0
Gregg,1,"FAMILY DISTRICT JUDGE, 307TH JUDICIAL DISTRICT",,REP,Under Votes,48,32,16
Gregg,1,CRIMINAL DISTRICT ATTORNEY,,REP,CARL L. DORROUGH,217,155,62
Gregg,1,CRIMINAL DISTRICT ATTORNEY,,REP,Over Votes,0,0,0
Gregg,1,CRIMINAL DISTRICT ATTORNEY,,REP,Under Votes,52,32,20
Gregg,1,COUNTY JUDGE,,REP,BILL STOUDT,239,170,69
Gregg,1,COUNTY JUDGE,,REP,Over Votes,0,0,0
Gregg,1,COUNTY JUDGE,,REP,Under Votes,30,17,13
Gregg,1,"JUDGE, COUNTY COURT AT LAW #1",,REP,BECKY SIMPSON,237,169,68
Gregg,1,"JUDGE, COUNTY COURT AT LAW #1",,REP,Over Votes,0,0,0
Gregg,1,"JUDGE, COUNTY COURT AT LAW #1",,REP,Under Votes,32,18,14
Gregg,1,"JUDGE, COUNTY COURT AT LAW #2",,REP,VINCENT L. DULWEBER,238,170,68
Gregg,1,"JUDGE, COUNTY COURT AT LAW #2",,REP,Over Votes,0,0,0
Gregg,1,"JUDGE, COUNTY COURT AT LAW #2",,REP,Under Votes,31,17,14
Gregg,1,DISTRICT CLERK,,REP,BARBARA DUNCAN,219,155,64
Gregg,1,DISTRICT CLERK,,REP,Over Votes,0,0,0
Gregg,1,DISTRICT CLERK,,REP,Under Votes,50,32,18
Gregg,1,COUNTY CLERK,,REP,CONNIE WADE,219,156,63
Gregg,1,COUNTY CLERK,,REP,Over Votes,0,0,0
Gregg,1,COUNTY CLERK,,REP,Under Votes,50,31,19
Gregg,1,"JUSTICE OF PEACE, PRECINCT NO. 1",,REP,B. H. JAMESON,231,165,66
Gregg,1,"JUSTICE OF PEACE, PRECINCT NO. 1",,REP,Over Votes,0,0,0
Gregg,1,"JUSTICE OF PEACE, PRECINCT NO. 1",,REP,Under Votes,38,22,16
Gregg,1,COUNTY CHAIRMAN,,REP,TIM VAUGHN,214,150,64
Gregg,1,COUNTY CHAIRMAN,,REP,Over Votes,0,0,0
Gregg,1,COUNTY CHAIRMAN,,REP,Under Votes,55,37,18
Gregg,1,PROPOSITION 1: RELIGIOUS FREEDOM,,REP,YES,256,181,75
Gregg,1,PROPOSITION 1: RELIGIOUS FREEDOM,,REP,Over Votes,0,0,0
Gregg,1,PROPOSITION 1: RELIGIOUS FREEDOM,,REP,Under Votes,5,1,4
Gregg,1,PROPOSITION 1: RELIGIOUS FREEDOM,,REP,NO,8,5,3
Gregg,1,PROPOSITION 2: SECOND AMENDMENT,,REP,YES,223,158,65
Gregg,1,PROPOSITION 2: SECOND AMENDMENT,,REP,Over Votes,0,0,0
Gregg,1,PROPOSITION 2: SECOND AMENDMENT,,REP,Under Votes,5,3,2
Gregg,1,PROPOSITION 2: SECOND AMENDMENT,,REP,NO,41,26,15
Gregg,1,PROPOSITION 3: FRANCHISE TAX,,REP,YES,228,157,71
Gregg,1,PROPOSITION 3: FRANCHISE TAX,,REP,Over Votes,0,0,0
Gregg,1,PROPOSITION 3: FRANCHISE TAX,,REP,Under Votes,12,9,3
Gregg,1,PROPOSITION 3: FRANCHISE TAX,,REP,NO,29,21,8
Gregg,1,PROPOSITION 4: WELFARE REFORM,,REP,YES,252,179,73
Gregg,1,PROPOSITION 4: WELFARE REFORM,,REP,Over Votes,0,0,0
Gregg,1,PROPOSITION 4: WELFARE REFORM,,REP,Under Votes,3,1,2
Gregg,1,PROPOSITION 4: WELFARE REFORM,,REP,NO,14,7,7
Gregg,1,PROPOSITION 5: NO LAWMAKER EXCEPTIONS,,REP,YES,263,184,79
Gregg,1,PROPOSITION 5: NO LAWMAKER EXCEPTIONS,,REP,Over Votes,0,0,0
Gregg,1,PROPOSITION 5: NO LAWMAKER EXCEPTIONS,,REP,Under Votes,5,2,3
Gregg,1,PROPOSITION 5: NO LAWMAKER EXCEPTIONS,,REP,NO,1,1,0
Gregg,1,PROPOSITION 6: OBAMACARE,,REP,YES,251,178,73
